1.0986e+05,3.6196e+05,2.5488e+05,2.7113e+05,1.2939e+05,85067,96568,64620
3.9589e+05,1.6142e+05,3.3473e+05,3.7025e+05,22464,37582,33122,5.6362e+05
1.6792e+05,2.105e+05,1.718e+05,2.0718e+05,46562,36828,70906,4534.1
62557,13282,40862,28892,6163.4,15898,9481.6,1.0615e+05
10367,4726,6176.4,2899.9,3458.6,3050.5,9389.5,11638
9426.1,10307,8484.8,12419,5057.2,1363.8,3257.2,7898.8
64659,34773,43626,42244,15587,8058.8,27339,30338
62146,45558,39689,34222,8994.6,6474.8,20582,29678
36603,42968,40271,32152,14304,12991,29536,23568
89557,70111,62722,54457,14774,4311.8,33638,13087
441.63,2994.6,400.84,5958.7,68.428,1891.3,9921.4,18452
14617,14629,5774,9861.6,1229.2,3564.2,7044.7,13515
7692.3,10963,1379.8,8184.9,2593.6,2869.1,4615.6,2637.5
1820,1118,1293.3,1061.7,88.912,98.034,2388.9,4417.3
10348,11170,6972.4,7749.6,1311.2,104.81,13541,5270.9
7223.3,11618,7868.8,12526,1528.3,437.54,683.86,1132.1
9371.1,7383.5,5243.1,7497.8,924.09,776.2,1517.7,1321.5
10460,10245,3516.9,9060,195.46,1359.7,492.74,697.6
4711,9251.3,6650.8,6473,1453.1,1341.6,11202,3174.6
516.05,314.69,176.6,297.08,274.4,155.11,132.68,2077.6
1589.7,494.84,330.89,62.699,307.54,187.74,1650.4,336.74
342.66,796.81,616.04,191.9,273.88,55.527,1357,269.51
1466,663.88,400.94,124.95,163.97,383.6,448.16,1060.9
2315.6,1144.6,1822.5,766.12,451.09,178.49,4706.2,1744.1
242.74,30.046,59.391,219.97,57.567,36.882,2021.5,126.73
560.96,61.579,116.27,190.26,38.511,273.7,367.18,3408.3
1303.4,196.41,739.19,44.643,669.98,538.46,9778.2,37.672
760.1,465.62,248.89,576.91,158.23,83.32,11825,723.7
909.32,690.74,28.48,250.27,16.614,165.85,681.79,2966.3
359.3,701.91,223.24,933.91,224.78,1227.7,3836.3,1088.1
536.51,115.55,421.42,171.93,278.46,485.19,3621.5,871.3
75.879,700.98,127.17,475.67,19.954,87.886,854.65,4321.7
123.46,195.25,148.24,107.73,67.503,149.89,1174.5,3093.5
223.92,347.09,191.36,315.47,5.2111,380.37,495.27,1476.6
987.24,384.94,143.98,388.16,27.993,22.638,828.25,734.88
85.197,39.956,94.636,108.31,85.553,100.3,957.18,601.74
147.22,32.549,23.196,16.545,33.59,206.36,11.063,1990.6
193.66,171.46,93.871,151.46,47.347,39.364,38.932,19.126
91.467,60.477,109.71,74.662,82.261,24.922,580.88,107.32
26.344,69.27,140.68,57.969,37.22,68.648,46.879,301.38
195.08,34.906,101.21,109.87,24.884,29.375,45.484,651.72
143.65,61.904,16.943,143.04,17.957,24.637,553.41,551.22
15.63,3.6071,3.4973,16.381,7.8222,18.729,43.591,24.32
39.926,8.9282,13.537,15.188,12.304,15.119,52.137,208.59
137.1,45.693,27.912,119.12,2.6554,5.0067,85.404,130.33
62.294,44.942,16.381,126.98,0.83484,8.175,140.31,170.55
44.253,6.0138,5.0485,15.447,0.88264,0.66207,5.5978,67.268
6.1376,0.52645,1.3804,6.2881,6.9991,4.0341,50.009,57.184
50.748,13.338,19.528,34.132,2.579,6.6436,24.39,64.141
21.704,8.1823,6.7494,40.778,0.25919,1.1644,9.9708,73.527
13.518,6.2341,3.5206,22.308,1.0346,0.23482,3.0475,16.511
9.7827,0.83625,1.1141,12.38,1.6191,0.13481,5.9119,26.872
15.343,2.2942,3.2652,19.403,2.0984,0.044473,2.6386,48.368
14.029,2.9527,3.078,21.409,1.2555,0.089118,7.6294,37.017
12.066,1.8858,3.1976,17.384,0.91057,0.016767,3.2709,41.827
11.711,1.3606,1.9316,14.673,1.7171,0.13463,2.0407,38.607
12.028,1.3513,2.646,14.05,1.103,0.03648,4.7663,35.411
11.234,1.2242,2.4221,13.276,1.0269,0.061185,3.3811,35.563
10.903,1.2176,2.3631,13.514,0.99607,0.082708,2.9189,34.454
10.233,1.0736,2.1672,12.611,0.95369,0.066505,2.4975,34.71
10.294,0.97178,2.1984,11.748,0.87981,0.064922,2.5524,34.57
9.6669,0.97439,1.967,11.314,0.95535,0.054647,2.5512,33.206
9.5098,0.96205,1.9484,11.034,0.91793,0.057561,2.438,32.722
9.1891,0.8897,1.8772,10.539,0.89458,0.05365,2.3876,31.95
8.9093,0.84802,1.8061,10.165,0.87198,0.051542,2.2948,31.252
8.6725,0.81404,1.7511,9.823,0.85091,0.050004,2.2163,30.622
8.4254,0.77639,1.6963,9.4946,0.8312,0.048601,2.1372,29.986
8.2042,0.74896,1.645,9.1944,0.81146,0.047208,2.0678,29.348
7.9924,0.71681,1.5921,8.8991,0.79528,0.04554,1.9981,28.734
7.7672,0.68872,1.5489,8.6332,0.7761,0.044073,1.9366,28.141
7.5765,0.6643,1.5042,8.3855,0.75987,0.04291,1.8761,27.582
7.3867,0.64062,1.4564,8.1383,0.74625,0.04154,1.8141,27.028
7.2025,0.61644,1.4252,7.9167,0.7289,0.040274,1.7651,26.489
7.0364,0.59569,1.3786,7.7082,0.71403,0.03928,1.7101,25.979
6.8624,0.57741,1.3472,7.4977,0.70101,0.038084,1.6613,25.474
6.6976,0.5563,1.3102,7.3107,0.68707,0.036936,1.6153,24.989
6.5635,0.54167,1.281,7.1271,0.67225,0.036175,1.5703,24.532
6.4071,0.52467,1.2452,6.9575,0.6632,0.035053,1.5293,24.063
6.2753,0.50781,1.218,6.7935,0.64802,0.034009,1.4878,23.631
