3.8306e+06,4.0933e+06,2.6073e+06,4.243e+06,5.427e+05,1.3058e+06,2.5691e+06,5.1732e+05
5.6036e+06,6.3259e+06,4.1714e+06,5.2403e+06,3.6154e+05,1.2203e+06,1.8932e+06,6.8951e+05
1.2506e+06,1.1586e+06,8.0956e+05,7.8566e+05,30909,1.6411e+05,76793,1.0714e+05
3.2637e+05,4.0075e+05,2.3088e+05,3.099e+05,68144,24374,2.8352e+05,1.8319e+05
1410.2,2028.5,16704,9803.9,67227,21462,13235,7305.8
989.19,874.11,4115.3,634.47,12595,6788,24957,43545
40478,43401,66967,54713,6622.6,10143,2908.3,22310
67817,64353,1.1858e+05,64842,22016,24014,18001,46489
24187,24069,22400,29411,8515,17018,1332.8,13838
28862,73477,3787.9,1.0067e+05,7715.4,14369,4592.9,18498
77640,1.1579e+05,69355,1.45e+05,8128.7,10602,35478,4270.3
1.2052e+05,1.1855e+05,1.2217e+05,1.0982e+05,11168,3207.4,15357,13487
73021,54495,29470,36185,5842.6,1858,2907.5,5878.5
30.794,1034,5383.9,5709.3,8995.9,7061.2,21692,22846
16297,23554,8683.9,21579,11213,2363.5,1135.1,10401
9261.1,14146,14385,7996,1216.2,300.54,5316.4,5275.9
670.03,959.11,2890.8,5060.7,1924.5,4200.2,7040.5,5861.1
3169.1,3121.4,1373.2,3303.3,1575.3,1012.7,5479.1,512.52
72.433,64.934,4627.5,2434.5,3994,4052.8,3638.7,1030.4
5486.7,1661.7,13261,3064.6,1550.6,310.78,6191.7,12991
1669.2,2013.7,230.09,146.43,2017.2,1485.8,1273.2,3770.8
3212.3,1182.1,4279.9,1996.8,1873.2,2903.8,2374,675.51
2334.4,2332.7,4185.2,1742.1,7383.6,3208.5,3203.5,1063.5
5855.3,8542.9,2473.3,8588.6,6972,3119.1,2843,7216.9
5268.1,6723.9,2299.4,6223.9,1079.6,633.62,2911.1,17880
4257.7,5055.8,2760.6,5164.5,4499.2,340.15,73.448,8709.8
3996.7,4389.8,5256,6687.3,1975,6882.2,479.26,4021.1
523.23,651.15,1299.7,2620.2,7583,176.23,3676.6,8605.6
328.24,485.19,114.42,163.99,231.99,2572,2202.4,143.6
1732.9,3192,700.16,4256.5,1127.9,215.68,2039.4,6736.2
1474.6,793.37,1088.1,464.07,2419,110.41,790.92,1359.2
1290.3,1426.8,1722.3,833.75,3472.7,807.3,4371,10479
351.35,532.98,569.84,665.99,958.56,287.56,2039.4,9782.8
704.25,954.93,3377.9,796.59,483.51,239.48,5216.4,5320.5
1054.4,1433.1,1644.9,949.75,84.745,217.04,1740.3,2943
358.57,360.63,147.89,919.63,857.5,613.97,1007.7,1134.5
42.709,163.16,95.532,665.21,403.45,618.49,462.94,951.83
413.38,573.6,441.99,1146,107.13,294.2,1259.3,1981.1
332.25,464.43,1181.3,1425.5,657.14,51.436,397.42,497.97
476.73,896.82,89.053,1166.7,305.56,395.54,133.68,43.704
165.56,331.57,270.19,764.13,22.252,1727.2,225.52,473.38
