class,name_of_feature,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e1_e2,e1_e3,e1_e4,e1_e5,e1_e6,e1_e7,e1_e8,e1_e9,e1_e10,e1_e11,e1_e12,e1_e13,e1_e14,e1_e15,e1_e16,e1_e17,e1_e18,e1_e19,e1_e20,e1_e21,e2_e3,e2_e4,e2_e5,e2_e6,e2_e7,e2_e8,e2_e9,e2_e10,e2_e11,e2_e12,e2_e13,e2_e14,e2_e15,e2_e16,e2_e17,e2_e18,e2_e19,e2_e20,e2_e21,e3_e4,e3_e5,e3_e6,e3_e7,e3_e8,e3_e9,e3_e10,e3_e11,e3_e12,e3_e13,e3_e14,e3_e15,e3_e16,e3_e17,e3_e18,e3_e19,e3_e20,e3_e21,e4_e5,e4_e6,e4_e7,e4_e8,e4_e9,e4_e10,e4_e11,e4_e12,e4_e13,e4_e14,e4_e15,e4_e16,e4_e17,e4_e18,e4_e19,e4_e20,e4_e21,e5_e6,e5_e7,e5_e8,e5_e9,e5_e10,e5_e11,e5_e12,e5_e13,e5_e14,e5_e15,e5_e16,e5_e17,e5_e18,e5_e19,e5_e20,e5_e21,e6_e7,e6_e8,e6_e9,e6_e10,e6_e11,e6_e12,e6_e13,e6_e14,e6_e15,e6_e16,e6_e17,e6_e18,e6_e19,e6_e20,e6_e21,e7_e8,e7_e9,e7_e10,e7_e11,e7_e12,e7_e13,e7_e14,e7_e15,e7_e16,e7_e17,e7_e18,e7_e19,e7_e20,e7_e21,e8_e9,e8_e10,e8_e11,e8_e12,e8_e13,e8_e14,e8_e15,e8_e16,e8_e17,e8_e18,e8_e19,e8_e20,e8_e21,e9_e10,e9_e11,e9_e12,e9_e13,e9_e14,e9_e15,e9_e16,e9_e17,e9_e18,e9_e19,e9_e20,e9_e21,e10_e11,e10_e12,e10_e13,e10_e14,e10_e15,e10_e16,e10_e17,e10_e18,e10_e19,e10_e20,e10_e21,e11_e12,e11_e13,e11_e14,e11_e15,e11_e16,e11_e17,e11_e18,e11_e19,e11_e20,e11_e21,e12_e13,e12_e14,e12_e15,e12_e16,e12_e17,e12_e18,e12_e19,e12_e20,e12_e21,e13_e14,e13_e15,e13_e16,e13_e17,e13_e18,e13_e19,e13_e20,e13_e21,e14_e15,e14_e16,e14_e17,e14_e18,e14_e19,e14_e20,e14_e21,e15_e16,e15_e17,e15_e18,e15_e19,e15_e20,e15_e21,e16_e17,e16_e18,e16_e19,e16_e20,e16_e21,e17_e18,e17_e19,e17_e20,e17_e21,e18_e19,e18_e20,e18_e21,e19_e20,e19_e21,e20_e21
0,DomFreq_FSL_Brazil_1_instances_160000_epochs_1_timepoints,3.648307291666667,3.4842447916666672,1.9709635416666667,3.4919270833333336,1.4171875,3.243229166666666,4.712630208333334,3.4890624999999993,0.2182291666666667,0.8522135416666666,4.088541666666667,4.002734375,2.8578125,4.0218750000000005,3.2410156250000006,4.972265625,3.3993489583333343,3.3144531250000004,3.9472656250000004,3.351822916666667,4.690625000000001,0.2762895,0.10086416666666666,0.15965575,0.07086500000000001,0.22606099999999998,0.08168433333333332,0.08665600000000001,0.07451016666666667,0.05667049999999999,0.10315049999999999,0.09919741666666665,0.062116666666666674,0.05970508333333333,0.05220591666666666,0.070892,0.05419299999999999,0.053857249999999995,0.05951524999999999,0.06041866666666667,0.053997750000000004,0.10795341666666668,0.1324816666666667,0.07666383333333333,0.21542174999999997,0.07963241666666666,0.09054808333333332,0.07022833333333334,0.05869949999999999,0.10150816666666666,0.10809983333333333,0.06282241666666667,0.059592416666666675,0.05235808333333333,0.07188816666666667,0.053747500000000004,0.053643083333333334,0.06060841666666667,0.06190933333333334,0.054580500000000004,0.07587999999999999,0.14447658333333335,0.09294958333333332,0.15756091666666666,0.20609258333333327,0.05672433333333335,0.07766983333333334,0.06520316666666667,0.06415616666666667,0.09608066666666665,0.05258566666666667,0.058326750000000004,0.05537224999999999,0.06899975000000001,0.06730925,0.05350283333333333,0.053352333333333335,0.05842208333333334,0.06282758333333334,0.16221233333333335,0.07387483333333335,0.07184141666666666,0.09127558333333331,0.05457591666666667,0.09457375000000001,0.08230325,0.0589515,0.05953624999999999,0.05177774999999999,0.06578616666666666,0.05360241666666667,0.05299025000000001,0.05738933333333333,0.057463999999999994,0.05282933333333333,0.07197208333333334,0.10477916666666669,0.14813958333333335,0.0540405,0.09324766666666667,0.06004816666666666,0.06191649999999999,0.090671,0.05156808333333334,0.05735266666666666,0.05374400000000001,0.062301166666666664,0.06262675,0.05199550000000001,0.05185991666666667,0.05612866666666667,0.10300100000000001,0.09714833333333334,0.07795133333333333,0.05798433333333333,0.14024316666666667,0.13206158333333332,0.06990216666666667,0.06367799999999998,0.05228425,0.08113083333333333,0.056538416666666674,0.0561935,0.06273308333333334,0.06355891666666665,0.05330066666666666,0.20833300000000002,0.06040275,0.07637341666666667,0.09290008333333333,0.08936633333333333,0.1547690833333333,0.05496575,0.06301416666666668,0.06360391666666666,0.09647733333333332,0.08956925,0.0537705,0.0532975,0.064923,0.057020249999999995,0.08280708333333335,0.07201924999999999,0.07421175,0.12848475,0.05289733333333333,0.06097816666666666,0.05780675000000001,0.07706391666666666,0.07553816666666667,0.052852666666666666,0.05252866666666666,0.060373249999999996,0.05278749999999999,0.08460183333333333,0.06896133333333333,0.055492250000000014,0.07258091666666666,0.05122741666666667,0.06827616666666668,0.05443108333333333,0.05311633333333334,0.059042083333333335,0.058188916666666674,0.05144783333333334,0.05706141666666666,0.06075891666666666,0.09360641666666668,0.0516315,0.07475533333333334,0.054325583333333344,0.06548333333333332,0.07401975,0.05170416666666666,0.05196683333333333,0.061103166666666674,0.20120158333333335,0.08008058333333333,0.10065075000000001,0.054752416666666665,0.160573,0.07441016666666665,0.06793724999999999,0.08382391666666666,0.07990566666666668,0.05633,0.09870975,0.08164575,0.05763933333333334,0.15641141666666666,0.0787285,0.07889316666666667,0.09050658333333332,0.09346900000000001,0.05752883333333334,0.05706466666666666,0.08585925,0.07118683333333332,0.11927675,0.14501108333333332,0.05766333333333334,0.05789083333333333,0.078326,0.06032108333333334,0.16023066666666666,0.07811116666666668,0.06718650000000001,0.14255591666666667,0.10610325,0.06878550000000001,0.06250933333333335,0.09927649999999999,0.14702125,0.06931608333333333,0.07578816666666667,0.1703336666666667,0.10996808333333336,0.08800825000000001,0.1685194166666667,0.14212866666666668,0.07324833333333333,0.2218480833333333,0.09064816666666668,0.088025,0.14984283333333334,0.08019950000000002,0.08449741666666667,0.15965008333333333,0.3288316666666667,0.09923725,0.11186416666666665
1,DomFreq_FSL_Brazil_1_instances_160000_epochs_1_timepoints,0.30372596153846154,0.4123798076923078,0.37956730769230773,1.059254807692308,0.38040865384615385,1.0711538461538466,2.006610576923077,0.8609375000000001,0.2713942307692308,0.7388221153846153,1.3362980769230768,2.5850961538461537,1.7893028846153844,3.0086538461538463,2.607692307692308,4.491947115384615,3.1145432692307704,3.1551682692307703,4.78485576923077,4.205168269230769,3.6890624999999995,0.34409430769230764,0.13169676923076923,0.20111223076923077,0.09002546153846154,0.242914,0.09335146153846155,0.10474515384615385,0.08253400000000001,0.06048215384615385,0.09570761538461539,0.0887176153846154,0.06315715384615385,0.06082976923076923,0.05305407692307692,0.06494961538461538,0.05352161538461538,0.05386015384615384,0.05805607692307693,0.057593846153846155,0.05357430769230769,0.1394786923076923,0.15841684615384613,0.10076084615384615,0.2288010769230769,0.09284346153846154,0.11229399999999999,0.077389,0.06396969230769231,0.09577799999999999,0.09536338461538461,0.06466169230769231,0.06138915384615385,0.05341438461538462,0.06664,0.053324538461538465,0.05400215384615385,0.05966700000000001,0.05960876923076922,0.05412684615384616,0.09587307692307691,0.17399730769230765,0.10521546153846154,0.15927215384615384,0.22634446153846158,0.06246161538461538,0.07734853846153845,0.06551007692307693,0.061886846153846146,0.08669838461538461,0.05309246153846154,0.05837869230769231,0.05376046153846154,0.06263184615384618,0.061635923076923074,0.053125000000000006,0.053166230769230764,0.05648592307692308,0.07555361538461539,0.17872246153846155,0.08588623076923077,0.086499,0.10496230769230772,0.05723146153846153,0.09382492307692308,0.07830453846153847,0.06079146153846153,0.06128915384615385,0.053144307692307706,0.06285576923076924,0.05365707692307693,0.053728,0.05696938461538462,0.056233384615384616,0.0533293076923077,0.08442776923076924,0.11462800000000001,0.1833233846153846,0.05841038461538462,0.09823069230769231,0.0624036923076923,0.06159015384615384,0.08712038461538461,0.052780384615384625,0.058828846153846155,0.05361007692307692,0.059604076923076926,0.06038969230769232,0.05254092307692307,0.05241223076923077,0.05581246153846154,0.13226676923076924,0.11626661538461538,0.09163369230769229,0.06310030769230769,0.1603205384615385,0.1316783076923077,0.07615861538461538,0.06941069230769231,0.05467646153846155,0.08051276923076923,0.05824292307692309,0.05853238461538461,0.063709,0.06306761538461537,0.05404569230769231,0.2532901538461539,0.0676006923076923,0.07829261538461538,0.09756723076923077,0.0914936923076923,0.14586892307692306,0.05666892307692307,0.06643692307692309,0.06175346153846154,0.08807415384615383,0.08264769230769232,0.05382223076923076,0.05349269230769231,0.06418176923076924,0.06376184615384616,0.09193023076923076,0.07734676923076923,0.07657630769230768,0.1346916923076923,0.05481492307692308,0.06498630769230769,0.05746284615384615,0.07297738461538462,0.07340269230769231,0.053164615384615393,0.053007769230769226,0.059997615384615385,0.055763,0.08952299999999999,0.07019446153846155,0.057976230769230766,0.07800923076923078,0.05237838461538461,0.06835007692307694,0.05494338461538461,0.05395876923076922,0.059139923076923076,0.05725407692307692,0.05193176923076922,0.058989615384615376,0.062582,0.099456,0.05271499999999999,0.07976646153846154,0.05476869230769231,0.06564946153846153,0.07423192307692308,0.05204784615384616,0.05235015384615384,0.06110407692307692,0.2031858461538462,0.0853983846153846,0.10982230769230769,0.05781146153846154,0.15589576923076923,0.07652053846153847,0.07101807692307692,0.08529484615384617,0.07958846153846154,0.05726161538461538,0.10981330769230771,0.08759646153846154,0.06372076923076922,0.15421638461538462,0.08440946153846154,0.08508946153846154,0.0943040769230769,0.09513707692307692,0.06027415384615385,0.06029230769230771,0.11093969230769231,0.0746456923076923,0.13217084615384617,0.16976284615384618,0.05932123076923076,0.06029953846153845,0.08695023076923078,0.0643143846153846,0.1883943846153846,0.08092338461538463,0.07189638461538463,0.14867923076923079,0.1137109230769231,0.07101253846153845,0.07096930769230769,0.1262596923076923,0.2027440769230769,0.07790530769230769,0.08708099999999999,0.19144630769230767,0.12481461538461537,0.09933769230769231,0.20507607692307686,0.16986692307692308,0.07912461538461538,0.27613423076923077,0.09613692307692306,0.09336930769230768,0.17802630769230768,0.08837676923076924,0.09541961538461538,0.20794923076923075,0.40765784615384615,0.1058853846153846,0.1198323076923077
