 1.000000 0.051182 0.062143 0.063009 0.065467 0.061351 0.064168 0.060705 0.055273 0.060960 0.060369 0.059124 0.054188 0.054986 0.057493 0.058619 0.059300 0.055558 0.056014 0.056009 0.061007 0.059745 0.055575 0.050079 0.016911
 0.051182 1.000000 0.061379 0.064446 0.059272 0.056729 0.057704 0.059353 0.054636 0.056753 0.051696 0.058359 0.055097 0.057450 0.052828 0.051225 0.051378 0.053685 0.050785 0.050651 0.052609 0.053436 0.051236 0.050961 0.050613
 0.062143 0.061379 1.000000 0.347199 0.138394 0.148240 0.090359 0.197701 0.097546 0.119248 0.081228 0.066305 0.123774 0.111525 0.071151 0.068653 0.055607 0.081354 0.057632 0.057430 0.064421 0.063887 0.053629 0.050768 0.051546
 0.063009 0.064446 0.347199 1.000000 0.146292 0.128430 0.096005 0.222215 0.096157 0.124059 0.078818 0.068476 0.131417 0.128321 0.072210 0.071341 0.055404 0.087964 0.056739 0.057209 0.069165 0.069177 0.053481 0.050531 0.051924
 0.065467 0.059272 0.138394 0.146292 1.000000 0.086470 0.134528 0.105869 0.156279 0.199070 0.063807 0.083265 0.074342 0.068637 0.100661 0.055976 0.064636 0.059641 0.075483 0.073400 0.053707 0.053472 0.063042 0.049857 0.050224
 0.061351 0.056729 0.148240 0.128430 0.086470 1.000000 0.071320 0.123244 0.079055 0.082926 0.080498 0.059069 0.090097 0.078563 0.063900 0.062475 0.053552 0.066676 0.055055 0.054573 0.057484 0.056665 0.052782 0.049898 0.049956
 0.064168 0.057704 0.090359 0.096005 0.134528 0.071320 1.000000 0.081776 0.104103 0.134921 0.058837 0.082622 0.066890 0.065191 0.084680 0.054350 0.061262 0.057655 0.064124 0.064436 0.053472 0.052851 0.057780 0.050311 0.049923
 0.060705 0.059353 0.197701 0.222215 0.105869 0.123244 0.081776 1.000000 0.108365 0.111701 0.082634 0.066734 0.162557 0.141881 0.076995 0.077176 0.056105 0.096645 0.060445 0.059994 0.070197 0.069099 0.053825 0.050521 0.050766
 0.055273 0.054636 0.097546 0.096157 0.156279 0.079055 0.104103 0.108365 1.000000 0.251791 0.069609 0.094130 0.115447 0.100189 0.207671 0.063513 0.082561 0.075450 0.131207 0.120745 0.056065 0.055231 0.084008 0.049679 0.051129
 0.060960 0.056753 0.119248 0.124059 0.199070 0.082926 0.134921 0.111701 0.251791 1.000000 0.066103 0.093099 0.086229 0.080156 0.141575 0.059044 0.071153 0.064726 0.090863 0.088463 0.055100 0.054625 0.069581 0.049695 0.050677
 0.060369 0.051696 0.081228 0.078818 0.063807 0.080498 0.058837 0.082634 0.069609 0.066103 1.000000 0.058050 0.092296 0.078218 0.061784 0.079607 0.053902 0.075571 0.056944 0.055708 0.062746 0.060213 0.052780 0.050774 0.050227
 0.059124 0.058359 0.066305 0.068476 0.083265 0.059069 0.082622 0.066734 0.094130 0.093099 0.058050 1.000000 0.065257 0.067352 0.105438 0.055850 0.094930 0.059124 0.075972 0.083491 0.053796 0.054072 0.068241 0.049706 0.051365
 0.054188 0.055097 0.123774 0.131417 0.074342 0.090097 0.066890 0.162557 0.115447 0.086229 0.092296 0.065257 1.000000 0.283810 0.089780 0.129026 0.059794 0.215869 0.076104 0.071340 0.098794 0.091452 0.057735 0.050905 0.051771
 0.054986 0.057450 0.111525 0.128321 0.068637 0.078563 0.065191 0.141881 0.100189 0.080156 0.078218 0.067352 0.283810 1.000000 0.101791 0.117349 0.065783 0.246711 0.085793 0.083970 0.118856 0.120185 0.061795 0.050834 0.051092
 0.057493 0.052828 0.071151 0.072210 0.100661 0.063900 0.084680 0.076995 0.207671 0.141575 0.061784 0.105438 0.089780 0.101791 1.000000 0.063565 0.111731 0.078030 0.147759 0.172960 0.059619 0.059926 0.099585 0.050306 0.051007
 0.058619 0.051225 0.068653 0.071341 0.055976 0.062475 0.054350 0.077176 0.063513 0.059044 0.079607 0.055850 0.129026 0.117349 0.063565 1.000000 0.064177 0.223611 0.079545 0.071785 0.166671 0.118680 0.067764 0.049950 0.050589
 0.059300 0.051378 0.055607 0.055404 0.064636 0.053552 0.061262 0.056105 0.082561 0.071153 0.053902 0.094930 0.059794 0.065783 0.111731 0.064177 1.000000 0.067987 0.127866 0.179707 0.068555 0.076382 0.180932 0.049820 0.051799
 0.055558 0.053685 0.081354 0.087964 0.059641 0.066676 0.057655 0.096645 0.075450 0.064726 0.075571 0.059124 0.215869 0.246711 0.078030 0.223611 0.067987 1.000000 0.108721 0.089870 0.203455 0.157605 0.072781 0.050960 0.051093
 0.056014 0.050785 0.057632 0.056739 0.075483 0.055055 0.064124 0.060445 0.131207 0.090863 0.056944 0.075972 0.076104 0.085793 0.147759 0.079545 0.127866 0.108721 1.000000 0.285527 0.085642 0.080967 0.187172 0.050822 0.051834
 0.056009 0.050651 0.057430 0.057209 0.073400 0.054573 0.064436 0.059994 0.120745 0.088463 0.055708 0.083491 0.071340 0.083970 0.172960 0.071785 0.179707 0.089870 0.285527 1.000000 0.078129 0.082924 0.217072 0.050045 0.051980
 0.061007 0.052609 0.064421 0.069165 0.053707 0.057484 0.053472 0.070197 0.056065 0.055100 0.062746 0.053796 0.098794 0.118856 0.059619 0.166671 0.068555 0.203455 0.085642 0.078129 1.000000 0.287569 0.088166 0.050316 0.050242
 0.059745 0.053436 0.063887 0.069177 0.053472 0.056665 0.052851 0.069099 0.055231 0.054625 0.060213 0.054072 0.091452 0.120185 0.059926 0.118680 0.076382 0.157605 0.080967 0.082924 0.287569 1.000000 0.102368 0.050548 0.050682
 0.055575 0.051236 0.053629 0.053481 0.063042 0.052782 0.057780 0.053825 0.084008 0.069581 0.052780 0.068241 0.057735 0.061795 0.099585 0.067764 0.180932 0.072781 0.187172 0.217072 0.088166 0.102368 1.000000 0.050294 0.052150
 0.050079 0.050961 0.050768 0.050531 0.049857 0.049898 0.050311 0.050521 0.049679 0.049695 0.050774 0.049706 0.050905 0.050834 0.050306 0.049950 0.049820 0.050960 0.050822 0.050045 0.050316 0.050548 0.050294 1.000000 0.050466
 0.016911 0.050613 0.051546 0.051924 0.050224 0.049956 0.049923 0.050766 0.051129 0.050677 0.050227 0.051365 0.051771 0.051092 0.051007 0.050589 0.051799 0.051093 0.051834 0.051980 0.050242 0.050682 0.052150 0.050466 1.000000

