 1.000000 0.050238 0.064630 0.064156 0.065304 0.068589 0.061193 0.059044 0.058371 0.059361 0.061943 0.058740 0.056261 0.056874 0.054173 0.057377 0.059169 0.056698 0.055841 0.054646 0.074215 0.058533 0.057682 0.049643 0.019629
 0.050238 1.000000 0.051976 0.052478 0.050335 0.050763 0.052080 0.051818 0.050501 0.050716 0.051224 0.055095 0.050950 0.053900 0.051167 0.050718 0.050887 0.050923 0.050646 0.050784 0.051794 0.052637 0.051247 0.055097 0.050184
 0.064630 0.051976 1.000000 0.109408 0.087288 0.116617 0.071677 0.115812 0.070863 0.068667 0.060862 0.054711 0.070964 0.071117 0.056815 0.054808 0.052179 0.056473 0.053678 0.052445 0.052444 0.054016 0.052986 0.050690 0.050362
 0.064156 0.052478 0.109408 1.000000 0.087111 0.109033 0.072918 0.114740 0.069796 0.069772 0.059890 0.055353 0.069418 0.073384 0.056121 0.054248 0.051793 0.056359 0.053153 0.053173 0.053596 0.055116 0.053407 0.050993 0.050503
 0.065304 0.050335 0.087288 0.087111 1.000000 0.092487 0.104863 0.092194 0.103240 0.103161 0.057838 0.057890 0.063103 0.063917 0.065814 0.053423 0.054392 0.055391 0.058301 0.056250 0.053548 0.053306 0.054479 0.049788 0.048813
 0.068589 0.050763 0.116617 0.109033 0.092487 1.000000 0.069831 0.137508 0.076841 0.070021 0.084308 0.054681 0.081817 0.074883 0.059373 0.056207 0.052154 0.058090 0.055125 0.054069 0.053883 0.053533 0.053184 0.050078 0.051643
 0.061193 0.052080 0.071677 0.072918 0.104863 0.069831 1.000000 0.076435 0.085349 0.093318 0.055910 0.067409 0.062575 0.066749 0.069100 0.052717 0.054252 0.054840 0.057148 0.056313 0.052054 0.051524 0.053633 0.050356 0.050227
 0.059044 0.051818 0.115812 0.114740 0.092194 0.137508 0.076435 1.000000 0.093456 0.077929 0.066885 0.056498 0.104070 0.103613 0.065731 0.060267 0.053947 0.066200 0.058479 0.056430 0.056169 0.057612 0.053916 0.050680 0.051235
 0.058371 0.050501 0.070863 0.069796 0.103240 0.076841 0.085349 0.093456 1.000000 0.096468 0.058081 0.056918 0.080364 0.081508 0.078088 0.055468 0.055597 0.059519 0.069337 0.063222 0.053845 0.052425 0.056825 0.050576 0.050071
 0.059361 0.050716 0.068667 0.069772 0.103161 0.070021 0.093318 0.077929 0.096468 1.000000 0.055494 0.057288 0.065759 0.069270 0.069914 0.052557 0.054627 0.055827 0.060001 0.057416 0.052208 0.052438 0.054410 0.050391 0.049678
