 1.000000 0.049425 0.060877 0.059274 0.061670 0.066037 0.068223 0.053615 0.049845 0.053868 0.062195 0.060054 0.049996 0.048820 0.047713 0.052224 0.049702 0.050883 0.051442 0.049102 0.051011 0.048458 0.046707 0.048500 0.049385
 0.049425 1.000000 0.052696 0.055362 0.051750 0.051421 0.053660 0.052553 0.051750 0.052019 0.051949 0.054310 0.052269 0.054799 0.052096 0.051911 0.051519 0.053785 0.051576 0.051542 0.053665 0.055258 0.051472 0.062129 0.051395
 0.060877 0.052696 1.000000 0.324122 0.143795 0.208508 0.084891 0.282472 0.101974 0.121464 0.084417 0.059976 0.125795 0.103669 0.073122 0.070751 0.058373 0.080312 0.061449 0.060943 0.066836 0.066219 0.060235 0.050494 0.053050
 0.059274 0.055362 0.324122 1.000000 0.155974 0.137949 0.091845 0.240636 0.093730 0.122333 0.074193 0.061602 0.117612 0.109136 0.073111 0.069660 0.058217 0.081407 0.059339 0.060079 0.068753 0.069074 0.060408 0.050280 0.053447
 0.061670 0.051750 0.143795 0.155974 1.000000 0.092246 0.164172 0.117045 0.163070 0.263344 0.059921 0.084311 0.074820 0.069321 0.110383 0.057169 0.069848 0.058553 0.076235 0.075385 0.055111 0.055812 0.068099 0.050720 0.051867
 0.066037 0.051421 0.208508 0.137949 0.092246 1.000000 0.071872 0.177326 0.093836 0.092841 0.102370 0.056388 0.110410 0.082555 0.068744 0.067184 0.057740 0.071943 0.061975 0.060702 0.062344 0.061735 0.058644 0.050843 0.051894
 0.068223 0.053660 0.084891 0.091845 0.164172 0.071872 1.000000 0.084650 0.107099 0.158076 0.056797 0.101341 0.070542 0.071118 0.101700 0.056776 0.068271 0.060331 0.068228 0.069347 0.056567 0.056972 0.063837 0.050451 0.050481
 0.053615 0.052553 0.282472 0.240636 0.117045 0.177326 0.084650 1.000000 0.135255 0.137587 0.088622 0.064144 0.210100 0.153286 0.090380 0.083113 0.062145 0.105250 0.068527 0.067794 0.077304 0.076903 0.063099 0.050800 0.052340
 0.049845 0.051750 0.101974 0.093730 0.163070 0.093836 0.107099 0.135255 1.000000 0.295837 0.066416 0.086212 0.117930 0.103163 0.221003 0.063518 0.095076 0.073235 0.134379 0.123510 0.059249 0.059980 0.092592 0.050514 0.051985
 0.053868 0.052019 0.121464 0.122333 0.263344 0.092841 0.158076 0.137587 0.295837 1.000000 0.061611 0.098825 0.093655 0.085043 0.181575 0.059752 0.085726 0.065677 0.100665 0.099526 0.057511 0.058159 0.080454 0.050374 0.052056
 0.062195 0.051949 0.084417 0.074193 0.059921 0.102370 0.056797 0.088622 0.066416 0.061611 1.000000 0.055157 0.083900 0.069300 0.058245 0.068255 0.054310 0.067280 0.057441 0.055949 0.061507 0.060474 0.055385 0.051057 0.051906
 0.060054 0.054310 0.059976 0.061602 0.084311 0.056388 0.101341 0.064144 0.086212 0.098825 0.055157 1.000000 0.062705 0.065656 0.108350 0.055084 0.087574 0.060155 0.079397 0.085621 0.056463 0.057328 0.074121 0.050379 0.052811
 0.049996 0.052269 0.125795 0.117612 0.074820 0.110410 0.070542 0.210100 0.117930 0.093655 0.083900 0.062705 1.000000 0.250621 0.099467 0.133396 0.067394 0.196124 0.085857 0.079314 0.112649 0.105254 0.067729 0.050093 0.051788
 0.048820 0.054799 0.103669 0.109136 0.069321 0.082555 0.071118 0.153286 0.103163 0.085043 0.069300 0.065656 0.250621 1.000000 0.114703 0.120372 0.073319 0.255319 0.099141 0.094436 0.144981 0.147634 0.074651 0.051087 0.052292
 0.047713 0.052096 0.073122 0.073111 0.110383 0.068744 0.101700 0.090380 0.221003 0.181575 0.058245 0.108350 0.099467 0.114703 1.000000 0.067086 0.175070 0.086900 0.195256 0.232023 0.068569 0.072325 0.139800 0.050714 0.053109
 0.052224 0.051911 0.070751 0.069660 0.057169 0.067184 0.056776 0.083113 0.063518 0.059752 0.068255 0.055084 0.133396 0.120372 0.067086 1.000000 0.077269 0.225834 0.085870 0.081465 0.219507 0.173717 0.087584 0.050291 0.051726
 0.049702 0.051519 0.058373 0.058217 0.069848 0.057740 0.068271 0.062145 0.095076 0.085726 0.054310 0.087574 0.067394 0.073319 0.175070 0.077269 1.000000 0.082075 0.202579 0.311142 0.087481 0.101039 0.353650 0.050266 0.053452
 0.050883 0.053785 0.080312 0.081407 0.058553 0.071943 0.060331 0.105250 0.073235 0.065677 0.067280 0.060155 0.196124 0.255319 0.086900 0.225834 0.082075 1.000000 0.120809 0.106137 0.294154 0.250962 0.092163 0.050948 0.051998
 0.051442 0.051576 0.061449 0.059339 0.076235 0.061975 0.068228 0.068527 0.134379 0.100665 0.057441 0.079397 0.085857 0.099141 0.195256 0.085870 0.202579 0.120809 1.000000 0.381046 0.099656 0.099165 0.260554 0.050352 0.054400
