 1.000000 0.051830 0.063204 0.063598 0.066019 0.063846 0.056927 0.057962 0.055029 0.060783 0.056123 0.055972 0.054830 0.054025 0.054201 0.059909 0.058001 0.060467 0.061636 0.062025 0.065775 0.065427 0.063145 0.049128 0.007768
 0.051830 1.000000 0.055865 0.059539 0.053328 0.054404 0.054200 0.056385 0.052565 0.053064 0.051270 0.065481 0.053379 0.057271 0.052839 0.052997 0.052906 0.053320 0.053253 0.052269 0.053583 0.054886 0.054605 0.055452 0.052606
 0.063204 0.055865 1.000000 0.342302 0.142627 0.207586 0.071564 0.302845 0.099364 0.115122 0.079548 0.059598 0.103505 0.090914 0.064479 0.058375 0.055020 0.063943 0.054817 0.054814 0.055967 0.056577 0.056017 0.051887 0.052737
 0.063598 0.059539 0.342302 1.000000 0.136777 0.154718 0.073933 0.243529 0.092917 0.115103 0.073091 0.062470 0.097513 0.092439 0.063210 0.058883 0.054699 0.064358 0.053731 0.054401 0.057202 0.058408 0.056347 0.052016 0.052329
 0.066019 0.053328 0.142627 0.136777 1.000000 0.092190 0.095901 0.109638 0.134506 0.204322 0.058460 0.064086 0.064082 0.060224 0.076190 0.054881 0.056442 0.053777 0.057880 0.055912 0.054273 0.055762 0.054779 0.050934 0.050000
 0.063846 0.054404 0.207586 0.154718 0.092190 1.000000 0.062836 0.159729 0.080802 0.083026 0.102355 0.056895 0.085749 0.074050 0.059558 0.056737 0.055261 0.059421 0.055815 0.055050 0.055111 0.055803 0.056658 0.051424 0.052911
 0.056927 0.054200 0.071564 0.073933 0.095901 0.062836 1.000000 0.069567 0.075402 0.094165 0.053984 0.070326 0.057455 0.057895 0.062970 0.053765 0.052999 0.053968 0.053409 0.053022 0.053668 0.054411 0.052678 0.050610 0.050897
 0.057962 0.056385 0.302845 0.243529 0.109638 0.159729 0.069567 1.000000 0.142064 0.120077 0.085307 0.061457 0.151701 0.124071 0.074489 0.060037 0.054380 0.071315 0.055846 0.055222 0.057532 0.057945 0.054852 0.051365 0.052728
 0.055029 0.052565 0.099364 0.092917 0.134506 0.080802 0.075402 0.142064 1.000000 0.195773 0.064377 0.066094 0.100148 0.093372 0.134845 0.054281 0.059030 0.059352 0.073444 0.065634 0.053619 0.054045 0.056274 0.050910 0.052781
 0.060783 0.053064 0.115122 0.115103 0.204322 0.083026 0.094165 0.120077 0.195773 1.000000 0.059153 0.067653 0.072270 0.069096 0.094642 0.054001 0.056378 0.055111 0.060978 0.057967 0.054095 0.054755 0.054064 0.051075 0.051518
