col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.061078,1,0.056753,0.051451,1,0.053282,0.066461,0.053821,1,0.053585,0.056794,0.052458,0.070206,1,0.049713,0.059355,0.052989,0.067535,0.063974,1,0.052109,0.057732,0.050104,0.06045,0.066727,0.059486,1,-
1,0.12981,1,0.080565,0.11271,1,0.066176,0.093464,0.067336,1,0.058933,0.057901,0.051447,0.075322,1,0.051014,0.051812,0.057305,0.063858,0.059021,1,0.054442,0.057581,0.050683,0.07284,0.072245,0.056806,1,-
1,0.16911,1,0.068127,0.070024,1,0.099749,0.13215,0.059468,1,0.066086,0.077743,0.052918,0.10835,1,0.048039,0.047957,0.084065,0.057377,0.060879,1,0.062708,0.071951,0.050282,0.087342,0.11353,0.062202,1,-
1,0.093489,1,0.058511,0.055786,1,0.084224,0.085202,0.052793,1,0.066923,0.066881,0.052937,0.11278,1,0.05403,0.051618,0.061709,0.060212,0.065921,1,0.058715,0.05966,0.049207,0.075482,0.10875,0.062007,1,-
1,0.11486,1,0.062978,0.067805,1,0.065299,0.069376,0.054,1,0.0577,0.062099,0.050654,0.061989,1,0.052952,0.054196,0.061948,0.056302,0.055406,1,0.057442,0.063626,0.051937,0.064005,0.074173,0.062992,1,-
1,0.097801,1,0.057996,0.061092,1,0.092457,0.10827,0.058195,1,0.068346,0.077735,0.052721,0.11719,1,0.052266,0.053418,0.072863,0.061489,0.060207,1,0.067136,0.071343,0.052169,0.12041,0.15905,0.061935,1,-
1,0.2004,1,0.065325,0.069254,1,0.10014,0.13294,0.063565,1,0.078289,0.086404,0.058202,0.12211,1,0.053361,0.053155,0.095816,0.062572,0.060684,1,0.072597,0.079177,0.054013,0.10643,0.12191,0.061948,1,-
1,0.21139,1,0.095229,0.10388,1,0.096847,0.11891,0.066116,1,0.067961,0.07815,0.056629,0.13998,1,0.054954,0.060056,0.082789,0.077643,0.08764,1,0.072564,0.080662,0.055931,0.13009,0.14405,0.080005,1,-
1,0.13597,1,0.063104,0.0592,1,0.095302,0.10922,0.056374,1,0.076118,0.085139,0.052275,0.11174,1,0.051424,0.053439,0.083911,0.053784,0.054269,1,0.066026,0.068848,0.051726,0.08962,0.13926,0.055339,1,-
1,0.16037,1,0.061371,0.061572,1,0.074142,0.092516,0.053593,1,0.070885,0.093136,0.051292,0.10732,1,0.052047,0.050759,0.075989,0.057042,0.059178,1,0.067864,0.081147,0.048791,0.088237,0.11273,0.060159,1,-
