col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.061078,1,0.051269,0.054032,1,0.050246,0.059397,0.054581,1,0.050515,0.054048,0.053339,0.065575,1,0.050687,0.054852,0.050899,0.055799,0.057821,1,0.052998,0.055773,0.053066,0.061644,0.069748,0.068661,1,-
1,0.12981,1,0.055013,0.059944,1,0.052358,0.064757,0.069139,1,0.052389,0.056285,0.060151,0.083055,1,0.057275,0.058198,0.053658,0.054407,0.055976,1,0.053191,0.051947,0.061597,0.077177,0.082126,0.060544,1,-
1,0.16911,1,0.051225,0.051136,1,0.05522,0.058097,0.083701,1,0.050798,0.05189,0.069503,0.12848,1,0.064015,0.07152,0.049675,0.053249,0.062357,1,0.048041,0.047468,0.064038,0.082691,0.12762,0.062554,1,-
1,0.093489,1,0.052725,0.053894,1,0.050299,0.053523,0.06928,1,0.05387,0.053403,0.087113,0.082448,1,0.058471,0.053361,0.051904,0.053872,0.05747,1,0.051887,0.049856,0.069891,0.069875,0.15452,0.059958,1,-
1,0.11486,1,0.053689,0.054664,1,0.055924,0.058942,0.074322,1,0.054886,0.057178,0.069116,0.078502,1,0.060057,0.067422,0.052446,0.051696,0.064413,1,0.052293,0.053092,0.058804,0.069385,0.10805,0.061778,1,-
1,0.097801,1,0.050878,0.054033,1,0.055443,0.058649,0.097159,1,0.054234,0.056457,0.087357,0.14923,1,0.067822,0.071967,0.05204,0.054659,0.061331,1,0.053498,0.051603,0.079942,0.11117,0.16016,0.061247,1,-
1,0.2004,1,0.052203,0.052924,1,0.054842,0.059946,0.10164,1,0.050231,0.054362,0.081516,0.13323,1,0.074544,0.084943,0.054678,0.057744,0.060928,1,0.052853,0.052137,0.081401,0.11088,0.12445,0.062335,1,-
1,0.21139,1,0.057187,0.058149,1,0.067345,0.073505,0.066437,1,0.051563,0.057125,0.055703,0.15919,1,0.062613,0.067978,0.052674,0.06038,0.062757,1,0.051796,0.050489,0.055985,0.098044,0.13024,0.063932,1,-
1,0.13597,1,0.05326,0.050684,1,0.055122,0.054435,0.10035,1,0.052084,0.051235,0.087844,0.12603,1,0.065782,0.068074,0.049536,0.053263,0.056905,1,0.052397,0.050914,0.078883,0.092982,0.14488,0.059645,1,-
1,0.16037,1,0.05273,0.055484,1,0.053388,0.054449,0.078945,1,0.053729,0.055692,0.068547,0.10525,1,0.068558,0.082289,0.053159,0.054614,0.064175,1,0.052485,0.051658,0.068719,0.087609,0.10977,0.06932,1,-
1,0.13989,1,0.058519,0.057789,1,0.065362,0.063123,0.10355,1,0.05531,0.054034,0.08877,0.15835,1,0.061969,0.064102,0.056871,0.064095,0.069813,1,0.053499,0.053465,0.076991,0.10985,0.16631,0.069602,1,-
1,0.12376,1,0.056623,0.058538,1,0.05769,0.062053,0.067608,1,0.05724,0.059015,0.071262,0.11582,1,0.054827,0.057247,0.052474,0.056135,0.064631,1,0.050341,0.054137,0.059476,0.075835,0.13071,0.064431,1,-
1,0.1651,1,0.054329,0.054616,1,0.059775,0.066759,0.10887,1,0.059014,0.060324,0.090328,0.18427,1,0.062505,0.071396,0.052787,0.064127,0.071054,1,0.054667,0.05744,0.087448,0.15931,0.23882,0.070766,1,+
