2.0188,1.1103,1.1189,4.6653,1.1172,2.0449,0.53463
0.76018,1.3265,1.2905,1.5772,1.0128,0.33883,0.73347
2.4142,0.85305,0.23097,2.8966,0.23181,2.3034,0.092765
0.85307,0.77396,0.051584,0.77591,0.015379,0.67638,0.050907
0.8461,0.62678,0.17211,0.73092,0.14186,0.67352,0.14018
0.91094,0.77643,0.22402,0.61413,0.18707,0.58454,0.14454
1.8925,1.4057,0.24741,1.4068,0.16756,1.1402,0.19184
0.2648,0.20962,0.19321,0.25509,0.1315,0.30915,0.13067
0.023037,0.048899,0.064005,0.05872,0.059571,0.0030208,0.029634
0.10506,0.087948,0.045696,0.076232,0.098709,0.099708,0.040505
0.25525,0.088874,0.042092,0.24836,0.016439,0.21119,0.057759
0.25115,0.15311,0.024806,0.19504,0.010293,0.22935,0.051642
0.077989,0.072133,0.024911,0.088945,0.036087,0.058081,0.0048075
0.11844,0.13607,0.062632,0.12497,0.037571,0.068568,0.037109
0.009603,0.010771,0.0051795,0.005005,0.0022825,0.01434,0.0041277
0.0010547,0.0038003,0.002017,0.0070698,0.0024231,0.0064399,0.0071243
0.024454,0.0031331,0.0026607,0.0050524,0.00012907,0.016576,0.0043527
0.0035244,0.007898,0.0038386,0.0069624,0.0055455,0.0086177,0.008344
0.0002212,0.0021931,0.0056503,0.011982,0.013294,0.0041363,0.0022234
0.0044081,0.0078321,0.00076239,0.0094346,0.0025029,0.00044256,0.0021223
0.0091094,0.0090389,0.0083621,0.0038845,0.0032333,0.0061818,0.0071318
0.0067364,0.0011517,0.0055134,0.0092073,0.0054728,0.0018285,0.0056565
0.00056366,0.00076518,0.00043731,0.0021896,0.001592,0.00032813,0.0010266
0.00091218,0.0011831,0.0010322,0.007953,0.00013528,0.0037547,0.0021998
0.0016787,0.00024632,0.00037089,0.0023007,0.00048326,0.0058194,0.001737
0.0061164,0.0089599,0.0012052,0.010643,0.0024315,0.0041352,0.0026057
0.012358,0.0055775,0.0010099,0.00037096,0.0013906,0.015022,6.2763e-05
0.0025058,0.0027354,0.0010132,0.0062974,0.00020862,0.0022787,0.0021461
0.0013609,0.0070679,0.00032837,0.0059045,0.00060269,0.0013118,0.00017288
0.0003731,0.0002452,0.00050045,0.0013728,0.00062036,0.008932,0.0011195
0.0045082,0.0013954,0.00080264,0.0074927,0.00098683,0.0082221,0.0015976
0.0054593,0.0037495,0.0013833,0.00038686,0.0016044,0.0052472,0.00078718
0.0020109,0.00017569,0.00089361,0.00057734,0.0021388,0.0075316,0.00023598
0.0013927,0.0017472,0.0035879,0.0107,0.0008039,0.00033548,0.0017929
0.00053821,0.00049032,0.00075368,0.0028284,0.0005097,0.00098397,0.00050332
0.0039253,0.0035009,0.00040301,0.011121,0.0001941,0.0017661,0.0010801
0.0030198,0.001515,0.00058572,0.00083779,3.1521e-07,0.0047508,0.00055578
0.0023705,0.0044418,5.0759e-05,0.0020812,0.00053608,0.0016177,0.00085629
0.0011385,0.0011743,0.0018747,0.0054754,0.00086791,0.0004805,0.00051556
0.0033596,0.002272,0.001953,0.0029079,0.00057103,0.006361,0.001079
0.0001468,0.00086432,0.0012358,0.003614,0.00070428,0.00096161,0.00086854
0.00059657,0.0020267,0.00035721,0.0029552,0.0006055,3.5245e-05,0.00055018
0.00013977,0.0005372,0.0002256,0.00022863,0.00047963,0.0002869,1.9534e-05
0.00027485,0.00060778,4.8497e-05,0.00023952,1.6014e-05,0.00045277,4.2578e-05
0.00013259,0.00030881,0.00021894,0.00082793,0.00034785,0.00079654,0.00060872
5.7254e-05,0.00024711,0.00019786,0.0027112,6.4302e-05,0.00052696,5.4707e-05
7.1462e-05,0.00010964,0.00018627,0.0024886,0.00024423,0.00017916,0.00011523
4.0141e-06,0.00018266,0.00012362,7.6337e-05,5.364e-05,0.00035479,0.00020563
0.00028799,7.5321e-05,0.00013911,5.0553e-05,0.00025984,0.00037689,0.00013829
0.00027803,0.00072739,2.6902e-05,0.00013601,7.6304e-06,0.00052536,3.1847e-06
0.00064699,0.00045471,8.9622e-05,0.0010922,0.00010417,0.00014994,0.00012298
0.00011564,1.8184e-05,0.00012515,4.4685e-05,1.2639e-07,2.2516e-05,1.797e-06
0.00011952,0.0001926,1.1415e-05,0.00017769,4.1154e-05,6.6143e-05,2.3571e-05
6.4611e-05,0.00021958,2.2546e-05,0.00012693,2.4575e-05,9.0885e-05,5.406e-05
0.0001905,0.00025628,6.9141e-05,2.494e-05,3.0628e-05,0.00026827,2.7345e-05
9.7074e-05,0.00010218,1.6662e-05,2.8816e-05,4.0061e-05,0.00025297,2.8987e-05
0.0001109,0.00015605,6.9035e-05,7.117e-05,2.0261e-05,0.00023223,3.1676e-05
0.00015948,0.00026121,9.2774e-06,7.1273e-05,1.6491e-05,0.00013185,2.2743e-05
6.338e-05,0.00014278,1.0102e-05,6.64e-06,5.3167e-05,7.199e-05,3.9853e-05
2.2141e-05,6.6661e-05,8.2247e-06,5.353e-05,2.6297e-05,0.00014106,1.4809e-05
8.3548e-05,0.00015021,2.6801e-05,4.4322e-05,3.3652e-05,7.6223e-05,5.1377e-05
0.00029129,0.0001328,7.5108e-06,1.7112e-05,2.9921e-05,9.1525e-05,1.0768e-05
0.00016888,4.4565e-05,1.3725e-05,4.6406e-05,9.3501e-06,0.00010253,8.1975e-05
8.9471e-05,5.7223e-05,1.0086e-05,5.8352e-05,1.6473e-05,9.8665e-05,1.6503e-05
0.00011272,0.00011126,3.7255e-06,2.0928e-05,2.1124e-05,0.00013383,1.2182e-05
7.5767e-05,0.00012445,1.2394e-05,1.1494e-05,1.6087e-05,0.00013331,3.1655e-05
6.2699e-05,0.00010944,3.5261e-05,3.1032e-05,6.5026e-06,0.00015754,1.1761e-05
8.3473e-05,7.5029e-05,6.3934e-07,2.7422e-05,1.666e-05,5.424e-05,1.5645e-05
0.00011177,0.00015676,1.9737e-05,2.8743e-05,1.3052e-05,5.4926e-05,7.8283e-05
0.0001238,0.00024396,1.7078e-05,1.884e-05,1.2781e-05,0.00019263,7.5347e-08
3.4127e-05,9.5714e-05,2.0576e-05,1.4156e-05,1.8513e-05,7.5769e-05,1.2998e-05
0.00010409,0.00012474,2.1047e-06,1.1315e-05,6.4346e-06,0.00011886,1.9584e-05
8.14e-05,1.2905e-05,2.9809e-06,1.074e-05,8.3395e-06,9.565e-05,7.7919e-05
5.6413e-05,0.00013759,2.1871e-05,9.9276e-06,2.3074e-05,7.4148e-05,3.8286e-05
4.3411e-05,5.1593e-05,7.8825e-06,4.2186e-06,2.1526e-06,2.382e-05,2.2958e-05
