instance code,patient num,instance num,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,col154,col155,col156,col157,col158,col159,col160,col161,col162,col163,col164,col165,col166,col167,col168,col169,col170,col171,col172,col173,col174,col175,col176,col177,col178,col179,col180,col181,col182,col183,col184,col185,col186,col187,col188,col189,col190,col191,col192,col193,col194,col195,col196,col197,col198,col199,col200,col201,col202,col203,col204,col205,col206,col207,col208,col209,col210,col211,col212,col213,col214,col215,col216,col217,col218,col219,col220,col221,col222,col223,col224,col225,col226,col227,col228,col229,col230,col231,class
HC_1,1,1,1.7534,1.7744,1.7679,1.7279,1.7413,1.8027,1.7827,1.7469,1.754,1.8186,1.8047,1.8104,1.7579,1.8204,1.831,1.7793,1.802,1.8003,1.8437,1.8057,1.8235,1.7383,1.7574,1.7834,1.7594,1.7353,1.7769,1.8048,1.7883,1.7563,1.8108,1.8171,1.817,1.7632,1.8165,1.8169,1.778,1.827,1.7946,1.8295,1.816,1.8277,1.7079,1.7286,1.7368,1.6859,1.7117,1.7435,1.7818,1.7436,1.7586,1.8236,1.8017,1.8144,1.7332,1.759,1.7751,1.7282,1.7829,1.793,1.7818,1.7466,1.7939,1.7434,1.7403,1.7577,1.7546,1.7722,1.7498,1.7736,1.8049,1.7508,1.8042,1.8032,1.8007,1.7879,1.764,1.7826,1.8052,1.8272,1.8192,1.8156,1.7891,1.8311,1.7321,1.7195,1.7197,1.7296,1.7963,1.7528,1.773,1.758,1.7352,1.8175,1.7665,1.8103,1.7736,1.7991,1.7739,1.7559,1.8071,1.7967,1.7829,1.7532,1.7857,1.7641,1.7729,1.7722,1.7049,1.7671,1.7685,1.7766,1.7641,1.7382,1.8126,1.7802,1.8204,1.7348,1.7792,1.8111,1.7686,1.8177,1.7701,1.8054,1.7783,1.7853,1.7874,1.7824,1.787,1.7477,1.7736,1.7982,1.7937,1.7708,1.7612,1.8389,1.8486,1.8296,1.781,1.7755,1.8065,1.7769,1.8403,1.8349,1.8573,1.8358,1.882,1.7365,1.7507,1.7513,1.7093,1.7308,1.7725,1.7682,1.7421,1.7464,1.8161,1.8195,1.7953,1.7534,1.7704,1.8049,1.7777,1.8013,1.7817,1.7865,1.7516,1.7969,1.735,1.7643,1.756,1.6944,1.7451,1.7705,1.7651,1.7521,1.7689,1.7965,1.7842,1.7901,1.7534,1.7959,1.8141,1.7522,1.8028,1.7688,1.7913,1.7709,1.776,1.6739,1.6889,1.7008,1.6605,1.6841,1.7378,1.7691,1.7583,1.7274,1.7977,1.8215,1.8061,1.7551,1.7868,1.7894,1.7419,1.7718,1.7702,1.7755,1.7305,1.7534,1.7084,1.7022,1.6924,1.6709,1.7539,1.8023,1.7741,1.7426,1.7382,1.8287,1.8274,1.8056,1.7724,1.7963,1.7911,1.7805,1.7954,1.7788,1.7904,1.7643,1.7901,0
HC_2,2,2,1.9155,1.8534,1.873,1.8148,1.8326,1.7746,1.8258,1.8289,1.8969,1.8413,1.7933,1.7994,1.8801,1.7865,1.8044,1.7816,1.7837,1.7897,1.7837,1.7722,1.7802,1.9195,1.8606,1.8788,1.8139,1.8539,1.7816,1.8215,1.816,1.8938,1.8406,1.8249,1.8249,1.8907,1.7792,1.7765,1.7846,1.7962,1.8298,1.7684,1.7786,1.813,1.9133,1.8669,1.8893,1.7186,1.8053,1.7899,1.8197,1.7603,1.8299,1.8441,1.8066,1.7988,1.8781,1.798,1.8131,1.7463,1.7794,1.8077,1.7658,1.7485,1.7867,1.9026,1.8445,1.8607,1.7236,1.8161,1.7887,1.7999,1.6943,1.8229,1.8351,1.7793,1.7855,1.8391,1.7888,1.7916,1.7619,1.7993,1.8061,1.7805,1.7881,1.7995,1.9046,1.8416,1.8662,1.8036,1.8415,1.7967,1.8031,1.7549,1.8857,1.8561,1.8046,1.811,1.8804,1.8058,1.7946,1.7755,1.7979,1.8049,1.7866,1.7902,1.8051,1.8902,1.8259,1.8488,1.7678,1.836,1.7929,1.8101,1.7131,1.8456,1.8363,1.8201,1.7958,1.8619,1.7834,1.7941,1.7525,1.7604,1.7921,1.7849,1.7786,1.7985,1.8857,1.8298,1.8506,1.7828,1.8345,1.7968,1.8086,1.7712,1.8501,1.8505,1.8197,1.8149,1.8665,1.8039,1.8026,1.7581,1.7749,1.775,1.8053,1.7753,1.7859,1.8706,1.8031,1.8325,1.7221,1.7972,1.7721,1.7741,1.7638,1.8003,1.8296,1.827,1.7934,1.8557,1.7731,1.773,1.7834,1.7829,1.7574,1.7621,1.766,1.7851,1.8864,1.8399,1.8616,1.7674,1.8369,1.8078,1.7973,1.7827,1.8686,1.8488,1.8455,1.8284,1.8928,1.7988,1.8036,1.7984,1.8051,1.7861,1.7809,1.7853,1.8056,1.8919,1.8148,1.8342,1.7265,1.8153,1.7745,1.7969,1.7423,1.8235,1.8533,1.8003,1.8014,1.8832,1.7655,1.7926,1.7894,1.7952,1.7806,1.7697,1.7704,1.7855,1.896,1.8332,1.8428,1.7864,1.8106,1.7779,1.7798,1.7565,1.872,1.8171,1.8253,1.7943,1.8708,1.7626,1.7884,1.79,1.783,1.7804,1.7614,1.7654,1.7798,0
HC_3,3,3,1.6169,1.511,1.5514,1.8184,1.7969,1.7821,1.7937,1.71,1.956,1.846,1.8084,1.8467,1.8754,1.8202,1.7982,1.765,1.7665,1.7677,1.821,1.7964,1.8059,1.7638,1.7573,1.764,1.8518,1.8247,1.805,1.8126,1.8098,1.9467,1.8232,1.808,1.8429,1.8425,1.806,1.8473,1.8608,1.8603,1.8004,1.8285,1.8183,1.8394,1.6871,1.6855,1.6724,1.7896,1.8051,1.7755,1.7865,1.7546,1.9455,1.8237,1.7838,1.8098,1.8691,1.802,1.8255,1.824,1.8242,1.7822,1.808,1.8055,1.8108,1.7184,1.7391,1.7124,1.8125,1.8013,1.783,1.7879,1.7755,1.9437,1.8206,1.7878,1.8015,1.8498,1.7911,1.8032,1.8027,1.8032,1.7873,1.7968,1.7926,1.8035,1.7078,1.6832,1.6873,1.832,1.8336,1.7978,1.8039,1.7737,1.9508,1.8482,1.8044,1.8298,1.8739,1.8065,1.8372,1.8446,1.8425,1.7869,1.8341,1.82,1.8216,1.7612,1.7359,1.7646,1.7967,1.8244,1.8068,1.8149,1.8193,1.9379,1.8356,1.8041,1.8264,1.8786,1.8024,1.8461,1.8386,1.8372,1.8013,1.8273,1.8154,1.821,1.5499,1.5536,1.5237,1.8112,1.7915,1.751,1.7656,1.7002,1.948,1.8433,1.7792,1.8151,1.8896,1.7782,1.8194,1.836,1.8336,1.7807,1.785,1.7531,1.7871,1.7389,1.6541,1.6583,1.7902,1.8266,1.8004,1.8084,1.705,1.95,1.839,1.8076,1.835,1.8656,1.8045,1.7993,1.8029,1.8027,1.7911,1.8302,1.8162,1.8263,1.7925,1.7659,1.764,1.7635,1.8036,1.781,1.7935,1.8012,1.9342,1.815,1.7777,1.8232,1.8641,1.7839,1.8496,1.8457,1.8445,1.7662,1.8365,1.8123,1.8035,1.693,1.7382,1.7304,1.7272,1.7999,1.7778,1.7858,1.765,1.9237,1.8118,1.7727,1.7947,1.8267,1.7906,1.7947,1.7798,1.7778,1.7718,1.8056,1.7968,1.7987,1.6115,1.6381,1.5433,1.7207,1.7851,1.7796,1.7958,1.711,1.9079,1.8479,1.8039,1.8311,1.8462,1.8149,1.8086,1.8134,1.8129,1.7809,1.8179,1.7983,1.8178,0
HC_4,4,4,1.812,1.8339,1.815,1.8267,1.8621,1.8563,1.8535,1.814,1.8617,1.8649,1.868,1.8725,1.8459,1.8627,1.8697,1.8445,1.8622,1.8506,1.8758,1.8545,1.8526,1.8519,1.8533,1.8431,1.8575,1.859,1.8487,1.8437,1.8336,1.8423,1.8687,1.8743,1.8647,1.8399,1.8344,1.8607,1.855,1.8627,1.8437,1.8724,1.856,1.8554,1.8542,1.8505,1.8315,1.8389,1.8672,1.8445,1.8314,1.8226,1.8317,1.8556,1.8578,1.8766,1.8325,1.8399,1.8227,1.843,1.8541,1.841,1.8521,1.8337,1.8378,1.8456,1.8428,1.8408,1.8569,1.871,1.866,1.861,1.8165,1.8417,1.8634,1.8705,1.8655,1.8231,1.835,1.8402,1.8352,1.858,1.8441,1.8684,1.855,1.8546,1.8009,1.8021,1.7884,1.8042,1.7861,1.7964,1.8001,1.7423,1.7891,1.8366,1.8358,1.8466,1.7781,1.8092,1.8142,1.7966,1.8171,1.8027,1.8124,1.7919,1.796,1.7115,1.7199,1.6861,1.7771,1.7946,1.8275,1.812,1.715,1.7843,1.8547,1.869,1.8542,1.726,1.8548,1.8597,1.8272,1.8334,1.8146,1.8518,1.8095,1.8079,1.7783,1.7765,1.7255,1.8366,1.8481,1.849,1.8305,1.7482,1.8289,1.8647,1.8718,1.8655,1.8087,1.858,1.8537,1.8426,1.858,1.8329,1.8548,1.8118,1.8186,1.8372,1.8381,1.8232,1.8286,1.8427,1.8607,1.86,1.7894,1.8515,1.8561,1.8678,1.8677,1.7785,1.8598,1.8608,1.8294,1.8414,1.8326,1.863,1.8379,1.8327,1.8488,1.847,1.8363,1.8347,1.8623,1.8674,1.8617,1.8001,1.8273,1.8725,1.875,1.8607,1.8069,1.8522,1.8629,1.8419,1.8622,1.8468,1.8718,1.8591,1.8556,1.8256,1.8262,1.8167,1.8615,1.851,1.8661,1.8713,1.8109,1.8442,1.8679,1.8756,1.8713,1.8087,1.8712,1.8564,1.8531,1.8554,1.8408,1.8846,1.8646,1.8619,1.8185,1.8236,1.8281,1.8451,1.8465,1.8463,1.8383,1.8226,1.8364,1.8652,1.8589,1.8519,1.8283,1.851,1.8359,1.8258,1.845,1.8425,1.865,1.8549,1.8514,0
HC_5,5,5,1.756,1.7981,1.8,1.6869,1.7974,1.8024,1.8011,1.7208,1.842,1.7944,1.7779,1.8127,1.7912,1.8001,1.8089,1.7964,1.798,1.8145,1.7958,1.791,1.8097,1.7511,1.8034,1.7912,1.6705,1.7907,1.778,1.7505,1.6862,1.8368,1.7752,1.7518,1.7661,1.7949,1.7815,1.7939,1.78,1.7806,1.8057,1.8034,1.7981,1.7979,1.77,1.7839,1.7684,1.7235,1.7999,1.7953,1.768,1.7078,1.8652,1.8128,1.7943,1.7914,1.7743,1.7731,1.7706,1.7789,1.7776,1.8124,1.7942,1.7913,1.805,1.7927,1.801,1.7905,1.7608,1.8053,1.8024,1.7791,1.7037,1.8681,1.8329,1.7555,1.8017,1.7441,1.7744,1.777,1.7838,1.7887,1.8304,1.7931,1.8046,1.8236,1.7799,1.7997,1.7768,1.7122,1.8104,1.8149,1.7748,1.6946,1.8304,1.8077,1.7679,1.7887,1.7472,1.7807,1.7927,1.7808,1.7842,1.8362,1.7871,1.7939,1.8321,1.7229,1.8067,1.7857,1.6184,1.7986,1.8192,1.7768,1.644,1.8363,1.7842,1.7538,1.8158,1.7178,1.7905,1.7846,1.7666,1.7731,1.8072,1.8002,1.8027,1.8287,1.7823,1.797,1.7921,1.753,1.8337,1.8323,1.7967,1.7622,1.8805,1.826,1.8151,1.835,1.7975,1.7873,1.8155,1.8152,1.8154,1.8384,1.7721,1.7862,1.8232,1.7733,1.8121,1.7875,1.7133,1.819,1.8145,1.7554,1.6632,1.8692,1.8135,1.8114,1.8153,1.7833,1.7967,1.8148,1.8132,1.8134,1.8416,1.7924,1.786,1.814,1.7768,1.8188,1.8101,1.7331,1.8244,1.8196,1.8093,1.7553,1.858,1.8179,1.7842,1.821,1.7725,1.8185,1.8234,1.8217,1.8224,1.8449,1.8117,1.8077,1.8231,1.7414,1.7811,1.7723,1.666,1.7931,1.7949,1.7698,1.7057,1.7572,1.7516,1.779,1.7796,1.7129,1.7862,1.7931,1.7936,1.7958,1.8321,1.7958,1.7817,1.8057,1.7942,1.8084,1.8018,1.7776,1.8046,1.8001,1.8022,1.7387,1.8573,1.8141,1.7985,1.7915,1.7713,1.7818,1.7966,1.8126,1.8102,1.8288,1.7893,1.7993,1.8156,0
HC_6,6,6,1.8562,1.8617,1.8547,1.8649,1.8762,1.8778,1.8787,1.8808,1.9155,1.8799,1.8744,1.8769,1.9148,1.8808,1.876,1.8759,1.8849,1.8784,1.8795,1.8792,1.8886,1.729,1.7427,1.7342,1.8166,1.8242,1.8383,1.851,1.8724,1.8928,1.8756,1.8624,1.8682,1.8848,1.8523,1.849,1.8494,1.848,1.8451,1.8469,1.8503,1.8493,1.7228,1.7307,1.7084,1.8283,1.8309,1.8507,1.8382,1.853,1.9221,1.8829,1.8745,1.8673,1.9124,1.8627,1.8429,1.8488,1.8503,1.8607,1.8514,1.8493,1.8475,1.7896,1.8001,1.7959,1.859,1.8544,1.8583,1.8641,1.8709,1.9185,1.8868,1.8802,1.8748,1.8961,1.8648,1.8582,1.8587,1.8845,1.8771,1.8541,1.8644,1.8817,1.8388,1.8474,1.8384,1.8535,1.8625,1.8673,1.8619,1.8733,1.9277,1.897,1.8824,1.8791,1.9176,1.8741,1.8686,1.8641,1.8675,1.8774,1.8643,1.8737,1.8728,1.6877,1.6976,1.6717,1.8028,1.8123,1.8322,1.8199,1.843,1.9135,1.8705,1.8638,1.8707,1.8687,1.8438,1.8371,1.8376,1.8459,1.8479,1.8368,1.8344,1.8464,1.7125,1.7261,1.7201,1.8051,1.8442,1.8593,1.8413,1.8326,1.9045,1.8867,1.8829,1.8751,1.8652,1.8672,1.8614,1.8597,1.8723,1.8716,1.8589,1.8688,1.8708,1.7687,1.7724,1.7501,1.8671,1.855,1.8532,1.8508,1.8547,1.9124,1.8834,1.876,1.8695,1.8837,1.8499,1.8466,1.8522,1.8671,1.8683,1.8506,1.8599,1.8654,1.8171,1.8141,1.8098,1.8585,1.8569,1.8572,1.8529,1.859,1.8792,1.889,1.8829,1.8853,1.8821,1.8669,1.848,1.8434,1.8621,1.8732,1.8489,1.8603,1.8601,1.7899,1.7993,1.8067,1.8315,1.8493,1.862,1.8747,1.8744,1.9181,1.8715,1.873,1.8754,1.8845,1.8874,1.8785,1.8767,1.8525,1.8444,1.8765,1.8614,1.863,1.6658,1.6825,1.6556,1.851,1.8271,1.8401,1.8522,1.8729,1.8673,1.86,1.8634,1.8807,1.8637,1.855,1.8499,1.8573,1.8733,1.8642,1.8474,1.8461,1.874,0
HC_7,7,7,1.7101,1.6797,1.6555,1.6759,1.7624,1.8013,1.7568,1.6467,1.6779,1.7583,1.7906,1.7937,1.7687,1.7883,1.7812,1.7564,1.7583,1.7833,1.8015,1.7603,1.7858,1.7939,1.7498,1.7265,1.7396,1.7946,1.8164,1.7683,1.6517,1.7393,1.8047,1.8099,1.8258,1.7491,1.81,1.7914,1.7589,1.7886,1.8241,1.8349,1.7921,1.8383,1.7146,1.7485,1.663,1.5903,1.76,1.811,1.7163,1.5236,1.6974,1.7636,1.8334,1.774,1.752,1.7787,1.7954,1.766,1.7918,1.8233,1.7902,1.7469,1.8196,1.7795,1.7647,1.6782,1.7576,1.7969,1.8062,1.765,1.664,1.7497,1.8161,1.7862,1.8149,1.7838,1.8016,1.8302,1.7869,1.8272,1.8297,1.8181,1.7904,1.8328,1.7931,1.8192,1.7977,1.7288,1.8157,1.8335,1.8094,1.6748,1.7465,1.7804,1.8062,1.7936,1.7778,1.8287,1.7954,1.8099,1.7874,1.816,1.8471,1.776,1.8497,1.7907,1.7724,1.7221,1.7433,1.8232,1.8154,1.7745,1.6663,1.7525,1.8146,1.8031,1.8054,1.8118,1.8021,1.8152,1.7924,1.8284,1.8434,1.8363,1.8033,1.8555,1.7568,1.7877,1.7036,1.5812,1.7946,1.8236,1.7408,1.5398,1.7206,1.7964,1.806,1.7665,1.7669,1.7883,1.7594,1.8036,1.7456,1.8392,1.8158,1.7629,1.8515,1.7897,1.784,1.7163,1.7022,1.8165,1.8208,1.7738,1.6061,1.7537,1.8025,1.8136,1.8295,1.7905,1.8145,1.7921,1.8142,1.8093,1.8317,1.8118,1.7002,1.8297,1.7713,1.8023,1.7871,1.6866,1.8007,1.8452,1.8178,1.6947,1.7541,1.8348,1.8209,1.8263,1.7912,1.8553,1.8256,1.7988,1.8002,1.8431,1.8489,1.7893,1.8474,1.7597,1.7662,1.7387,1.7249,1.7946,1.8263,1.803,1.7074,1.7927,1.8048,1.8258,1.8418,1.8168,1.8228,1.8187,1.7778,1.7932,1.8396,1.8244,1.7384,1.8273,1.7232,1.6933,1.7364,1.7264,1.7562,1.7948,1.7464,1.6927,1.7191,1.7917,1.8314,1.7964,1.763,1.7741,1.7865,1.7619,1.7266,1.817,1.7695,1.7425,1.8048,0
HC_8,8,8,1.7853,1.7218,1.8068,1.9179,1.8773,1.7977,1.8576,1.8594,1.9354,1.8964,1.7983,1.8773,1.8855,1.8204,1.8414,1.8041,1.8169,1.8204,1.7889,1.7998,1.7869,1.8246,1.7637,1.8344,1.9018,1.8591,1.7891,1.838,1.8388,1.9101,1.8896,1.7946,1.8752,1.8889,1.8208,1.8495,1.8022,1.8124,1.7811,1.7838,1.7959,1.7972,1.653,1.6553,1.7022,1.8682,1.8418,1.7873,1.8067,1.8107,1.8916,1.8988,1.7944,1.8727,1.8775,1.8257,1.8117,1.7906,1.7917,1.8077,1.7766,1.7913,1.7803,1.679,1.701,1.7694,1.8822,1.8389,1.8163,1.8317,1.7605,1.9168,1.9108,1.8295,1.89,1.8632,1.8473,1.8503,1.8343,1.8059,1.8116,1.81,1.8202,1.8136,1.7294,1.7231,1.8274,1.8355,1.8039,1.801,1.8375,1.8344,1.9018,1.8866,1.8134,1.8667,1.8515,1.8231,1.82,1.7891,1.8122,1.813,1.8018,1.8069,1.7989,1.7067,1.7215,1.7916,1.8347,1.8152,1.8221,1.8195,1.7754,1.9091,1.8878,1.8259,1.8671,1.8449,1.8255,1.8238,1.7889,1.7942,1.8368,1.8137,1.8181,1.8093,1.7973,1.7869,1.839,1.8533,1.8364,1.7862,1.8375,1.8358,1.9155,1.8764,1.7804,1.8653,1.8855,1.8257,1.8257,1.783,1.7836,1.7769,1.8142,1.8232,1.8166,1.5317,1.5999,1.755,1.7738,1.73,1.7852,1.8283,1.7462,1.9227,1.9076,1.816,1.8643,1.825,1.8406,1.8467,1.8199,1.8057,1.807,1.8149,1.8216,1.8157,1.6432,1.6377,1.7179,1.8063,1.7984,1.7804,1.8032,1.7977,1.8835,1.8962,1.7987,1.8858,1.836,1.8239,1.8121,1.7636,1.831,1.8133,1.8089,1.8238,1.8233,1.7648,1.7565,1.8167,1.7478,1.7972,1.7931,1.8329,1.8287,1.9014,1.8563,1.803,1.864,1.8844,1.8153,1.8289,1.8019,1.8253,1.8397,1.8218,1.8219,1.8316,1.7238,1.7728,1.8118,1.7261,1.7769,1.7834,1.8389,1.7832,1.8894,1.8724,1.7987,1.8762,1.8267,1.838,1.8503,1.8291,1.8291,1.8218,1.8506,1.8594,1.8387,0
HC_9,9,9,1.7997,1.8182,1.8107,1.8167,1.8556,1.8641,1.8657,1.833,1.8401,1.8674,1.8605,1.853,1.8568,1.8558,1.8565,1.865,1.8622,1.8744,1.8754,1.8864,1.8825,1.7691,1.7977,1.7962,1.8155,1.846,1.8535,1.8606,1.822,1.8419,1.8509,1.8442,1.8495,1.8573,1.8515,1.8532,1.8649,1.8667,1.8754,1.8733,1.8792,1.8774,1.7017,1.7281,1.6923,1.7892,1.8257,1.84,1.8376,1.7879,1.8209,1.8475,1.8442,1.8321,1.8262,1.828,1.8296,1.8472,1.8509,1.854,1.8336,1.8407,1.8485,1.7532,1.7682,1.7602,1.7939,1.8278,1.8281,1.8225,1.7628,1.8249,1.8375,1.8239,1.8363,1.8162,1.8225,1.8276,1.8384,1.8381,1.8297,1.8385,1.8417,1.8343,1.6992,1.7255,1.7264,1.7772,1.8039,1.8288,1.8242,1.7767,1.8164,1.8412,1.8397,1.8342,1.8311,1.8183,1.8165,1.825,1.8287,1.8319,1.8229,1.825,1.8234,1.769,1.7608,1.7523,1.7797,1.8119,1.8374,1.8354,1.8017,1.788,1.8332,1.8402,1.8398,1.8194,1.8244,1.8321,1.8374,1.8348,1.8301,1.8287,1.8354,1.8304,1.7692,1.7892,1.767,1.8176,1.8333,1.8431,1.8411,1.7803,1.8142,1.8426,1.8455,1.8377,1.796,1.8276,1.8251,1.8415,1.8405,1.84,1.8474,1.8459,1.843,1.7738,1.7875,1.7561,1.8187,1.8292,1.8291,1.8254,1.7908,1.8198,1.8437,1.8315,1.839,1.8242,1.8277,1.8384,1.8366,1.8362,1.8346,1.8294,1.8384,1.8365,1.7378,1.7403,1.715,1.7928,1.8262,1.8383,1.8307,1.7911,1.827,1.8506,1.8421,1.8284,1.8094,1.8231,1.8214,1.8559,1.8568,1.8462,1.8275,1.8331,1.8455,1.7394,1.7836,1.7788,1.7717,1.8047,1.8366,1.8386,1.7914,1.8135,1.8272,1.8431,1.8447,1.8168,1.827,1.8279,1.822,1.8201,1.8293,1.8295,1.8285,1.8261,1.7491,1.7733,1.7239,1.7864,1.8362,1.845,1.8332,1.7823,1.827,1.8489,1.8521,1.8338,1.8022,1.8398,1.843,1.8574,1.8584,1.8593,1.8462,1.8479,1.8552,0
HC_10,10,10,1.8343,1.8171,1.817,1.9177,1.8797,1.8415,1.8609,1.8617,1.9491,1.8726,1.8465,1.8537,1.8902,1.8246,1.8496,1.8348,1.8406,1.7885,1.8429,1.841,1.8259,1.8224,1.8075,1.8013,1.9202,1.8751,1.8374,1.8398,1.8569,1.9492,1.87,1.8373,1.8387,1.9015,1.8066,1.8373,1.8433,1.8464,1.8111,1.8309,1.8322,1.819,1.8277,1.8185,1.8221,1.9145,1.8713,1.8346,1.8424,1.8528,1.9561,1.8639,1.8428,1.8452,1.9049,1.8093,1.8328,1.8412,1.8316,1.8077,1.821,1.8254,1.8178,1.8118,1.7964,1.796,1.9149,1.8774,1.8425,1.8529,1.8612,1.9403,1.8801,1.8387,1.8655,1.9033,1.8151,1.8444,1.8422,1.8335,1.8059,1.8289,1.841,1.8289,1.8457,1.834,1.8334,1.9188,1.8813,1.8432,1.8458,1.845,1.9372,1.87,1.8562,1.8521,1.8639,1.8321,1.8269,1.8337,1.8367,1.8096,1.8225,1.8285,1.8204,1.8292,1.8261,1.8298,1.9128,1.8593,1.819,1.8387,1.8434,1.9425,1.835,1.8303,1.8407,1.8709,1.8154,1.8241,1.8321,1.8308,1.7968,1.8226,1.8283,1.8271,1.8502,1.8433,1.8468,1.9232,1.8917,1.8514,1.8545,1.8577,1.9463,1.8879,1.8521,1.8475,1.879,1.8181,1.8325,1.8334,1.8403,1.8238,1.8249,1.8273,1.8287,1.8411,1.8287,1.8354,1.9294,1.8825,1.8381,1.8462,1.8504,1.9429,1.8697,1.8514,1.8453,1.8679,1.8255,1.8409,1.8375,1.8268,1.8116,1.8298,1.8245,1.8212,1.8466,1.838,1.8402,1.928,1.8871,1.8417,1.8487,1.8477,1.9268,1.847,1.8439,1.8602,1.834,1.8087,1.8372,1.8346,1.8343,1.8043,1.8242,1.8279,1.8208,1.846,1.8422,1.8519,1.9219,1.8851,1.8498,1.8574,1.8572,1.9194,1.8595,1.8587,1.8539,1.8687,1.834,1.8406,1.838,1.8361,1.8185,1.8293,1.8371,1.836,1.8451,1.8356,1.8375,1.9143,1.877,1.8455,1.8514,1.851,1.9167,1.8629,1.8475,1.8389,1.8543,1.8239,1.821,1.8283,1.8219,1.8024,1.824,1.8273,1.8188,0
