1.5983,4.5687,4.7522,5.8252,5.6194,1.9417,3.42
14.089,9.4282,9.3199,23.868,7.8354,13.725,8.018
4.9039,0.51082,0.15636,5.9948,0.24097,5.1595,0.16511
9.8696,4.7414,2.3062,11.351,2.3771,8.7923,1.4585
0.6246,0.095964,0.049906,0.68174,0.076841,0.40722,0.052457
2.8795,0.91195,0.40467,2.9943,0.40553,2.7924,0.54757
7.2645,2.6682,0.26216,5.9261,0.18249,6.1571,0.085402
6.5434,4.6019,0.44585,4.2905,0.3031,4.4248,0.20501
4.8029,2.7107,0.27741,3,0.20331,3.2903,0.2095
0.33325,0.033196,0.71358,0.10785,0.96137,0.1872,0.52428
0.033992,0.18657,0.73371,0.40945,1.0471,0.070827,0.52256
0.13026,0.5528,0.19959,0.094977,0.60265,0.31036,0.12328
0.99306,1.1309,1.0159,0.89688,1.3208,0.85587,1.0347
1.1262,1.623,1.0312,1.0699,0.75251,1.2455,0.86592
0.27902,0.38722,0.11259,0.26899,0.19041,0.23522,0.023484
0.22324,0.26565,0.27318,0.18724,0.30452,0.20005,0.31335
0.0014593,0.0011681,0.03586,0.010234,0.074624,0.0065906,0.033679
0.15986,0.05404,0.064414,0.10367,0.25356,0.14312,0.046241
0.10554,0.14339,0.017859,0.085257,0.037172,0.030427,0.075004
0.05438,0.05491,0.12476,0.025503,0.18319,0.047296,0.10396
0.0596,0.048252,0.047476,0.055736,0.067669,0.04886,0.073809
0.017827,0.010314,0.0061981,0.0073563,0.0011585,0.020756,0.0039421
0.065681,0.056928,0.15825,0.064271,0.048308,0.092466,0.22643
0.01496,0.017943,0.065106,0.021371,0.071573,0.0066927,0.09856
0.0025251,0.0067944,0.018215,0.0021266,0.015883,0.0035415,0.014504
0.0022435,0.0047081,0.018908,0.0019123,0.0059007,0.007548,0.01987
0.067426,0.035101,0.047897,0.072303,0.041757,0.066473,0.030986
0.042676,0.062764,0.032384,0.031964,0.029916,0.070114,0.024386
0.017834,0.015104,0.011765,0.0069186,0.010747,0.027795,0.0074596
0.081508,0.051846,0.006472,0.052764,0.01591,0.075969,0.0082983
0.094651,0.048201,0.0075592,0.063398,0.011626,0.10462,0.012498
0.015656,0.00032798,0.0022294,0.0054504,0.0043419,0.0058859,0.0029611
0.0091404,0.024083,0.00048809,0.021821,0.00078193,0.010574,0.00092708
0.015455,0.0049384,0.0075014,0.016273,0.01344,0.017941,0.0068379
0.040478,0.032074,0.03023,0.031639,0.025083,0.02881,0.020274
0.027791,0.03525,0.025104,0.023281,0.027467,0.039163,0.010973
