col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.055407,1,0.052806,0.058436,1,0.056357,0.054032,0.050332,1,0.05577,0.066195,0.057333,0.055485,1,0.052219,0.057732,0.053099,0.051158,0.058786,1,0.052037,0.054852,0.051634,0.050899,0.064936,0.070394,1,-
1,0.07965,1,0.070849,0.093821,1,0.087664,0.059944,0.063511,1,0.05528,0.073833,0.066687,0.055043,1,0.051487,0.057581,0.054935,0.048603,0.068882,1,0.051629,0.058198,0.051681,0.053658,0.068181,0.085571,1,-
1,0.058693,1,0.078373,0.061527,1,0.11779,0.051136,0.069259,1,0.050945,0.0925,0.061719,0.052256,1,0.051349,0.071951,0.052066,0.051699,0.0908,1,0.051318,0.07152,0.050021,0.049675,0.088347,0.15439,1,-
1,0.054054,1,0.070118,0.063348,1,0.073639,0.053894,0.080091,1,0.053366,0.075928,0.059936,0.055585,1,0.051218,0.05966,0.050531,0.051598,0.07586,1,0.05004,0.053361,0.050792,0.051904,0.071882,0.081715,1,-
1,0.058088,1,0.062596,0.070277,1,0.085593,0.054664,0.064372,1,0.054441,0.084383,0.062555,0.057688,1,0.052577,0.063626,0.055095,0.052395,0.081783,1,0.054508,0.067422,0.055496,0.052446,0.090442,0.14277,1,-
1,0.053675,1,0.063808,0.056274,1,0.07153,0.054033,0.073113,1,0.055009,0.096195,0.060256,0.055261,1,0.051589,0.071343,0.051858,0.04986,0.11953,1,0.051,0.071967,0.054025,0.05204,0.11877,0.28777,1,-
1,0.059182,1,0.086105,0.067187,1,0.08717,0.052924,0.089241,1,0.053995,0.1017,0.065624,0.051981,1,0.054489,0.079177,0.052819,0.053197,0.095571,1,0.051539,0.084943,0.054257,0.054678,0.097973,0.14097,1,-
1,0.0734,1,0.072951,0.067578,1,0.078931,0.058149,0.06151,1,0.056146,0.10859,0.079982,0.055372,1,0.051739,0.080662,0.066125,0.053673,0.15695,1,0.053074,0.067978,0.05727,0.052674,0.10241,0.12659,1,-
1,0.053825,1,0.073535,0.057064,1,0.090019,0.050684,0.087544,1,0.051444,0.10396,0.054962,0.053143,1,0.052986,0.068848,0.050816,0.049279,0.10387,1,0.051856,0.068074,0.049756,0.049536,0.10201,0.55725,1,-
1,0.055978,1,0.075822,0.060419,1,0.082739,0.055484,0.070044,1,0.051575,0.11725,0.055643,0.053277,1,0.049916,0.081147,0.052446,0.053267,0.11051,1,0.049513,0.082289,0.052197,0.053159,0.10954,0.60952,1,-
1,0.067371,1,0.076149,0.081308,1,0.067683,0.057789,0.099019,1,0.056241,0.083379,0.07896,0.05885,1,0.054539,0.063827,0.061658,0.054227,0.1223,1,0.053174,0.064102,0.062097,0.056871,0.12004,0.17235,1,-
1,0.065769,1,0.075595,0.078444,1,0.061928,0.058538,0.06588,1,0.059292,0.093368,0.073179,0.055241,1,0.050188,0.057903,0.053514,0.050235,0.086178,1,0.049703,0.057247,0.049842,0.052474,0.08338,0.12046,1,-
1,0.063639,1,0.078904,0.086401,1,0.091357,0.054616,0.086154,1,0.060527,0.10205,0.067458,0.055326,1,0.054251,0.077031,0.056198,0.052007,0.14609,1,0.059707,0.071396,0.056242,0.052787,0.15,0.25051,1,+
1,0.067078,1,0.10113,0.070692,1,0.10122,0.058727,0.06942,1,0.055829,0.1303,0.058702,0.056699,1,0.050472,0.066737,0.050594,0.050193,0.11511,1,0.049479,0.068141,0.050191,0.050955,0.12212,0.37184,1,+
1,0.073645,1,0.08631,0.087542,1,0.069275,0.057195,0.084602,1,0.058003,0.12549,0.067348,0.054513,1,0.052738,0.071139,0.053297,0.052713,0.094341,1,0.050334,0.069259,0.051832,0.053505,0.10555,0.18571,1,+
1,0.051981,1,0.05243,0.092644,1,0.05109,0.057127,0.058395,1,0.051826,0.11068,0.076248,0.054951,1,0.052404,0.065287,0.05236,0.053097,0.088817,1,0.051814,0.063549,0.051845,0.052786,0.087144,0.28307,1,+
1,0.063311,1,0.07524,0.084868,1,0.10089,0.055132,0.076695,1,0.051067,0.094015,0.067392,0.053101,1,0.050827,0.068141,0.051446,0.050857,0.10715,1,0.050661,0.068222,0.049959,0.049767,0.10913,0.50732,1,+
1,0.12549,1,0.13199,0.11074,1,0.091215,0.073822,0.083023,1,0.063342,0.10356,0.068066,0.061653,1,0.052609,0.076861,0.054383,0.05376,0.15176,1,0.051004,0.076431,0.053878,0.054963,0.14206,0.14472,1,+
1,0.09719,1,0.093382,0.21863,1,0.15907,0.1105,0.11063,1,0.068529,0.14807,0.12768,0.092401,1,0.054457,0.065865,0.059142,0.054354,0.11469,1,0.054652,0.066065,0.059395,0.054128,0.11456,0.88051,1,+
