col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.053358,1,0.053001,0.052843,1,0.052228,0.056357,0.051694,1,0.057066,0.05577,0.054785,0.055485,1,0.05379,0.053213,0.053629,0.054581,0.067257,1,0.052262,0.052037,0.048355,0.050899,0.064936,0.055799,1,-
1,0.079983,1,0.082549,0.12989,1,0.053617,0.087664,0.085743,1,0.057964,0.05528,0.062028,0.055043,1,0.053077,0.065169,0.08906,0.069139,0.08262,1,0.056486,0.051629,0.051803,0.053658,0.068181,0.054407,1,-
1,0.064087,1,0.068704,0.12317,1,0.052456,0.11779,0.08723,1,0.083611,0.050945,0.055378,0.052256,1,0.054881,0.079446,0.12648,0.083701,0.062187,1,0.064645,0.051318,0.051266,0.049675,0.088347,0.053249,1,-
1,0.059746,1,0.059794,0.068519,1,0.051858,0.073639,0.064316,1,0.082683,0.053366,0.053119,0.055585,1,0.054239,0.061435,0.061065,0.06928,0.057815,1,0.060344,0.05004,0.051119,0.051904,0.071882,0.053872,1,-
1,0.062324,1,0.064867,0.086695,1,0.054398,0.085593,0.076047,1,0.070053,0.054441,0.059054,0.057688,1,0.055272,0.064347,0.081622,0.074322,0.06227,1,0.062323,0.054508,0.052576,0.052446,0.090442,0.051696,1,-
1,0.054411,1,0.057007,0.064933,1,0.052823,0.07153,0.069046,1,0.099354,0.055009,0.056574,0.055261,1,0.056186,0.072653,0.088814,0.097159,0.067055,1,0.074985,0.051,0.052919,0.05204,0.11877,0.054659,1,-
1,0.061345,1,0.062279,0.10107,1,0.056175,0.08717,0.096778,1,0.077899,0.053995,0.060924,0.051981,1,0.054478,0.087487,0.12829,0.10164,0.068448,1,0.069704,0.051539,0.055106,0.054678,0.097973,0.057744,1,-
1,0.075,1,0.088603,0.12507,1,0.057671,0.078931,0.067234,1,0.096454,0.056146,0.064442,0.055372,1,0.065371,0.087592,0.14592,0.066437,0.089135,1,0.064518,0.053074,0.051902,0.052674,0.10241,0.06038,1,-
1,0.056135,1,0.062453,0.095088,1,0.055165,0.090019,0.099975,1,0.088345,0.051444,0.056045,0.053143,1,0.053834,0.082863,0.12094,0.10035,0.054921,1,0.070032,0.051856,0.050584,0.049536,0.10201,0.053263,1,-
1,0.060472,1,0.064236,0.10937,1,0.055112,0.082739,0.078283,1,0.084928,0.051575,0.054933,0.053277,1,0.053222,0.074457,0.1024,0.078945,0.062636,1,0.070682,0.049513,0.049883,0.053159,0.10954,0.054614,1,-
1,0.076031,1,0.11639,0.089413,1,0.05919,0.067683,0.089623,1,0.079097,0.056241,0.068346,0.05885,1,0.063707,0.06662,0.112,0.10355,0.077751,1,0.061589,0.053174,0.058216,0.056871,0.12004,0.064095,1,-
1,0.070589,1,0.075453,0.074399,1,0.057406,0.061928,0.061222,1,0.07755,0.059292,0.061689,0.055241,1,0.059011,0.064367,0.078884,0.067608,0.073629,1,0.05528,0.049703,0.049929,0.052474,0.08338,0.056135,1,-
1,0.071664,1,0.090815,0.10672,1,0.055617,0.091357,0.099172,1,0.076643,0.060527,0.062403,0.055326,1,0.060891,0.082517,0.13807,0.10887,0.070048,1,0.063823,0.059707,0.055178,0.052787,0.15,0.064127,1,+
1,0.074679,1,0.075857,0.13622,1,0.059921,0.10122,0.078606,1,0.10255,0.055829,0.05853,0.056699,1,0.055184,0.085616,0.10737,0.08516,0.078198,1,0.064343,0.049479,0.050869,0.050955,0.12212,0.063732,1,+
1,0.076059,1,0.092465,0.092545,1,0.05593,0.069275,0.080281,1,0.086124,0.058003,0.065043,0.054513,1,0.06173,0.077286,0.12248,0.10258,0.064289,1,0.063889,0.050334,0.05283,0.053505,0.10555,0.055634,1,+
1,0.05326,1,0.069683,0.053373,1,0.054675,0.05109,0.057596,1,0.084657,0.051826,0.060662,0.054951,1,0.061349,0.048408,0.071494,0.060619,0.082778,1,0.059014,0.051814,0.050596,0.052786,0.087144,0.05662,1,+
1,0.078839,1,0.082548,0.1044,1,0.058573,0.10089,0.082041,1,0.075549,0.051067,0.058328,0.053101,1,0.05819,0.069195,0.096851,0.10064,0.082423,1,0.063472,0.050661,0.051366,0.049767,0.10913,0.056897,1,+
1,0.16053,1,0.19084,0.22737,1,0.071873,0.091215,0.087049,1,0.078297,0.063342,0.064506,0.061653,1,0.072884,0.087807,0.10391,0.093522,0.077092,1,0.063535,0.051004,0.054483,0.054963,0.14206,0.061032,1,+
1,0.16393,1,0.14587,0.16099,1,0.11358,0.15907,0.16688,1,0.084619,0.068529,0.10497,0.092401,1,0.079441,0.071807,0.14683,0.10831,0.19567,1,0.056837,0.054652,0.056389,0.054128,0.11456,0.080455,1,+
1,0.23977,1,0.26311,0.32386,1,0.097832,0.11725,0.11162,1,0.098649,0.088363,0.092553,0.078281,1,0.11184,0.1324,0.14843,0.11424,0.094331,1,0.067578,0.06368,0.06287,0.061766,0.080238,0.06637,1,+
1,0.054642,1,0.057085,0.063727,1,0.050765,0.063699,0.077702,1,0.10387,0.053608,0.055606,0.054873,1,0.054445,0.059255,0.079352,0.087011,0.061458,1,0.08219,0.052466,0.052426,0.051894,0.13607,0.055951,1,+
1,0.10356,1,0.10034,0.22382,1,0.059195,0.14089,0.13501,1,0.074409,0.056128,0.061621,0.054834,1,0.065233,0.11675,0.14576,0.14483,0.06723,1,0.073236,0.055853,0.054785,0.052249,0.082503,0.057651,1,+
1,0.083674,1,0.08711,0.14355,1,0.05993,0.10903,0.11242,1,0.077839,0.053224,0.067008,0.058994,1,0.062232,0.082765,0.15125,0.11525,0.087511,1,0.058455,0.050113,0.053332,0.054381,0.10843,0.058122,1,+
1,0.082893,1,0.08205,0.1123,1,0.054892,0.062472,0.059806,1,0.072485,0.055292,0.059958,0.051663,1,0.05362,0.06426,0.079902,0.056375,0.098035,1,0.059603,0.05019,0.052391,0.052426,0.090939,0.059138,1,+
1,0.095912,1,0.11783,0.12308,1,0.064911,0.081001,0.070575,1,0.075235,0.059167,0.06439,0.056997,1,0.070909,0.073702,0.10117,0.071046,0.072947,1,0.054654,0.050359,0.052909,0.052415,0.073115,0.057364,1,+
