col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.052806,1,0.052843,0.054775,1,0.053213,0.060094,0.053629,1,0.052834,0.053383,0.052458,0.056186,1,0.051436,0.054503,0.053049,0.065575,0.06087,1,0.049862,0.05535,0.052668,0.061644,0.063162,0.069748,1,-
1,0.070849,1,0.12989,0.13176,1,0.065169,0.089909,0.08906,1,0.051162,0.054989,0.051447,0.057678,1,0.055522,0.064282,0.063407,0.083055,0.058158,1,0.053132,0.063138,0.059719,0.077177,0.058684,0.082126,1,-
1,0.078373,1,0.12317,0.14935,1,0.079446,0.13912,0.12648,1,0.050042,0.053752,0.052918,0.056202,1,0.06489,0.10941,0.089976,0.12848,0.063148,1,0.05742,0.080823,0.066185,0.082691,0.056693,0.12762,1,-
1,0.070118,1,0.068519,0.090891,1,0.061435,0.077616,0.061065,1,0.055163,0.052436,0.052937,0.053182,1,0.058917,0.088527,0.065358,0.082448,0.064759,1,0.055697,0.073625,0.059493,0.069875,0.064222,0.15452,1,-
1,0.062596,1,0.086695,0.091224,1,0.064347,0.072782,0.081622,1,0.051039,0.051843,0.050654,0.052763,1,0.058305,0.070573,0.06983,0.078502,0.055596,1,0.053178,0.06501,0.058933,0.069385,0.055288,0.10805,1,-
1,0.063808,1,0.064933,0.079159,1,0.072653,0.1058,0.088814,1,0.049701,0.053946,0.052721,0.054494,1,0.067435,0.089111,0.073989,0.14923,0.055938,1,0.062442,0.077793,0.06711,0.11117,0.055547,0.16016,1,-
1,0.086105,1,0.10107,0.17502,1,0.087487,0.16275,0.12829,1,0.053806,0.056049,0.058202,0.059968,1,0.069722,0.11251,0.092942,0.13323,0.057421,1,0.067265,0.097391,0.081246,0.11088,0.055666,0.12445,1,-
1,0.072951,1,0.12507,0.14065,1,0.087592,0.22417,0.14592,1,0.053043,0.070764,0.056629,0.076885,1,0.056149,0.13306,0.080925,0.15919,0.082795,1,0.052065,0.091102,0.065367,0.098044,0.064647,0.13024,1,-
1,0.073535,1,0.095088,0.13705,1,0.082863,0.113,0.12094,1,0.049586,0.053866,0.052275,0.051512,1,0.073,0.095687,0.090456,0.12603,0.054975,1,0.065368,0.0784,0.074145,0.092982,0.055081,0.14488,1,-
1,0.075822,1,0.10937,0.10655,1,0.074457,0.08536,0.1024,1,0.050722,0.052406,0.051292,0.052575,1,0.060002,0.070884,0.071927,0.10525,0.05963,1,0.059115,0.07288,0.071794,0.087609,0.058273,0.10977,1,-
1,0.076149,1,0.089413,0.1713,1,0.06662,0.16899,0.112,1,0.053693,0.066419,0.059423,0.066192,1,0.05907,0.12706,0.08392,0.15835,0.0688,1,0.056941,0.098212,0.073701,0.10985,0.063141,0.16631,1,-
1,0.075595,1,0.074399,0.11146,1,0.064367,0.10284,0.078884,1,0.051124,0.054479,0.052757,0.053593,1,0.061076,0.11325,0.074418,0.11582,0.057631,1,0.055424,0.068953,0.057278,0.075835,0.053816,0.13071,1,-
1,0.078904,1,0.10672,0.17655,1,0.082517,0.1743,0.13807,1,0.054773,0.058363,0.056007,0.060877,1,0.065873,0.12773,0.096596,0.18427,0.064895,1,0.064745,0.10981,0.088584,0.15931,0.062745,0.23882,1,+
1,0.10113,1,0.13622,0.19195,1,0.085616,0.11129,0.10737,1,0.047622,0.051887,0.049267,0.058124,1,0.056826,0.066762,0.063345,0.12559,0.058102,1,0.055218,0.063277,0.059447,0.097587,0.061379,0.14495,1,+
1,0.08631,1,0.092545,0.14863,1,0.077286,0.14372,0.12248,1,0.0518,0.054149,0.057213,0.056658,1,0.066888,0.1108,0.092027,0.18156,0.055072,1,0.060044,0.081034,0.072636,0.10145,0.053359,0.13117,1,+
