col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.060372,1,0.060928,0.055407,1,0.05315,0.052843,0.051451,1,0.053425,0.056357,0.054032,0.051694,1,0.05124,0.052834,0.056794,0.052458,0.052302,1,0.050651,0.051947,0.052054,0.052118,0.052651,0.056167,1,-
1,0.10099,1,0.085151,0.07965,1,0.13107,0.12989,0.11271,1,0.069282,0.087664,0.059944,0.085743,1,0.052842,0.051162,0.057901,0.051447,0.05173,1,0.05749,0.055066,0.054177,0.064985,0.06388,0.057643,1,-
1,0.1156,1,0.065611,0.058693,1,0.21824,0.12317,0.070024,1,0.08338,0.11779,0.051136,0.08723,1,0.050529,0.050042,0.077743,0.052918,0.049971,1,0.071525,0.065804,0.049209,0.077505,0.08015,0.055327,1,-
1,0.086396,1,0.057701,0.054054,1,0.091842,0.068519,0.055786,1,0.075016,0.073639,0.053894,0.064316,1,0.05237,0.055163,0.066881,0.052937,0.051557,1,0.05756,0.059223,0.052832,0.056994,0.083858,0.056465,1,-
1,0.098026,1,0.064036,0.058088,1,0.10486,0.086695,0.067805,1,0.074336,0.085593,0.054664,0.076047,1,0.049769,0.051039,0.062099,0.050654,0.054138,1,0.060441,0.057841,0.05304,0.068242,0.073127,0.056312,1,-
1,0.076009,1,0.058993,0.053675,1,0.08933,0.064933,0.061092,1,0.083294,0.07153,0.054033,0.069046,1,0.050309,0.049701,0.077735,0.052721,0.05043,1,0.081378,0.062358,0.053646,0.070478,0.092862,0.055161,1,-
1,0.10358,1,0.063196,0.059182,1,0.16154,0.10107,0.069254,1,0.087069,0.08717,0.052924,0.096778,1,0.051569,0.053806,0.086404,0.058202,0.0542,1,0.074894,0.070608,0.05298,0.084966,0.094062,0.057212,1,-
1,0.14642,1,0.089059,0.0734,1,0.23889,0.12507,0.10388,1,0.068772,0.078931,0.058149,0.067234,1,0.051598,0.053043,0.07815,0.056629,0.051518,1,0.057926,0.056815,0.056035,0.068479,0.056435,0.072043,1,-
1,0.093787,1,0.060829,0.053825,1,0.14861,0.095088,0.0592,1,0.095468,0.090019,0.050684,0.099975,1,0.052749,0.049586,0.085139,0.052275,0.050167,1,0.08038,0.072087,0.052984,0.089202,0.094551,0.051339,1,-
1,0.12584,1,0.062392,0.055978,1,0.11792,0.10937,0.061572,1,0.071895,0.082739,0.055484,0.078283,1,0.052702,0.050722,0.093136,0.051292,0.053067,1,0.058889,0.060781,0.051367,0.071768,0.075718,0.05397,1,-
1,0.090225,1,0.097618,0.067371,1,0.16387,0.089413,0.098405,1,0.073733,0.067683,0.057789,0.089623,1,0.054499,0.053693,0.073009,0.059423,0.055565,1,0.062368,0.057263,0.052272,0.076431,0.10075,0.058519,1,-
1,0.085691,1,0.09243,0.065769,1,0.10569,0.074399,0.070117,1,0.062768,0.061928,0.058538,0.061222,1,0.052824,0.051124,0.061814,0.052757,0.051818,1,0.054915,0.05172,0.051586,0.056743,0.058167,0.053412,1,-
1,0.11083,1,0.089662,0.063639,1,0.16655,0.10672,0.092269,1,0.083921,0.091357,0.054616,0.099172,1,0.053205,0.054773,0.084248,0.056007,0.051574,1,0.071965,0.068656,0.056335,0.097764,0.10924,0.063463,1,+
1,0.12669,1,0.076956,0.067078,1,0.19366,0.13622,0.077633,1,0.072874,0.10122,0.058727,0.078606,1,0.050055,0.047622,0.058037,0.049267,0.048869,1,0.05898,0.06084,0.051608,0.06788,0.076059,0.056455,1,+
1,0.093004,1,0.12396,0.073645,1,0.1443,0.092545,0.095668,1,0.071726,0.069275,0.057195,0.080281,1,0.057624,0.0518,0.077641,0.057213,0.053175,1,0.066472,0.060861,0.052576,0.07672,0.087166,0.054914,1,+
1,0.055539,1,0.083299,0.051981,1,0.098534,0.053373,0.07342,1,0.056724,0.05109,0.057127,0.057596,1,0.055125,0.051977,0.069407,0.052315,0.051794,1,0.055582,0.051576,0.054661,0.059593,0.05755,0.059357,1,+
1,0.15094,1,0.069836,0.063311,1,0.13391,0.1044,0.08105,1,0.081897,0.10089,0.055132,0.082041,1,0.05031,0.050165,0.07826,0.052519,0.050716,1,0.057901,0.057852,0.049189,0.061491,0.080604,0.0627,1,+
