6182,49.296,2.0637e+05,1.1632e+05,13010,1.1033e+06,1.1255e+06,1.5997e+06
4.4582e+05,4.9319e+05,1.0103e+06,8.3545e+05,2.5902e+05,9.716e+05,5.8667e+05,4.3919e+05
1.3798e+05,1.1947e+05,63401,75878,38312,23452,34131,64607
1.095e+05,86755,67667,51880,45422,3522.7,88892,61459
20919,20755,41197,39077,8662.1,37678,16734,17697
23277,24504,38623,37937,7256.2,35298,20243,11696
35088,34911,25146,28181,13803,6868.7,55888,52839
28810,27479,22674,20619,12543,5025,9908.2,15492
13840,15120,22658,23228,4669.9,18008,3476.6,2109.5
14148,11199,18743,12767,4443.9,9045.8,5740.4,4970.4
9837.4,4333.1,4599.8,4046.3,3182.4,1048.5,7928.3,12418
4189.8,2015.8,5627.3,1264.2,9615.1,180.24,7741.8,5248.2
17115,17524,23782,23147,9089.9,9734.2,8008.5,3029.7
6112.3,4261.9,9911.5,5811.5,2838.3,2377.9,8338.1,6295.5
8284.1,6220.8,11293,4658.5,10541,25.743,14048,5978.3
6712.2,5302.5,5878.8,2529.1,4333.4,1390.5,6373.8,2786.9
421.87,228.39,3082.6,1367.2,2159.3,3198.5,1147.4,1130.4
3761.7,2248.8,2850.2,1443.7,3538.3,187.24,3468.9,917.23
626.78,135.52,1249.9,40.786,2080,704.34,2121.2,906.73
186.44,222.63,1191.9,629.42,97.528,1240.1,173.79,152.72
686.71,335.67,590.52,47.98,462.55,635.67,1586.3,892.17
349.22,85.723,72.773,1.4975,135.23,633.07,1019.5,203.38
253.25,252.39,115.74,21.702,540.06,449.29,1588.6,846.31
1375.6,1027.5,476.09,223.6,499.92,259.64,477.42,538.9
154,153.83,64.528,48.554,30.434,477.57,358.05,188.66
142.04,315.95,20.047,152.07,365.97,541.14,1223.5,14.936
466.32,683.6,80.148,276.01,118.09,172.91,455.37,540.71
449.25,356.12,168.92,67.907,6.2457,109.48,155.46,391.77
10.231,68.791,52.571,169.69,20.554,867.72,80.909,254.02
55.195,13.553,13.708,256.85,258.85,540.77,327.57,150.44
172.37,111.91,89.657,21.81,422.69,158.82,625.7,309.92
392.33,175.43,236.76,59.989,324.88,171.34,455.12,285.22
10.723,26.224,116.94,163.82,1.9279,441.48,114.37,178.51
115.57,105.8,25.405,51.73,67.477,139.97,141.77,362.87
190.94,316.91,80.767,110.37,196.43,205.71,308.38,307.73
173.45,193.82,54.955,84.585,112.62,154.73,308.96,77.851
82.058,101.08,331.86,107.91,10.846,252.91,171.18,135.44
20.38,17.01,29.397,6.9541,23.754,111.77,141.08,97.437
128.56,112.25,19.991,1.5292,229.01,225.68,152.4,65.119
138.98,67.316,28.044,16.432,121.45,127.45,150.95,142.21
107.52,61.692,11.417,0.15139,66.862,128.46,174.01,99.479
102.17,60.347,9.425,9.1158,42.637,168.41,100.36,32.777
46.149,47.538,8.6059,1.52,50.629,155.78,134.67,76.252
34.158,31.822,6.0136,6.2259,42.62,99.585,133.13,114.9
88.826,56.317,1.1391,4.9121,24.071,110.2,110.39,130.13
45.603,32.644,1.3032,0.16974,20.864,126.47,93.54,71.672
40.864,16.257,2.3192,2.3768,43.216,126.28,110.64,53.839
38.167,20.274,2.5762,2.8781,31.886,131.44,78.673,44.655
28.967,18.769,0.056833,0.57842,29.998,107.55,75.41,56.889
45.593,26.84,0.17981,1.1371,27.118,105.17,71.377,54.737
44.363,30.654,0.19107,1.2948,24.189,101.93,90.331,59.773
40.245,21.305,1.2126,0.97798,26.371,97.461,74.395,50.635
37.184,19.983,0.90652,0.43171,24.06,94.04,71.799,55.721
37.329,23.726,0.4578,0.23694,22.56,89.061,69.564,45.477
33.856,20.926,0.78301,0.62127,22.295,89.624,66.393,47.002
34.75,20.892,0.57005,0.46102,21.106,87.081,63.255,44.866
31.965,19.542,0.37103,0.40552,19.438,84.193,60.352,42.693
32.551,19.734,0.56761,0.4455,19.607,81.779,60.307,42.747
31.105,18.614,0.44646,0.34891,18.428,78.773,57.778,40.917
29.855,17.988,0.4192,0.30796,18.225,76.643,56.297,39.74
29.25,17.538,0.38058,0.26622,17.511,74.375,54.85,38.839
28.366,16.98,0.37618,0.25522,17.028,72.513,52.959,37.357
