-200,-616.45,-712.35,-829.34,-616.51,-160.2,-326.56,1343.4,574.53
-196,-509.05,-669.58,-710.69,-585.67,-127.4,-299.28,1562.3,869.53
-192,-451.98,-660.41,-572.19,-588.81,-54.921,-258.93,1736.9,1053
-188,-455.14,-695.67,-466.3,-629.19,24.932,-216.77,1850.4,1138.3
-184,-498.22,-759.12,-421.41,-690.37,82.046,-182.85,1900.3,1144
-180,-550.87,-820.93,-432.2,-749.73,102.06,-165.76,1894.7,1079.9
-176,-594.12,-857.03,-467.99,-792.19,91.015,-170.19,1844.7,952.74
-172,-627.62,-860.76,-491.07,-813.59,68.881,-191.87,1758.6,782.32
-168,-660.25,-840.58,-473.33,-812.69,56.229,-214.37,1639.1,607.69
-164,-694.21,-808.03,-404.18,-781.01,62.398,-213.26,1488.1,475.3
-160,-715.67,-765.35,-289.34,-701.76,82.185,-168.71,1315.1,416.31
-156,-698.6,-701.03,-145.07,-561.1,102.08,-79.911,1143.1,429.93
-152,-618.82,-595.94,7.8452,-363.7,110.61,29.14,1002.3,485.02
-148,-469.01,-436.4,149.08,-138.91,105.37,119.15,914.01,537.9
-144,-265.98,-226.33,263.25,70.33,92.645,156.65,873.71,554.07
-140,-46.438,8.6599,343.94,230.71,81.472,133.91,847.82,521.12
-136,146.39,228.74,395.42,338.15,77.178,74.278,789.63,447.64
-132,278.68,395.62,429.79,419.11,78.552,18.628,665.63,352.25
-128,337.43,488.67,459.94,510.9,79.482,1.4519,475.51,251.19
-124,333.3,513.36,492.44,633.88,73.252,31.893,252.69,151.94
-120,294.54,497.75,524.82,774.24,56.936,91.22,45.664,55.208
-116,255.26,479,548.9,889.31,33.737,146.62,-107.26,-37.312
-112,242.28,486.13,556.76,931.56,11.777,170.81,-194.67,-116.23
-108,265.1,526.89,544.42,875.88,-0.74397,155.01,-232.17,-164.92
-104,312.75,584.59,511.18,733.5,-1.6287,109.32,-248.82,-169.14
-100,359.31,626.66,456.66,546.22,2.2276,53.848,-270.23,-130.77
-96,376.13,620.57,379.54,366.01,-2.0722,8.4127,-308.93,-76.191
-92,345,549.19,279.23,232.17,-25.368,-13.511,-366.12,-51.203
-88,265.44,417.71,159.05,156.79,-68.957,-6.2195,-441,-102.13
-84,153.51,250.38,28.039,123.74,-123.43,28.332,-538.38,-252.1
-80,34.872,81.18,-99.408,100.14,-174.8,79.932,-666.66,-485.59
-76,-61.986,-54.899,-205.32,54.474,-213.21,129.97,-826.65,-750.53
-72,-109.71,-127.34,-271.06,-26.785,-237.64,155.08,-1000.5,-978.04
-68,-86.064,-115.02,-282.16,-132.3,-253.87,136.36,-1152.4,-1110.6
-64,17.78,-14.142,-235.15,-232.51,-268.23,71.094,-1245.7,-1125.9
-60,185.54,152.45,-143.61,-296.46,-282.55,-20.378,-1266.5,-1045.1
-56,369.68,333.12,-38.264,-309.21,-293.59,-100.12,-1238,-923.43
-52,501.45,460.53,42.079,-278.92,-296.1,-131.03,-1211.3,-824.74
-48,519,479.52,66.586,-229.09,-286.27,-99.178,-1236.7,-792.21
-44,401.42,376.72,27.649,-180.98,-262.95,-24.985,-1331.5,-827.18
-40,187.8,193.55,-53.521,-138.42,-226.54,47.077,-1466.9,-887.1
-36,-33.892,11.455,-135.24,-85.607,-177.23,76.331,-1580.6,-905.2
