-200,715.8,872.92,526.04,582.3,74.715,392.55,151.11,-496.96
-196,601.84,747.75,505.63,526.43,163.82,242.89,28.127,-407.79
-192,443.44,566.59,441.47,412.72,205.23,5.3736,-79.826,-560.07
-188,270.18,370.03,341.69,259.59,184.88,-236.79,-161.74,-882.52
-184,116.09,203.41,230.38,101.95,111.98,-419.56,-224.82,-1216.2
-180,13.336,102.19,141.21,-21.138,15.215,-516.85,-279.58,-1383.2
-176,-20.516,76.717,102.55,-85.905,-71.38,-531.29,-325.77,-1260.4
-172,6.3142,106.28,122.48,-95.9,-124.99,-470.9,-349.49,-834.5
-168,60.784,149.1,182.65,-76.328,-143.22,-333.99,-332.5,-218.44
-164,101.06,164.57,245.93,-53.689,-140.76,-115.03,-265.93,381.29
-160,99.204,135.27,274.65,-35.508,-136.06,173.26,-159.23,743.35
-156,56.006,75.058,249.98,-5.391,-137.04,480.07,-38.845,729.9
-152,-2.1101,18.049,181.51,62.429,-135.37,717.33,61.849,357.31
-148,-42.105,-4.6857,100.84,178.87,-113.39,788.18,115.88,-204.05
-144,-46.489,14.114,42.487,322.83,-59.195,632.43,112.69,-708.81
-140,-24.135,52.492,23.063,443.3,20.393,265.35,60.104,-955.83
-136,-3.509,72.222,31.278,481.11,98.46,-214.48,-22.752,-882.18
-132,-13.906,41.738,34.796,398.96,140.17,-658.44,-117.77,-581.05
-128,-67.185,-44.79,-0.070829,203.61,121.36,-929.23,-217.69,-237.47
-124,-150.55,-162.82,-87.308,-51.826,42.03,-959.01,-325.8,-22.332
-120,-233.01,-268.85,-210.6,-287.47,-73.309,-773.11,-443.89,-3.9211
-116,-280.58,-321.06,-328.94,-429.63,-187.92,-468.01,-556.54,-120.92
-112,-272.29,-298.5,-395.52,-442.03,-269.79,-159.46,-625.48,-225.5
-108,-210.23,-210.48,-380.62,-340.63,-303.45,67.885,-603.37,-170.16
-104,-119.68,-92.557,-286.78,-184.78,-291.42,183.98,-462.53,106.49
-100,-38.712,8.6613,-148.11,-48.336,-247,205.38,-220.37,537.4
-96,-0.59585,55.546,-13.426,15.504,-184.09,169.97,58.421,950.57
-92,-16.714,35.524,78.541,-1.9174,-110.67,113.06,289.24,1150
-88,-69.536,-34.213,118.14,-64.203,-28.342,55.677,409.83,1016.6
-84,-121.02,-115.86,126.9,-112.56,62.9,5.3879,410.64,575.53
-80,-132.87,-169.35,141.35,-98.501,158.61,-35.831,333.52,-7.6166
-76,-86.966,-170.18,188.66,-8.3021,246.57,-62.763,240.84,-506.48
-72,6.4612,-117.53,269.08,133.41,308.49,-62.643,177.66,-744.79
-68,117.31,-29.673,356.16,280.14,326.65,-19.465,153.05,-675.99
-64,213.93,68.312,413.48,387.69,292.38,73.523,150.33,-386.41
-60,278.53,155.93,416.25,431.05,212.19,200.6,152.78,-26.65
-56,310.31,221.26,363.45,406.57,107.75,321.07,160.58,279.13
-52,316.55,257.62,273.3,323.18,8.6894,383.91,185.05,486.9
-48,300.35,258.58,167.05,192.96,-58.881,353.83,227.86,622.48
-44,255.42,216.96,53.882,28.668,-82.468,232.87,267.79,727.83
-40,171.82,129.57,-71.615,-152.21,-66.859,63.01,270.72,811.85
-36,47.771,3.6764,-218.13,-323.94,-29.739,-92.179,217.28,842.47
