5.4914,2.4743,3.2994,0.39797,1.009,5.3731,3.4323
2.6543,0.19652,3.1606,3.5437,2.0007,4.8907,4.4728
6.4547,1.9154,1.4246,7.9978,1.4773,7.3338,2.1622
1.409,1.3725,1.2434,0.38141,0.88191,1.6033,1.1972
0.82984,1.1696,0.60525,0.38099,0.40605,0.16075,0.37697
1.3845,1.6232,0.62517,1.8082,0.22837,0.62179,0.4392
0.80466,0.28349,0.11809,1.3306,0.10775,0.56876,0.17799
1.0643,0.3805,0.022969,0.76919,0.03992,0.62214,0.014849
0.46111,0.5382,0.088632,0.20663,0.12728,0.45922,0.043066
0.42007,0.30761,0.065984,0.56038,0.062033,0.47394,0.14108
0.88045,0.85947,0.22028,0.84713,0.13992,0.7552,0.30819
0.76378,0.51329,0.013876,1.2882,0.0074881,0.61907,0.0023769
0.13023,0.067213,0.02099,0.32489,0.076445,0.15794,0.001
0.0058346,0.0019308,0.0036901,0.15374,0.022986,0.0051434,0.0027922
0.2106,0.084274,0.0013274,0.36401,0.026798,0.1333,0.0037486
0.29879,0.22975,0.0081717,0.028947,0.0052933,0.27713,0.0048579
0.026554,0.016865,0.0081255,0.082433,0.023162,0.035463,0.026995
0.034388,0.010304,0.0057457,0.030751,0.012388,0.06078,0.0022571
0.1085,0.12455,0.068406,0.11939,0.026129,0.072716,0.04224
0.11595,0.090655,0.018191,0.28829,0.054996,0.084334,0.0096629
0.039905,0.0092704,0.0069054,0.14628,0.0095995,0.0055194,0.015768
0.0085499,0.00080817,0.01391,0.039506,0.0097358,0.010995,0.047913
0.027667,0.014555,0.012209,0.031573,0.0085851,0.033252,0.02924
0.0039484,0.011423,0.0025172,0.033668,0.015514,0.026059,0.0012871
0.00037218,0.018193,0.0067425,0.055324,0.013306,0.0090669,0.0076689
0.026452,0.018905,0.013617,0.020859,0.0010036,0.047099,0.011741
0.049668,0.033018,0.012712,0.036976,0.030559,0.027221,0.011057
0.041686,0.0099386,0.0086509,0.0045367,0.01266,0.063866,0.0076605
0.018188,0.0083493,0.012348,0.014205,0.0098987,0.003341,0.028662
0.01152,0.027615,0.033484,0.0027974,0.020686,0.0087197,0.031379
0.0042908,0.00053263,0.00042643,0.081803,0.0012643,0.0088723,0.0019543
0.014805,0.035798,0.030022,0.012711,0.027093,0.0036796,0.024044
0.0051889,0.0021016,0.0035073,0.013213,0.0016628,0.00088589,0.0096302
0.009536,0.0037051,0.00011476,0.0020987,0.00017869,0.0088161,0.0024421
0.0044544,0.00055133,0.00040238,0.064036,0.0012801,0.0060538,1.2228e-05
0.0026421,0.0010492,0.0020568,0.0059768,0.0029226,0.0030958,0.0039696
0.00024823,0.0001231,0.0010308,0.0067002,0.0026872,0.00090666,0.00031477
0.0024189,0.010222,0.0048272,0.0086002,0.0079385,0.0085306,0.0064554
0.004544,0.0075943,0.0013562,0.021719,0.00018926,0.002847,0.00027616
0.01175,0.0068607,0.0037406,0.031974,0.0029654,0.013717,0.0017524
0.0039236,0.0016808,0.0022214,0.0043309,0.00070884,0.0050253,0.0018911
0.0023162,0.0015224,0.0012368,0.010866,0.0050946,0.0022316,0.0012974
0.0028369,0.0054886,0.00032488,0.015469,0.00038405,0.0018111,0.00055928
0.0058524,0.0045146,1.65e-05,0.0048389,0.0014442,0.0070258,0.0013924
