1.000000000000000000e+00,8.171737680214283817e-01,7.816645495162640733e-01,7.832803281071853974e-01,8.617430652532299673e-01,7.621875254886867346e-01
8.171737680214283817e-01,1.000000000000000000e+00,7.446714784628795103e-01,6.556447629209566363e-01,7.381766555829769594e-01,6.968356696115429738e-01
7.816645495162640733e-01,7.446714784628795103e-01,1.000000000000000000e+00,6.433582575090674993e-01,6.943512317139894918e-01,7.195050181585579407e-01
7.832803281071853974e-01,6.556447629209566363e-01,6.433582575090674993e-01,1.000000000000000000e+00,8.742127253363559669e-01,6.187373490144951749e-01
8.617430652532299673e-01,7.381766555829769594e-01,6.943512317139894918e-01,8.742127253363559669e-01,1.000000000000000000e+00,7.530844282185261696e-01
7.621875254886867346e-01,6.968356696115429738e-01,7.195050181585579407e-01,6.187373490144951749e-01,7.530844282185261696e-01,1.000000000000000000e+00
