1.000000000000000000e+00,5.088349223430636004e-01,6.080082517284000065e-01,4.711080084676714241e-01,7.098037753579702347e-01,6.213588841801173102e-01
5.088349223430636004e-01,1.000000000000000000e+00,7.087122408748687263e-01,8.831249471484605706e-01,7.124988318332714510e-01,6.356418756015524973e-01
6.080082517284000065e-01,7.087122408748687263e-01,1.000000000000000000e+00,7.335202213470127797e-01,8.753136271047076145e-01,7.594737484916821435e-01
4.711080084676714241e-01,8.831249471484605706e-01,7.335202213470127797e-01,1.000000000000000000e+00,7.514081299972650285e-01,6.877499617239419827e-01
7.098037753579702347e-01,7.124988318332714510e-01,8.753136271047076145e-01,7.514081299972650285e-01,1.000000000000000000e+00,8.715516264395074542e-01
6.213588841801173102e-01,6.356418756015524973e-01,7.594737484916821435e-01,6.877499617239419827e-01,8.715516264395074542e-01,1.000000000000000000e+00
