1.000000000000000000e+00,4.375346116929027529e-01,5.607075660660923999e-01,4.865735450363750103e-01,6.622172961081951303e-01,6.057872612617302144e-01
4.375346116929027529e-01,1.000000000000000000e+00,3.876579448288987595e-01,4.599708825152725722e-01,4.359848188142005365e-01,3.965065744440072759e-01
5.607075660660923999e-01,3.876579448288987595e-01,1.000000000000000000e+00,2.925841608287891304e-01,5.165094545334609766e-01,6.081589197055911056e-01
4.865735450363750103e-01,4.599708825152725722e-01,2.925841608287891304e-01,1.000000000000000000e+00,4.430990167171487415e-01,5.322274962054748260e-01
6.622172961081951303e-01,4.359848188142005365e-01,5.165094545334609766e-01,4.430990167171487415e-01,1.000000000000000000e+00,7.273322009723617310e-01
6.057872612617302144e-01,3.965065744440072759e-01,6.081589197055911056e-01,5.322274962054748260e-01,7.273322009723617310e-01,1.000000000000000000e+00
