 1.000000 0.074411 0.052739 0.073015 0.052467 0.147059 0.057396 0.056354 0.053926 0.051354 0.064253 0.058523 0.052857 0.055080 0.050540 0.056544 0.050958 0.050948 0.053836 0.054892 0.051310
 0.074411 1.000000 0.053885 0.057868 0.052082 0.080821 0.057805 0.059711 0.055387 0.051099 0.062337 0.063172 0.053144 0.056783 0.050676 0.060031 0.050425 0.051112 0.057084 0.057832 0.051038
 0.052739 0.053885 1.000000 0.051750 0.074274 0.054659 0.066645 0.126655 0.051563 0.055032 0.053100 0.052933 0.061890 0.051452 0.054518 0.052422 0.057274 0.057343 0.051099 0.051860 0.055647
 0.073015 0.057868 0.051750 1.000000 0.052426 0.072609 0.052174 0.053070 0.070743 0.050323 0.056568 0.054905 0.051410 0.053563 0.050269 0.055142 0.051640 0.050850 0.052869 0.052800 0.050391
 0.052467 0.052082 0.074274 0.052426 1.000000 0.053120 0.068136 0.092852 0.050915 0.059137 0.053127 0.053468 0.070941 0.050929 0.059222 0.052520 0.060712 0.061600 0.051394 0.051512 0.058122
 0.147059 0.080821 0.054659 0.072609 0.053120 1.000000 0.081106 0.064347 0.056722 0.052184 0.114892 0.088307 0.057233 0.062941 0.051819 0.071581 0.052148 0.052939 0.060373 0.058879 0.051545
 0.057396 0.057805 0.066645 0.052174 0.068136 0.081106 1.000000 0.142101 0.053122 0.061244 0.077944 0.085474 0.145521 0.051305 0.066229 0.056429 0.087379 0.080742 0.050076 0.051384 0.064090
 0.056354 0.059711 0.126655 0.053070 0.092852 0.064347 0.142101 1.000000 0.052283 0.061912 0.059493 0.061953 0.104280 0.050641 0.063728 0.052704 0.075359 0.072621 0.049629 0.051108 0.063954
 0.053926 0.055387 0.051563 0.070743 0.050915 0.056722 0.053122 0.052283 1.000000 0.050745 0.060772 0.058124 0.052471 0.068416 0.050907 0.061751 0.052013 0.050848 0.058854 0.056693 0.051068
 0.051354 0.051099 0.055032 0.050323 0.059137 0.052184 0.061244 0.061912 0.050745 1.000000 0.052528 0.052346 0.067836 0.052297 0.065019 0.052510 0.059204 0.062277 0.051186 0.051560 0.057738
 0.064253 0.062337 0.053100 0.056568 0.053127 0.114892 0.077944 0.059493 0.060772 0.052528 1.000000 0.162153 0.065336 0.085865 0.053102 0.135670 0.057489 0.056540 0.073868 0.069612 0.051666
 0.058523 0.063172 0.052933 0.054905 0.053468 0.088307 0.085474 0.061953 0.058124 0.052346 0.162153 1.000000 0.082426 0.081244 0.053808 0.165690 0.065366 0.062855 0.082957 0.080723 0.052616
 0.052857 0.053144 0.061890 0.051410 0.070941 0.057233 0.145521 0.104280 0.052471 0.067836 0.065336 0.082426 1.000000 0.052816 0.103401 0.060408 0.133678 0.147694 0.052262 0.053942 0.085698
 0.055080 0.056783 0.051452 0.053563 0.050929 0.062941 0.051305 0.050641 0.068416 0.052297 0.085865 0.081244 0.052816 1.000000 0.052688 0.156077 0.058761 0.055136 0.161995 0.115993 0.055144
 0.050540 0.050676 0.054518 0.050269 0.059222 0.051819 0.066229 0.063728 0.050907 0.065019 0.053102 0.053808 0.103401 0.052688 1.000000 0.054817 0.141495 0.204271 0.056039 0.060968 0.180701
 0.056544 0.060031 0.052422 0.055142 0.052520 0.071581 0.056429 0.052704 0.061751 0.052510 0.135670 0.165690 0.060408 0.156077 0.054817 1.000000 0.069500 0.061700 0.174084 0.136122 0.055390
 0.050958 0.050425 0.057274 0.051640 0.060712 0.052148 0.087379 0.075359 0.052013 0.059204 0.057489 0.065366 0.133678 0.058761 0.141495 0.069500 1.000000 0.287008 0.062758 0.060969 0.173008
 0.050948 0.051112 0.057343 0.050850 0.061600 0.052939 0.080742 0.072621 0.050848 0.062277 0.056540 0.062855 0.147694 0.055136 0.204271 0.061700 0.287008 1.000000 0.059024 0.061802 0.177105
 0.053836 0.057084 0.051099 0.052869 0.051394 0.060373 0.050076 0.049629 0.058854 0.051186 0.073868 0.082957 0.052262 0.161995 0.056039 0.174084 0.062758 0.059024 1.000000 0.297649 0.061679
 0.054892 0.057832 0.051860 0.052800 0.051512 0.058879 0.051384 0.051108 0.056693 0.051560 0.069612 0.080723 0.053942 0.115993 0.060968 0.136122 0.060969 0.061802 0.297649 1.000000 0.070675
 0.051310 0.051038 0.055647 0.050391 0.058122 0.051545 0.064090 0.063954 0.051068 0.057738 0.051666 0.052616 0.085698 0.055144 0.180701 0.055390 0.173008 0.177105 0.061679 0.070675 1.000000

