9289.8,1.3713e+06,1.8818e+05,6.6814e+05,3795.9,14108,1.6189e+06,5.9383e+05
4e+05,7.3316e+05,63260,4.3017e+05,19.159,30476,7.7258e+05,4.0997e+05
25752,8314,5304.8,22265,6418.4,7118.2,20501,35533
31434,1.0544e+05,52946,1.1069e+05,12677,19250,45264,86446
39886,4585.9,14406,29186,1692.6,6689.3,21755,429.91
38929,46192,23631,29106,1159.5,3723.5,7489,11763
18262,16255,15907,9749.7,2085.1,1533.2,9982.6,6625.6
20880,23788,7798,26830,1617.3,2485.2,7197.9,9478
10573,5381.8,11723,9698.4,663.58,1610.1,3882.9,7079.3
19191,16365,27981,5945.2,6196.9,3048.3,12425,17520
3933.7,8296.4,3013.5,1913,190.72,425.5,5947.5,7012.4
4178.4,6934.6,780.11,5275.9,95.207,62.453,1295.6,505.1
2198.5,580.02,4706.1,1559.4,848.83,3.1808,834.21,20.019
4598,3903.3,774.46,416.86,745.15,930.6,2347.1,679.81
13192,9602.4,5001.5,4529,93.632,427.82,1567.6,2996
1446.1,4083.1,2513.8,5095.4,485.32,469.78,2669.8,3110
4316.1,2404.3,3478.4,208.63,1185.7,47.318,129.03,998.42
1191.8,2662.2,647.65,1112,211.77,389.23,209.06,355.62
5556.5,7671.8,4268.5,4294.1,374.78,1014,554.16,4091.2
2024.4,2046.8,1644.4,2352.9,250.19,474.97,855.65,1565.7
954.44,1518.3,1209.5,1552.8,180.12,164.21,335.56,571.4
1280.1,3511.8,342.32,1818,156.37,181.08,1543.5,1024.2
586.41,1563.6,954.49,1519.3,337.58,2.7979,1975.3,593.21
1291.2,2227.2,529.03,1143.4,557.86,167.75,62.245,436.62
604.38,1521.3,116.49,1187.8,256.23,222.45,351.42,861.92
210.32,739.97,103.65,1011.8,74.33,78.21,976.62,1469.8
204.47,112.27,86.108,72.878,10.699,9.1448,133.65,250.85
41.6,422.79,146.13,891.44,165.75,57.067,2.3431,134.35
377.68,454.45,207.19,672.17,148.62,37.586,454.63,8.972
140.7,312.24,11.383,82.438,80.921,5.3378,224.79,957.21
89.682,415.58,0.064808,240.89,5.0948,12.695,1040.2,16.001
158.79,411.66,142.41,685.3,103.6,41.883,1149.2,328.78
55.34,279.51,43.439,272.53,7.9401,37.271,243.23,685.15
67.738,257.72,55.971,214.34,77.717,139.51,441.23,390.03
150.49,353.4,21.302,353.28,11.437,16.418,43.007,59.371
106.28,253.3,60.401,122.75,74.232,18.74,250.39,20.587
247.85,655.11,97.621,447.6,6.4219,22.28,152.52,153.42
147.32,407.44,75.325,313.56,0.12867,40.037,41.876,117.97
134.75,366.16,94.014,227,51.573,21.258,57.076,279.07
28.334,157.99,1.5741,76.377,6.2183,14.44,8.0174,10.999
88.944,201.6,78.787,26.206,29.991,25.254,99.621,13.591
41.863,118.11,45.677,45.882,6.5556,3.8079,42.905,30.306
84.136,243.53,80.135,115.52,3.7113,28.532,84.636,28.108
53.353,195.35,23.634,125.97,0.98069,30.401,78.603,122.08
77.839,242.57,56.507,107.88,5.9622,4.5493,58.15,91.854
30.453,148.14,6.3965,88.46,5.901,4.1931,63.216,55.341
54.882,187.94,25.025,111.49,3.3923,13.278,29.162,88.564
59.313,198.75,20.859,112.14,0.26408,10.485,13.545,93.484
34.035,123.45,12.684,50.018,1.982,11.234,43.731,49.902
42.697,156.48,19.188,77.95,0.5424,12.54,35.366,73.048
36.603,134.85,15.194,68.053,0.24309,6.953,27.412,44.826
39.867,145.84,14.28,82.268,0.21311,10.129,31.798,46.151
42.282,142.28,17.51,74.636,0.49505,6.8185,31.284,42.768
39.809,142.36,17.729,78.014,0.63629,5.9759,24.354,43.219
36.539,131.62,14.597,68.703,0.70957,6.2781,25.521,43.403
35.078,125.95,13.944,67.671,0.48663,6.0392,25.062,39.839
33.877,121.38,13.8,64.155,0.40828,5.6772,25.356,41.864
33.327,118.56,13.773,62.439,0.49669,5.3477,25.335,41.402
32.285,115.16,13.351,60.205,0.4212,5.3645,25.063,41.145
31.797,112.59,13.235,59.208,0.46103,4.8844,23.876,39.206
30.794,109.04,12.909,57.228,0.41846,4.8348,23.315,38.495
29.857,106,12.446,55.725,0.40273,4.7526,22.504,37.678
29.089,103.09,12.205,54.045,0.37537,4.6055,21.868,36.923
28.304,100.25,11.869,52.578,0.36865,4.4538,21.307,36.046
27.575,97.594,11.584,51.173,0.35785,4.3262,20.742,35.177
26.858,95.093,11.308,49.771,0.34921,4.2021,20.234,34.363
26.175,92.614,11.035,48.525,0.34018,4.086,19.72,33.594
25.528,90.362,10.766,47.302,0.33147,3.9733,19.225,32.831
24.922,88.14,10.52,46.133,0.32359,3.8669,18.778,32.096
24.341,86.095,10.289,45,0.31615,3.7665,18.322,31.396
23.764,84.047,10.053,43.955,0.30854,3.6721,17.89,30.727
23.218,82.162,9.8356,42.962,0.30125,3.5805,17.494,30.08
22.717,80.309,9.6249,41.987,0.2949,3.4936,17.098,29.445
22.22,78.525,9.4188,41.06,0.28851,3.4122,16.74,28.892
21.749,76.875,9.2239,40.138,0.28241,3.3326,16.363,28.282
21.291,75.201,9.0391,39.334,0.27628,3.2579,16.021,27.737
20.849,73.689,8.8526,38.527,0.27076,3.1875,15.704,27.196
20.447,72.232,8.6785,37.716,0.26525,3.1183,15.377,26.689
20.042,70.784,8.517,36.965,0.26007,3.0536,15.091,26.176
19.647,69.434,8.3567,36.25,0.2552,2.9909,14.778,25.718
19.289,68.091,8.1969,35.555,0.25045,2.9307,14.511,25.233
18.921,66.82,8.0493,34.912,0.24579,2.8736,14.236,24.796
18.584,65.674,7.9112,34.288,0.24145,2.8184,13.99,24.358
18.26,64.44,7.772,33.66,0.23725,2.7665,13.727,23.967
17.931,63.315,7.6359,33.065,0.23334,2.716,13.494,23.569
17.631,62.234,7.5061,32.495,0.2292,2.6659,13.275,23.184
17.335,61.234,7.3866,31.95,0.22564,2.6201,13.04,22.83
17.053,60.211,7.2671,31.421,0.22199,2.575,12.83,22.465
16.789,59.278,7.152,30.945,0.21824,2.5339,12.642,22.108
16.513,58.303,7.0394,30.447,0.21499,2.4909,12.426,21.78
