1.3224e+05,4.0448e+05,2.8164e+05,5.4881e+05,2189,1.3584e+06,1.6958e+06,6.0441e+05
2.6959e+05,2.9633e+05,2.2009e+05,3.1197e+05,13883,4.0826e+05,5.009e+05,1.747e+05
14274,15988,10026,30063,7950.1,85654,60265,9042
46279,26121,9294.3,20505,4543,20647,74542,17913
62950,69966,42147,66676,2341.7,24222,13932,2003.1
21927,29076,22044,38508,208.1,25550,2909.6,664.41
36610,30656,23019,27798,1836.1,6678,3816.5,22126
20064,16366,11340,14084,942.09,1643.2,9007.1,7867.1
12792,13424,16573,13669,710.23,6037.9,4541.2,4980
10292,13140,14879,16723,845.92,7189.7,1879.6,410.56
10704,9384.3,12410,9286,1064.1,5844.6,1446.3,2283
11540,9420.6,11396,11571,1136.8,378.96,928.19,1005.2
8923.9,8596.9,9957.6,10178,414.7,3662.2,120.65,490.78
9777.1,10436,11274,12669,396.71,5259,2906.3,1193.7
7404.4,6610.3,2136.3,4558.3,335.31,450.8,1894,34.184
8316.8,6101.7,5672.6,6208.3,581.15,1651.5,2049,2664.6
459.42,827.44,1289.6,713.85,237.72,1478.2,1731.7,1253.4
1799.9,2025.7,1575.5,2028.1,194.71,849.98,2866.7,3806.4
327.17,888.24,235.85,240.27,381.72,653.5,2414.2,227.86
471.24,226.77,161.05,304.26,24.761,1150.1,213.84,206.53
780.48,475.31,484.16,408.79,238.22,818.43,2247.2,1969.5
1167,531.63,247.94,69.204,39.8,520.59,261.7,178.14
38.956,143.48,183.66,92.77,6.9086,350.82,263.85,208.11
384.36,648.51,170.02,500.95,77.051,753,107.62,878.25
560.46,342.45,168.69,148.53,95.809,979.59,97.127,290.68
1334.5,1003.1,738.02,337.62,97.497,478.69,281.79,2663.8
91.452,137.54,456.88,270.39,21.843,521.15,208.84,1434.6
357.17,551.24,365.6,388.54,88.73,510.07,74.937,144.36
200.22,133.12,50.785,49.225,16.429,352.02,103.32,1344.6
55.812,98.975,433.79,196.12,80.76,479.02,66.72,273.47
89.779,27.764,3.7904,36.972,56.827,272.52,20.702,135.03
290.17,152.77,89.148,67.097,56.26,181.42,63.46,105.45
91.076,62.875,484.51,79.483,85.45,346.54,276.62,654.88
133.26,56.579,79.449,47.263,72.158,301.47,502.38,359.01
207.5,104.17,235.39,69.497,55.833,323.82,200.97,100.65
33.44,12.152,9.8333,8.6427,3.1597,281.05,145.81,181.21
21.823,5.0815,68.494,1.3224,9.2303,182.98,383.09,127.12
4.2706,4.633,9.1591,47.568,10.234,252.8,135.98,202.47
3.7719,15.975,6.3092,12.386,1.7822,203.05,26.536,72.501
35.25,10.098,8.5471,6.6426,6.1717,198.28,26.895,204.6
2.2699,10.585,41.828,4.107,3.5091,177.22,35.168,15.705
2.5984,2.538,18.252,11.743,0.83863,208.56,9.5416,45.713
12.279,1.4918,0.89364,3.0427,1.9773,224.52,18.288,20.106
38.091,7.919,0.43364,1.0758,1.0513,181.03,7.6962,26.629
30.495,6.953,1.7694,1.0328,2.7949,195.12,9.1128,64.784
20.547,3.3415,3.7845,4.2833,0.63381,154.2,18.871,47.3
12.787,1.4512,0.64848,6.7024,2.806,194.96,6.1518,16.256
11.445,0.30317,1.3189,3.6951,0.70358,158.26,3.9849,7.101
12.362,0.4955,0.95266,2.0058,1.5747,164.75,5.5889,22.965
15.168,1.5511,1.5543,2.0711,0.83802,147.05,3.5367,13.245
18.681,2.8187,0.74209,0.73694,0.99791,136.29,7.1482,29.395
12.027,0.841,1.7144,2.4361,0.1947,137.04,3.7783,14.132
13.521,1.2572,1.1909,1.7743,0.45052,129.99,3.9297,15.524
12.202,0.88634,1.0995,1.7796,0.48333,126.22,6.1483,14.16
12.284,0.91848,0.81171,1.8651,0.43855,119.55,3.2413,11.15
12.031,1.0547,0.8751,1.6669,0.38116,117.55,4.7246,12.186
11.165,0.84402,0.8696,1.6399,0.42023,113.96,3.4282,11.745
10.735,0.78008,0.83754,1.6453,0.36739,109.95,3.8425,10.629
10.607,0.81751,0.80929,1.5253,0.36704,106.39,3.5013,11.607
9.9497,0.70932,0.8333,1.5749,0.35233,103.06,3.6082,10.665
9.6056,0.70412,0.84605,1.4962,0.3229,100.37,3.5293,10.211
9.4584,0.67892,0.7609,1.4842,0.34242,97.065,3.6255,9.9917
9.1907,0.65736,0.73983,1.4455,0.33215,94.358,3.5539,9.6953
8.913,0.63251,0.72301,1.4083,0.32185,91.717,3.4749,9.4359
8.6481,0.60927,0.70799,1.3772,0.31152,89.131,3.4199,9.1655
8.4068,0.58577,0.69088,1.3362,0.30338,86.816,3.3576,8.9258
8.1727,0.56768,0.67693,1.3079,0.29473,84.593,3.3043,8.6866
7.9549,0.5481,0.66011,1.28,0.28679,82.469,3.2372,8.4487
7.7456,0.53223,0.64762,1.2472,0.27953,80.375,3.1878,8.2444
7.5543,0.51269,0.63246,1.2197,0.27299,78.431,3.1411,8.0274
7.3603,0.50128,0.61871,1.1925,0.26655,76.642,3.0723,7.8324
7.1791,0.48491,0.60639,1.1679,0.26047,74.855,3.0349,7.6548
7.0194,0.47133,0.5934,1.1426,0.25433,73.182,2.9812,7.4625
6.8498,0.45973,0.58108,1.1155,0.24894,71.52,2.9336,7.2948
6.6966,0.44592,0.56885,1.097,0.24349,69.996,2.8837,7.1307
6.543,0.43606,0.55909,1.0714,0.23868,68.492,2.8325,6.9753
6.4095,0.42467,0.5464,1.0526,0.23332,67.079,2.7788,6.8245
6.274,0.41298,0.5375,1.0315,0.22869,65.7,2.7363,6.6841
6.1377,0.40593,0.52603,1.0104,0.22417,64.386,2.7019,6.5412
6.0175,0.3931,0.51894,0.99312,0.22001,63.094,2.649,6.4096
5.896,0.3872,0.50594,0.97402,0.21563,61.886,2.6064,6.2913
5.789,0.37617,0.49924,0.95894,0.2119,60.764,2.5746,6.1625
5.669,0.36914,0.49057,0.93651,0.20804,59.637,2.541,6.0497
5.5694,0.36069,0.48118,0.92675,0.20447,58.558,2.4868,5.9368
5.4643,0.35526,0.47433,0.90964,0.20081,57.573,2.4628,5.8262
5.374,0.34565,0.46485,0.89044,0.19735,56.57,2.4267,5.7329
5.2765,0.34012,0.45937,0.8801,0.19454,55.592,2.4019,5.6225
5.1854,0.33411,0.4506,0.86778,0.19101,54.702,2.3493,5.5367
5.1034,0.32702,0.44463,0.84798,0.18791,53.788,2.3209,5.4376
5.0208,0.3204,0.43608,0.84158,0.18496,52.972,2.301,5.355
4.9439,0.31724,0.43403,0.82128,0.18232,52.124,2.2592,5.2683
4.8523,0.30817,0.42246,0.81803,0.17974,51.339,2.2316,5.1883
4.7977,0.30757,0.41962,0.79961,0.17721,50.57,2.2085,5.1041
4.7198,0.29828,0.41288,0.79234,0.17448,49.879,2.1789,5.0383
4.6448,0.2949,0.40635,0.77921,0.17232,49.15,2.1496,4.9505
4.5848,0.29214,0.40342,0.77024,0.16973,48.459,2.1195,4.8968
4.5186,0.2831,0.39433,0.76006,0.16753,47.8,2.1017,4.8212
4.4632,0.2839,0.39284,0.75036,0.16523,47.168,2.0676,4.7517
4.3949,0.27836,0.38644,0.73824,0.1636,46.591,2.0512,4.6983
4.3438,0.27053,0.38201,0.73598,0.16141,45.986,2.0273,4.6308
4.2866,0.27251,0.37646,0.71981,0.15935,45.434,2.0062,4.5797
4.2389,0.26591,0.37297,0.71482,0.15766,44.898,1.9875,4.5183
4.1839,0.26256,0.36907,0.70787,0.15578,44.314,1.9653,4.4635
4.1321,0.25809,0.36415,0.69759,0.15409,43.837,1.9499,4.4138
4.094,0.25832,0.36039,0.69102,0.1524,43.355,1.9293,4.3632
4.0419,0.25147,0.35624,0.6838,0.15083,42.889,1.9069,4.3152
3.9987,0.24984,0.35451,0.67695,0.14918,42.43,1.8885,4.265
3.9574,0.24871,0.34846,0.67036,0.14762,42.018,1.864,4.2257
3.9151,0.24266,0.34599,0.66384,0.14624,41.574,1.8559,4.1785
3.8797,0.24318,0.34362,0.65695,0.14473,41.168,1.8374,4.1378
3.8382,0.23837,0.33842,0.651,0.14343,40.763,1.8212,4.1041
3.801,0.23661,0.33752,0.64426,0.14207,40.398,1.8063,4.0546
3.7732,0.23508,0.33312,0.64231,0.14108,40.032,1.7932,4.0229
3.7319,0.23179,0.33086,0.6306,0.1396,39.693,1.7748,3.9874
3.6982,0.22904,0.32857,0.63018,0.1387,39.319,1.764,3.9492
3.6768,0.22867,0.32503,0.62509,0.13728,39.003,1.7507,3.9222
3.6416,0.2248,0.32242,0.61675,0.13647,38.71,1.7425,3.8864
3.6101,0.22487,0.32121,0.61379,0.13537,38.423,1.7293,3.8507
3.5843,0.2217,0.31782,0.61236,0.13445,38.111,1.7099,3.834
3.5604,0.21946,0.31592,0.60234,0.13324,37.856,1.7055,3.7969
