 1.000000 0.512447 0.094384 0.270332 0.087521 0.398473 0.095870 0.096586 0.173162 0.071465 0.174757 0.196552 0.074786 0.059099 0.057572 0.071825 0.063322 0.057276 0.072082 0.073171 0.068582
 0.512447 1.000000 0.093564 0.243950 0.088886 0.424015 0.093091 0.096754 0.160205 0.072530 0.179481 0.214984 0.074712 0.059644 0.056384 0.072894 0.063191 0.057075 0.071267 0.072943 0.069227
 0.094384 0.093564 1.000000 0.089399 0.247562 0.101604 0.366606 0.392470 0.079421 0.137536 0.086421 0.089839 0.164444 0.055053 0.056626 0.064155 0.090176 0.071712 0.075676 0.075565 0.066037
 0.270332 0.243950 0.089399 1.000000 0.081011 0.256059 0.091507 0.090155 0.214084 0.067109 0.164374 0.156932 0.070942 0.060462 0.057068 0.070167 0.063358 0.057125 0.068058 0.068411 0.065946
 0.087521 0.088886 0.247562 0.081011 1.000000 0.093776 0.220934 0.264788 0.072970 0.163911 0.083254 0.088759 0.163786 0.054575 0.055764 0.061651 0.085029 0.072551 0.071172 0.071381 0.064127
 0.398473 0.424015 0.101604 0.256059 0.093776 1.000000 0.111452 0.108947 0.166986 0.074413 0.204363 0.228999 0.081010 0.059936 0.056733 0.075937 0.064661 0.057894 0.072267 0.073890 0.068615
 0.095870 0.093091 0.366606 0.091507 0.220934 0.111452 1.000000 0.422806 0.080871 0.132220 0.098091 0.104098 0.189582 0.056390 0.058779 0.065430 0.104279 0.080295 0.075331 0.075724 0.068811
 0.096586 0.096754 0.392470 0.090155 0.264788 0.108947 0.422806 1.000000 0.080397 0.150835 0.093092 0.097916 0.187788 0.056069 0.058263 0.065577 0.094946 0.075376 0.076214 0.076304 0.067365
 0.173162 0.160205 0.079421 0.214084 0.072970 0.166986 0.080871 0.080397 1.000000 0.064687 0.149528 0.131380 0.067012 0.065348 0.057193 0.069833 0.060154 0.056768 0.065865 0.066311 0.063355
 0.071465 0.072530 0.137536 0.067109 0.163911 0.074413 0.132220 0.150835 0.064687 1.000000 0.071873 0.080115 0.197787 0.053430 0.067828 0.058974 0.084462 0.091889 0.062312 0.061811 0.061089
 0.174757 0.179481 0.086421 0.164374 0.083254 0.204363 0.098091 0.093092 0.149528 0.071873 1.000000 0.252636 0.082797 0.076967 0.055113 0.100229 0.069578 0.061913 0.075582 0.076339 0.062383
 0.196552 0.214984 0.089839 0.156932 0.088759 0.228999 0.104098 0.097916 0.131380 0.080115 0.252636 1.000000 0.097282 0.075210 0.056333 0.117847 0.081726 0.069757 0.086440 0.089506 0.066918
 0.074786 0.074712 0.164444 0.070942 0.163786 0.081010 0.189582 0.187788 0.067012 0.197787 0.082797 0.097282 1.000000 0.054535 0.071951 0.064992 0.113574 0.125738 0.064399 0.064748 0.067758
 0.059099 0.059644 0.055053 0.060462 0.054575 0.059936 0.056390 0.056069 0.065348 0.053430 0.076967 0.075210 0.054535 1.000000 0.058554 0.211286 0.080904 0.063949 0.134484 0.113054 0.068579
 0.057572 0.056384 0.056626 0.057068 0.055764 0.056733 0.058779 0.058263 0.057193 0.067828 0.055113 0.056333 0.071951 0.058554 1.000000 0.066586 0.095226 0.178728 0.079124 0.085870 0.196365
 0.071825 0.072894 0.064155 0.070167 0.061651 0.075937 0.065430 0.065577 0.069833 0.058974 0.100229 0.117847 0.064992 0.211286 0.066586 1.000000 0.127246 0.086242 0.225274 0.200489 0.084427
 0.063322 0.063191 0.090176 0.063358 0.085029 0.064661 0.104279 0.094946 0.060154 0.084462 0.069578 0.081726 0.113574 0.080904 0.095226 0.127246 1.000000 0.225643 0.138815 0.140018 0.157834
 0.057276 0.057075 0.071712 0.057125 0.072551 0.057894 0.080295 0.075376 0.056768 0.091889 0.061913 0.069757 0.125738 0.063949 0.178728 0.086242 0.225643 1.000000 0.086976 0.092276 0.168510
 0.072082 0.071267 0.075676 0.068058 0.071172 0.072267 0.075331 0.076214 0.065865 0.062312 0.075582 0.086440 0.064399 0.134484 0.079124 0.225274 0.138815 0.086976 1.000000 0.642228 0.135705
 0.073171 0.072943 0.075565 0.068411 0.071381 0.073890 0.075724 0.076304 0.066311 0.061811 0.076339 0.089506 0.064748 0.113054 0.085870 0.200489 0.140018 0.092276 0.642228 1.000000 0.150688
 0.068582 0.069227 0.066037 0.065946 0.064127 0.068615 0.068811 0.067365 0.063355 0.061089 0.062383 0.066918 0.067758 0.068579 0.196365 0.084427 0.157834 0.168510 0.135705 0.150688 1.000000

