Anterior,Temporal/Left,Central,Temporal/Right,Posterior
-8.666403646008451,1.1325613861546453,-5.982331610925754,0.033448455749414574,-5.002797711915502
-16.38162112983419,-0.4602452470163423,-10.804748516557655,-1.6510949494982803,-12.046786510483095
-23.639027679527874,-4.229779650145245,-14.863122425835005,-4.361156010074724,-21.23431011135119
-31.06974427011964,-7.161363954727701,-19.23051709965275,-5.844113275357362,-30.728473571588772
-37.93094112821598,-7.7510826721322665,-24.072389575819642,-5.190454992217164,-38.702483939725575
-42.45914271794946,-8.079922820748536,-28.312541926609377,-4.154842416733215,-44.89803064706942
-43.965222126630884,-11.303833112574937,-30.95268316059277,-5.268647502499014,-50.24500123147463
-44.09647304694068,-17.168139998839816,-32.414794576537695,-9.065124378826274,-55.50570473855399
-45.406828963352574,-20.851165297359373,-34.20014127060912,-13.578184499515949,-60.74166519574492
-48.589842649125565,-17.248673020460515,-37.23467252304761,-16.364348936897937,-65.8655543896345
-51.557954987360425,-6.778164144369171,-40.738739339826665,-16.366066125875513,-70.91946237725251
-51.63656630833187,3.469129413057396,-42.81388287558983,-13.767979401581362,-75.38189620614753
-48.52239151231384,5.28675900688577,-42.02647581367258,-8.872143790994555,-77.58535237064237
-44.619451871627405,-3.146472526355963,-38.33790779645273,-2.058833563716041,-75.58004377462494
-42.25817635354849,-15.064224701375311,-32.71509277328094,5.149962813445885,-68.93766491109459
-40.83331436023865,-20.74493340524121,-26.150066556003896,10.067214192510232,-59.36394721385075
-37.125216040599256,-15.980358802092741,-19.123553522621314,10.879120736229304,-49.13558301681851
-28.6367774745277,-5.454300766537209,-11.763398961439284,8.772297521566149,-39.004624236489676
-16.477238363063414,2.052298936771474,-4.241095747752208,7.29726402746057,-28.122903825291957
-4.739345970990375,1.9358310690603664,2.9921026413810843,8.975609546382234,-16.133076814179496
3.013862426929161,-2.3927318838402725,9.19330807292075,12.617392690922545,-4.8050360838750485
6.608529287589656,-3.4420168684441785,13.54294631536925,14.41766546890547,3.139319245680665
8.720952331141268,2.8279060665495956,15.624095054731288,11.90859092355759,6.978768328081423
11.780619716032186,13.196169790379521,15.929220034530957,6.640870177820866,9.238252052314913
15.65157034047515,20.35970883614257,15.79647835282381,2.8149016661299635,13.360139916137694
18.346538939240787,19.610218473917488,16.520485089851295,3.409775827276313,20.02670229208188
18.675781458145103,12.678240920477597,18.255482577557377,7.772378172628709,26.17849751956248
17.754664262439647,5.658795143317882,19.859372249076326,12.713138363517075,28.02393809259833
17.714911757932484,3.5232170125569104,19.99097314158933,15.399087016692022,24.931929953189538
19.13007520115725,6.300273703557214,18.43013332072598,15.020228632922588,20.098356720442553
20.11227369260595,9.868295840962489,16.216595274320508,12.279358609292006,17.28624159314249
18.181114781816856,10.0644367979529,14.443595234841908,8.242465960213506,17.157544316246515
12.909315069206114,6.353702038227703,13.024863845962427,4.0719252660542375,16.91721528403103
6.389397845811858,2.0922776643104775,10.762662363721844,1.2442548915075171,13.287431400274365
0.9286319745802627,1.385994401921177,6.578819499197474,0.9587479638881513,5.433034374012771
-3.545678353036058,5.2340110206919075,0.5128101639238365,2.7970487776543242,-5.051973476489536
-9.438184713593119,10.297391639778688,-6.497752664249212,4.340740154021073,-16.43240195872933
-18.6908264982361,11.5445615673437,-13.565450132540342,2.8915449527401056,-28.404940732331298
-30.200764624436466,6.676253387432734,-20.32201901316297,-1.9890296221176356,-41.234369013527086
-40.304679971566486,-1.6826672071631128,-26.50579568663717,-7.75679809381465,-53.85725973859398
-45.92949758411739,-8.280672981557707,-31.43965625735125,-11.032506232057035,-63.51463417769409
-47.12143029335516,-10.04610322115327,-34.26826413053866,-10.675237008914587,-67.61889625306193
-46.33874659214673,-8.637001381247153,-34.69584016395827,-8.79372204841318,-65.88087825619414
-45.40151368755828,-8.035403955355132,-33.287489995936646,-8.713070490690965,-60.4403768798046
-43.54754450999789,-9.725652020594723,-30.878549436299853,-11.916987370453581,-53.95170814566325
-38.73129914050069,-10.844864980819318,-27.799645753289074,-16.819406648724147,-47.68243717316033
-30.669105390287942,-7.624397472219693,-23.849806637163077,-20.23532930289334,-41.364760109217
-22.084246353345744,-0.3558784760377085,-19.01234940321472,-19.972657346794886,-34.502907341548784
-16.551629183959328,6.025641497705294,-13.974926085924958,-16.30083974265509,-27.381186948046093
-15.01963919067826,6.996040429979621,-9.740211785270356,-11.42256033961591,-20.719192768239324
-14.682541574373367,3.725637396990045,-6.7262889618844905,-7.730970934305211,-14.664392755355035
-11.543679217901282,2.3863752341076765,-4.381751916324109,-6.218984714742491,-8.527018992347017
-4.277356667954365,7.645780278283154,-1.7568620088853626,-5.976230483011764,-1.6791798124250725
4.298525809187147,17.24717402914359,1.575942087161073,-4.9966962605294905,5.40967692083345
9.506528060327927,23.793646091791242,5.179726181270121,-1.8377757429444654,11.222700838939053
8.691394531713726,22.097038132076435,8.235388555341352,2.9869476174374947,14.40533629593705
3.256894495467288,14.297688188790723,10.27492146476191,7.149516866060614,14.98127670092111
-2.677539049609787,7.374509331201745,11.481654396445057,8.436597496294748,14.417647301881166
-5.518373061338347,5.9492135022775665,12.404848143558457,6.9518225901362705,14.459495898655149
-4.52430334585614,8.18487670780772,13.440125832866064,5.337224260281641,15.78008734095515
-1.6173218170276558,8.77118186183064,14.480412607678495,6.360255076497588,17.550543204312795
0.6337103035508689,5.11662940289021,14.955575604260048,9.986491620564522,18.205579032429277
0.8992631433783449,-0.15008749091399393,14.223088901208206,13.055181919388888,16.700813963401927
-0.5432056664509222,-2.5304070272583683,12.104685809047124,12.27614355575315,13.23821580298415
-2.792661094135197,-0.493567210539314,9.152337674166523,7.712039561667105,8.982203311039918
-5.424632804059728,3.521641125354846,6.309567054699093,3.0111225097456362,5.051823697957181
-8.695652220884737,6.247904061615325,4.123586502227089,1.8974043136633492,1.663853420361629
-12.909141677408405,6.712701551650144,2.2152005288173786,4.46136973245129,-1.941430750228012
-17.816210982400456,6.116216076470549,-0.3736731968199595,7.19254613800237,-6.791875695794198
-22.71713657930726,5.642155683552355,-4.192171276334214,6.750145594612363,-13.306541107698257
-27.079999103629028,5.408955809213666,-8.760750153403306,3.403911897620968,-20.914799732030346
-30.892206165548036,5.40150000719216,-13.04277059067554,0.4466179561170629,-28.386663891769714
-34.40305073261743,6.2265088642539155,-16.550769800052716,0.3464621408096753,-34.56010961758999
-37.69734552195384,8.086837225459831,-19.849538792182862,1.9893554958771396,-38.98687301555474
-40.755898654731816,9.492725517908568,-23.80135297588011,2.0371798547110243,-42.078868047742425
-43.84159620705384,8.251512064811726,-28.333836639487,-1.2498403165350291,-44.67150623634579
-47.40367411729336,4.356462174659706,-32.096912287492096,-6.07449486949493,-47.11205097090664
-51.13948695703441,1.2047675573510666,-33.44888341983187,-9.111638858734725,-48.50084937534491
-53.19972267504012,2.7432403516757105,-31.79633204574833,-9.012037529816832,-46.87444982428675
-51.02092541767712,8.961721068352723,-27.938481669087654,-7.439639549669092,-40.69608516965437
-43.777476713082855,14.863536748541659,-23.26789491458483,-6.736663735328151,-30.77520512018249
-34.184403731314674,14.853151507534927,-18.799758554122285,-7.208317025701201,-20.810903138912145
-27.26484712202672,8.453237760137725,-14.983014547440442,-7.207792196903493,-15.353458195499325
-26.317985164564327,1.3141329560622952,-12.103178247750282,-5.6631712185963465,-16.30093159180921
