Anterior,Temporal/Left,Central,Temporal/Right,Posterior
2.7500210177749875,4.931767850664966,0.3685105587505387,-0.2233100212989434,2.5337712064712576
6.449820272092398,7.3681780001448685,-0.14522071676464743,0.36290660504885586,4.64866499770133
11.152194021397575,7.213641988543984,-1.308216117682252,1.5070954682741933,6.455639761595143
15.489597854458465,6.132513805596288,-2.282251678973009,2.1050543725797897,8.528152191041656
17.939630702484493,5.45760238903808,-2.685002336157975,1.3453683075076512,11.071665397402786
18.216469822772243,4.969370048161178,-2.984566895002173,-0.541944805673221,13.595413769823605
17.520923626624267,3.7010993402729166,-3.699526824192945,-2.672608653635228,15.397428771676223
17.33909684079397,1.5701368102297715,-4.546026592001804,-4.440323647595294,16.39854166371244
17.894822718987697,-0.1506455611727402,-4.713997479526965,-5.904043602342609,17.41974725217723
17.83332299269169,-0.045573290341859085,-3.9200819942527674,-7.335161507898662,19.47599121274898
15.66018111958111,1.9067309590747774,-2.8137690535664674,-8.6299205637125,22.65402031855762
11.698863543018916,4.092182113060861,-2.159399062723443,-9.31458261765474,25.66694857328871
8.557820708224023,4.555108566512782,-1.857882180718867,-9.043297686631906,26.650819510313617
9.312249423328776,2.617106663616755,-1.1264675882161186,-7.908317188900105,24.618081354017384
14.778629167133703,-0.5561032938370256,0.3431797278195299,-6.208860186053381,20.27794090702187
22.4152518202643,-2.8295253529312037,1.7592598017022612,-4.039877438983289,15.452925613804643
28.07214642493588,-2.6612645857155783,2.0338410246479355,-1.258493596349132,11.633663422166897
29.154606510370403,-0.200023001974738,1.0962160748297876,2.122446017156154,9.040187681857457
26.326040504110626,2.8412594810794323,0.06727660694553439,5.594783906059217,6.983888975820944
22.275521342508323,4.445255944041341,-0.015017901178090654,8.293675349695063,5.0343776448188144
18.984682286461496,3.7865504270002845,0.5616390683713326,9.531617745011545,3.69092389116856
16.356142326084473,1.8313324110322704,0.4783640005319074,9.268626064787625,3.87105258812646
13.437230354809135,0.5118914099244284,-1.0705700974780945,8.157063890932005,5.783182147959204
10.531466916359747,1.093534585578737,-3.3474324637842843,7.1543483100529075,8.368318463283012
9.460069830733563,3.1004863399166323,-4.732437258785263,6.967852245893986,9.887740021190739
11.474752170114305,4.757791699067821,-4.33141834267209,7.661562117947972,9.137460858801576
15.223887668823307,4.575063068491392,-2.786564950037651,8.671774716804913,6.293317949429918
17.442863250273696,2.6517952988167033,-1.5198352172623166,9.261282965812594,2.8048647174671038
16.02453786545056,0.540571637195271,-1.3624496597309976,9.120956236236609,0.5370785982764725
12.209591545566239,-0.1480256557463191,-2.0194564313824794,8.62714848815083,0.7469522667416341
9.29530026318427,0.9190553691757142,-2.726552055668268,8.473020437876102,3.457199124763229
9.039285362534574,2.689751790855464,-3.1607664016849095,8.961311967513478,7.530568252377025
9.681209212038139,3.8115576916617373,-3.6016369381974886,9.632484082951457,11.403233188809288
7.914077276781966,3.810627218335194,-4.3516606441322985,9.654745126111337,14.001422421970336
2.768410819714958,3.3333922759479124,-5.207713668175995,8.629328723637222,15.166542422514034
-2.8850721420173326,3.402813377292987,-5.578385094945245,7.0046403517034515,15.285637594648573
-5.002073271419295,4.514793511652011,-5.061536554445697,5.647149622731301,14.654249095135306
-2.3709708719424705,6.378799212472339,-3.8666127373280665,4.960631745621421,13.396090235646408
2.3715627649882434,8.357584887370166,-2.7249947649439337,4.450988579654038,12.111622135649437
5.694718760103961,10.014227093807017,-2.408015935060816,3.1876641861276767,12.265077688822606
6.658056206508096,11.225931909395216,-3.2121124615747556,0.7284245761055703,15.316064502919296
7.07005531464816,11.899919092417989,-4.72629639412445,-2.3960001939617355,21.03503936842602
8.46788805239877,11.748119985681267,-6.0418981171204695,-5.1024917187213905,26.833571016510042
9.796350598605562,10.458006379643981,-6.3506054927801,-6.680708113831774,29.406359473745127
8.696621380280062,8.060760709789541,-5.56915180288248,-7.364729885160013,27.583860652723924
4.8187186179374395,5.065269139874615,-4.473218086977975,-8.056521722069395,23.593402478655683
0.9368306146136394,2.1532928607869013,-4.114617610908319,-9.488620365896836,21.144915499385792
0.1662762361084702,-0.22884772353106664,-4.926774023854109,-11.597745316286224,21.970617210642132
2.3645379885038733,-1.9690892534352757,-6.302976878272436,-13.633780247363129,24.253229027503995
4.113402923581457,-3.0090275046269004,-7.064932834835149,-14.841205928978596,24.54534919690398
2.6503580952353163,-3.1036774245502503,-6.426819848950086,-15.031861118011761,21.20243288130402
-0.6747395608209235,-2.0056720878908534,-4.6125969539890255,-14.536192661204199,15.81293191356782
-1.6878603752004167,0.07072389228961518,-2.664886018719053,-13.669831579633946,11.409679847941149
1.646345761110313,2.2780357168164773,-1.7339730366702528,-12.34285207344741,9.705231177197982
6.1624683569874295,3.612660666977278,-2.468915188384214,-10.257251418166156,10.256306222881053
6.224978955941319,3.6973275471579976,-4.809462597998317,-7.463312678660465,11.912528091323015
-0.22886795234487312,3.114825414957036,-8.056312725595422,-4.552609499870957,14.241590678273926
-8.824139328286766,2.909217155850948,-11.075921838091382,-2.1648737754210376,17.14550203162296
-12.517183222514763,3.6854166786974285,-12.726017148928154,-0.29306951167707895,19.648156879177808
-8.408787219482067,5.134199829881606,-12.518885964349597,1.7616143736287933,20.130249415975076
-0.6062732373938715,6.382734455730853,-11.088999070573191,4.597160029299738,18.277161826917016
3.8273407112167934,6.770199250399525,-9.890650707595544,7.892896335383471,16.266744098984425
1.620284893516598,6.306242751732761,-10.117414739787696,10.544847839554926,17.04211147742692
-4.124875963316946,5.503864481287436,-11.672974479259256,11.720354731544786,21.002419468702694
-7.7929584190297385,4.868915420221659,-13.23110053077227,11.684840786084713,24.958387308898217
