 1.000000 0.140080 0.057508 0.080998 0.052304 0.119239 0.057260 0.053323 0.059196 0.050348 0.087112 0.083463 0.052386 0.070267 0.049970 0.075446 0.051382 0.050717 0.070494 0.069346 0.050370
 0.140080 1.000000 0.059421 0.075971 0.053090 0.127401 0.056333 0.053497 0.059119 0.050750 0.092988 0.095902 0.051445 0.074746 0.050199 0.080686 0.050167 0.050196 0.075596 0.077427 0.050412
 0.057508 0.059421 1.000000 0.052589 0.085055 0.056092 0.142995 0.089366 0.051163 0.059878 0.050376 0.051466 0.096515 0.049360 0.074672 0.050140 0.084732 0.087779 0.050314 0.049881 0.081910
 0.080998 0.075971 0.052589 1.000000 0.051919 0.081061 0.053771 0.050897 0.057219 0.049630 0.066848 0.063800 0.051532 0.060215 0.050630 0.061229 0.049943 0.050683 0.058497 0.058872 0.050823
 0.052304 0.053090 0.085055 0.051919 1.000000 0.051337 0.070360 0.069755 0.050366 0.060292 0.050728 0.051307 0.061556 0.049916 0.059321 0.049343 0.060825 0.061322 0.050459 0.050236 0.060630
 0.119239 0.127401 0.056092 0.081061 0.051337 1.000000 0.063153 0.054310 0.056554 0.050773 0.114845 0.107453 0.053831 0.075615 0.050367 0.087432 0.051031 0.051698 0.074974 0.074903 0.050089
 0.057260 0.056333 0.142995 0.053771 0.070360 0.063153 1.000000 0.103017 0.051967 0.056417 0.060185 0.061661 0.134546 0.050790 0.078893 0.053788 0.113490 0.113656 0.051044 0.051212 0.093007
 0.053323 0.053497 0.089366 0.050897 0.069755 0.054310 0.103017 1.000000 0.051313 0.054276 0.051369 0.052930 0.091877 0.050844 0.064789 0.050185 0.071364 0.074252 0.050576 0.049991 0.068454
 0.059196 0.059119 0.051163 0.057219 0.050366 0.056554 0.051967 0.051313 1.000000 0.050480 0.055681 0.055834 0.050588 0.058974 0.050334 0.056553 0.050332 0.050830 0.057520 0.057526 0.050264
 0.050348 0.050750 0.059878 0.049630 0.060292 0.050773 0.056417 0.054276 0.050480 1.000000 0.051280 0.050872 0.055818 0.050448 0.064565 0.049981 0.058686 0.059747 0.049384 0.049968 0.060963
 0.087112 0.092988 0.050376 0.066848 0.050728 0.114845 0.060185 0.051369 0.055681 0.051280 1.000000 0.186365 0.055914 0.130394 0.050436 0.207935 0.057522 0.056114 0.119606 0.110319 0.052463
 0.083463 0.095902 0.051466 0.063800 0.051307 0.107453 0.061661 0.052930 0.055834 0.050872 0.186365 1.000000 0.064070 0.103012 0.051566 0.188218 0.061084 0.061759 0.116843 0.119559 0.053574
 0.052386 0.051445 0.096515 0.051532 0.061556 0.053831 0.134546 0.091877 0.050588 0.055818 0.055914 0.064070 1.000000 0.051812 0.086272 0.054038 0.118372 0.150505 0.051433 0.051932 0.101529
 0.070267 0.074746 0.049360 0.060215 0.049916 0.075615 0.050790 0.050844 0.058974 0.050448 0.130394 0.103012 0.051812 1.000000 0.051823 0.181033 0.055594 0.052605 0.171369 0.134345 0.053020
 0.049970 0.050199 0.074672 0.050630 0.059321 0.050367 0.078893 0.064789 0.050334 0.064565 0.050436 0.051566 0.086272 0.051823 1.000000 0.052999 0.110359 0.120109 0.052268 0.053442 0.142266
 0.075446 0.080686 0.050140 0.061229 0.049343 0.087432 0.053788 0.050185 0.056553 0.049981 0.207935 0.188218 0.054038 0.181033 0.052999 1.000000 0.066725 0.060405 0.237319 0.197428 0.055961
 0.051382 0.050167 0.084732 0.049943 0.060825 0.051031 0.113490 0.071364 0.050332 0.058686 0.057522 0.061084 0.118372 0.055594 0.110359 0.066725 1.000000 0.242187 0.060989 0.060374 0.222164
 0.050717 0.050196 0.087779 0.050683 0.061322 0.051698 0.113656 0.074252 0.050830 0.059747 0.056114 0.061759 0.150505 0.052605 0.120109 0.060405 0.242187 1.000000 0.056267 0.057275 0.197326
 0.070494 0.075596 0.050314 0.058497 0.050459 0.074974 0.051044 0.050576 0.057520 0.049384 0.119606 0.116843 0.051433 0.171369 0.052268 0.237319 0.060989 0.056267 1.000000 0.323690 0.057872
 0.069346 0.077427 0.049881 0.058872 0.050236 0.074903 0.051212 0.049991 0.057526 0.049968 0.110319 0.119559 0.051932 0.134345 0.053442 0.197428 0.060374 0.057275 0.323690 1.000000 0.060402
 0.050370 0.050412 0.081910 0.050823 0.060630 0.050089 0.093007 0.068454 0.050264 0.060963 0.052463 0.053574 0.101529 0.053020 0.142266 0.055961 0.222164 0.197326 0.057872 0.060402 1.000000

