1.000000000000000000e+00,9.039028845246581678e-01,8.469940817683971890e-01,5.502003328842252072e-01,6.971252291004457202e-01,6.944229516922287848e-01,6.896591135416477725e-01,5.518875049289838630e-01,7.793774271636917383e-01,7.501114309065384234e-01,7.358342190753451861e-01,7.134567253804522391e-01,6.687678648790390534e-01,5.551469081669218042e-01,5.743814288027626613e-01,6.498329675721782328e-01,7.984297888481626249e-01,8.520433038666647141e-01,6.608973683439789415e-01,7.537721871889234704e-01,8.728013529478548804e-01,7.542705120783267381e-01,7.897055025393689975e-01
9.039028845246581678e-01,1.000000000000000000e+00,8.638299956796706702e-01,5.332400189584524108e-01,6.385190120541447412e-01,7.020109162718440876e-01,6.306632666618873229e-01,4.639601569120044844e-01,7.285020622207237784e-01,6.493810196546285773e-01,6.746839754856078786e-01,6.621213087916643092e-01,6.264441571267000963e-01,5.338080110762887243e-01,5.487771254302693524e-01,5.632419624208011566e-01,7.013177428294622429e-01,8.269013576093632301e-01,6.339365519185388154e-01,7.689295771005570934e-01,9.274138963432175808e-01,6.921495687607877034e-01,7.531410961865144804e-01
8.469940817683971890e-01,8.638299956796706702e-01,1.000000000000000000e+00,6.212457696281706854e-01,5.957382602442413688e-01,6.623339439767425008e-01,5.410888619990135151e-01,4.545606966914139679e-01,7.228720575516041080e-01,7.001045930230557213e-01,7.905370867867460571e-01,7.806069867085373426e-01,6.390880705968904341e-01,6.769453102101373743e-01,5.559669033848644304e-01,5.460694230331610832e-01,6.536988618250975103e-01,7.272480744105382922e-01,6.380195113632073367e-01,7.578920495237003729e-01,9.116247826709905633e-01,6.670502087093401755e-01,7.127711930862933309e-01
5.502003328842252072e-01,5.332400189584524108e-01,6.212457696281706854e-01,1.000000000000000000e+00,4.643893552906827593e-01,4.807052340857991823e-01,5.188650236072489541e-01,6.022554092317665697e-01,5.729055316568001377e-01,4.789554398727350337e-01,5.989935987449219734e-01,7.193069699799302663e-01,5.965928045877019192e-01,5.860742607201683274e-01,5.335203603009847084e-01,6.370414292097216213e-01,3.838021225850646867e-01,5.215724372506731488e-01,4.973293207015661022e-01,4.505022500800572316e-01,5.663625028662941929e-01,5.115736359279358103e-01,5.629356928839150953e-01
6.971252291004457202e-01,6.385190120541447412e-01,5.957382602442413688e-01,4.643893552906827593e-01,1.000000000000000000e+00,8.201770800394910799e-01,4.336824584786653225e-01,4.436456306970059105e-01,7.752575333623793474e-01,8.347917124893985408e-01,5.843069782929917189e-01,4.227137167845690380e-01,6.957110003162677581e-01,7.310439472969832986e-01,6.910619140371065949e-01,4.641885662824801195e-01,7.590788730106956539e-01,7.318969123172768265e-01,7.617090953153575761e-01,8.273791058736639226e-01,6.788979732745542561e-01,8.772399848925980237e-01,6.380450769803189814e-01
6.944229516922287848e-01,7.020109162718440876e-01,6.623339439767425008e-01,4.807052340857991823e-01,8.201770800394910799e-01,1.000000000000000000e+00,5.154907617364113959e-01,3.840443963779720526e-01,7.462085059820644517e-01,7.019454195695257193e-01,5.688467372783758691e-01,4.473324558760775060e-01,7.170488352146169309e-01,7.450892527626039596e-01,8.334724679389542423e-01,4.486108048386459046e-01,6.982622125864330620e-01,7.445543973882767785e-01,8.243050562812133109e-01,8.025744048368312900e-01,7.377017364516033071e-01,7.315963925378198285e-01,6.669883520328918625e-01
6.896591135416477725e-01,6.306632666618873229e-01,5.410888619990135151e-01,5.188650236072489541e-01,4.336824584786653225e-01,5.154907617364113959e-01,1.000000000000000000e+00,5.455700373459035912e-01,6.547238219704856199e-01,5.353728410584068786e-01,6.158804130381966280e-01,5.849449125137189398e-01,5.386162165625590914e-01,3.799829705733884788e-01,4.834188235331952077e-01,7.118892517381885110e-01,5.253560908885174241e-01,5.853354818530345227e-01,5.584049986657013687e-01,4.968811119017949030e-01,5.902909983136113148e-01,5.568709956902794245e-01,6.954801545324151846e-01
5.518875049289838630e-01,4.639601569120044844e-01,4.545606966914139679e-01,6.022554092317665697e-01,4.436456306970059105e-01,3.840443963779720526e-01,5.455700373459035912e-01,1.000000000000000000e+00,5.136590397818064924e-01,3.742517279402815533e-01,5.316308217152897475e-01,5.741256031933259507e-01,4.722087293850181222e-01,3.765861816955377028e-01,5.068152096709297449e-01,7.944610957594941958e-01,4.824569903400043880e-01,4.427683686185134859e-01,4.015712726221680740e-01,4.063841958880761163e-01,5.170962533097557268e-01,5.444657240174498591e-01,6.557016261226137344e-01
7.793774271636917383e-01,7.285020622207237784e-01,7.228720575516041080e-01,5.729055316568001377e-01,7.752575333623793474e-01,7.462085059820644517e-01,6.547238219704856199e-01,5.136590397818064924e-01,1.000000000000000000e+00,7.741458289503999612e-01,6.797781387658833330e-01,6.731564913917045256e-01,7.498243616066453399e-01,6.255972288464349829e-01,6.694370562747832265e-01,5.968706851695765314e-01,7.291462042979228730e-01,7.257317585504385882e-01,7.733806428409824019e-01,8.314756901569534397e-01,7.954318522843057959e-01,8.407667631245231421e-01,7.198317070586895960e-01
7.501114309065384234e-01,6.493810196546285773e-01,7.001045930230557213e-01,4.789554398727350337e-01,8.347917124893985408e-01,7.019454195695257193e-01,5.353728410584068786e-01,3.742517279402815533e-01,7.741458289503999612e-01,1.000000000000000000e+00,7.132323923866294990e-01,5.838825129961392468e-01,6.026141081679239342e-01,7.097953469853665043e-01,5.492727749068053722e-01,5.096303627375683432e-01,7.904829115050451271e-01,7.335949196326314592e-01,6.776167633937103529e-01,7.617116698978315670e-01,6.658006167911273421e-01,8.174254279559164393e-01,6.384610548756769477e-01
7.358342190753451861e-01,6.746839754856078786e-01,7.905370867867460571e-01,5.989935987449219734e-01,5.843069782929917189e-01,5.688467372783758691e-01,6.158804130381966280e-01,5.316308217152897475e-01,6.797781387658833330e-01,7.132323923866294990e-01,1.000000000000000000e+00,6.119898843532366461e-01,5.862085505605660884e-01,7.013902709213745146e-01,5.691607053351509515e-01,6.954785184314998814e-01,6.960797105867544410e-01,7.331244356607869994e-01,6.349416366994488081e-01,6.679442643885123987e-01,7.299084883498768717e-01,6.935233201864958730e-01,7.652171967040354295e-01
