5.955788799012425860e-01,7.049079837237683943e-01,5.742384561301511203e-01,5.854721516658655256e-01,8.578626174659890191e-01,9.425718623666115015e-01,7.341378470104706899e-01,5.084524328467135978e-01,5.542488545537265221e-01,8.455852041642704098e-01,7.086883917455810700e-01,5.104583870202015206e-01,6.944651414060448724e-01,1.000000000000000000e+00,9.033077697545940365e-01,5.984634099263984597e-01,9.190631326627193287e-01,8.611950440491412673e-01,8.822681753752656952e-01,7.593949865646305586e-01,7.535184705565113328e-01,7.541998102820873795e-01,6.387683520327497311e-01
6.168672047765705324e-01,7.110914432529307216e-01,6.100972307531116190e-01,6.672961030677229122e-01,8.805724699710966163e-01,9.258367653086838622e-01,8.554392951494503849e-01,6.201063347537119075e-01,5.976234614256654698e-01,8.352357923204136725e-01,8.354566991216871852e-01,6.083165038620290677e-01,7.288230823913438572e-01,9.033077697545940365e-01,1.000000000000000000e+00,7.118104506543709853e-01,8.571613712229935178e-01,8.578221228082574257e-01,9.259438149354815017e-01,7.433758052550992756e-01,8.002886987888390147e-01,7.902992961984753872e-01,7.411105658285017661e-01
5.484558957188558903e-01,5.623177380709324380e-01,6.212747672149820932e-01,7.293880098662095524e-01,7.062368651927999341e-01,6.317315199598446673e-01,9.173593236353427827e-01,8.274005431358062435e-01,6.845426441463866585e-01,6.230238292460037464e-01,8.108411590154391835e-01,8.200555981691273200e-01,7.979089311434290899e-01,5.984634099263984597e-01,7.118104506543709853e-01,1.000000000000000000e+00,5.760785312304042005e-01,5.819727516215426055e-01,6.818225955887833312e-01,5.743799052606224365e-01,6.784824638635330585e-01,7.206152838527742910e-01,9.438519180026436750e-01
7.236914968403744819e-01,8.285541616846293644e-01,7.009216488352602026e-01,5.793988940302167157e-01,8.731897586524850485e-01,9.595436410035085295e-01,6.923312736039667348e-01,4.077237634488691809e-01,6.348819792242726967e-01,9.049908028461441933e-01,7.377327921075584882e-01,5.494729680488485979e-01,6.879781118920959004e-01,9.190631326627193287e-01,8.571613712229935178e-01,5.760785312304042005e-01,1.000000000000000000e+00,9.361184753442892692e-01,9.277689979702632428e-01,8.507889779141626363e-01,8.377914948999992673e-01,7.803028409585789360e-01,6.247157398186600208e-01
8.274821163616316033e-01,9.389385696496538314e-01,8.217936992823300368e-01,4.963499783334049953e-01,8.460623041143000567e-01,9.087376698205441583e-01,7.029111958816620653e-01,3.737201941758270252e-01,6.799539618757979298e-01,9.161237273605922216e-01,8.154479418953587411e-01,5.961249703124580357e-01,6.160374005030636591e-01,8.611950440491412673e-01,8.578221228082574257e-01,5.819727516215426055e-01,9.361184753442892692e-01,1.000000000000000000e+00,9.244394951878076583e-01,9.389255919000955020e-01,9.338403777808563788e-01,7.889534469353282065e-01,6.424840729319001298e-01
7.061892023605426116e-01,8.117405047341484936e-01,7.291514439418855797e-01,6.550181748748737931e-01,8.603431581132017225e-01,9.630408449999475762e-01,8.214136388641737341e-01,5.050691951679089353e-01,6.457179151184629928e-01,8.580729910907261004e-01,8.571392255914839220e-01,6.217197199836534960e-01,7.366353763345007133e-01,8.822681753752656952e-01,9.259438149354815017e-01,6.818225955887833312e-01,9.277689979702632428e-01,9.244394951878076583e-01,1.000000000000000000e+00,8.208005244902101261e-01,8.679384171540713844e-01,7.854416057100684911e-01,7.461963543679158706e-01
9.166146962017168720e-01,9.624216412972842472e-01,8.664461802532433810e-01,4.715837567430014032e-01,8.139830927111448844e-01,7.962497060240059099e-01,6.624311218621590225e-01,3.344167859827759104e-01,7.589680073166437113e-01,8.964451154873998018e-01,7.739150797971184881e-01,6.266862089505935707e-01,5.999238694282508222e-01,7.593949865646305586e-01,7.433758052550992756e-01,5.743799052606224365e-01,8.507889779141626363e-01,9.389255919000955020e-01,8.208005244902101261e-01,1.000000000000000000e+00,9.298230187637999133e-01,8.006836194513502480e-01,6.257234331683980688e-01
8.991812527187180715e-01,9.503810599549219473e-01,9.344487092482185453e-01,5.103782623766012216e-01,8.053342873304007998e-01,8.177047524116601851e-01,7.724538222665540133e-01,4.573921815548361303e-01,7.591023127744941368e-01,8.870231019974720299e-01,9.034905885217785482e-01,7.371664357192718731e-01,6.374023807992474921e-01,7.535184705565113328e-01,8.002886987888390147e-01,6.784824638635330585e-01,8.377914948999992673e-01,9.338403777808563788e-01,8.679384171540713844e-01,9.298230187637999133e-01,1.000000000000000000e+00,7.991076560697994990e-01,7.493578311949931070e-01
7.802614255466320259e-01,7.577518913808121148e-01,7.222517642944751293e-01,7.648338326959479572e-01,9.335531195532188464e-01,7.582223600329814905e-01,8.127001741565721415e-01,5.787445766590332275e-01,8.555929987676884618e-01,9.159026426680728639e-01,8.134609040370971433e-01,7.039370843922966303e-01,8.774141392110996751e-01,7.541998102820873795e-01,7.902992961984753872e-01,7.206152838527742910e-01,7.803028409585789360e-01,7.889534469353282065e-01,7.854416057100684911e-01,8.006836194513502480e-01,7.991076560697994990e-01,1.000000000000000000e+00,7.811805884808681322e-01
6.226134959136617741e-01,6.196138216970979995e-01,6.913880514191164117e-01,7.374820093617516781e-01,7.505970859482420376e-01,6.758690185939739692e-01,9.391451191761461814e-01,7.615113037325735856e-01,7.281361108558830342e-01,6.979805493888996404e-01,8.592428711307752431e-01,8.425053715390454778e-01,8.330324343870093573e-01,6.387683520327497311e-01,7.411105658285017661e-01,9.438519180026436750e-01,6.247157398186600208e-01,6.424840729319001298e-01,7.461963543679158706e-01,6.257234331683980688e-01,7.493578311949931070e-01,7.811805884808681322e-01,1.000000000000000000e+00
