1.000000000000000000e+00,7.110388552581796695e-01,4.458017097625081582e-01,7.954042659599732668e-01,8.057303331004190827e-01,6.386906585268679049e-01,6.099986128806600405e-01,6.737604408472050999e-01,6.821953140307822627e-01,8.948313169270288858e-01,4.633689412330403989e-01,6.459946826496805183e-01,6.717115121881858109e-01,6.522316725402923510e-01,6.317955595675390779e-01,6.850494542447483903e-01,6.516010032804278040e-01,6.054220531704778141e-01,6.739319317456314851e-01,6.708793465275584289e-01,6.060026665228451792e-01,5.606809727949351174e-01,4.549467006074723319e-01,7.805750743022751292e-01,6.368564560996027302e-01,6.921214990364294994e-01,7.806580406649162862e-01,6.343198344437965819e-01,5.429286356683686865e-01,6.883354593412190914e-01,6.541934069343904312e-01,8.095648071926341283e-01,7.237885615195034372e-01,8.858911226037080588e-01,5.604869496627346015e-01,5.997546298628134709e-01,6.546603816496178174e-01,6.319031790768302459e-01,5.919721639992070461e-01,7.661979224714950965e-01,6.906371362327113905e-01
7.110388552581796695e-01,1.000000000000000000e+00,5.157528441173829803e-01,5.353107061592171645e-01,7.188023062924466799e-01,6.194103807819749674e-01,5.779092151756479723e-01,6.895226561158603884e-01,6.709507175147549907e-01,7.600399041256564736e-01,5.928780008657739131e-01,7.088793696187316584e-01,6.268263954408349603e-01,6.664132602470475009e-01,5.919282909854700625e-01,6.244457344864386972e-01,6.514603428177078159e-01,5.629801029701951842e-01,6.376727299867441801e-01,6.476576329194322357e-01,4.885907281735399899e-01,5.311279413929003157e-01,6.345600482398443543e-01,6.241755753662991957e-01,5.250387762625480237e-01,7.037485157008845915e-01,6.570335863667965404e-01,6.621413075841585671e-01,5.730885467362015762e-01,6.095099127703712538e-01,6.487423660504400003e-01,8.251322611487362790e-01,8.647136261143609781e-01,6.701992817234831978e-01,7.572938719677727581e-01,4.777845142836955050e-01,6.944771996695926486e-01,6.175758630690673101e-01,5.476426774909020079e-01,7.228456437369512599e-01,5.915860356670231690e-01
4.458017097625081582e-01,5.157528441173829803e-01,1.000000000000000000e+00,3.928980867718157022e-01,4.481311303690146408e-01,6.702229050332290106e-01,5.785643877897671539e-01,5.972693042114305406e-01,4.999071831690198309e-01,3.899250602874705929e-01,4.104859041759765237e-01,5.918375626919915033e-01,4.267840301832548366e-01,6.200162888185800636e-01,6.071050368650596774e-01,6.160291000127225969e-01,5.501610456781111935e-01,6.395789461337716419e-01,6.257399346772781756e-01,6.349098554712589992e-01,5.946098616676821491e-01,7.046421051920715994e-01,6.523290746363875625e-01,4.667837814691219722e-01,3.783277955730741660e-01,6.628963647871157772e-01,4.693515662071292560e-01,4.567474216351409266e-01,6.203871855763894994e-01,5.006503997489527569e-01,6.376583922817451455e-01,4.409705748024245198e-01,5.170197362080857229e-01,3.840944284961569921e-01,4.920132362075713139e-01,7.615721713261747183e-01,5.718806491188704877e-01,6.083078327307092081e-01,5.538251638636559893e-01,5.503703383288844897e-01,6.408463228434243542e-01
7.954042659599732668e-01,5.353107061592171645e-01,3.928980867718157022e-01,1.000000000000000000e+00,7.763980982294186317e-01,5.095911359853987355e-01,5.050180133828215956e-01,6.662295848475703330e-01,6.029147284297510234e-01,7.827794926194052705e-01,4.777947833996416538e-01,7.188598066559340749e-01,7.730694425422049987e-01,6.202762837161533982e-01,5.336497095248874389e-01,6.649051464738542361e-01,6.600348345466918731e-01,5.353614163488292776e-01,5.482157859911557241e-01,6.140674693314086552e-01,5.364243683185984102e-01,5.354952116109549243e-01,4.153852670260331781e-01,5.530553529265375134e-01,6.060340564213231307e-01,7.561676385162785508e-01,7.537832268880223507e-01,6.722827846025134502e-01,4.951095276947392598e-01,6.940792776886998139e-01,6.326360274259054117e-01,6.530317257182318702e-01,6.201629300112482257e-01,8.338942984797510505e-01,5.285336191827568753e-01,6.005696108284976908e-01,6.806950017761497218e-01,5.890326574748874222e-01,4.842408600716192058e-01,7.931982416901334210e-01,6.014100404759014085e-01
8.057303331004190827e-01,7.188023062924466799e-01,4.481311303690146408e-01,7.763980982294186317e-01,1.000000000000000000e+00,6.675655999647026606e-01,5.087534617882549792e-01,8.506998273914698760e-01,8.040724561339093190e-01,7.555007947695806525e-01,5.284523329827471860e-01,7.859255208405395710e-01,7.965013721517286704e-01,7.767834256404527737e-01,5.304004688995942463e-01,6.579793450987816428e-01,7.581261951248229325e-01,6.087955357413820101e-01,6.433207463317163199e-01,6.863505995935061943e-01,4.460539107873480180e-01,5.406836127973637662e-01,6.417661856940501952e-01,6.893593660182703031e-01,5.385743320164615433e-01,7.769667066376112485e-01,8.166574722427419886e-01,8.522259618777275891e-01,5.069302831054608438e-01,8.735909245701618531e-01,7.655477334767785136e-01,6.783456863910579671e-01,6.874603675859130014e-01,8.361716039599937922e-01,7.181224213544189494e-01,4.080462401275590789e-01,7.671666077439764919e-01,6.506754149077679239e-01,4.793079019786594119e-01,7.876213817250726779e-01,5.680414951202849005e-01
6.386906585268679049e-01,6.194103807819749674e-01,6.702229050332290106e-01,5.095911359853987355e-01,6.675655999647026606e-01,1.000000000000000000e+00,7.955786916031490907e-01,7.936767192437390595e-01,6.480242328502199278e-01,5.342017234054725616e-01,5.261183086466436620e-01,6.535320758272847863e-01,5.431755361791871239e-01,7.675223280369281031e-01,8.169818480397489369e-01,7.891808530789405918e-01,7.058516797527871756e-01,8.889168124845052699e-01,8.711202993788664806e-01,7.283806205752046958e-01,7.830665128733637070e-01,4.817388708141033815e-01,5.344087633065007781e-01,6.231760895719550275e-01,5.792883405069625402e-01,6.348500308433345785e-01,6.910248403390791827e-01,7.602596784148820674e-01,8.059509199626406772e-01,7.671536975248525181e-01,7.691382487694572445e-01,6.023805911497193133e-01,6.192351073439802400e-01,5.823104203994945438e-01,7.025268988535113834e-01,6.011997255891199377e-01,7.119772705655729172e-01,8.603574080322204942e-01,7.838879523759392232e-01,6.558919172165807998e-01,8.280822081337078089e-01
6.099986128806600405e-01,5.779092151756479723e-01,5.785643877897671539e-01,5.050180133828215956e-01,5.087534617882549792e-01,7.955786916031490907e-01,1.000000000000000000e+00,6.201997443678703981e-01,5.150418171914160625e-01,4.798108825237915043e-01,4.857016486392700672e-01,6.380050025138056524e-01,5.598891152322197362e-01,6.186343545852901471e-01,9.468908667961533077e-01,8.201969483358028112e-01,7.526375676729503139e-01,7.836539076445003804e-01,7.943046784291462048e-01,7.028004078937700738e-01,7.688532701093142574e-01,4.711262201778798064e-01,4.915343990614224334e-01,6.431385127810752556e-01,4.995946929149360227e-01,5.978886825251135129e-01,6.603165153177033009e-01,5.657371706075428053e-01,8.016811754830870385e-01,6.058119718935047748e-01,6.309290618984405574e-01,5.456111743180096507e-01,6.200269300827944141e-01,4.939957469994331052e-01,5.563325324997039356e-01,5.402893276245808174e-01,7.252383318188951877e-01,7.582464935962034414e-01,9.753682712184499337e-01,5.442043255492087228e-01,7.740463420989404097e-01
6.737604408472050999e-01,6.895226561158603884e-01,5.972693042114305406e-01,6.662295848475703330e-01,8.506998273914698760e-01,7.936767192437390595e-01,6.201997443678703981e-01,1.000000000000000000e+00,6.999750340893550193e-01,6.351193927402655204e-01,5.973550926608608425e-01,8.583379509864949020e-01,6.801319423609460957e-01,8.193603379227298866e-01,6.402568126961902806e-01,7.526035559939091568e-01,8.459620112182727469e-01,6.919446095020334031e-01,7.063227195230283861e-01,7.341589806605031132e-01,5.225564586103558229e-01,6.123841309585281723e-01,7.291745338698427670e-01,6.708286480158887066e-01,5.910614476401353512e-01,8.099271822426934442e-01,8.031085162700968283e-01,8.183194072967474586e-01,6.695299396095513167e-01,9.066319932719715258e-01,8.383323560254690721e-01,6.641902837479796151e-01,6.623214782112112342e-01,7.002725975473512721e-01,7.859887226981165931e-01,5.209873188897552465e-01,8.625313649059582755e-01,7.025751186453917940e-01,6.130419749550347630e-01,7.657267451312897988e-01,6.168345702911021133e-01
6.821953140307822627e-01,6.709507175147549907e-01,4.999071831690198309e-01,6.029147284297510234e-01,8.040724561339093190e-01,6.480242328502199278e-01,5.150418171914160625e-01,6.999750340893550193e-01,1.000000000000000000e+00,6.407092004014302011e-01,3.760121231362978378e-01,5.715281695344807122e-01,6.922254866513587457e-01,6.192545621868122963e-01,5.480954798541650685e-01,5.891818477776532559e-01,6.534703313913085010e-01,5.677581575013971316e-01,4.820509085550334638e-01,5.024976553391631295e-01,4.521621561258994948e-01,4.173357701716434165e-01,6.486236841055054159e-01,7.197429293369755898e-01,5.211520922012373713e-01,6.312023963076999200e-01,7.430988302206054108e-01,7.237971120775471556e-01,5.080753177583636759e-01,7.728013853175405012e-01,5.827438808761420397e-01,5.810654606199407990e-01,6.540876981624648145e-01,7.066239116141660448e-01,7.288071728838634300e-01,4.625017362793022446e-01,6.439233429779883666e-01,5.209881281294482802e-01,4.861464263601058544e-01,5.788736962518683526e-01,5.326827034502168434e-01
8.948313169270288858e-01,7.600399041256564736e-01,3.899250602874705929e-01,7.827794926194052705e-01,7.555007947695806525e-01,5.342017234054725616e-01,4.798108825237915043e-01,6.351193927402655204e-01,6.407092004014302011e-01,1.000000000000000000e+00,5.441873287829902539e-01,6.288223824311169885e-01,6.673375413253380684e-01,5.874045934125337043e-01,5.083349658593583342e-01,6.131375964370877618e-01,5.996054942992599113e-01,4.985183310566362325e-01,5.603389049334853711e-01,5.719375402615209936e-01,5.319493787542052265e-01,4.547227309909240289e-01,4.295517969216448018e-01,6.945963355549179541e-01,7.161630937020887488e-01,6.611910375026373021e-01,7.174950402161964780e-01,5.874441477074792139e-01,5.154250525734130894e-01,6.558332826598846088e-01,5.842690560108696474e-01,8.366016655287490389e-01,7.395490866557683507e-01,8.872778491555365354e-01,6.128043321416321021e-01,5.654936371785255211e-01,6.410932731900534920e-01,5.287382910444220485e-01,4.767413841386052842e-01,7.536147238375940915e-01,5.883744331765696778e-01
