-200,99.124,64.406,212.33,5.8888,176.45,234.39,252.54,401.74
-196,232.22,198.72,277.52,109.49,205.52,254.09,355.93,451.23
-192,345.85,322,300.63,212.34,197.96,315.21,398.06,363.9
-188,409.72,409.81,272.2,296.72,157.92,400.34,367.66,213.55
-184,404.18,444.24,192.93,352.82,102.21,481.19,280.1,86.765
-180,329.8,421.57,75.842,381.65,49.2,530.76,168.68,34.806
-176,209.69,355.37,-54.168,393.17,9.0443,533.96,71.296,53.764
-172,81.615,272.11,-165.33,399.97,-18.576,491.77,18.762,101.58
-168,-17.316,200.16,-228.57,409.31,-38.462,417.49,27.769,135.63
-164,-66.022,157.57,-228.76,417.84,-51.304,328.31,97.47,142.35
-160,-66.808,144.78,-172.02,412.43,-49.818,237.85,208.36,139.56
-156,-40.799,146.75,-84.312,377.06,-23.231,153.68,324.67,154.3
-152,-14.492,142.82,-0.40023,302.24,32.708,80.161,403.04,196.3
-148,-5.7748,118.43,51.534,191.62,107.46,22.784,407.81,248.14
-144,-17.585,71.689,61.242,61.951,175.83,-10.459,327.41,277.35
-140,-41.92,11.38,37.344,-63.936,207.91,-12.618,182.75,259.1
-136,-69.747,-51.026,-1.8719,-166.91,183.86,16.096,20.568,191.82
-132,-98.778,-108.98,-40.901,-238.51,105.13,64.569,-106.55,96.034
-128,-133.45,-162.68,-74.201,-281.3,-4.5561,113.35,-163.65,0.094003
-124,-177.91,-214.52,-104.08,-303.44,-109.51,143.18,-147.62,-75.882
-120,-228.27,-262.58,-132.57,-311.89,-178.26,144.6,-85.18,-127.83
-116,-270.77,-298.05,-154.96,-309.12,-197.17,122.28,-17.165,-164.68
-112,-287.84,-308.81,-160.78,-294.69,-174.54,90.828,21.037,-198.18
-108,-267.86,-286.93,-141.5,-269.26,-133.44,64.618,13.014,-232.56
-104,-211.95,-234.19,-98.526,-237.06,-97.858,48.636,-36.001,-260.01
-100,-133.09,-161.76,-44.654,-204.61,-79.978,36.834,-105.53,-265.14
-96,-48.671,-84.091,2.9523,-176.6,-75.903,19.085,-170.22,-236.41
-92,28.505,-11.389,33.248,-152.28,-71.617,-8.7476,-209.43,-177.51
-88,94.998,54.397,47.816,-124.82,-54.784,-39.68,-213.85,-110.16
-84,155.08,117.54,58.79,-84.58,-24.073,-59.817,-188.07,-64.29
-80,214.66,182.37,79.943,-24.609,10.447,-59.016,-148.86,-60.478
-76,275.24,247.36,117.34,54.267,35.681,-39.906,-118.45,-96.212
-72,331.75,303.66,165.74,141.65,45.799,-18.186,-114.06,-146.14
-68,374.85,339.01,212.44,220.5,46.099,-13.68,-137.95,-177.14
-64,395.66,344.16,245,273.73,47.371,-38.508,-173.64,-168.47
-60,389.3,317.79,257.36,291.09,55.551,-90.708,-192.68,-123.88
-56,355.56,266.37,250.62,272.22,65.42,-157.23,-170.27,-67.946
-52,296.97,199.72,229.21,224.34,63.775,-223.24,-101.8,-30.036
-48,216.65,125.32,196.04,156.46,39.71,-280.46,-9.7818,-26.539
-44,118.02,45.355,150.55,74.789,-6.0688,-328.9,64.765,-52.4
-40,6.3637,-41.673,90.895,-17.448,-60.084,-371.86,83.369,-86.059
-36,-109.38,-136.43,18.213,-116.27,-103.85,-409.15,31.843,-103.58
-32,-216.95,-234.71,-60.601,-213.09,-124.77,-434.25,-70.471,-92.813
-28,-303.99,-326.99,-134.02,-294.59,-122.53,-437.89,-180.15,-59.281
-24,-362.51,-401.89,-190.61,-347.27,-107.05,-415.31,-252.61,-21.279
-20,-391.74,-451.27,-224.36,-363.83,-90.095,-371.98,-264.99,1.7836
-16,-397.42,-473.68,-237.17,-347.47,-76.643,-323.35,-225.71,-0.11739
-12,-387.5,-473.95,-236.78,-311.53,-62.145,-288.23,-166.11,-24.562
-8,-367.32,-459.51,-231.33,-274.47,-37.377,-279.7,-120.69,-61.611
-4,-337.01,-435.85,-224.04,-252.39,2.3687,-298.72,-108.6,-101.36
0,-292.93,-403.89,-211.23,-251.58,50.296,-334.46,-126.82,-137.23
