-200,-330.16,-264.56,-432.8,-208.22,-369.23,-29.322,-383.03,-82.972
-196,-353.32,-315.84,-439.11,-208.51,-387.99,-43.3,-347.48,-41.51
-192,-329.92,-326.13,-399.92,-182.12,-375.32,-59.951,-283.83,19.128
-188,-268.49,-295.89,-321.34,-143.06,-337.95,-65.4,-196.4,102
-184,-189.58,-239.68,-226.49,-108.31,-285.79,-57.427,-102.2,185.33
-180,-118.04,-179.93,-144.93,-89.798,-227.44,-45.67,-26.436,230.93
-176,-73.145,-137.04,-98.009,-91.042,-166.85,-43.62,7.8164,203.31
-172,-61.066,-121.03,-89.196,-109.02,-103.27,-57.911,-10.172,88.292
-168,-73.35,-128.45,-105.07,-137.65,-35.081,-82.466,-74.567,-98.184
-164,-92.141,-145.28,-125.35,-169.33,34.634,-101.77,-166.67,-314.16
-160,-99.644,-153.87,-134.9,-194.44,95.417,-101.23,-263.39,-505.37
-156,-87.19,-140.89,-130.41,-201.8,133.05,-77.423,-345.11,-622.92
-152,-59.346,-103.06,-119.06,-182.44,138.22,-41.133,-399.28,-638.92
-148,-31.093,-48.584,-111.89,-135.48,114.09,-11.03,-419.32,-555.22
-144,-19.757,6.2698,-117.4,-71.61,76.538,-2.475,-401.9,-402.34
-140,-36.192,43.825,-138.6,-10.475,45.563,-19.032,-346.13,-228.45
-136,-79.795,52.002,-173.48,27.418,33.403,-51.886,-255.74,-82.616
-132,-139.42,28.67,-216.43,29.9,37.278,-86.46,-142.56,0.87474
-128,-198.78,-18.249,-258.65,-1.9956,41.529,-110.8,-26.918,11.165
-124,-242.88,-74.563,-288.47,-55.953,27.439,-120.1,67.648,-39.792
-120,-262.35,-125.58,-293.5,-115.36,-15.492,-115.76,123.77,-124.75
-116,-254.6,-161.39,-265.54,-166.95,-83.085,-101.48,138.15,-210.99
-112,-222.82,-179.56,-205.95,-204.79,-157.74,-80.432,122.21,-268.79
-108,-174.13,-184.14,-127.49,-229.1,-216.27,-55.188,94.7,-277.06
-104,-117.71,-181.47,-50.203,-241.36,-240.44,-28.77,71.214,-226.91
-100,-62.732,-175.07,7.3051,-239.78,-225.32,-4.5219,57.742,-123.5
-96,-15.816,-162.39,36.244,-218.45,-181.44,15.751,51.817,14.384
-92,21.416,-135.72,40.947,-171.3,-129.42,33.323,48.589,158.16
-88,53.45,-87.014,35.644,-98.208,-89.674,51.35,45.948,276.95
-84,89.392,-13.864,37.253,-9.0581,-72.48,70.989,44.912,346.84
-80,138.85,77.017,58.503,77.606,-73.35,87.864,46.624,357.94
-76,206.88,171.09,104.49,141.03,-75.688,92.381,50.298,316
-72,290.62,251.55,173.13,166.59,-58.736,74.704,54.845,237.84
-68,379.88,306.35,258.01,152.01,-6.9328,31.38,62.496,143.92
-64,461.39,333.07,351.27,108.72,82.98,-30.931,80.143,52.319
-60,524.19,339.59,444.99,58.317,199.41,-97.198,115.74,-23.266
-56,562.44,339.85,530.34,25.387,318.88,-150.03,171.56,-72.77
-52,573.91,346.63,595.55,28.85,414.04,-176.24,239.26,-89.671
-48,555.87,364.24,625.21,74.491,463.81,-170.68,301.04,-73.104
-44,503.02,384.78,603.66,151.61,461.17,-136.32,337.2,-30.053
-40,410.45,390.73,522.64,236.25,414.45,-81.691,335.78,26.229
-36,280.54,363.52,389.7,300.77,341.41,-17.191,298.89,82.628
-32,128.07,294.1,230.83,326.26,260.1,48.424,241.83,133.41
-28,-21.619,189.81,83.146,311.35,182.13,110.44,185.83,182.02
-24,-141.91,73.014,-20.449,272.3,111.85,168.3,148.09,234.72
-20,-215.79,-27.811,-65.912,233.94,50.316,222.86,134.33,290.46
-16,-241.11,-89.872,-62.695,216.34,-0.40442,272.17,136.96,335.79
-12,-226.98,-104.1,-34.942,225.2,-36.034,308.7,139.44,350.42
-8,-184.86,-75.672,-4.8961,251.43,-52.326,320.99,124.74,321.09
-4,-120.87,-17.614,20.751,279.72,-48.047,299.83,84.735,254.15
0,-33.759,58.179,53.456,300.12,-25.907,245.37,26.774,177.02
4,81.67,147.53,114.14,315.02,9.0997,170.08,-25.839,126.61
8,229.1,254.58,219.85,337.23,52.112,95.172,-41.604,131
12,405.9,386.01,373.47,380.77,99.345,42.003,4.6691,195.57
16,600.02,541.68,560.61,450.51,147.13,23.88,116.55,300.76
20,789.08,707.18,752.78,537.05,190.79,42.42,268.57,411.73
24,943.32,853.82,914.48,619.52,225.61,89.293,413.02,493.55
28,1033.7,947.91,1012.4,674.12,250.04,150.59,499.76,524.45
32,1043,965.48,1025.6,683.37,268.41,210.64,499.52,502.41
36,975.14,904.36,953.52,641.83,289.92,254.48,417.91,444.36
40,855.25,786.21,819.21,556.88,322.75,270.34,292.36,379.99
44,720.35,646.8,663.18,445.81,367.12,253.39,173.88,342.27
48,603.98,520.14,529.21,331.08,412.91,209.3,103.75,356.8
52,523.15,425.19,447.95,234.96,444.88,154.29,97.147,432.34
56,474.21,361.87,426.31,174.11,452.65,109.43,140.65,556.2
60,439,317.27,448.33,155.63,438.01,91.362,203.12,697.76
64,398.1,277.75,487.28,176.76,413.66,104.83,253.58,820.64
68,344.58,240.37,522.37,229.7,394.15,142.27,277.45,899.21
72,291.7,217.89,551,309.39,386.03,190.97,283.82,931.24
76,270.35,235.1,590.17,419.42,384.82,242.83,300.7,939.59
80,316.51,318.3,666.58,571.41,380.78,300.03,360.95,961.51
84,455.01,483.45,802.08,777.62,368.33,372.87,487.13,1031.9
88,688.83,729.93,1003.3,1042.4,351.69,471.81,683.81,1169.9
92,1000.7,1043.5,1261.8,1358.7,343.19,599.68,941.67,1376.5
96,1365.4,1406.3,1563,1713.2,356.68,749.35,1248.7,1640.4
100,1763.4,1805.5,1896.7,2093.8,401.82,907.68,1598.8,1946.3
104,2185.3,2233.9,2259.9,2494,482.74,1062,1989.7,2277.9
108,2624.1,2682.4,2650.4,2907.9,599.56,1204.1,2412.3,2615
112,3061.8,3128.8,3055.2,3320.9,749.12,1329.2,2839.8,2930.5
116,3464.1,3535.1,3445.2,3702.8,922.51,1432.4,3227.8,3192.3
120,3787.1,3855.1,3779.9,4011.1,1101.6,1506.1,3526.8,3372.5
124,3994.7,4050.5,4021,4203.5,1259.2,1541.7,3700.7,3456.4
128,4072.4,4104.5,4146.2,4253.8,1364.7,1533.2,3738.1,3444.2
132,4031.2,4027.3,4153.7,4161.1,1395.3,1480.5,3651.8,3345.2
136,3898.6,3850,4057.2,3949,1345.1,1388.2,3468.5,3169
140,3705.2,3613.3,3874.7,3655.5,1227.6,1263.2,3218.4,2924.2
144,3474.5,3354.6,3620.4,3319.7,1069.3,1112.8,2928.7,2624.4
148,3220,3099.5,3304,2970.3,897.96,945.69,2622.2,2297.2
152,2947.9,2857.2,2936.7,2622,732.38,773.7,2316.8,1983.8
156,2660.5,2622.2,2536.2,2277.4,578.16,611.71,2022.9,1727.6
160,2358.7,2379.4,2127,1934.8,431.58,472.92,1743.1,1555.2
164,2043.5,2113.5,1733.7,1595.3,287.14,363.26,1474.6,1463.2
168,1717.5,1817.1,1372.2,1267.4,143.76,279.81,1217.6,1419.4
172,1386.7,1496,1045.6,965.83,6.2507,215.38,980.8,1378.8
176,1061.8,1167.9,748.52,707.11,-117.28,166.21,780.07,1305.1
180,757.07,858.1,476.39,504.32,-219.01,136.14,628.9,1186.4
184,489.34,592.37,235.44,363.87,-293.37,133.59,526.99,1039.6
188,275.07,391.47,44.225,284.93,-336.97,163.33,456.77,901.82
192,128.1,266.8,-73.806,260.35,-347.98,219.82,391.85,813.55
196,57.087,218.04,-103.05,277.96,-326.01,287.73,312.72,800.34
200,62.468,232.89,-46.375,321.84,-272.52,349.14,218.82,859.53
204,133.02,289.25,71.914,374.22,-191.03,392.27,128.18,958.9
208,243.65,359.62,211.88,417.86,-87.15,415.43,64.587,1049.5
212,356.9,416.32,329.15,438.5,30.664,424.23,40.668,1087.8
216,430.21,435.99,386.78,425.93,149.87,425.09,48.096,1055
220,428.03,402.35,363.94,373.72,253.96,419.66,61.106,962.78
224,334.26,307.68,259.36,278.31,326.16,403.26,50.878,841.74
228,158.38,153.5,89.196,138.98,356.18,367.15,1.8096,720.28
232,-69.188,-49.494,-120.04,-40.752,345.76,302.61,-79.936,609.97
236,-311.22,-283.14,-341.22,-251.05,307.92,205.17,-170.23,505.96
240,-539.75,-525.45,-555.48,-475,258.49,77.878,-240.46,399.9
244,-744.95,-755.69,-756.35,-690.72,205.13,-67.135,-272.8,292.99
248,-932.39,-959.06,-947.08,-876.35,141.79,-209.92,-268.66,198.46
252,-1111.9,-1129.1,-1132.8,-1016.2,53.764,-327.54,-245.96,132.96
256,-1286.3,-1267.2,-1312,-1105.5,-69.379,-401.35,-227.34,105.99
260,-1448.4,-1379.6,-1473.4,-1150.5,-221.91,-423.96,-226.26,116.35
264,-1585.1,-1473.8,-1599.4,-1165.7,-379.47,-402.17,-239.26,156.52
268,-1686.6,-1555.6,-1674.8,-1167,-508.31,-354.25,-248.12,218.38
272,-1751.7,-1627.4,-1695.4,-1166.9,-580.63,-302.54,-230.04,294.47
276,-1786.8,-1688.2,-1670.5,-1171.3,-587.36,-264.81,-169.55,375.55
280,-1801.3,-1735.5,-1619.6,-1180,-541.73,-248.52,-65.604,450.45
284,-1802.8,-1767.7,-1563.8,-1189.9,-472.72,-250.28,68.766,510.74
288,-1794.9,-1785.9,-1519.2,-1198.8,-412.47,-260.01,212.4,556.15
292,-1778.9,-1793.6,-1493.4,-1207,-383.67,-267.05,343.42,593.65
296,-1755,-1794.8,-1486.5,-1218.2,-392.08,-264.73,444.77,629.12
300,-1725,-1791.9,-1493.9,-1237.7,-427.12,-251.46,507.13,659.06
304,-1692.6,-1785,-1509.3,-1269.3,-469.63,-229.02,529.97,671.73
308,-1663.8,-1773.6,-1527.6,-1313.3,-502.93,-200.48,521.52,658.95
312,-1646.2,-1759.6,-1546.7,-1364.3,-521.18,-169.57,497.36,628.66
316,-1646.1,-1747.4,-1568.9,-1412.2,-530.39,-141.14,476.54,605.47
320,-1666.1,-1742.4,-1600,-1444.8,-541.78,-120.7,475.89,615.98
324,-1702.9,-1747.3,-1646.3,-1452.7,-562.49,-111.91,504.37,668.8
328,-1748.6,-1760.4,-1709.7,-1434.2,-590.69,-113.53,560.56,745.56
332,-1794.4,-1776.6,-1784.4,-1396.9,-618.6,-118.59,634.8,811.09
336,-1833.6,-1790.8,-1857.5,-1354,-640.5,-117.25,715.21,836.73
340,-1863.9,-1799.9,-1913.9,-1316.6,-658.44,-101.61,794.69,820.42
344,-1886.7,-1804.4,-1942.3,-1286.2,-679.86,-68.906,875.75,790.16
348,-1905,-1806.5,-1939.3,-1253.8,-708.39,-21.208,970.93,789.14
352,-1921.2,-1808.2,-1909.1,-1205.4,-735.65,36.925,1098.6,852.81
356,-1934.9,-1808.2,-1858.8,-1131.5,-742.15,100.06,1274.8,991.67
360,-1941.3,-1800.7,-1794,-1033.3,-708.87,161.83,1504.9,1188.2
364,-1931.9,-1775.5,-1717.3,-921.15,-632.05,214.97,1776.6,1407.4
368,-1897.2,-1721.6,-1630.4,-808.47,-530.11,253.55,2060,1613.8
372,-1832.5,-1634.4,-1538.7,-705.48,-436.08,276.41,2315.9,1786.3
376,-1743.4,-1522.7,-1452.9,-619.08,-379.38,288.25,2508.7,1924
380,-1646.1,-1410.2,-1385.5,-556.52,-368.72,296.09,2619.3,2040.5
384,-1561,-1327.8,-1344.2,-527.31,-387.8,303.07,2650.6,2150.4
388,-1502.8,-1299.2,-1325.4,-539.14,-406.76,305.25,2623.4,2254.9
392,-1472.4,-1327.1,-1314.6,-589.77,-401.17,295.16,2565.8,2336.7
396,-1455.7,-1387.9,-1293.5,-662.13,-365.63,269.87,2503.3,2367.4
400,-1431.1,-1441.5,-1248.7,-728.48,-313.17,236.71,2453.2,2326.2
404,-1380.6,-1448.7,-1178.2,-762.48,-262.24,211.14,2425.7,2217.6
408,-1297.3,-1390.1,-1088.5,-751.74,-221.72,207.63,2425.5,2076.4
412,-1187.4,-1274,-988.91,-702.24,-185.15,230.53,2452.2,1955.9
416,-1065.1,-1130.8,-885.96,-632.2,-138.19,272.14,2498.2,1903.2
420,-946.5,-997.38,-783.99,-560.37,-73.455,319.18,2549.7,1937.8
424,-845.22,-900.22,-690.16,-496.42,-1.4476,362.56,2589.4,2044.5
428,-772.16,-846.55,-618.54,-438.91,51.251,402.92,2602.5,2184.8
432,-736.15,-826.27,-587.98,-380.06,56.5,448.56,2581.7,2316.9
436,-742.77,-821.61,-612.75,-312.64,2.9911,508.38,2528.1,2413.7
440,-790.56,-817.48,-691.25,-234.52,-93.619,585.32,2450.5,2468.8
444,-867.04,-806.66,-800.08,-148.98,-196.06,674.18,2364.2,2492.2
448,-948.84,-788.63,-898.87,-62.021,-263.55,763.95,2290.9,2502.4
452,-1007.8,-764.92,-944.93,21.146,-271.73,842.06,2255.7,2519.2
456,-1020.7,-735.43,-910.9,98.875,-222.6,898.64,2278.9,2559.7
460,-977.17,-697.61,-795.97,174.08,-139.59,929.88,2366.3,2633.6
464,-881.69,-647.95,-624.6,253.08,-52.865,940.24,2501.9,2740
468,-748.85,-583.73,-433.91,342.21,15.153,942.15,2653.2,2867.7
472,-596.8,-504.37,-257.61,443.46,56.12,951.5,2785.1,3000.8
476,-443.08,-412.55,-115.73,551.2,73.331,979.92,2876.1,3126.6
480,-304.14,-315.28,-14.318,652.44,75.428,1027.6,2924.8,3239.2
484,-195.55,-223.56,48.124,731.33,71.433,1081.5,2942.9,3334.2
488,-129.08,-149.15,74.957,776.02,68.607,1121.5,2942,3401
492,-106.81,-98.958,71.149,784.21,71.532,1129.9,2923.2,3420.9
496,-116.69,-70.456,46.756,764.08,81.023,1100.6,2879.3,3377.4
500,-135.13,-52.306,18.211,729.82,93.784,1040.8,2804.3,3270.9
504,-137.39,-31.043,3.6253,694.7,104.49,966.62,2702.7,3127.3
508,-110.05,0.3628,14.385,665.87,109.88,895.66,2590.8,2989.3
512,-57.058,38.524,49.593,644.39,111.7,841,2490.3,2895.6
516,4.9434,73.701,98.017,629.9,115.24,809.63,2418.8,2861.3
520,58.471,98.893,146.02,625.69,124.03,804.15,2385,2872.8
524,95.374,116.51,185.04,639.51,134.87,825.59,2386.3,2899.5
528,118.27,136.82,212.98,678.52,137.8,874.57,2410.5,2912.7
532,133.34,169.02,229.4,741.68,121.65,949.77,2437.2,2899.8
536,141.23,211.75,229.57,815.82,80.786,1044.5,2442.9,2866.8
540,133.47,250.61,203.16,878.96,18.255,1144.5,2408.7,2831.2
544,96.909,264.35,139.41,909.31,-56.455,1229,2329.5,2810.8
548,22.374,235.51,35.204,893.79,-132.1,1277.3,2216.7,2813.4
552,-88.689,158.25,-99.404,831.1,-198.95,1276.9,2092.8,2832
556,-223.26,39.809,-242.14,729.03,-249.41,1229.7,1978.9,2845.8
560,-360.73,-103.14,-365.44,600.45,-277.74,1151.8,1885.6,2830
564,-478.59,-249.3,-445.59,461.95,-280.86,1066.9,1813.6,2771.1
568,-557.09,-376.31,-469.27,334.83,-259.55,997.27,1763.6,2679.5
572,-582.48,-463.7,-435.06,244.09,-217.61,956,1744.6,2590.5
576,-549.22,-496.56,-350.57,212.2,-158.24,944.81,1773.8,2548.6
580,-461.37,-469.46,-228.18,249.55,-80.561,956.62,1864.7,2582.6
584,-331.87,-387.87,-82.177,348.37,19.721,980.66,2013.8,2686.7
588,-179.21,-265.16,71.936,485.22,144.31,1007.2,2197.3,2822.7
592,-22.365,-117.19,217.6,630.98,285.25,1029.6,2380.5,2940.8
596,123.21,41.353,338.89,761.17,423.14,1044.5,2533.8,3007.6
600,246.51,195.8,424.03,859.85,533.59,1049.8,2642.7,3019.8
604,339.24,328.02,468.44,916.45,598.39,1043.6,2705.4,2997.6
608,394.03,416.28,475.11,921.78,613.49,1023.8,2723.3,2962.6
612,405.31,442.36,451.43,869.53,588.17,989.55,2693.9,2920.8
616,372.74,402.69,404.76,763.57,536.23,943.02,2612.8,2862
620,304.34,314.58,339.98,624.39,465.94,889.76,2482.7,2774.5
624,215.59,210.88,260.55,486.67,376.37,838.03,2320.4,2663.4
628,123.95,124.03,171.63,386.6,262.7,796.94,2153.3,2554.8
632,41.3,69.521,81.9,345.5,126.63,774.36,2009.2,2483.4
636,-30.778,39.624,1.9229,360.02,-16.157,775.47,1904,2472
640,-100.13,11.104,-60.531,404.75,-137.36,801.55,1838.8,2516.8
644,-177.96,-38.896,-104.97,445.21,-206.77,848.85,1803.7,2588.7
648,-270.95,-119.19,-139.01,453.43,-206.43,907.96,1785.8,2649
652,-375.66,-220.32,-174.17,418.66,-140.13,965,1775.5,2668.5
656,-477.68,-319.93,-218.56,349.56,-32.504,1005.5,1766.9,2639.4
660,-555.92,-392.94,-270.57,268.85,81.614,1020.1,1757.1,2575.1
664,-590.19,-421.05,-317.42,203.73,171.92,1009.5,1745.8,2501
668,-569.09,-398.37,-340.1,175.77,223.74,985.02,1736.1,2443.2
672,-494.36,-332.05,-321.94,193.7,240.89,963.71,1736.1,2420.3
