-0.017548 0.18431 -0.017548 1.0191
0.98556 1.5407 0.98556 0.946
0.42341 -0.69862 0.42341 0.58454
1.5164 1.3012 1.5164 1.2094
-0.77241 -0.44688 -0.77241 -0.227
1.2583 1.2868 1.2583 1.3951
-0.41505 -0.28948 -0.41505 -0.45455
1.6052 1.434 1.6052 1.3437
-1.3013 -0.75889 -1.3013 -0.66176
0.18831 0.844 0.18831 0.84253
0.97416 0.7778 0.97416 0.95469
0.5075 0.83361 0.5075 0.56167
1.4347 0.86443 1.4347 1.1983
-0.5061 0.58824 -0.5061 -0.14963
1.5743 1.3335 1.5743 1.4654
-1.2302 -0.4158 -1.2302 -0.85816
0.35896 1.2589 0.35896 0.61856
0.9021 0.11351 0.9021 1.0279
0.69391 1.4862 0.69391 0.48285
1.1891 -0.44408 1.1891 1.2085
0.19418 1.569 0.19418 0.0018714
1.719 -0.45902 1.719 1.5206
-1.4968 1.6461 -1.4968 -1.0931
-0.3247 0.19646 -0.3247 0.09235
0.84553 1.5567 0.84553 1.3053
0.58767 -0.67163 0.58767 0.065562
1.3083 1.3583 1.3083 1.5057
-0.13536 -0.49182 -0.13536 -0.68223
1.7742 1.3465 1.7742 1.309
-1.7883 -0.63509 -1.7883 -0.74702
-1.2657 0.9116 -1.2657 0.50615
-0.73849 1.1009 -0.73849 1.6072
0.47491 0.88664 0.47491 1.1295
0.95291 0.83348 0.95291 0.72854
0.63444 0.76411 0.63444 0.8841
1.2834 0.9292 1.2834 0.82365
-0.056673 0.51427 -0.056673 0.58283
1.7818 1.3165 1.7818 1.3663
-1.7918 -0.46559 -1.7918 -0.74913
-1.276 1.1296 -1.276 0.50678
-0.7657 0.89261 -0.7657 1.6103
0.4309 1.1603 0.4309 1.1532
0.98462 0.3969 0.98462 0.73091
0.5598 1.2885 0.5598 0.86983
1.382 0.061107 1.382 0.8783
-0.342 1.5009 -0.342 0.45013
1.6976 -0.016791 1.6976 1.4991
-1.5846 1.5584 -1.5846 -0.98097
-0.60157 0.43904 -0.60157 0.23234
0.56275 1.5002 0.56275 1.3642
0.90285 -0.38467 0.90285 0.21824
0.75369 1.5506 0.75369 1.3991
1.1028 -0.67218 1.1028 0.0060651
0.40995 1.4612 0.40995 1.5359
1.5628 -0.34143 1.5628 0.079249
-0.91931 1.6246 -0.91931 1.4768
1.0237 -0.033595 1.0237 1.3502
0.076235 1.572 0.076235 -0.010783
1.7013 -0.36911 1.7013 1.5355
-1.4715 1.6502 -1.4715 -1.1115
-0.25507 0.18535 -0.25507 0.077989
0.89347 1.5552 0.89347 1.2984
0.52518 -0.69127 0.52518 0.037484
1.3922 1.3299 1.3922 1.5175
-0.38074 -0.46269 -0.38074 -0.78492
1.6727 1.3303 1.6727 1.126
-1.5122 -0.55258 -1.5122 -0.31572
-0.38483 1.0686 -0.38483 1.1863
0.79826 0.66877 0.79826 1.0794
0.64734 1.0336 0.64734 0.53556
1.2204 0.51827 1.2204 1.1852
0.10474 1.1256 0.10474 0.023794
1.7552 0.5296 1.7552 1.5168
-1.6492 1.0374 -1.6492 -1.1152
-0.79318 1.2129 -0.79318 -0.049321
0.27612 0.76256 0.27612 1.264
1.0858 1.0511 1.0858 0.54654
0.30387 0.36054 0.30387 1.0509
1.6334 1.3812 1.6334 0.82134
-1.1768 -0.57628 -1.1768 0.43031
0.50505 1.1022 0.50505 1.7119
0.79187 0.32498 0.79187 -0.24799
0.92446 1.3591 0.92446 1.6644
0.78294 -0.23741 0.78294 -0.65612
1.0643 1.5522 1.0643 1.7025
0.50205 -0.80594 0.50205 -0.91217
1.4673 1.2219 1.4673 1.5122
-0.60222 -0.26365 -0.60222 -0.93717
1.4775 1.4259 1.4775 0.86127
-0.9637 -0.68164 -0.9637 0.24605
0.91454 1.0203 0.91454 1.6042
0.2745 0.32324 0.2745 -0.48501
1.599 1.4023 1.599 1.5462
-1.0745 -0.6168 -1.0745 -1.0882
0.72518 1.0751 0.72518 0.37933
0.55177 0.29536 0.55177 1.0686
1.3131 1.3976 1.3131 0.62743
-0.15872 -0.48821 -0.15872 0.85506
1.7687 1.3497 1.7687 1.2517
-1.7761 -0.64009 -1.7761 -0.4696
-1.2238 0.90711 -1.2238 0.93654
-0.63041 1.093 -0.63041 1.6899
0.63545 0.86114 0.63545 0.99059
0.80708 0.82605 0.80708 0.7988
0.93926 0.80846 0.93926 0.85702
0.7599 0.79727 0.7599 0.70311
1.1043 0.85414 1.1043 0.96738
0.40844 0.68606 0.40844 0.455
1.5645 1.0719 1.5645 1.3024
-0.92505 0.16129 -0.92505 -0.45558
1.0136 1.5337 1.0136 1.1944
0.095054 -0.69691 0.095054 0.057472
1.6951 1.2333 1.6951 1.5148
-1.4447 -0.3615 -1.4447 -1.0528
-0.17859 1.2752 -0.17859 0.19558
0.9347 0.29392 0.9347 1.3004
0.47276 1.3846 0.47276 0.013887
1.4569 -0.10902 1.4569 1.526
-0.58075 1.5778 -0.58075 -0.86407
1.4998 -0.078606 1.4998 0.95287
-1.0236 1.5888 -1.0236 0.092949
0.80215 0.11299 0.80215 1.5489
0.44947 1.5228 0.44947 -0.29584
1.4386 -0.41718 1.4386 1.5997
-0.53478 1.6105 -0.53478 -1.0339
1.5456 -0.19893 1.5456 0.8006
-1.1493 1.6256 -1.1493 0.29778
0.54276 0.090822 0.54276 1.6499
0.76061 1.542 0.76061 -0.19645
0.9843 -0.6072 0.9843 1.6392
0.65935 1.4754 0.65935 -0.66253
1.2605 -0.47635 1.2605 1.6504
0.0088194 1.5688 0.0088194 -1.0041
1.7781 -0.37467 1.7781 1.1671
-1.7589 1.6585 -1.7589 -0.49029
-1.1605 0.3123 -1.1605 0.90311
-0.47438 1.6063 -0.47438 1.6535
0.82682 -0.14631 0.82682 0.86727
0.57405 1.5819 0.57405 0.83425
1.3185 -0.63883 1.3185 0.921
-0.16627 1.5252 -0.16627 0.41551
1.7679 -0.21619 1.7679 1.4645
-1.7754 1.6345 -1.7754 -0.9698
-1.2216 0.37888 -1.2216 0.13719
-0.62494 1.6018 -0.62494 1.396
0.64297 -0.057865 0.64297 1.1576
0.79911 1.569 0.79911 0.557
0.95431 -0.70516 0.95431 1.1246
0.72903 1.4107 0.72903 0.30588
1.1548 -0.37212 1.1548 1.3412
0.28511 1.5731 0.28511 -0.2183
1.6652 -0.50392 1.6652 1.5524
-1.2872 1.6313 -1.2872 -1.1368
0.24265 0.11679 0.24265 0.16032
0.95496 1.5451 0.95496 1.2527
0.56085 -0.70205 0.56085 0.070568
1.3719 1.3276 1.3719 1.4995
-0.31395 -0.45042 -0.31395 -0.72674
1.713 1.3483 1.713 1.2018
-1.6286 -0.61054 -1.6286 -0.48562
-0.73846 0.97561 -0.73846 0.95131
0.36609 0.88882 0.36609 1.4109
1.0444 0.84695 1.0444 0.3889
0.41898 0.72138 0.41898 1.2369
1.5378 1.0298 1.5378 0.516
-0.83911 0.2548 -0.83911 0.94108
1.1572 1.5217 1.1572 1.5711
-0.19092 -0.72363 -0.19092 -0.58421
1.7107 1.1442 1.7107 1.3537
-1.5838 -0.17596 -1.5838 -0.78085
-0.59533 1.4091 -0.59533 0.54943
0.57044 0.2441 0.57044 1.3974
0.89601 1.4574 0.89601 0.19555
0.7683 -0.45422 0.7683 1.4193
1.0785 1.506 1.0785 -0.040513
0.46731 -0.72036 0.46731 1.5675
1.5052 1.2884 1.5052 -0.026364
-0.72536 -0.41569 -0.72536 1.5803
1.3254 1.3174 1.3254 1.0862
-0.5743 -0.38032 -0.5743 0.22228
1.4678 1.365 1.4678 1.5655
-0.92673 -0.54328 -0.92673 -0.93669
0.98152 1.1788 0.98152 0.68476
0.15861 0.025773 0.15861 0.71551
1.6693 1.5162 1.6693 1.1956
-1.339 -0.96591 -1.339 -0.29772
0.10793 0.51054 0.10793 1.2449
0.98666 1.1044 0.98666 0.66968
0.45888 0.27032 0.45888 0.94865
1.4854 1.4221 1.4854 0.8458
-0.66882 -0.6223 -0.66882 0.4549
1.3983 1.1463 1.3983 1.5844
-0.75592 -0.06283 -0.75592 -0.88783
1.2481 1.4976 1.2481 0.84046
-0.38447 -0.73702 -0.38447 0.3993
1.6266 1.0845 1.6266 1.5124
-1.3612 -0.026248 -1.3612 -0.95102
0.035144 1.4973 0.035144 0.41275
0.99041 -0.18764 0.99041 1.228
0.42964 1.5808 0.42964 0.10827
1.5125 -0.57184 1.5125 1.4902
-0.75887 1.5887 -0.75887 -0.82985
1.2779 -0.062198 1.2779 0.89571
-0.46062 1.58 -0.46062 0.30934
1.5712 -0.13537 1.5712 1.5368
-1.2068 1.609 -1.2068 -0.96251
0.4149 0.15682 0.4149 0.48616
0.8658 1.5242 0.8658 1.0882
0.77485 -0.60636 0.77485 0.40967
1.0593 1.436 1.0593 1.2512
0.51025 -0.56047 0.51025 0.01945
1.4574 1.4095 1.4574 1.519
-0.57108 -0.66303 -0.57108 -0.84935
1.5111 1.1196 1.5111 0.97232
-1.0548 -0.05137 -1.0548 0.055343
0.7408 1.4939 0.7408 1.531
0.53478 -0.49927 0.53478 -0.2126
1.3363 1.455 1.3363 1.6032
-0.22514 -0.71511 -0.22514 -0.93481
1.7502 1.1392 1.7502 1.0845
-1.7307 -0.17817 -1.7307 -0.30278
-1.0703 1.3992 -1.0703 1.1574
-0.26469 0.46101 -0.26469 1.5771
1.0089 1.4278 1.0089 0.77126
0.3028 -0.41296 0.3028 0.85292
1.611 1.4609 1.611 1.0312
-1.1044 -0.84133 -1.1044 0.063245
0.66365 0.77186 0.66365 1.5434
0.62826 0.74516 0.62826 -0.16111
1.2044 0.94806 1.2044 1.6047
0.13795 0.5028 0.13795 -0.80572
1.7423 1.297 1.7423 1.3675
-1.5942 -0.40527 -1.5942 -0.8581
-0.61869 1.2209 -0.61869 0.42143
0.53897 0.54264 0.53897 1.3996
0.9239 1.2282 0.9239 0.206
0.70809 0.057847 0.70809 1.4088
1.1758 1.5082 1.1758 0.02819
0.22999 -0.71845 0.22999 1.5207
1.6998 1.2391 1.6998 0.268
-1.4205 -0.37841 -1.4205 1.25
-0.10774 1.2624 -0.10774 1.8671
0.96226 0.28737 0.96226 0.25121
0.44174 1.3855 0.44174 1.4164
1.4935 -0.098551 1.4935 0.24719
-0.69815 1.5759 -0.69815 1.2957
1.3607 -0.018227 1.3607 1.2959
-0.66082 1.5648 -0.66082 -0.20022
1.3715 -0.0056216 1.3715 1.4342
-0.67928 1.5588 -0.67928 -0.62295
1.35 0.016256 1.35 1.1343
-0.62635 1.5491 -0.62635 -0.095736
1.4127 0.012897 1.4127 1.4738
-0.7836 1.5493 -0.7836 -0.72759
1.2098 0.085211 1.2098 0.99354
-0.29865 1.5189 -0.29865 0.21121
1.6737 -0.07038 1.6737 1.5194
-1.491 1.5838 -1.491 -1.0281
-0.32097 0.34556 -0.32097 0.20946
0.84968 1.5081 0.84968 1.32
0.58176 -0.54183 0.58176 0.051069
1.3165 1.4399 1.3165 1.5131
-0.15854 -0.67409 -0.15854 -0.7059
1.7698 1.1938 1.7698 1.2848
-1.7798 -0.29896 -1.7798 -0.69527
-1.2366 1.2972 -1.2366 0.59267
-0.66315 0.67344 -0.66315 1.6297
0.58924 1.3462 0.58924 1.0453
0.85385 -0.039281 0.85385 0.75631
0.84771 1.5436 0.84771 0.88826
0.93753 -0.66439 0.93753 0.70823
0.77534 1.4322 0.77534 0.8898
1.0801 -0.43549 1.0801 0.74019
0.46598 1.5516 0.46598 0.79014
1.5069 -0.54563 1.5069 1.0034
-0.73092 1.5934 -0.73092 0.16912
1.3178 -0.082456 1.3178 1.5631
-0.55593 1.5872 -0.55593 -0.79626
1.4863 -0.10694 1.4863 1.0371
-0.97584 1.5984 -0.97584 -0.034708
0.89363 0.068831 0.89363 1.4829
0.30868 1.5381 0.30868 -0.27817
1.5728 -0.39151 1.5728 1.5689
-0.98111 1.6312 -0.98111 -1.0928
0.90927 -0.021688 0.90927 0.43584
0.2789 1.5687 0.2789 0.97696
1.595 -0.45602 1.595 0.89833
-1.0604 1.6295 -1.0604 0.3152
0.75415 0.014045 0.75415 1.6506
0.51315 1.5596 0.51315 -0.4052
1.3629 -0.54142 1.3629 1.6241
-0.30362 1.5721 -0.30362 -1.0238
1.7167 -0.24109 1.7167 0.95663
-1.6381 1.6407 -1.6381 -0.053783
-0.76843 0.29788 -0.76843 1.4416
0.31808 1.5706 0.31808 1.228
1.0683 -0.44689 1.0683 0.70665
0.35416 1.5605 0.35416 0.87011
1.5951 -0.51507 1.5951 0.98293
-1.038 1.6168 -1.038 0.15985
0.80115 0.022097 0.80115 1.5876
0.44677 1.556 0.44677 -0.35539
1.4407 -0.5012 1.4407 1.6035
-0.54172 1.5964 -0.54172 -1.0502
1.5388 -0.17461 1.5388 0.77786
-1.1303 1.6189 -1.1303 0.33479
0.58402 0.096909 0.58402 1.66
0.71983 1.5383 0.71983 -0.25045
1.057 -0.57905 1.057 1.6491
0.4986 1.5028 0.4986 -0.75872
1.4685 -0.46347 1.4685 1.5616
-0.60696 1.6041 -0.60696 -1.0273
1.4722 -0.15545 1.4722 0.75991
-0.94933 1.6121 -0.94933 0.39506
0.94042 0.024278 0.94042 1.6386
0.23081 1.554 0.23081 -0.55906
1.6289 -0.39551 1.6289 1.5163
-1.1839 1.6392 -1.1839 -1.0574
0.48698 0.061842 0.48698 0.35328
0.80768 1.5522 0.80768 1.1411
0.89375 -0.65646 0.89375 0.36148
0.84351 1.4296 0.84351 1.268
0.95661 -0.45799 0.95661 0.15127
0.73795 1.5276 0.73795 1.4308
1.1424 -0.6174 1.1424 -0.037294
0.31627 1.4975 0.31627 1.5681
1.6427 -0.37364 1.6427 0.11515
-1.2036 1.6362 -1.2036 1.438
0.44419 0.079497 0.44419 1.6228
0.84162 1.5486 0.84162 0.05787
0.82493 -0.66176 0.82493 1.5317
0.97198 1.4121 0.97198 -0.29082
0.70273 -0.47371 0.70273 1.6889
1.1978 1.484 1.1978 -0.48222
0.1762 -0.72218 0.1762 1.8224
1.7283 1.2215 1.7283 -0.16938
-1.5341 -0.34998 -1.5341 1.7464
-0.43499 1.2753 -0.43499 1.7706
0.75056 0.39289 0.75056 0.78276
0.70617 1.331 0.70617 0.97947
1.1265 -0.082812 1.1265 0.67953
0.34287 1.5563 0.34287 0.85395
1.6204 -0.46378 1.6204 1.0006
-1.1228 1.6305 -1.1228 0.11213
0.62543 0.04184 0.62543 1.5706
0.672 1.554 0.672 -0.16483
1.1361 -0.59948 1.1361 1.6126
0.31098 1.5081 0.31098 -0.75597
1.6441 -0.3928 1.6441 1.4737
-1.2098 1.6366 -1.2098 -0.99812
0.42966 0.079872 0.42966 0.42437
0.85246 1.5489 0.85246 1.1188
0.80221 -0.66748 0.80221 0.36958
1.0122 1.4037 1.0122 1.2794
0.6161 -0.47216 0.6161 0.005276
1.3241 1.4716 1.3241 1.526
-0.16835 -0.74764 -0.16835 -0.74321
1.7689 1.1181 1.7689 1.2566
-1.7794 -0.14324 -1.7794 -0.63956
-1.2358 1.421 -1.2358 0.6792
-0.66097 0.49905 -0.66097 1.6551
0.59239 1.4667 0.59239 1.0285
0.85078 -0.31664 0.85078 0.77678
0.85389 1.5573 0.85389 0.86498
0.92611 -0.72824 0.92611 0.73524
0.79849 1.3868 0.79849 0.86172
1.0402 -0.35134 1.0402 0.76366
0.55744 1.5619 0.55744 0.77627
1.4013 -0.60405 1.4013 0.9757
-0.3965 1.5547 -0.3965 0.27647
1.6632 -0.16748 1.6632 1.5328
-1.4851 1.6194 -1.4851 -1.0417
-0.30667 0.26904 -0.30667 0.19103
0.86042 1.536 0.86042 1.3164
0.56768 -0.62114 0.56768 0.046372
1.3359 1.3893 1.3359 1.515
-0.21421 -0.57003 -0.21421 -0.72772
1.7549 1.2748 1.7549 1.2461
-1.7438 -0.46583 -1.7438 -0.606
-1.1145 1.1319 -1.1145 0.74366
-0.36525 0.83504 -0.36525 1.6155
0.93225 1.1166 0.93225 0.78449
0.42134 0.2985 0.42134 0.87657
1.5021 1.4116 1.5021 0.9495
-0.73004 -0.60101 -0.73004 0.27126
1.3177 1.1567 1.3177 1.5843
-0.5553 -0.05388 -0.5553 -0.82951
1.487 1.5047 1.487 1.0068
-0.97761 -0.8614 -0.97761 0.013316
0.89036 0.77843 0.89036 1.5084
0.31397 0.68177 0.31397 -0.31463
1.5685 1.0883 1.5685 1.5705
-0.96609 0.12707 -0.96609 -1.0961
0.93723 1.5344 0.93723 0.4411
0.23178 -0.66667 0.23178 0.96452
1.6274 1.2887 1.6274 0.93786
-1.179 -0.45833 -1.179 0.22883
0.49809 1.2197 0.49809 1.6347
0.79819 0.13054 0.79819 -0.13459
0.91232 1.4788 0.91232 1.6207
0.80714 -0.52245 0.80714 -0.55125
1.0222 1.4833 1.0222 1.7075
0.5972 -0.6473 0.5972 -0.86857
1.35 1.371 1.35 1.5802
-0.24339 -0.53576 -0.24339 -0.96567
1.7458 1.2971 1.7458 1.044
-1.7207 -0.51053 -1.7207 -0.22608
-1.0371 1.0837 -1.0371 1.2505
-0.19189 0.86403 -0.19189 1.53
1.052 1.0355 1.052 0.7648
0.23566 0.40897 0.23566 0.83629
1.6601 1.3576 1.6601 1.0785
-1.2852 -0.52528 -1.2852 -0.05584
0.2464 1.1401 0.2464 1.4635
0.95374 0.35333 0.95374 0.32126
0.5643 1.3255 0.5643 1.3212
1.3677 -0.018984 1.3677 0.28652
-0.30128 1.5401 -0.30128 1.2642
1.7195 -0.12301 1.7195 1.0179
-1.6472 1.6069 -1.6472 0.061727
-0.79739 0.37432 -0.79739 1.5613
0.27 1.5522 0.27 1.1781
1.0879 -0.37472 1.0879 0.81009
0.29752 1.5792 0.29752 0.72654
1.6378 -0.52418 1.6378 1.1402
-1.1933 1.6231 -1.1933 -0.16779
0.46743 0.084426 0.46743 1.3826
0.82353 1.5455 0.82353 0.2308
0.86203 -0.64535 0.86203 1.4029
0.90396 1.4299 0.90396 -0.089803
0.84147 -0.48355 0.84147 1.5858
0.96312 1.5014 0.96312 -0.41547
0.72483 -0.66006 0.72483 1.7296
1.1636 1.3887 1.1636 -0.5904
0.2636 -0.50067 0.2636 1.8457
1.6796 1.403 1.6796 -0.31361
-1.3419 -0.73487 -1.3419 1.8613
0.10314 0.86644 0.10314 1.4815
0.98679 0.7742 0.98679 0.6165
0.45719 0.83789 0.45719 1.0311
1.487 0.87106 1.487 0.75353
-0.67404 0.56408 -0.67404 0.60369
1.3918 1.3784 1.3918 1.5737
-0.73923 -0.4492 -0.73923 -0.84443
1.2711 1.297 1.2711 0.89761
-0.43739 -0.317 -0.43739 0.30872
1.59 1.4178 1.59 1.5327
-1.2594 -0.71501 -1.2594 -0.97091
0.29103 0.91377 0.29103 0.44257
0.9375 0.66424 0.9375 1.1473
0.60841 0.99571 0.60841 0.27241
1.3111 0.59067 1.3111 1.3856
-0.13644 1.023 -0.13644 -0.43071
1.7747 0.76834 1.7747 1.4291
-1.7905 0.67998 -1.7905 -0.98174
-1.2736 1.5184 -1.2736 0.10268
-0.75922 0.43422 -0.75922 1.3761
0.44151 1.5188 0.44151 1.2797
0.97731 -0.37238 0.97731 0.54358
0.57732 1.564 0.57732 1.091
1.3599 -0.62036 1.3599 0.60029
-0.2761 1.5401 -0.2761 0.87516
1.7317 -0.19479 1.7317 1.2986
-1.6817 1.6286 -1.6817 -0.53642
-0.9087 0.34546 -0.9087 0.87349
0.069739 1.5735 0.069739 1.5174
1.1225 -0.33151 1.1225 0.50284
0.16086 1.5921 0.16086 1.1119
1.7109 -0.48424 1.7109 0.84841
-1.4789 1.6436 -1.4789 0.35235
-0.27376 0.18976 -0.27376 1.7478
0.88139 1.5547 0.88139 0.50037
0.54101 -0.68417 0.54101 1.21
1.3717 1.3389 1.3717 0.4716
-0.31932 -0.47415 -0.31932 1.0439
1.7096 1.3311 1.7096 1.2113
-1.6184 -0.57036 -1.6184 -0.32492
-0.70625 1.0285 -0.70625 1.1634
0.4157 0.82043 0.4157 1.3191
1.0153 0.92935 1.0153 0.49132
0.49384 0.59438 0.49384 1.136
1.4607 1.1576 1.4607 0.59627
-0.58553 0.014181 -0.58553 0.8488
1.4954 1.5181 1.4954 1.4696
-1.0118 -0.89288 -1.0118 -0.69766
0.82491 0.72273 0.82491 0.92875
0.416 0.76622 0.416 0.52552
1.4744 0.96569 1.4744 1.2512
-0.64912 0.39669 -0.64912 -0.28059
1.421 1.4637 1.421 1.3843
-0.81391 -0.6839 -0.81391 -0.5749
1.1639 1.052 1.1639 1.1255
-0.19872 0.18965 -0.19872 0.049896
1.7097 1.4913 1.7097 1.5175
-1.5826 -0.90277 -1.5826 -1.0728
-0.59164 0.55002 -0.59164 0.072745
0.5752 1.1956 0.5752 1.3164
0.89166 0.24811 0.89166 0.25976
0.7775 1.4101 0.7775 1.3657
1.063 -0.29596 1.063 0.042847
0.50331 1.5741 0.50331 1.5085
1.4656 -0.60167 1.4656 0.0385
-0.59692 1.5685 -0.59692 1.5164
1.4834 -0.1015 1.4834 1.0272
-0.97943 1.5948 -0.97943 0.21543
0.88572 0.078055 0.88572 1.6107
0.32167 1.5345 0.32167 -0.47227
1.5622 -0.3885 1.5622 1.563
-0.94411 1.6299 -0.94411 -1.0895
0.97733 -0.036759 0.97733 0.46432
0.1616 1.5728 0.1616 0.93254
1.6671 -0.41156 1.6671 1.0082
-1.3307 1.6445 -1.3307 0.078278
0.12939 0.12218 0.12939 1.5609
0.98405 1.5493 0.98405 0.31213
0.47046 -0.72529 0.47046 1.3328
1.4739 1.2891 1.4739 0.34442
-0.63119 -0.40567 -0.63119 1.1813
1.4438 1.3369 1.4438 1.3237
-0.87383 -0.47071 -0.87383 -0.32932
1.0696 1.2552 1.0696 1.3163
-0.0061055 -0.15268 -0.0061055 -0.17074
1.7208 1.5089 1.7208 1.5193
-1.5631 -0.98804 -1.5631 -1.1092
-0.527 0.40422 -0.527 0.01961
0.65334 1.2507 0.65334 1.2951
