col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.055927,1,0.068512,0.062532,1,0.056963,0.05236,0.060912,1,0.058339,0.053716,0.059398,0.073683,1,0.055493,0.051575,0.056854,0.074912,0.063709,1,0.051186,0.051004,0.054629,0.0628,0.05983,0.069238,1,-
1,0.087529,1,0.078559,0.054483,1,0.061447,0.049647,0.065248,1,0.0706,0.049578,0.060068,0.08105,1,0.061809,0.048642,0.061009,0.070271,0.091067,1,0.053721,0.056578,0.052085,0.057602,0.060888,0.062851,1,-
1,0.060902,1,0.073306,0.05594,1,0.10282,0.05382,0.067696,1,0.097237,0.053561,0.062356,0.19323,1,0.086099,0.050319,0.060762,0.19309,0.16916,1,0.049556,0.089449,0.051223,0.059304,0.055397,0.05846,1,-
1,0.065881,1,0.099808,0.057384,1,0.084594,0.056367,0.087665,1,0.07787,0.053131,0.068984,0.14382,1,0.077824,0.054778,0.075886,0.17052,0.13153,1,0.052755,0.085244,0.054417,0.063403,0.063582,0.069013,1,-
1,0.091007,1,0.1422,0.081239,1,0.1012,0.059648,0.092591,1,0.093935,0.057764,0.073758,0.17962,1,0.079836,0.055213,0.071336,0.18532,0.22276,1,0.056404,0.068929,0.056423,0.079827,0.07656,0.090785,1,-
1,0.079995,1,0.10319,0.055509,1,0.087056,0.054534,0.08965,1,0.086108,0.053702,0.084785,0.11752,1,0.065048,0.05121,0.062653,0.076135,0.086805,1,0.055084,0.075538,0.055183,0.054957,0.053172,0.055615,1,-
1,0.084875,1,0.16659,0.068308,1,0.083626,0.055248,0.090625,1,0.095033,0.055287,0.094407,0.11897,1,0.07197,0.054238,0.078662,0.098482,0.10664,1,0.054204,0.064463,0.057902,0.057308,0.06168,0.06274,1,-
1,0.14223,1,0.12365,0.093374,1,0.084694,0.059853,0.073768,1,0.079423,0.056804,0.065392,0.17418,1,0.071522,0.053526,0.062791,0.16978,0.19616,1,0.053273,0.066271,0.051013,0.067871,0.072631,0.076997,1,-
1,0.12337,1,0.072356,0.063523,1,0.077171,0.059689,0.06098,1,0.079474,0.059005,0.056391,0.13017,1,0.066562,0.057885,0.054934,0.10778,0.12362,1,0.052087,0.056796,0.053331,0.060349,0.058613,0.058078,1,-
1,0.087637,1,0.070851,0.063056,1,0.062744,0.050113,0.062922,1,0.05805,0.050409,0.055787,0.11985,1,0.053288,0.051622,0.053159,0.075308,0.074978,1,0.049773,0.055586,0.051595,0.060885,0.059709,0.058669,1,-
1,0.065507,1,0.10957,0.062481,1,0.10752,0.053569,0.10066,1,0.091581,0.051229,0.068868,0.12197,1,0.072944,0.053404,0.061549,0.098451,0.10054,1,0.050127,0.074941,0.047967,0.058264,0.055699,0.060476,1,-
1,0.071331,1,0.072238,0.050691,1,0.088635,0.057933,0.063513,1,0.084904,0.057822,0.061904,0.13194,1,0.072301,0.05497,0.057945,0.12243,0.13211,1,0.051665,0.057252,0.048307,0.061,0.061845,0.069415,1,-
1,0.13016,1,0.094413,0.072344,1,0.083535,0.059664,0.073207,1,0.075507,0.060795,0.062817,0.15974,1,0.067484,0.052076,0.061708,0.13707,0.19933,1,0.056715,0.068669,0.059707,0.069068,0.07171,0.069877,1,+
