col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.067932,1,0.061598,0.053179,1,0.055883,0.056298,0.057875,1,0.050229,0.054142,0.050303,0.053223,1,0.056671,0.054911,0.053643,0.063431,0.051833,1,0.051621,0.056883,0.053789,0.060788,0.06131,0.057281,1,-
1,0.088806,1,0.088361,0.083919,1,0.058776,0.061911,0.065157,1,0.051001,0.052188,0.054287,0.056338,1,0.06001,0.065778,0.064135,0.073083,0.055074,1,0.050981,0.05574,0.053901,0.057978,0.089405,0.056356,1,-
1,0.067621,1,0.066987,0.065773,1,0.060948,0.071286,0.075638,1,0.053861,0.052531,0.050347,0.052831,1,0.059184,0.064093,0.064994,0.14871,0.053662,1,0.05285,0.053485,0.051623,0.052717,0.17555,0.055157,1,-
1,0.12302,1,0.11994,0.092455,1,0.076312,0.086074,0.10189,1,0.05183,0.052869,0.051407,0.057587,1,0.069017,0.080804,0.075962,0.12258,0.059363,1,0.050913,0.052279,0.050916,0.05508,0.1363,0.058605,1,-
1,0.1208,1,0.092387,0.075185,1,0.064826,0.076674,0.073009,1,0.054398,0.056651,0.054071,0.069906,1,0.063225,0.079441,0.060138,0.13914,0.06882,1,0.054234,0.050801,0.05223,0.06398,0.10516,0.061691,1,-
1,0.11674,1,0.089187,0.079227,1,0.077922,0.079473,0.090135,1,0.050304,0.054215,0.050804,0.051995,1,0.058627,0.064032,0.067945,0.12414,0.05298,1,0.050657,0.05288,0.048789,0.058648,0.11569,0.062942,1,-
1,0.19324,1,0.12148,0.11381,1,0.092382,0.10918,0.12057,1,0.054123,0.050917,0.050713,0.055227,1,0.084141,0.08974,0.088636,0.13007,0.058604,1,0.057453,0.052251,0.050496,0.061419,0.10404,0.072501,1,-
1,0.10403,1,0.067509,0.07105,1,0.064613,0.067935,0.066482,1,0.052516,0.052032,0.048844,0.057891,1,0.053996,0.059068,0.059561,0.12846,0.061772,1,0.050237,0.052968,0.050155,0.063803,0.1353,0.070272,1,-
1,0.065976,1,0.059359,0.055757,1,0.052434,0.062518,0.055029,1,0.050137,0.049652,0.050587,0.04962,1,0.049979,0.05469,0.05248,0.072056,0.053046,1,0.050107,0.051546,0.050168,0.055159,0.096856,0.059835,1,-
1,0.090746,1,0.067678,0.070998,1,0.056365,0.05733,0.053248,1,0.050696,0.056387,0.053699,0.055285,1,0.052229,0.059037,0.052714,0.067355,0.053091,1,0.050256,0.053437,0.053045,0.056629,0.097593,0.053801,1,-
1,0.13375,1,0.094692,0.075089,1,0.07114,0.081407,0.08203,1,0.05089,0.050538,0.052963,0.054427,1,0.061331,0.072931,0.063034,0.11626,0.059015,1,0.050351,0.049793,0.051129,0.056926,0.10903,0.063332,1,-
1,0.066168,1,0.06277,0.058208,1,0.058501,0.065531,0.063342,1,0.049113,0.053837,0.051862,0.056286,1,0.053451,0.06153,0.052636,0.10734,0.054205,1,0.050143,0.049196,0.04947,0.066537,0.10909,0.060954,1,-
1,0.10505,1,0.096719,0.086245,1,0.063225,0.085899,0.068741,1,0.052942,0.056414,0.0546,0.061753,1,0.056929,0.076968,0.056085,0.14372,0.057671,1,0.056512,0.057594,0.05489,0.060591,0.21399,0.06027,1,+
1,0.18832,1,0.088955,0.077954,1,0.068886,0.080094,0.097449,1,0.059324,0.060444,0.053244,0.057731,1,0.065717,0.082451,0.092282,0.15468,0.055151,1,0.06108,0.063514,0.057095,0.072457,0.16972,0.068025,1,+
1,0.11428,1,0.11131,0.12617,1,0.056874,0.089026,0.095479,1,0.054054,0.071124,0.063032,0.10409,1,0.055139,0.064256,0.058548,0.12072,0.13391,1,0.052213,0.057024,0.054294,0.090208,0.19,0.13791,1,+
1,0.31549,1,0.19894,0.17795,1,0.095002,0.10444,0.11082,1,0.06909,0.072106,0.069474,0.071867,1,0.070603,0.077717,0.081535,0.14262,0.077291,1,0.064565,0.06598,0.06565,0.079031,0.10605,0.092531,1,+
1,0.11079,1,0.10627,0.095901,1,0.077897,0.080748,0.10003,1,0.053165,0.054005,0.052924,0.052901,1,0.078959,0.078233,0.086548,0.1392,0.058713,1,0.049502,0.055106,0.051504,0.051372,0.11167,0.059716,1,+
1,0.23134,1,0.10718,0.10634,1,0.081969,0.09004,0.10636,1,0.06021,0.060727,0.056793,0.058317,1,0.068003,0.078554,0.075548,0.12597,0.058022,1,0.057103,0.056828,0.054187,0.055652,0.14091,0.058429,1,+
1,0.12077,1,0.077734,0.078582,1,0.055784,0.069039,0.069091,1,0.055172,0.058461,0.054173,0.076038,1,0.055675,0.067657,0.057138,0.14244,0.075352,1,0.055538,0.05364,0.054298,0.071642,0.13775,0.078517,1,+
