col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.054383,1,0.052325,0.0493,1,0.055276,0.053337,0.0603,1,0.049042,0.052903,0.053575,0.058227,1,0.052288,0.04923,0.057289,0.063709,0.060901,1,0.050984,0.050752,0.054131,0.05983,0.064294,0.069238,1,-
1,0.061878,1,0.079196,0.054539,1,0.068669,0.05671,0.074429,1,0.056138,0.07902,0.050639,0.060153,1,0.061876,0.051534,0.064185,0.091067,0.056986,1,0.054644,0.060086,0.052704,0.060888,0.068081,0.062851,1,-
1,0.058179,1,0.071558,0.050878,1,0.079836,0.057109,0.068823,1,0.0534,0.086622,0.050767,0.062389,1,0.076804,0.052844,0.074472,0.16916,0.055274,1,0.050396,0.073815,0.050754,0.055397,0.1365,0.05846,1,-
1,0.066187,1,0.092499,0.054331,1,0.082995,0.061276,0.072275,1,0.055152,0.1338,0.055921,0.066922,1,0.083806,0.05914,0.079712,0.13153,0.065916,1,0.053634,0.10559,0.052954,0.063582,0.1474,0.069013,1,-
1,0.10351,1,0.074839,0.063476,1,0.089237,0.064605,0.067883,1,0.070891,0.1494,0.061453,0.092265,1,0.080781,0.061761,0.070428,0.22276,0.087565,1,0.055897,0.086202,0.058902,0.07656,0.16847,0.090785,1,-
1,0.06737,1,0.078039,0.051816,1,0.080508,0.05628,0.07275,1,0.054511,0.13205,0.051027,0.054003,1,0.06255,0.05184,0.064161,0.086805,0.052747,1,0.050295,0.08964,0.051322,0.053172,0.1154,0.055615,1,-
1,0.071702,1,0.097297,0.054432,1,0.088235,0.056631,0.099044,1,0.057033,0.10167,0.049485,0.063952,1,0.073254,0.055683,0.09107,0.10664,0.054229,1,0.052414,0.07605,0.049972,0.06168,0.093346,0.06274,1,-
1,0.12567,1,0.073838,0.06275,1,0.078202,0.069467,0.066968,1,0.069002,0.1219,0.058491,0.077871,1,0.071339,0.061154,0.06456,0.19616,0.074815,1,0.056287,0.078632,0.051182,0.072631,0.14126,0.076997,1,-
1,0.06239,1,0.054812,0.046816,1,0.075556,0.054969,0.055511,1,0.056573,0.070128,0.048649,0.071075,1,0.062708,0.053231,0.055236,0.12362,0.062469,1,0.051756,0.059417,0.048331,0.058613,0.072486,0.058078,1,-
1,0.069128,1,0.061089,0.056081,1,0.059035,0.059297,0.053515,1,0.050242,0.089882,0.057854,0.076421,1,0.05602,0.052074,0.056137,0.074978,0.059097,1,0.051466,0.057202,0.052975,0.059709,0.066765,0.058669,1,-
1,0.070243,1,0.073768,0.057011,1,0.079947,0.056571,0.063835,1,0.058799,0.12868,0.052698,0.06271,1,0.066861,0.055944,0.064667,0.10054,0.063809,1,0.047205,0.080461,0.051798,0.055699,0.10684,0.060476,1,-
