col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.051826,1,0.051562,0.052903,1,0.051529,0.051773,0.056691,1,0.051575,0.04923,0.060901,0.058517,1,0.051004,0.050752,0.064294,0.059056,0.069238,1,0.05439,0.050212,0.054659,0.051833,0.066212,0.056956,1,-
1,0.10209,1,0.070918,0.07902,1,0.060064,0.06824,0.074972,1,0.048642,0.051534,0.056986,0.057074,1,0.056578,0.060086,0.068081,0.076078,0.062851,1,0.048685,0.051186,0.050555,0.055074,0.096286,0.062637,1,-
1,0.087845,1,0.10541,0.086622,1,0.084587,0.071302,0.11306,1,0.050319,0.052844,0.055274,0.053333,1,0.089449,0.073815,0.1365,0.13729,0.05846,1,0.048933,0.051618,0.053574,0.053662,0.20149,0.05503,1,-
1,0.17754,1,0.10751,0.1338,1,0.08099,0.090555,0.12169,1,0.054778,0.05914,0.065916,0.05946,1,0.085244,0.10559,0.1474,0.12511,0.069013,1,0.051525,0.055198,0.057381,0.059363,0.12515,0.066156,1,-
1,0.24082,1,0.10093,0.1494,1,0.057288,0.069506,0.10423,1,0.055213,0.061761,0.087565,0.071383,1,0.068929,0.086202,0.16847,0.11502,0.090785,1,0.051626,0.056528,0.075133,0.06882,0.20389,0.077875,1,-
1,0.16651,1,0.10279,0.13205,1,0.086051,0.094365,0.11183,1,0.05121,0.05184,0.052747,0.052004,1,0.075538,0.08964,0.1154,0.11206,0.055615,1,0.053869,0.053643,0.05314,0.05298,0.10041,0.055323,1,-
1,0.12713,1,0.07374,0.10167,1,0.059948,0.073115,0.097581,1,0.054238,0.055683,0.054229,0.058662,1,0.064463,0.07605,0.093346,0.095923,0.06274,1,0.054444,0.049648,0.055818,0.058604,0.13273,0.061986,1,-
1,0.16792,1,0.086089,0.1219,1,0.062716,0.073421,0.11491,1,0.053526,0.061154,0.074815,0.063837,1,0.066271,0.078632,0.14126,0.13159,0.076997,1,0.05491,0.054089,0.061939,0.061772,0.16067,0.066928,1,-
1,0.088413,1,0.069655,0.070128,1,0.053309,0.054663,0.064927,1,0.057885,0.053231,0.062469,0.051402,1,0.056796,0.059417,0.072486,0.063076,0.058078,1,0.05161,0.052941,0.05563,0.053046,0.10121,0.057573,1,-
1,0.11962,1,0.067663,0.089882,1,0.057722,0.069262,0.08477,1,0.051622,0.052074,0.059097,0.057147,1,0.055586,0.057202,0.066765,0.065504,0.058669,1,0.051372,0.048431,0.055956,0.053091,0.068883,0.053459,1,-
1,0.22279,1,0.10799,0.12868,1,0.064999,0.07249,0.097047,1,0.053404,0.055944,0.063809,0.056384,1,0.074941,0.080461,0.10684,0.10066,0.060476,1,0.052344,0.051754,0.055991,0.059015,0.11303,0.06267,1,-
1,0.090673,1,0.060183,0.05996,1,0.055322,0.056607,0.061655,1,0.05497,0.051826,0.055143,0.053549,1,0.057252,0.058806,0.066051,0.077814,0.069415,1,0.048604,0.050881,0.054699,0.054205,0.099171,0.063908,1,-
1,0.16355,1,0.089544,0.13245,1,0.073071,0.095039,0.16681,1,0.052076,0.056133,0.065022,0.06033,1,0.068669,0.08391,0.1529,0.16538,0.069877,1,0.050843,0.05237,0.059305,0.057671,0.21323,0.06464,1,+
1,0.31035,1,0.080566,0.10294,1,0.065408,0.074053,0.13332,1,0.051993,0.053966,0.067074,0.062773,1,0.059831,0.071984,0.15538,0.19763,0.069999,1,0.054108,0.056756,0.06151,0.055151,0.17414,0.062087,1,+
1,0.17364,1,0.08132,0.14371,1,0.052753,0.063725,0.11829,1,0.058171,0.075606,0.13816,0.12912,1,0.055333,0.069513,0.13901,0.16425,0.18073,1,0.052249,0.05353,0.077152,0.13391,0.16573,0.11235,1,+
1,0.36908,1,0.13032,0.15459,1,0.070218,0.071427,0.088581,1,0.083151,0.086002,0.088947,0.076871,1,0.076331,0.078043,0.09452,0.07853,0.0779,1,0.066368,0.066768,0.072415,0.077291,0.12985,0.080182,1,+
1,0.085697,1,0.071003,0.079061,1,0.063768,0.062772,0.081025,1,0.055357,0.056054,0.062348,0.059774,1,0.067976,0.076658,0.10254,0.098955,0.068173,1,0.054646,0.052241,0.055379,0.058713,0.19931,0.064287,1,+
1,0.23225,1,0.10829,0.14989,1,0.076481,0.091102,0.13987,1,0.059221,0.062938,0.064584,0.060965,1,0.079352,0.093563,0.13806,0.12218,0.061205,1,0.057572,0.057851,0.057617,0.058022,0.16231,0.059485,1,+
