col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.058184,1,0.051629,0.056138,1,0.052325,0.053179,0.052815,1,0.052288,0.057951,0.052214,0.057289,1,0.053953,0.054911,0.055199,0.053643,0.066212,1,0.05507,0.056883,0.057907,0.053789,0.068572,0.057281,1,-
1,0.11606,1,0.062773,0.06965,1,0.079196,0.083919,0.056838,1,0.061876,0.070156,0.056609,0.064185,1,0.058598,0.065778,0.054018,0.064135,0.096286,1,0.052185,0.05574,0.067229,0.053901,0.055471,0.056356,1,-
1,0.084452,1,0.060652,0.057055,1,0.071558,0.065773,0.055106,1,0.076804,0.076342,0.056335,0.074472,1,0.063975,0.064093,0.050843,0.064994,0.20149,1,0.055085,0.053485,0.080556,0.051623,0.05342,0.055157,1,-
1,0.21051,1,0.062005,0.069067,1,0.092499,0.092455,0.05512,1,0.083806,0.10054,0.05971,0.079712,1,0.075194,0.080804,0.053545,0.075962,0.12515,1,0.053861,0.052279,0.10531,0.050916,0.059509,0.058605,1,-
1,0.2044,1,0.065651,0.069698,1,0.074839,0.075185,0.064158,1,0.080781,0.090848,0.075158,0.070428,1,0.073278,0.079441,0.06652,0.060138,0.20389,1,0.052522,0.050801,0.085308,0.05223,0.060945,0.061691,1,-
1,0.13621,1,0.060566,0.057184,1,0.078039,0.079227,0.055426,1,0.06255,0.062564,0.051882,0.064161,1,0.060678,0.064032,0.05019,0.067945,0.10041,1,0.053675,0.05288,0.080971,0.048789,0.056111,0.062942,1,-
1,0.18472,1,0.057319,0.064436,1,0.097297,0.11381,0.05279,1,0.073254,0.084358,0.052795,0.09107,1,0.072718,0.08974,0.053839,0.088636,0.13273,1,0.052059,0.052251,0.075223,0.050496,0.060251,0.072501,1,-
1,0.13824,1,0.087196,0.08326,1,0.073838,0.07105,0.064015,1,0.071339,0.072004,0.07137,0.06456,1,0.058709,0.059068,0.060088,0.059561,0.16067,1,0.053237,0.052968,0.092192,0.050155,0.070009,0.070272,1,-
1,0.10887,1,0.067548,0.068404,1,0.054812,0.055757,0.053075,1,0.062708,0.069795,0.056038,0.055236,1,0.056971,0.05469,0.051714,0.05248,0.10121,1,0.04861,0.051546,0.069585,0.050168,0.05671,0.059835,1,-
1,0.11652,1,0.061511,0.080767,1,0.061089,0.070998,0.060282,1,0.05602,0.05638,0.05436,0.056137,1,0.054813,0.059037,0.050965,0.052714,0.068883,1,0.055033,0.053437,0.065054,0.053045,0.056358,0.053801,1,-
1,0.16514,1,0.060679,0.061992,1,0.073768,0.075089,0.054526,1,0.066861,0.07992,0.057129,0.064667,1,0.062517,0.072931,0.050854,0.063034,0.11303,1,0.04718,0.049793,0.077047,0.051129,0.056876,0.063332,1,-
1,0.093404,1,0.063983,0.062898,1,0.063561,0.058208,0.050861,1,0.070492,0.073126,0.055041,0.056789,1,0.056461,0.06153,0.05222,0.052636,0.099171,1,0.052268,0.049196,0.071351,0.04947,0.062455,0.060954,1,-
1,0.16729,1,0.077994,0.090377,1,0.082115,0.086245,0.066163,1,0.068549,0.093477,0.061927,0.061026,1,0.063144,0.076968,0.0551,0.056085,0.21323,1,0.055099,0.057594,0.1063,0.05489,0.063549,0.06027,1,+
1,0.2427,1,0.11072,0.10523,1,0.065435,0.077954,0.058896,1,0.064064,0.088356,0.056866,0.086953,1,0.065,0.082451,0.054526,0.092282,0.17414,1,0.058973,0.063514,0.091706,0.057095,0.074172,0.068025,1,+
1,0.13727,1,0.10664,0.2246,1,0.090493,0.12617,0.10124,1,0.060341,0.10308,0.093518,0.076354,1,0.05335,0.064256,0.055951,0.058548,0.16573,1,0.053496,0.057024,0.06543,0.054294,0.10316,0.13791,1,+
1,0.36538,1,0.19597,0.20255,1,0.16592,0.17795,0.13788,1,0.088521,0.097783,0.090731,0.096823,1,0.072878,0.077717,0.068771,0.081535,0.12985,1,0.063481,0.06598,0.072023,0.06565,0.075845,0.092531,1,+
1,0.11713,1,0.063719,0.066044,1,0.10015,0.095901,0.060565,1,0.079947,0.086351,0.061118,0.093219,1,0.075203,0.078233,0.055873,0.086548,0.19931,1,0.053702,0.055106,0.069917,0.051504,0.055857,0.059716,1,+
1,0.24958,1,0.085467,0.093033,1,0.095465,0.10634,0.064816,1,0.084098,0.095877,0.060399,0.085367,1,0.070192,0.078554,0.052867,0.075548,0.16231,1,0.05977,0.056828,0.094795,0.054187,0.0589,0.058429,1,+
1,0.12983,1,0.073655,0.10033,1,0.065784,0.078582,0.063466,1,0.062243,0.081792,0.062277,0.06038,1,0.05518,0.067657,0.049922,0.057138,0.22569,1,0.052994,0.05364,0.067657,0.054298,0.071769,0.078517,1,+
1,0.14022,1,0.066223,0.07181,1,0.069092,0.065812,0.053012,1,0.078063,0.084117,0.055714,0.065474,1,0.064074,0.069431,0.049149,0.059477,0.14971,1,0.052732,0.049502,0.058013,0.048187,0.05725,0.067059,1,+
1,0.17024,1,0.079962,0.09654,1,0.071619,0.074416,0.063422,1,0.059215,0.076343,0.058598,0.060996,1,0.054385,0.063072,0.052355,0.054029,0.15287,1,0.053313,0.056264,0.062825,0.051239,0.073391,0.087694,1,+
1,0.21835,1,0.059609,0.067605,1,0.066833,0.067648,0.059765,1,0.059979,0.070753,0.051981,0.053301,1,0.057802,0.065843,0.050828,0.059765,0.1606,1,0.05531,0.05385,0.061397,0.055745,0.065121,0.069347,1,+
1,0.26515,1,0.088477,0.091208,1,0.062557,0.067049,0.055057,1,0.07988,0.097656,0.059154,0.061594,1,0.060156,0.068364,0.054472,0.059508,0.13655,1,0.048318,0.047699,0.075473,0.05378,0.050665,0.058521,1,+
1,0.17126,1,0.077455,0.092109,1,0.085692,0.088692,0.060949,1,0.070055,0.085122,0.06232,0.080704,1,0.059521,0.065452,0.053606,0.068017,0.1322,1,0.049767,0.049956,0.054203,0.053913,0.064343,0.078188,1,+
1,0.17679,1,0.067633,0.080507,1,0.080431,0.093382,0.060852,1,0.062256,0.070858,0.053869,0.071271,1,0.058858,0.067914,0.050973,0.069399,0.17762,1,0.052554,0.054332,0.070717,0.05303,0.06452,0.069344,1,+
