col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.05665,1,0.050035,0.052903,1,0.059398,0.054821,0.054637,1,0.054314,0.050039,0.055153,0.058227,1,0.052534,0.050778,0.052307,0.053709,0.05754,1,0.055757,0.051768,0.053016,0.062754,0.057445,0.054646,1,-
1,0.050043,1,0.052847,0.091496,1,0.060068,0.053011,0.054304,1,0.054125,0.060734,0.073272,0.060153,1,0.053128,0.057247,0.063433,0.062708,0.076394,1,0.061404,0.054279,0.051588,0.089079,0.050513,0.065368,1,-
1,0.05119,1,0.054833,0.074278,1,0.062356,0.053273,0.052244,1,0.052859,0.071769,0.10232,0.062389,1,0.052704,0.067953,0.096221,0.058173,0.14647,1,0.061792,0.051024,0.052882,0.10617,0.055105,0.055462,1,-
1,0.053228,1,0.052995,0.095945,1,0.068984,0.052012,0.052018,1,0.058693,0.095353,0.111,0.066922,1,0.050871,0.07765,0.090192,0.064137,0.14761,1,0.068183,0.054398,0.056134,0.10083,0.060721,0.063037,1,-
1,0.069182,1,0.055045,0.078115,1,0.073758,0.05258,0.054582,1,0.064651,0.086251,0.067192,0.092265,1,0.052525,0.053126,0.055544,0.076503,0.14639,1,0.056406,0.052906,0.05308,0.080242,0.056442,0.056456,1,-
1,0.055745,1,0.055581,0.1003,1,0.084785,0.052143,0.052667,1,0.056604,0.088874,0.10905,0.054003,1,0.055341,0.078805,0.090141,0.049283,0.13147,1,0.060701,0.050669,0.049396,0.094002,0.053949,0.057507,1,-
1,0.060499,1,0.056636,0.084016,1,0.094407,0.05457,0.056773,1,0.056627,0.073263,0.076678,0.063952,1,0.056651,0.060024,0.067454,0.06738,0.099798,1,0.082795,0.051709,0.056389,0.11884,0.056675,0.065411,1,-
1,0.069036,1,0.06044,0.068755,1,0.065392,0.057875,0.060353,1,0.06107,0.06578,0.10609,0.077871,1,0.053238,0.060095,0.090216,0.076022,0.16607,1,0.05748,0.051948,0.054391,0.11682,0.06403,0.067718,1,-
1,0.057447,1,0.053526,0.061163,1,0.056391,0.057858,0.054763,1,0.052902,0.062122,0.072756,0.071075,1,0.054333,0.060892,0.074746,0.065906,0.11355,1,0.05281,0.051091,0.051709,0.086668,0.056412,0.060801,1,-
1,0.059798,1,0.056146,0.080355,1,0.055787,0.051845,0.054926,1,0.052825,0.064599,0.065805,0.076421,1,0.053027,0.053175,0.060906,0.061124,0.076298,1,0.055588,0.049318,0.054447,0.065866,0.052628,0.053649,1,-
1,0.054989,1,0.047306,0.11567,1,0.068868,0.050355,0.052348,1,0.054055,0.075056,0.077859,0.06271,1,0.049679,0.057721,0.061962,0.058006,0.12853,1,0.059043,0.052346,0.048712,0.09992,0.055454,0.062547,1,-
1,0.051726,1,0.050752,0.069611,1,0.061904,0.054485,0.058205,1,0.050436,0.060394,0.064747,0.059261,1,0.048402,0.057578,0.079099,0.064899,0.079321,1,0.052126,0.049383,0.054193,0.080391,0.055187,0.061541,1,-
1,0.061477,1,0.052531,0.090871,1,0.062817,0.061878,0.055088,1,0.05594,0.076913,0.099561,0.069138,1,0.058055,0.062994,0.084768,0.069032,0.17484,1,0.054948,0.060103,0.051721,0.15034,0.062058,0.06884,1,+
1,0.094677,1,0.062299,0.088757,1,0.072903,0.061694,0.06061,1,0.071388,0.085206,0.09408,0.075815,1,0.060326,0.067848,0.079856,0.073689,0.17347,1,0.063614,0.052013,0.05624,0.15359,0.062454,0.071698,1,+
1,0.12139,1,0.08902,0.16654,1,0.064221,0.067667,0.091388,1,0.06659,0.070595,0.10677,0.19467,1,0.058375,0.054638,0.070171,0.16003,0.21915,1,0.055297,0.05362,0.054103,0.11131,0.077692,0.10488,1,+
1,0.17559,1,0.093139,0.12087,1,0.093315,0.094643,0.082251,1,0.11034,0.1362,0.11589,0.10014,1,0.075369,0.078357,0.076888,0.083105,0.10954,1,0.067896,0.061483,0.062514,0.082809,0.065188,0.082987,1,+
1,0.053839,1,0.054353,0.057884,1,0.088645,0.056336,0.055209,1,0.056994,0.056697,0.083349,0.060752,1,0.054851,0.053576,0.08189,0.057985,0.10944,1,0.076784,0.055099,0.051882,0.13792,0.054821,0.058561,1,+
1,0.10078,1,0.064398,0.13556,1,0.070927,0.055717,0.053093,1,0.070281,0.11992,0.14205,0.062546,1,0.062894,0.084051,0.12495,0.059359,0.16409,1,0.067074,0.058013,0.0539,0.086071,0.058349,0.064158,1,+
1,0.061939,1,0.056545,0.11129,1,0.069363,0.052908,0.058867,1,0.061587,0.082651,0.11366,0.092428,1,0.052926,0.057605,0.075497,0.075349,0.14054,1,0.056617,0.047054,0.054015,0.10618,0.059921,0.0744,1,+
1,0.05934,1,0.054304,0.063977,1,0.065568,0.056455,0.049468,1,0.054608,0.067083,0.055566,0.082547,1,0.050302,0.060254,0.054232,0.069902,0.12893,1,0.058421,0.050356,0.053047,0.099341,0.05901,0.062869,1,+
1,0.080731,1,0.057973,0.07868,1,0.057248,0.055775,0.055182,1,0.070523,0.076111,0.071604,0.069195,1,0.055288,0.053224,0.05327,0.054404,0.07437,1,0.050189,0.049784,0.050049,0.065511,0.056271,0.062025,1,+
1,0.067792,1,0.055782,0.099843,1,0.072609,0.057842,0.058095,1,0.052422,0.082134,0.084237,0.079515,1,0.051995,0.054812,0.059973,0.059777,0.12406,1,0.0527,0.052328,0.052796,0.12062,0.066883,0.070345,1,+
1,0.062436,1,0.056818,0.067825,1,0.081997,0.057062,0.053736,1,0.064269,0.07248,0.10679,0.063999,1,0.05856,0.059981,0.10094,0.054319,0.18105,1,0.058978,0.050401,0.053275,0.10222,0.056075,0.054828,1,+
1,0.055173,1,0.053654,0.051847,1,0.066712,0.053253,0.055836,1,0.05564,0.048233,0.062092,0.082685,1,0.052441,0.051307,0.052826,0.069169,0.10558,1,0.054941,0.050806,0.053999,0.087452,0.058982,0.070301,1,+
