col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.050973,1,0.059784,0.051859,1,0.058339,0.054821,0.057963,1,0.052945,0.050039,0.057905,0.058227,1,0.051839,0.052388,0.054142,0.055754,0.056691,1,0.051983,0.050068,0.056883,0.06001,0.059703,0.06131,1,-
1,0.065996,1,0.1008,0.056805,1,0.0706,0.053011,0.085902,1,0.055668,0.060734,0.057144,0.060153,1,0.048479,0.059461,0.052188,0.05672,0.074972,1,0.051827,0.054187,0.05574,0.058847,0.066396,0.089405,1,-
1,0.051361,1,0.089269,0.05144,1,0.097237,0.053273,0.083851,1,0.053686,0.071769,0.056437,0.062389,1,0.047554,0.064175,0.052531,0.053415,0.11306,1,0.046486,0.065389,0.053485,0.050522,0.10954,0.17555,1,-
1,0.062898,1,0.15385,0.061759,1,0.07787,0.052012,0.10275,1,0.056672,0.095353,0.061596,0.066922,1,0.051501,0.080672,0.052869,0.057448,0.12169,1,0.053172,0.073275,0.052279,0.052819,0.12,0.1363,1,-
1,0.080733,1,0.19678,0.079024,1,0.093935,0.05258,0.112,1,0.06744,0.086251,0.077993,0.092265,1,0.0551,0.056035,0.056651,0.069627,0.10423,1,0.053213,0.050999,0.050801,0.059112,0.090626,0.10516,1,-
1,0.058941,1,0.14093,0.056316,1,0.086108,0.052143,0.10153,1,0.054722,0.088874,0.055811,0.054003,1,0.05487,0.076582,0.054215,0.052605,0.11183,1,0.05351,0.065736,0.05288,0.052309,0.095752,0.11569,1,-
1,0.064634,1,0.20133,0.060419,1,0.095033,0.05457,0.12492,1,0.056434,0.073263,0.05585,0.063952,1,0.053446,0.061978,0.050917,0.056473,0.097581,1,0.053984,0.057733,0.052251,0.055774,0.086744,0.10404,1,-
1,0.079462,1,0.14235,0.067642,1,0.079423,0.057875,0.081036,1,0.066604,0.06578,0.063179,0.077871,1,0.05243,0.056276,0.052032,0.060635,0.11491,1,0.050447,0.055172,0.052968,0.065812,0.10537,0.1353,1,-
1,0.067625,1,0.11285,0.06081,1,0.079474,0.057858,0.09188,1,0.059647,0.062122,0.058597,0.071075,1,0.050286,0.052327,0.049652,0.054749,0.064927,1,0.051412,0.054621,0.051546,0.055185,0.075575,0.096856,1,-
1,0.067461,1,0.096579,0.067374,1,0.05805,0.051845,0.071319,1,0.053476,0.064599,0.062199,0.076421,1,0.050166,0.056381,0.056387,0.059786,0.08477,1,0.052003,0.051423,0.053437,0.058227,0.07438,0.097593,1,-
1,0.066142,1,0.2147,0.05938,1,0.091581,0.050355,0.10077,1,0.055994,0.075056,0.05834,0.06271,1,0.050035,0.058676,0.050538,0.052115,0.097047,1,0.051661,0.051274,0.049793,0.049334,0.074725,0.10903,1,-
1,0.061137,1,0.088037,0.051708,1,0.084904,0.054485,0.076725,1,0.054865,0.060394,0.054235,0.059261,1,0.053702,0.056431,0.053837,0.057052,0.061655,1,0.05145,0.053577,0.049196,0.056314,0.065984,0.10909,1,-
1,0.068856,1,0.14611,0.066943,1,0.075507,0.061878,0.10344,1,0.063101,0.076913,0.068007,0.069138,1,0.057653,0.066473,0.056414,0.059645,0.16681,1,0.056074,0.062218,0.057594,0.062532,0.1538,0.21399,1,+
