col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col 190
-0.9385995,-1.3838605,-1.3555802,-0.9895616,-1.0405141,-0.5862788,-1.6117988,0.87805815,0.60477065,0.46512894,0.79893051,0.07034995,1.04635164,0.22025029,1.43007858,1.26724945,1.51228548,1.21717132,1.19673688,1.18319543,0.91914363,0.25853683,0.74323402,0.59938432,-0.0014832,0.29862572,-0.1841880,0.19186917,0.17418078,0.68529514,0.52972224,-0.0913074,0.23099767,-0.2624523,0.11297105,0.36610359,0.24466209,0.04960507,0.33488434,0.02412459,0.53531965,-0.1625941,0.35223097,0.93475598,1.27905061,1.07553520,-1.3032228,0.46761161,-0.6915011,0.28436497,1.31031635,1.00010122,-0.2537084,1.12328128,-0.5577118,1.05720240,-0.9052564,-0.7955650,-0.9098118,-0.8920151,-0.8920190,-0.9935346,-0.9524699,-0.5654758,-0.2331555,0.18715156,-0.5571662,-0.1616037,-0.6788575,0.73658018,-0.6645959,-1.2744632,-1.3760051,-0.7229795,-1.1489776,-0.3986527,-1.0524653,-0.0269896,-0.2656454,-0.2261064,-0.0954052,-0.1908870,0.63747706,-0.0309682,-1.3745014,-0.7447423,-0.8090981,-1.3389266,-0.3088385,-0.8566108,-0.8034415,-1.3904585,-0.8335293,-0.8649516,-1.3396103,-0.3829716,-0.8888969,-0.8381066,-0.2388865,0.65131291,0.73191554,-0.4119430,0.44810302,-0.2268698,0.19716474,0.35778428,0.15066184,-1.1848693,0.38489054,-0.2166649,0.27847655,-1.1818173,0.10026033,-1.3270384,0.65967154,0.32271317,0.77046355,0.85694643,0.72472195,0.81462558,0.53610491,0.16338914,-0.6198461,0.40940939,-0.5560458,-0.2910115,-0.9108607,-0.3862320,0.26304404,-0.6424808,0.11124855,-0.5178010,0.60093141,0.38492657,-0.5396677,-0.1872525,0.44686874,-0.0680296,0.39851119,0.11028443,1.22569415,0.54759667,0.38685417,1.39648631,0.41084681,1.46833371,0.78050521,0.67672072,0.58378966,0.52269152,0.50435325,0.68050714,0.61179051,0.85210315,0.52259446,0.52840818,0.46418124,0.32634548,0.63732435,0.44025465,0.79750968,0.90132643,1.71719460,1.42787611,0.55820682,1.07777039,0.88387542,1.75460290,0.67847457,-0.8930580,-0.9652053,1.27700417,-1.1547222,0.75155787,-1.1274590,-1.3125606,-0.7165674,-0.7605017,-0.6310696,-1.2032877,-1.2209164,-0.6220733,-0.8188015,-0.9474465,-1.0821993,-0.9138606,-1.0922709,-0.8942613,-0.9763505,-
-2.4342452,-1.2953459,0.68183715,-2.1216454,1.13715243,-1.4192675,-0.7326358,-0.7307264,-0.1622398,0.89177419,-0.5256506,0.98477117,-0.1036807,1.22803753,-0.7499645,-0.4826514,-1.3789597,-0.3029735,-0.6664424,-0.0777427,-1.2275602,-1.2509396,-0.9512625,-1.1112109,-0.8227740,-0.7996978,-0.8092294,-0.9066811,-0.9665786,-0.7324966,-0.5385081,-0.1140120,-0.8824808,-0.7610145,-0.1408575,-0.7025529,-0.9176808,-1.6744074,-0.6672252,-0.9381701,-0.2568372,-2.1662377,1.08694590,-0.0341983,0.26770826,-0.6548211,0.31835360,1.05500552,0.13344759,0.80529220,0.03500845,-0.1995070,0.66613488,-0.1152423,-1.0641809,1.17428670,0.96714534,0.98986142,1.13683479,1.47056396,-0.9908094,0.92579360,1.03485772,-0.8618816,-0.0983424,0.10299380,-0.3405991,0.60969928,-0.4554237,0.34573927,-0.3301271,0.53581944,1.36078949,0.24909225,1.24648216,0.10307551,1.19631299,-1.1912368,-0.2237950,0.96056793,-0.3050121,1.35293707,-1.1934552,0.49003006,-2.3006736,-1.7489146,-0.9912740,-1.1856850,-0.8180411,-2.1406103,-1.2383060,-1.7317537,-1.1446393,-0.8718274,-1.1326855,-0.9193068,-1.1789133,-1.0899543,-1.2465546,-0.6994135,0.87106570,-0.8657791,0.27973386,-0.9333774,0.47377655,1.45172903,1.48696690,1.81119620,1.44365096,-0.9388815,1.56959510,1.96874515,-1.5920771,-1.1134054,0.08983331,0.68364238,0.19999837,-1.6122212,-0.5783838,2.46327261,1.96874319,2.16421388,1.88646055,-0.1343374,2.50112753,2.07606814,-2.6582546,-2.1895412,-0.8418458,-2.8650577,-1.1710624,-2.5743777,-1.9704535,-0.4435666,0.55661249,2.10856518,-1.0215986,1.41559465,0.21690670,2.55796994,-2.7154448,-2.6123416,-2.9243296,-2.5913735,-2.8446882,-2.1181758,-2.6707443,-2.0561458,-1.2430450,-0.9683897,-1.4094876,-0.4876488,-1.1330589,-0.6287517,-2.1190838,-0.9084081,0.38555887,-1.4480279,-0.1037051,-1.2307243,0.31261272,-2.6427141,-2.5248846,-2.8631294,-2.3855160,-2.7615875,-1.9217300,-1.7098372,0.29968745,0.28232158,0.44066290,0.32900980,0.45102648,0.36024136,0.52129829,-0.5723013,-0.8256243,-1.3381840,-0.6310696,-1.3191851,-0.4590441,-1.0701770,0.18523706,1.74499854,1.89025826,-0.0616592,1.95354605,0.19682307,1.82455514,-
-0.3437171,-0.0856993,-0.1241444,0.32947383,-0.2975698,-0.3611815,-0.7941825,0.30942729,-0.1191032,-1.3307864,0.16313732,-1.1188609,-0.0417538,-1.9660821,0.49210283,-0.2965494,-0.6417523,-0.0961265,-0.4901265,0.18136063,-1.6347155,0.02819569,-0.8872115,-0.6276086,-0.4769777,-0.8741575,-0.7284450,-0.6780898,0.00412893,-0.9926210,-0.7230006,-0.5701290,-0.9579679,-0.5984854,-0.7623343,0.99528472,-0.4469395,-0.6677079,0.21016459,0.00940510,0.26922312,-1.4901318,1.08694590,0.93475598,0.87451367,1.07553520,-0.2897375,0.46761161,-0.8977383,1.11784853,1.20404069,1.10915652,1.07495413,-0.6782075,1.06298924,-0.6990621,1.59127926,0.81131878,0.94191607,0.68303758,0.98499826,1.56556967,-0.3846620,-0.8821181,-0.4305646,-0.3763221,0.06723034,0.55133590,-0.7735860,-0.8000259,-0.3661949,-0.0645189,0.25619853,0.14824278,1.52945567,-0.0421694,-0.7816048,0.16998190,0.83360429,0.01996321,0.25401565,0.00813832,0.25156118,-0.0873588,-1.2926096,-0.0765263,-0.0635400,-1.1056284,-0.1491208,-1.2068406,-0.0782530,-1.3100918,-0.1401081,-0.0999216,-1.1174306,-0.2147435,-1.2337429,-0.1020442,-1.9913754,-0.6867008,-0.3617116,-2.0354815,-1.0465104,-1.7730940,0.05762129,-0.5173715,-0.7402081,0.19793012,-0.2503656,0.26481275,-0.3670827,0.27228843,1.55083533,1.45019168,0.88760682,-1.0006939,1.11274265,-0.9949293,-1.1707047,-0.8340214,-0.8965333,0.39878029,-0.8377859,-1.0043324,-0.8006197,-0.1726575,-1.8341196,0.36834551,-0.2142417,-0.3070761,-0.5483021,0.41999813,-0.4683371,-0.1934695,1.03257712,-0.4252903,0.71512032,0.10600592,1.00705982,-1.1021031,-2.3484272,0.60192659,0.09374392,-1.4232222,-0.7128473,-0.3140538,-0.6709090,-2.2526994,-0.9532588,0.19190249,-2.7141878,-0.2910380,-1.9675079,0.45460651,-1.3606982,-1.0819811,0.12408834,-2.1767020,-0.3631021,-1.4383278,0.38608018,-1.4692921,-1.7644171,-0.5223653,-2.0910264,-1.3964716,-1.6863231,-0.8294911,0.29968745,-0.6971614,-0.5635287,1.27700417,-0.3518478,0.55589962,-0.5091750,-0.7838040,-0.8256243,-1.4537205,-0.7380306,-1.6668773,-0.7855608,-1.2942289,1.64565685,-1.1397640,0.08555182,1.38708312,-0.0044791,1.65160235,0.06102191,-
0.30789125,-0.0257644,-0.6750232,0.16070576,-0.4000961,-0.1289107,-0.8544591,-0.5193051,0.13035500,0.05853274,-0.5867012,0.28052178,-0.7707239,-0.2310588,-0.9086680,-1.0920577,-1.7191919,-0.8252878,-1.6626051,-1.0566013,-1.4061362,-0.6829363,-1.4082847,-1.5108353,-0.5399430,-1.3354994,-0.8540729,-1.3293278,-0.7668177,-1.5288653,-1.6247485,-0.6335349,-1.4256755,-0.9155289,-1.4175747,-2.8881759,-3.8832189,-4.4029262,-2.3327644,-3.9078432,-2.8691850,-4.6023490,-1.3008776,0.93475598,1.27905061,-0.8470829,1.33183885,-1.4903680,1.37087070,1.11784853,1.09776503,0.78199063,1.07495413,0.78550212,0.96169542,0.82303379,-0.7269324,-0.6170223,0.16224117,-0.8045122,0.19467517,-0.8107414,0.75095377,1.27155573,-0.1814849,-0.7187021,1.44630074,-0.2225083,1.41999189,0.00102103,-0.2225541,-0.2547397,-0.5940793,-0.3115769,-0.3181148,-0.1428910,0.19822048,-0.1484218,-0.9168430,-1.6767998,-0.0677257,-1.1041498,-0.3618206,-1.2901086,0.24088247,0.26404523,-0.0073501,-0.1710918,-0.0779102,0.28604254,0.21405920,0.19484359,0.21330994,-0.0422642,-0.2274318,-0.1397385,0.23619160,0.19465109,-2.1203679,-2.2727857,-0.4508627,-1.6638247,-0.4671452,-1.3334825,0.58369813,-0.0797936,0.37337935,0.42839670,-0.4621177,0.26481275,0.27847655,0.02993747,-0.0206209,0.06157659,-0.5939725,0.08209370,-0.4845598,-0.1307206,-0.6968480,0.22582307,-0.1251127,0.98725815,0.14294281,0.84440688,-0.1891850,1.01088227,-0.5736062,-0.9881588,-1.9490789,-0.5238704,-1.1389303,-0.7506712,-1.6159296,-0.3774835,0.16313099,-0.5761109,-0.6951998,-0.6260052,-0.4514026,-0.1219515,-0.3611506,-0.0506392,-0.3591069,-0.6526747,-0.7270866,-0.1824218,-0.3296493,0.59351532,1.13778934,0.66075320,0.15963707,0.07631591,1.01121665,0.62177376,0.44216540,1.10884214,0.60612609,0.00674983,0.01517220,0.82277056,0.55910689,-1.0240929,-1.9972181,-0.7283701,-1.2028864,-2.1041306,-0.5343774,-0.2976900,0.86786813,0.87001141,-0.1618520,0.89780642,1.05318227,0.94721612,-0.0969857,-0.8895553,0.37400075,-0.0672829,-0.9519525,0.07158369,0.52050607,0.83426367,-0.3624203,-0.5628115,-0.5514033,-0.4877599,-0.5483750,-0.8033376,-0.6651388,-
0.27945148,-0.0469345,-0.9390206,0.54662243,-0.9766756,0.24133724,-0.4520051,-1.2810785,-1.1926636,-1.0636429,-1.3647893,-0.4908133,-1.3693732,-0.7611959,-1.3966459,-1.3643965,-1.2081621,-1.2122805,-1.3856501,-1.2847099,-0.7072225,-1.1315697,-1.1114546,-1.0746499,-1.0729762,-0.5555012,-1.0972875,-0.8049577,-1.2152249,-1.2233930,-1.1794163,-1.1003785,-0.6349147,-1.1212157,-0.8899820,-0.2440194,-0.3052620,-0.5637724,0.06780305,-0.3587818,-0.4504830,-0.4416925,1.08694590,0.93475598,1.27905061,0.88327338,-0.4924346,1.05500552,1.37087070,-1.3826021,-1.4528507,0.78199063,-1.3779613,0.78550212,-1.3680623,0.94011809,0.69965937,0.81131878,0.94191607,1.29555810,0.88620787,1.56556967,0.84558842,0.26151423,-0.2771756,-0.1291985,0.42477587,-0.1323373,0.00294878,-0.0237863,-0.0821838,-0.3776119,-0.2379850,-0.4244723,0.23751625,-0.2173191,-0.4795464,0.62387140,0.54103396,0.20525535,0.61168079,0.20157034,0.71826136,-0.0098264,-0.9328506,0.14629975,0.40794858,-0.7465764,0.66468380,-0.6929729,0.18307438,-0.9570322,0.09112308,0.38388090,-0.7754901,0.64242404,-0.7277744,0.16320167,-0.8452916,-0.5019180,-0.2487569,-0.6274348,0.29852242,-0.1040264,-0.0110760,0.79536218,0.59609686,-0.4934696,1.44365096,-0.4574038,-1.0126420,0.51463939,-0.5041459,0.70247586,0.31776860,-0.3991452,0.19999837,-0.5010957,0.48779362,-0.8340214,0.09529313,-0.0720019,-0.2929366,-0.1343374,-0.8006197,0.06405039,0.45383477,0.50960720,-0.0986335,0.59308301,0.17456403,-0.3907445,0.82933660,-0.1910969,-0.4373878,-1.0350234,-0.4755635,-0.6753845,-0.3518014,-0.3729224,0.66690635,0.68026721,-0.4692592,0.40641323,0.11180461,0.56385077,0.16644243,0.15928936,0.25337834,-0.1112641,-0.5157775,0.40059361,-0.1182855,0.12290612,0.02242836,0.18223116,-0.1876052,-0.6194452,0.34908977,-0.2589126,0.04275320,-0.8829020,-0.1458340,0.03133393,-1.0620609,0.06055037,-0.6930436,0.77404952,-1.2154610,-0.8930580,0.64150122,-0.9981823,0.65174508,-1.2050246,0.93348764,1.01396868,1.02834169,0.85700870,1.18726663,0.88286551,-0.0236884,-0.3980215,-0.9100777,-0.5628115,-0.5514033,-1.0843009,0.75697510,-0.7124139,-0.5614015,-
-0.0619281,-0.3531955,0.14809969,-0.0524452,-0.0400605,0.52011162,0.39201763,0.20089115,0.28464121,0.67882447,0.31316284,0.38658981,0.46920237,0.41692978,0.43089544,0.71605128,1.09064947,0.86468284,1.02622909,0.69209028,0.59591703,-0.3908810,-0.0212637,0.11236053,-0.3507512,-0.2977818,-0.2934566,-0.6331628,-0.4749096,-0.1014611,0.03248561,-0.4430193,-0.3736392,-0.3689793,-0.7171313,0.25578075,-0.5703629,-0.0380638,0.20870854,-0.1161434,0.33113272,-0.4544340,-1.3008776,-1.5845253,-1.3504394,-1.4238683,-1.3032228,-1.4903680,1.37087070,-0.6533040,0.03500845,-0.3085623,-0.6625276,-0.3404284,-0.6590056,-0.3478092,-1.0835804,-0.9741076,-1.0072711,-1.0670210,-0.9908094,0.37741411,-1.0471045,0.48965148,0.56459495,0.42098078,-0.2849349,0.76340081,0.33641112,0.50174910,-0.5765519,-0.0464415,0.38462851,-0.6074935,0.39155786,-0.7971116,0.43384653,0.63875485,1.16675229,0.81862282,0.36042748,0.51965796,0.08563334,0.95838563,-0.9695367,-0.9756420,-0.7094039,-0.8478545,-0.6072828,-0.8925323,-0.4181471,-0.6001757,-0.5542223,-0.4882233,-0.4909093,-0.1959490,-0.6503661,-0.4433069,0.81331010,0.48779587,0.89331391,0.37607922,0.88845598,0.52640208,0.74139405,0.79536218,0.81881437,-0.7239362,-0.8856219,-0.6981427,0.92403582,-0.6971154,-1.4711959,-1.2202219,-0.7079401,-1.3616231,-0.5986528,-0.2541790,-0.6968480,1.87447010,1.52793141,1.57573601,1.66852084,1.38815373,2.01197978,1.60265220,0.82114686,1.46016755,1.30608301,0.09562734,1.72158383,0.39592487,0.77993289,-0.2171952,1.09229942,1.31336396,-0.1352316,1.39136444,-0.4198702,1.07132710,0.36784776,1.65324048,2.18195153,-0.0243620,1.90078469,-0.0756552,1.80141435,-0.9993546,0.11557207,0.50934614,-1.3190896,0.17732044,-1.1883929,0.40050799,-1.0975549,0.03784943,0.45046051,-1.3642175,0.11917931,-1.2837156,0.33008543,-1.2649246,-0.9795080,-0.6810915,-1.5729343,-0.1385734,-1.3161592,-1.8799619,1.24665524,1.26180464,-0.9652053,1.27700417,-0.9540036,0.55589962,0.72739296,-1.2068093,0.81022804,0.39486285,-1.2728354,0.41927589,-1.3297553,0.49818588,-1.0013540,-1.1397640,-1.2945178,-1.0843009,-1.3098292,-0.9851850,-1.2875623,-
0.76773582,0.90040483,0.93538415,0.61165938,0.88286926,1.39848589,0.90273333,0.19224109,0.15107096,0.52904896,0.31778679,1.10645225,1.11396674,0.54990306,0.10169989,0.12060414,0.49868586,-0.3388506,1.23778901,0.02672089,1.10004536,-0.6764648,-0.6546811,-0.6642674,-0.5549939,-0.2101358,-0.6916778,0.17661587,-0.7603494,-0.7533205,-0.5441970,-0.6486911,-0.2691972,-0.7572086,0.41069328,-0.0211713,0.02424221,0.72136743,0.00779972,0.26689621,-0.3310311,1.57954634,0.71958844,0.93475598,1.27905061,0.49874976,-0.2897375,0.46761161,0.33968477,-1.1742312,-1.2402994,1.00010122,1.38156856,1.01068822,1.36687069,0.23761226,0.78882136,-0.2599370,1.13683479,-0.3669975,1.18257903,-0.4451551,1.03485772,0.28585760,-0.0715073,-0.0825285,0.25521149,0.42558781,-0.4284993,-0.6311816,0.21654416,0.41414790,0.22936334,0.40309948,0.08639360,0.63767680,-0.1026747,0.36942473,0.18850862,0.01576283,0.00386485,0.10091017,0.23766108,0.00266304,-0.5938038,-0.8926952,-1.1132958,-1.0192114,-1.2475491,-0.3555158,-0.9194827,-0.6242991,-0.9870630,-1.1770941,-1.0351320,-1.3717008,-0.3955047,-0.9558878,0.50553251,0.23942569,0.71031516,0.26714392,0.33622701,0.44597687,0.87461211,1.45172903,1.48696690,1.81119620,1.44365096,1.94998485,1.56959510,1.96874515,1.55083533,0.06157659,-1.9615842,1.16488133,-1.8536762,-0.2541790,0.84318612,-0.7162609,-0.8965333,0.39878029,-0.7288160,1.06190562,-0.6783328,0.41911234,0.18919528,0.08686972,0.06300341,0.46423205,0.31642004,0.22292334,-0.0678887,0.30004893,0.70870528,0.83410658,0.95143120,0.71577700,0.75070659,1.09770302,-0.6941668,-0.9459123,-1.2974324,-0.5526086,-1.3396588,-0.3181016,-0.5878013,-1.5952021,-1.4716184,-1.1941531,-0.6205630,-1.0706855,-0.5407388,-0.9277380,-1.4463135,-1.2866349,-1.2457842,-0.7165946,-1.1659264,-0.0417768,-0.7760307,-0.6898663,-0.3449428,0.26183890,-0.3380009,0.31849044,0.32947744,0.60349548,1.24665524,1.26180464,1.44485451,1.27700417,1.45461946,1.33853262,1.34567698,0.90821735,0.91928487,0.62593577,0.75942280,0.53517330,0.95586171,-1.8543585,1.55438061,1.55268103,1.57178065,-1.0843009,-0.3308166,1.01513642,1.51334339,-
0.51372157,0.34127843,1.41229556,0.64410098,1.55648416,0.42448236,0.66004265,-1.4664581,-1.1544677,-0.7931783,-1.0754672,-1.0985640,-1.5390780,-1.0971802,-1.2319623,-0.9792520,-0.8061109,-1.0063488,-0.6692878,-1.1475845,-1.0340186,-0.4008843,-0.7828753,-0.4583918,-0.5528438,-0.8106395,-0.3897535,-0.4763609,-0.1679021,-0.5531397,-0.5502353,-0.4604400,-0.8935734,0.02877496,-0.5593657,0.77240320,0.40487270,0.85702390,0.45207175,0.14447137,0.83341051,0.40788574,0.53590971,-0.2279892,0.06543979,0.49874976,-0.0870404,-0.1197822,0.13344759,-0.7574894,-1.4528507,-1.8353365,-0.7647324,0.33512991,0.15134488,-0.2307249,1.41295528,1.52548935,-0.0326775,1.38306103,-0.1016959,1.38277651,-0.1007580,0.36043521,-0.7844635,-1.5356472,-0.1394927,-1.4347978,0.22632282,-1.0665125,-0.0603889,-0.5443637,-0.8994227,-0.1809363,-0.6362154,-0.2956802,-0.9037280,-0.0876593,-0.5577482,-0.9361082,-0.2719627,-0.6526965,-0.5463138,-0.7611188,-1.4834168,-1.9883428,-0.9270022,-1.4583610,-0.9214635,-1.6515234,-0.8202871,-1.4973458,-2.0326765,-0.9859350,-1.4533528,-1.0282399,-1.6715900,-0.8552047,-0.7469600,-0.5434465,0.50523016,-0.6789951,0.47498846,-1.1565731,0.58003182,1.01415113,0.59609686,0.88932987,0.59664263,0.98702937,1.13922225,1.48404323,-1.1085521,-1.3270384,1.00157447,-1.0006939,0.42818444,-0.0072622,1.08011445,-0.8340214,2.07894614,1.10495372,-0.8377859,0.95315625,-0.5560458,1.12923626,0.54766222,-0.2004886,-0.1028432,0.72966884,0.55406875,0.20762739,0.30737942,-1.0214510,-1.1957725,-0.9926991,-0.6836559,-0.7337480,-1.1516513,-0.5175903,-0.7696230,-1.5007731,-1.1727629,-1.0232046,-1.1598393,-0.6501299,-0.4310743,-0.6605847,-1.1943273,-0.9038534,-0.1377543,-0.3807528,-0.8921768,-0.6117857,-0.7700888,-1.1257317,-1.0024872,-0.2689697,-0.4554839,-1.0000403,-0.7176907,-0.1636657,-0.3287469,-0.0784720,-0.0958150,0.05369952,-0.3398349,0.61622252,1.24665524,1.26180464,1.24401618,1.27700417,1.25390086,1.33853262,1.34567698,-0.6780526,-0.8256243,0.27932639,-0.6310696,1.11466031,-0.5678830,0.49818588,-0.4536965,1.74499854,0.51018863,0.53488171,0.53941674,-0.7124139,0.06102191,-
-0.0164040,0.21618654,0.59082199,0.20052744,0.30461862,-0.0212103,0.36190323,-0.8425774,-0.7159366,-0.3839937,-0.9817961,-0.5050162,-0.6609890,-0.6494905,0.29372777,0.28144462,0.57712868,0.14454216,0.46180238,0.31760678,-0.0121362,-0.6389627,-0.5917662,-0.6061510,-0.6712983,-0.9758313,-0.4896857,-1.0824846,-0.7228662,-0.6885738,-0.7010931,-0.7658092,-1.0610446,-0.5602847,-1.1692144,-0.0082337,-0.5176070,0.01085774,-0.0657989,0.17227855,0.19037349,-0.6755554,0.90326717,0.93475598,1.07678214,0.88327338,-0.8978287,0.85920755,0.54592196,-1.3826021,-1.4528507,-1.8353365,-1.3779613,-1.9167311,-1.3680623,-1.9869895,-0.9944184,-0.9741076,-0.9098118,-0.9795181,-0.7932286,-1.0849311,-1.0471045,-0.3463260,0.03067472,-0.1994231,-0.1297079,0.14143692,-0.0817689,-0.2018824,-1.6943057,-1.3493984,-1.3607923,-1.7926109,-1.3564362,-1.6500298,-1.2442070,-0.5755443,-0.1774262,-0.2691374,-0.5756074,-0.3416693,-0.5830849,-0.2342606,0.00960810,-0.0824978,0.33311399,0.08234462,0.22398241,0.06312383,0.16611833,-0.0321239,-0.1463048,0.52551813,0.01392647,0.28627977,0.01669959,0.43929513,0.16046767,0.42274878,1.02350000,0.56940990,0.87542037,0.41205529,0.84175413,-0.0797936,0.15066184,-1.1848693,-0.6738698,-0.6981427,0.06329012,-1.1818173,0.94642908,1.55700823,1.00157447,1.76643002,1.11274265,1.72115513,1.08011445,-0.1274584,-0.0149098,1.92882273,-0.2929366,2.04064996,0.29996266,1.95771416,1.29433594,1.14304191,0.79203775,1.34548983,0.84386216,1.31611228,0.86395399,-0.6179042,-0.7105620,-0.5645520,-0.9366917,-0.6573479,-0.5036213,-0.2696567,0.20509545,0.23720853,-0.0097856,0.14818338,0.10794474,0.27549252,-0.0116639,-0.6208114,-0.8480081,-1.2855563,-0.6912746,-1.1517413,-0.3574120,-1.2404898,-0.7316426,-0.9717083,-1.3949260,-0.7672687,-1.2493917,-0.4879154,-1.3684317,0.64261564,0.13768253,-0.1633254,0.61236645,-0.0988909,0.65410305,-0.3766868,0.86786813,1.06590803,-0.5635287,0.89780642,-0.5525664,0.75155787,-0.3030804,-0.2550473,-0.2803401,-0.7605017,-0.4171477,-0.7396981,-0.2413662,-0.6220733,-1.0013540,-1.1397640,-1.2945178,0.87576227,-0.4395958,-0.9851850,-0.4576643,-
0.21070497,-0.8646657,-1.2725053,0.23209778,-1.0068915,-0.2749024,-1.7254687,1.44959342,0.34459325,1.40774074,1.10317200,1.39881925,0.95161600,1.00316342,0.85718568,1.07182730,2.12445905,1.01527287,1.98873865,0.86037574,1.33226494,0.53564846,0.76746041,1.03679658,0.72030972,1.68536159,0.39512165,-0.1176740,0.45115270,0.71022689,0.97630701,0.63553590,1.63686807,0.30232165,-0.1984744,-0.3014865,-0.6824325,-0.9393047,0.30264222,-1.4642086,0.44919007,-0.6647690,-0.9335201,-1.5845253,1.27905061,-1.2316065,-1.3032228,-1.0987721,1.37087070,-0.1323768,-0.1775428,1.10915652,-0.1515036,1.01068822,-0.6590056,1.17428670,-0.9944184,-0.8848363,-0.9098118,-0.9795181,-0.8920190,-1.0849311,-0.5739313,-0.3124297,-0.1982351,-0.1268830,-0.5344039,-0.7853464,-0.0495254,-0.3460554,1.57072471,1.05422039,1.77347367,1.15950940,1.24445879,1.32390470,2.04183694,2.31566960,1.71244039,1.87363002,1.71346601,1.22175764,2.09646497,1.86586355,1.75241176,2.39643482,2.32743270,1.41543020,2.03076779,1.26758279,1.35591348,1.67822515,2.42613369,2.35349652,1.28348035,2.08129881,1.20264362,1.35362698,0.72711019,0.94095021,0.59762405,1.00911570,0.36520144,0.66555443,0.66876627,-1.3925273,-1.4083607,-1.1848693,-1.3091261,-1.1796204,-1.2278284,-1.1818173,0.22114158,0.70247586,0.77363918,0.32271317,0.77046355,-0.1307206,-0.8153122,-0.8340214,-0.4557215,-1.1312621,-0.8377859,-1.1130817,-0.8006197,-1.1194894,-1.4615110,-0.1399172,0.88083879,-1.0178944,0.41160892,-0.2617725,1.30832211,1.81147104,1.22921833,0.93180282,2.18137449,1.43519663,1.48830574,1.29726484,0.99127065,1.07645584,1.15317965,1.32102526,1.35379827,1.13840113,1.33084870,-0.2737091,-0.2458456,-0.3175131,0.02034643,-0.3541727,0.02987715,-0.4186172,-0.0938230,-0.3408134,-0.3996552,0.02107899,-0.4281136,0.16622140,-0.1980242,0.63366376,0.97522823,1.01232802,1.01008239,0.77942528,0.68022708,1.30350782,1.05726168,1.26180464,1.24401618,1.08740530,-0.5525664,1.33853262,-0.5091750,-1.2068093,-1.4799652,-0.2983559,-1.2728354,-0.3920059,-1.3297553,1.05831552,1.28055190,0.78341101,0.82866624,0.87576227,0.86575427,1.83344976,1.40960614,-
