Anterior,Temporal/Left,Central,Temporal/Right,Posterior
-5.147768477776294,-0.6248978662663482,0.6343493583134829,-5.531025289115119,-21.72227472415447
-4.590442408408738,3.4584010788822606,-0.4051032903186669,-11.241682857451885,-29.574791114869257
1.002882143398012,11.520975680280054,-2.661325322650616,-15.261530889555825,-23.523003877095363
5.600728821296332,17.95641880539971,-4.0092158847056325,-14.399204588817234,-14.59566962048681
3.937223207668467,17.694505162521654,-3.072210264775618,-7.6890751655866945,-12.816238722688038
-3.6647199235268992,11.06300570244203,-0.8661571868037607,1.4265177854866353,-18.62228931887889
-12.115237265886329,3.6384653234195197,0.029434774267413033,7.12042834972187,-25.162430697396587
-16.307201146147815,1.6498446157556264,-2.1875410066956453,5.7161993569763565,-26.679646653305223
-14.851924605536292,7.1826996162783425,-7.0200342414799,-1.5674896151724607,-23.467064614410006
-10.009882405707582,16.9035306068621,-12.202510880365423,-10.003075242524112,-19.829758405992855
-5.104910362236524,24.744408509655187,-15.495190914728955,-15.073969897904545,-19.252414692269603
-2.2858790956208654,26.175465559588808,-16.105209090581145,-15.117661248292404,-21.989449167696858
-1.9935046653478041,21.094786694309704,-14.824272367876869,-11.29250257734051,-25.905814072167153
-3.5581046665022305,13.555179500565176,-13.102186307805423,-6.043911552399454,-28.319790538794752
-5.954056641234031,8.677917332146908,-11.874029652540306,-1.8021917483657415,-27.47391572117641
-8.343461550407673,9.030539378978277,-10.930468428971219,-0.35102248347546006,-23.75576166579404
-10.341063414684928,13.277751043731364,-9.33544670976486,-2.294766315789907,-20.084383319546944
-11.86851462173723,18.113062578786174,-6.640109356551621,-6.623492623694565,-20.05308723989225
-12.719412543342722,21.489768360213606,-3.8725357519590498,-11.116636872737951,-24.361185874448573
-12.402574480210028,23.877837538644627,-3.0641244549852726,-13.810757036028845,-29.077478846200563
-10.624505485342011,26.43083353968069,-5.397773427952303,-14.3703108461362,-28.612855859720796
-7.909964065205772,28.49177382312393,-9.605465119448857,-13.96487903822255,-21.256652401201713
-5.499272215512857,27.8015310571644,-12.50204125972187,-13.772831711795957,-11.499981765716557
-4.476981934427209,23.48271188513475,-11.562005914956647,-13.76709614241034,-6.17331496157548
-5.085394443259011,18.14274805544159,-7.221393716751712,-13.091599414668755,-8.218718951941215
-6.9160865328261005,15.90584659968555,-2.543698032983011,-11.400556829122785,-14.647761557137308
-9.433964950479437,17.90765550373014,-0.5344936227938879,-9.390585548885388,-20.433080323804525
-11.895850558125188,20.418131334275003,-1.7381380099272699,-7.82061024690529,-23.373087326054637
-12.902172198691106,18.414841605270023,-4.382344977661151,-6.329764968734755,-24.43193470367482
-10.890058245357922,11.306972032659848,-6.523306914295434,-3.781567513523112,-24.16267346159804
-5.887249182338547,4.479034122648034,-7.682332870810015,-0.032878811679106335,-20.719695283761332
-0.651071201182044,4.460772805049214,-8.45454810097421,2.8898098115596484,-12.572529145488406
0.953530104819811,12.49572089029319,-9.142671924743706,1.9074417885541717,-2.3924925251956832
-2.3991561972056132,23.278196440899137,-9.41541080530703,-4.408857511942932,3.5732246892753157
-7.58929706314226,30.08975497851219,-9.297704191416466,-14.118141238651013,0.9824011997261327
-9.667804776733105,30.71883105429043,-9.802510888396474,-22.931675017105615,-8.191144102878333
-6.966823725247042,28.04902352332563,-11.883253831059934,-27.14438802459616,-17.5304493127618
-3.2695030431988386,25.50486076407295,-14.747438867417173,-25.92815111836854,-22.379987323248535
-4.121513871833042,23.16804995711081,-15.841530382714302,-21.25150678872305,-23.46599904089141
-10.710606734546431,18.946204637571036,-13.145351503135574,-15.931799116494512,-24.242300992725053
-17.921054397310336,12.616940415655275,-7.565222013368247,-11.698730586866978,-25.808313678866583
-19.104347511090662,7.143787743418947,-2.6742889877083282,-8.642435457848539,-25.86062915337944
-12.852331343210263,5.340117639229765,-1.6973153355231831,-5.969110842890513,-22.739112750775654
-4.638146957257848,6.196725701361981,-4.641040572147026,-3.2002394344073615,-18.996613021783173
-1.4484341287233016,6.012290968369516,-8.442282784674473,-0.9663862247664676,-19.276811842049835
-4.9846400026244035,3.529812203719789,-9.901319237795397,-0.9325276454139741,-24.41345466995537
-10.38540674956766,2.715453405097147,-8.397676834358002,-4.702550115673894,-28.898967418461744
-11.48481708897567,8.843277285033455,-5.8564020034146385,-12.111864463203593,-25.611204784517806
-6.872548052998363,21.429947683901634,-4.405361832089904,-20.19840250293643,-13.319445432081329
-0.6762314877517447,32.19844206727425,-4.377214381804335,-24.267103390106165,1.1478223813063355
2.093047552499666,31.610870999981206,-4.518840510123536,-21.003414259797484,8.825299829159384
0.3288416446310487,18.095717009588288,-3.7590695848592186,-11.381815546748792,6.674314457349588
-2.9290206092992066,0.4111797846637444,-2.4279779337184038,-0.5541194095786652,-0.4291821935725245
-4.213715162350189,-9.845162460610936,-1.7653812439579486,5.833119592989034,-5.423557770956706
-2.9037293397065786,-8.408270021288853,-2.498410122097506,5.929401628746665,-6.085107661056544
-0.9800546100327003,-1.2186312406683784,-4.068018192649676,2.6601652164855474,-6.109702050096734
