Anterior,Temporal/Left,Central,Temporal/Right,Posterior
-8.39537883819717,-1.994190510160626,-4.454481716624566,0.3414397890766937,-8.032740909811547
-15.412037808021973,-4.75267829598282,-7.688498026457892,-0.5702179257471092,-14.002008309992885
-21.133381246812416,-7.932871163341359,-9.232373397123657,-2.324737388139201,-17.356444456247967
-26.310170388074784,-10.310049679257878,-9.092464088721304,-3.1338742073933346,-18.4797087412613
-31.14086019806589,-11.257370219107518,-7.553621585731139,-1.6240625495428604,-18.020404214432645
-34.86713461585166,-11.6079519746663,-5.153231783933849,1.7532155889357026,-16.541968382227832
-36.44672975774891,-12.791950769636394,-2.642847097055453,5.060187262897511,-14.536164299630641
-35.424770791888335,-15.189190569626042,-0.6541214536386124,6.4610584355046985,-12.351904177938856
-32.15820678079367,-17.575170349524864,0.7412657274258536,5.455390844622972,-9.9394813539665
-27.412152479149054,-18.301530393011483,2.0702107756694046,2.760849871435119,-6.773874241410417
-21.97109780753892,-16.89694413522382,3.8821079242485026,-0.6349393855693564,-2.2977266587493816
-16.587695479724918,-14.349067093059787,6.072621688223438,-4.143882255054815,3.3923816597933234
-11.98424089431506,-11.871992374465204,7.828293442771752,-7.444780368257652,9.280392014211442
-8.604840159728813,-9.648992015470924,8.311719185641444,-10.082076887978607,13.927175185036067
-6.284321315280271,-6.982243013045551,7.414485721016221,-11.476063418196054,16.361159331946578
-4.349077102887039,-3.592105705887545,5.821931995273759,-11.37996616411635,16.576366677258992
-2.2728438462506277,-0.5152834938771838,4.360470049694232,-10.171561370768124,15.192636457576164
-0.3390953609004782,0.5001062499074678,3.3056990899004677,-8.536025763370823,12.586490251954551
0.397439704404841,-1.4805779373228045,2.284398023091565,-6.85216299677946,8.348707038822969
-1.0513992125497125,-5.662634600392353,0.7407005118306341,-4.922791342653056,1.6712649031410605
-4.677776894822627,-10.04041589534652,-1.549820678316338,-2.3786375383498646,-7.530098848564542
-9.330661867798401,-12.717454496327022,-4.3233288276238975,0.7023690913134522,-17.736111880694793
-13.54011598460487,-12.79451225017036,-7.00502161464832,3.633087672069158,-26.133316938880533
-16.597360333042683,-10.357418101764964,-8.984591529001012,5.6139137060700905,-30.117618426418353
-18.925128465107125,-6.056269128133331,-9.864686466367159,6.394512086006276,-28.91383277054972
-21.43394692016482,-0.9279418555898751,-9.651787857369452,6.439836462287156,-24.026203261175134
-24.520649290862956,3.6252181638568644,-8.796165310829354,6.440647593857899,-18.182488452890922
-27.66212977883058,6.174116738072649,-7.932305635597771,6.641585301818558,-13.6500422369445
