Anterior,Temporal/Left,Central,Temporal/Right,Posterior
-1.4689108883397322,2.417240553846749,2.5621910554178635,1.6696922088059272,-12.597223599438156
-5.56908354836128,1.8554165623885925,5.753669373048775,2.552440493889975,-18.8863903824559
-9.678894411904736,-1.1562958443573819,8.86442664663456,2.501004649688446,-18.547860546538782
-7.934610525018596,-3.2346801006431423,10.22469791356744,1.950763792378286,-15.800703367034817
1.611054070874468,-1.6731854357897573,9.108370443544006,1.5357963312689487,-14.4098334688539
13.49757990830453,2.982301174434045,6.686080271463257,1.6695188950725934,-14.488059660507057
19.644166330878637,7.735168757362396,4.823461324030572,2.3513788661008594,-13.939440926538715
17.28812529539242,10.020943339137498,4.176049213972462,3.23793450795561,-11.99829782575362
11.229658041584855,9.587035227698484,3.8301003528548137,3.8448609102653566,-10.431475688958052
8.084426839559121,7.943351494112355,2.7441693880745577,3.7446906504241095,-11.239293165156168
9.23159230362669,6.614119003441389,1.12094251654566,2.73330492580187,-13.896404011822465
10.256309335012435,6.141013617819492,0.11428751502635892,0.9948022597761396,-15.572868160443939
7.013485666876084,6.34628583291809,0.42104942523820577,-0.8174474887408711,-14.246566427181465
1.0084966252651246,6.9342744327009145,1.5547170665652792,-1.7938345618621199,-11.221541774404306
-2.0529760562677755,7.613536449029321,2.533573297451164,-1.3546759976146592,-10.120436255582216
1.2603049626255418,7.9196252393443825,2.9343206318102433,0.1505832368250677,-13.168898826811528
7.98297258429026,7.318442854178195,3.0320536381938092,1.47954199155844,-18.61046559370356
11.532845650194849,5.651163724989055,3.117578229385987,1.4295316199681742,-22.056160107824013
8.280441528232148,3.4371427517274418,3.0944554472027117,0.002949781243253069,-20.562074286831596
0.8967131191892094,1.6933073083873673,2.83479036219087,-1.3699201064386266,-15.348095144663189
-4.73914117762169,1.3890105605497205,2.5939301971779494,-1.0200549470196747,-10.3944551652754
-5.402022122606368,2.898386764484515,2.7412939770051263,1.3311192513864514,-8.434644194944699
-2.9947855627329734,5.714941869760924,3.1648964138339255,4.143778865779308,-8.55099949424495
-1.6010664353209647,8.616316523302611,3.277850696821842,5.4115493691142476,-7.860428023463788
-2.864148658191539,10.385494169479054,2.718891985750713,4.517026410377513,-5.255488805888799
-4.678778038819143,10.751886399489287,1.7691101095253514,2.680896209730696,-2.882538143652634
-4.090823081011914,10.730380367156762,0.8279735643251563,1.5561414288123245,-3.5749786455359125
-0.7819305591066028,11.719858639778938,-0.3049485347476689,1.5529004008173115,-7.149269896337585
2.62150500510381,13.916944307066096,-2.10179938495215,1.776272249508475,-9.999060711614694
3.3254881272214956,15.6485633771817,-4.063603280937355,1.5571788844251184,-8.824543493006432
0.9268556766173273,14.664155000745463,-4.285826275550043,1.6079906550639724,-4.524605364118504
-2.7638926519689933,10.451869535254984,-1.0317825547839377,3.204868876165768,-1.769531513970483
-5.800097832887733,5.25578535832415,4.953671990617463,6.211004561380449,-4.39743807166375
-7.437168081775718,2.4606097347120626,10.142029725437137,8.410860958737473,-11.434024399923693
-7.662248619727666,3.66821148409259,10.966793270396906,7.3886490324592335,-17.960929022319235
-6.3886771196905014,7.271266607026227,7.222639569519813,3.2152637232121717,-19.815652998721735
-3.9119053199935307,9.94995668104271,2.5148953340940814,-1.0544742062751187,-17.092084960312317
-1.90806058032766,9.636334595904371,0.9152368244036468,-2.007947291553025,-13.03862685706751
-2.7953068653260194,7.138647771650372,3.030827160711537,0.8469951817444137,-10.188763851450766
-7.097099523517284,5.121990792199107,5.539920942117986,4.53416454243261,-8.324678088500397
-11.562871125426717,5.72895999610534,4.756364954565632,5.467823920903059,-6.231725896535743
-11.063790105943697,9.039555927472529,0.5657390510988525,2.8697241552672255,-4.499907119632277
-3.4665111062776535,13.27578964842128,-3.3300390378507254,-0.6633304315151339,-5.517962374271979
7.2324704119467516,15.988003733063625,-3.095873599472274,-1.8720237759872111,-10.434119773223127
13.405554164767207,15.211412223458492,1.4103222676418967,0.044297892572351616,-16.770735838876405
10.305460879206255,10.366194374699031,6.473413906066293,2.9595315681211862,-19.883907552702542
0.45353970063194016,2.9171322332683647,8.013335588832334,4.166312225331508,-17.128262052778396
-8.587578831807978,-3.826719626754349,5.1862775004611885,2.933876905511668,-10.413332056253392
-11.022228471498616,-6.480228284970291,0.750492537243198,0.8317038726475023,-4.429876316721888
