col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.05665,1,0.054846,0.051112,1,0.061598,0.052561,0.0493,1,0.055883,0.049981,0.051825,0.057875,1,0.056671,0.052151,0.050212,0.053643,0.063431,1,0.051621,0.050068,0.053067,0.053789,0.060788,0.057281,1,-
1,0.050043,1,0.056208,0.084554,1,0.088361,0.053166,0.054539,1,0.058776,0.049687,0.050019,0.065157,1,0.06001,0.050969,0.051186,0.064135,0.073083,1,0.050981,0.054187,0.059871,0.053901,0.057978,0.056356,1,-
1,0.05119,1,0.051496,0.063559,1,0.066987,0.051651,0.050878,1,0.060948,0.049081,0.052744,0.075638,1,0.059184,0.050485,0.051618,0.064994,0.14871,1,0.05285,0.065389,0.065917,0.051623,0.052717,0.055157,1,-
1,0.053228,1,0.058149,0.10913,1,0.11994,0.050247,0.054331,1,0.076312,0.055574,0.059049,0.10189,1,0.069017,0.05526,0.055198,0.075962,0.12258,1,0.050913,0.073275,0.089382,0.050916,0.05508,0.058605,1,-
1,0.069182,1,0.074834,0.12513,1,0.092387,0.057369,0.063476,1,0.064826,0.052268,0.05624,0.073009,1,0.063225,0.0478,0.056528,0.060138,0.13914,1,0.054234,0.050999,0.062932,0.05223,0.06398,0.061691,1,-
1,0.055745,1,0.05741,0.10657,1,0.089187,0.050211,0.051816,1,0.077922,0.047095,0.050732,0.090135,1,0.058627,0.052779,0.053643,0.067945,0.12414,1,0.050657,0.065736,0.076289,0.048789,0.058648,0.062942,1,-
1,0.060499,1,0.06383,0.1154,1,0.12148,0.052394,0.054432,1,0.092382,0.052193,0.053797,0.12057,1,0.084141,0.050653,0.049648,0.088636,0.13007,1,0.057453,0.057733,0.069386,0.050496,0.061419,0.072501,1,-
1,0.069036,1,0.088417,0.088369,1,0.067509,0.051862,0.06275,1,0.064613,0.05743,0.057145,0.066482,1,0.053996,0.054051,0.054089,0.059561,0.12846,1,0.050237,0.055172,0.069676,0.050155,0.063803,0.070272,1,-
1,0.057447,1,0.054623,0.066934,1,0.059359,0.049092,0.046816,1,0.052434,0.052285,0.050227,0.055029,1,0.049979,0.049997,0.052941,0.05248,0.072056,1,0.050107,0.054621,0.054629,0.050168,0.055159,0.059835,1,-
1,0.059798,1,0.061703,0.11404,1,0.067678,0.052317,0.056081,1,0.056365,0.048734,0.049796,0.053248,1,0.052229,0.049374,0.048431,0.052714,0.067355,1,0.050256,0.051423,0.059891,0.053045,0.056629,0.053801,1,-
1,0.054989,1,0.060685,0.11199,1,0.094692,0.053521,0.057011,1,0.07114,0.048129,0.053121,0.08203,1,0.061331,0.052772,0.051754,0.063034,0.11626,1,0.050351,0.051274,0.062316,0.051129,0.056926,0.063332,1,-
1,0.051726,1,0.052604,0.067646,1,0.06277,0.05052,0.047215,1,0.058501,0.055284,0.057175,0.063342,1,0.053451,0.051361,0.050881,0.052636,0.10734,1,0.050143,0.053577,0.060154,0.04947,0.066537,0.060954,1,-
1,0.061477,1,0.07227,0.10173,1,0.096719,0.055428,0.061905,1,0.063225,0.055844,0.056156,0.068741,1,0.056929,0.054232,0.05237,0.056085,0.14372,1,0.056512,0.062218,0.083982,0.05489,0.060591,0.06027,1,+
1,0.094677,1,0.11706,0.22941,1,0.088955,0.057784,0.057589,1,0.068886,0.052314,0.052255,0.097449,1,0.065717,0.053202,0.056756,0.092282,0.15468,1,0.06108,0.062899,0.071903,0.057095,0.072457,0.068025,1,+
