col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.058126,1,0.052325,0.061598,1,0.053801,0.060912,0.060925,1,0.049042,0.054314,0.053575,0.055961,1,0.052288,0.056854,0.057289,0.074912,0.060901,1,0.052157,0.055757,0.053334,0.066869,0.057445,0.074853,1,-
1,0.093131,1,0.079196,0.088361,1,0.065629,0.065248,0.073058,1,0.056138,0.054125,0.050639,0.054119,1,0.061876,0.061009,0.064185,0.070271,0.056986,1,0.061126,0.061404,0.068884,0.065992,0.050513,0.1073,1,-
1,0.075507,1,0.071558,0.066987,1,0.084377,0.067696,0.087241,1,0.0534,0.052859,0.050767,0.062227,1,0.076804,0.060762,0.074472,0.19309,0.055274,1,0.064626,0.061792,0.062954,0.10583,0.055105,0.17302,1,-
1,0.13034,1,0.092499,0.11994,1,0.098577,0.087665,0.092504,1,0.055152,0.058693,0.055921,0.069906,1,0.083806,0.075886,0.079712,0.17052,0.065916,1,0.077137,0.068183,0.072786,0.11439,0.060721,0.12816,1,-
1,0.15162,1,0.074839,0.092387,1,0.096083,0.092591,0.090683,1,0.070891,0.064651,0.061453,0.088524,1,0.080781,0.071336,0.070428,0.18532,0.087565,1,0.057392,0.056406,0.055415,0.071169,0.056442,0.082971,1,-
1,0.10686,1,0.078039,0.089187,1,0.088173,0.08965,0.082429,1,0.054511,0.056604,0.051027,0.060242,1,0.06255,0.062653,0.064161,0.076135,0.052747,1,0.061426,0.060701,0.067707,0.078664,0.053949,0.095663,1,-
1,0.17496,1,0.097297,0.12148,1,0.081454,0.090625,0.099762,1,0.057033,0.056627,0.049485,0.057678,1,0.073254,0.078662,0.09107,0.098482,0.054229,1,0.074143,0.082795,0.086734,0.098716,0.056675,0.12918,1,-
1,0.12584,1,0.073838,0.067509,1,0.088858,0.073768,0.077205,1,0.069002,0.06107,0.058491,0.075619,1,0.071339,0.062791,0.06456,0.16978,0.074815,1,0.0634,0.05748,0.059885,0.088429,0.06403,0.14948,1,-
1,0.07637,1,0.054812,0.059359,1,0.072763,0.06098,0.056637,1,0.056573,0.052902,0.048649,0.063855,1,0.062708,0.054934,0.055236,0.10778,0.062469,1,0.053422,0.05281,0.051172,0.068308,0.056412,0.095779,1,-
1,0.093606,1,0.061089,0.067678,1,0.067709,0.062922,0.063769,1,0.050242,0.052825,0.057854,0.075087,1,0.05602,0.053159,0.056137,0.075308,0.059097,1,0.058013,0.055588,0.04925,0.065159,0.052628,0.067139,1,-
