-200,39.415,54.25,55.908,17.194,40.734,314.25,1.8213,-73.602
-196,82.822,113.73,55.145,76.296,42.912,319.33,5.5824,-21.666
-192,118.93,168.14,45.043,134.09,32.851,346.27,-28.838,70.829
-188,140,205.76,26.811,176.13,12.343,382.67,-91.092,176.51
-184,147.14,224.71,10.1,198.92,-10.424,410.82,-160.17,263.7
-180,147.16,230.68,7.4114,209.04,-24.469,416.55,-212.51,308.1
-176,146.71,230.9,26.147,216.1,-22.459,396.27,-231.91,301.55
-172,147.83,228.78,63.297,224.49,-5.8866,357.56,-216.86,251.05
-168,147.78,222.67,106.56,230.25,15.026,313.04,-181.1,168.78
-164,142.87,209.11,141.47,224.87,27.386,272.08,-146.52,61.974
-160,132.93,187.42,159.8,202.68,23.851,235.96,-131.97,-67.979
-156,122.43,161.87,163.64,165.79,7.3788,199.68,-143.78,-216.23
-152,117.87,139.92,162.39,123.33,-10.756,158.16,-172.65,-363.83
-148,123.33,128.18,165.58,86.064,-18.072,111.68,-198.2,-477.49
-144,137.87,129,176.36,60.819,-8.1175,66.478,-198.6,-523.42
-140,156.04,139.41,189.98,48.264,16.566,30.486,-161.33,-487.16
-136,170.61,152.46,197.16,44.241,46.543,8.0658,-90.527,-384.89
-132,175.41,159.58,189.32,42.735,70.105,-1.8057,-7.7802,-257.21
-128,166.96,153.29,162.45,38.501,77.388,-2.9727,55.139,-148.91
-124,145.05,129.76,118.38,28.808,62.869,1.9698,69.64,-88.055
-120,112.95,90.985,64.322,14.633,26.94,13.33,24.287,-77.413
-116,77.33,45.428,11.839,1.1675,-22.95,32.209,-67.833,-101.28
-112,47.213,6.0148,-25.108,-3.375,-72.77,56.843,-173.25,-139.81
-108,31.221,-14.817,-33.993,8.5339,-105.76,80.769,-252.75,-179.66
-104,33.549,-11.369,-9.4312,38.362,-109.47,94.268,-279.12,-214.94
-100,50.641,11.033,41.85,77.435,-82.563,87.831,-248.5,-241.46
-96,71.233,36.985,100.74,107.74,-36.666,55.55,-179.39,-251.75
-92,81.09,48.043,142.27,109.21,8.7987,-2.4334,-100.82,-236.31
-88,70.605,32.782,146.63,70.802,36.101,-78.315,-37.618,-190.04
-84,40.642,-6.1071,108.45,-0.87599,37.058,-156.43,-1.0768,-118.38
-80,2.1681,-52.917,38.67,-81.902,14.729,-216.28,11.164,-37.411
-76,-30.986,-88.527,-42.383,-142.07,-20.931,-239.75,8.619,33.224
-72,-51.776,-102.82,-115.82,-161.25,-59.292,-220.05,0.72834,80.91
-68,-65.154,-101.58,-172.24,-141.16,-92.887,-166.95,-6.8339,107.69
-64,-84.74,-102.77,-212.55,-104.71,-117.74,-103.52,-12.052,129.65
-60,-122.93,-124.53,-242.74,-82.649,-132.08,-55.249,-14.941,167.28
