-200,297.06,302.84,228.42,384.57,121.64,77.074,111.15,165.46
-196,281.12,303.03,197.99,369.84,112.79,76.87,88.781,163.45
-192,279.58,305.75,188.72,343.03,112.76,72.921,95.773,147.52
-188,300.45,317.76,209.43,314.54,126.21,61.016,138.3,124.43
-184,342.15,340.63,256.39,294.03,153.11,41.267,210.23,101.95
-180,393.05,368.69,314.97,286.02,187.77,17.775,294.83,87.198
-176,436.66,391.82,366.87,288.54,221.08,-3.6202,370.02,84.735
-172,459.25,400.68,398.62,295.07,244.72,-17.945,415.46,94.896
-168,455.22,391.11,406.12,298.08,254.54,-22.562,419.13,113.3
-164,426.99,364.61,392.78,292.34,251,-17.116,380.89,132.32
-160,380.57,325.56,363.75,276.12,236.71,-2.7813,311.62,144.26
-156,320.85,277.83,320.98,250.81,213.42,18.118,228.4,144.48
-152,250.25,223.64,262.96,219.48,180.99,41.884,148.06,132.41
-148,171.33,164.97,189.07,185.68,139.3,63.531,81.987,109.72
-144,90.195,105.84,104.68,152.8,91.434,78.148,34.514,77.706
-140,17.219,52.884,22.561,123.71,45.115,83.297,4.8623,36.387
-136,-35.886,13.458,-40.766,100.62,10.546,80.745,-9.5409,-13.664
-132,-60.781,-7.3335,-71.836,84.727,-4.445,75.763,-11.088,-68.686
-128,-55.838,-8.6949,-66.137,76.096,1.1323,73.906,-2.6103,-121.25
-124,-26.449,5.9046,-30.015,73.669,20.48,77.378,10.693,-163.12
-120,17.061,30.251,21.86,75.519,42.325,83.705,20.678,-189.56
-116,62.138,56.92,71.673,79.039,56.324,87.8,18.611,-201.76
-112,96.241,78.02,103.79,80.98,57.109,85.826,-0.63347,-205.39
-108,108.88,85.713,108.52,77.535,44.799,77.87,-35.606,-206.51
-104,94.023,73.691,83.928,65.033,22.473,67.476,-79.111,-207.65
-100,52.496,39.825,35.633,41.516,-6.8756,58.681,-122.69,-206.78
-96,-7.2907,-11.522,-25.023,8.565,-41.567,53.067,-161.8,-199.7
-92,-71.807,-69.828,-84.525,-28.207,-80.196,49.04,-197.95,-184.24
-88,-127.78,-122.46,-131.76,-61.361,-119.84,43.491,-236.04,-163.46
-84,-167.94,-160.75,-162.01,-86.153,-155.54,34.073,-278.34,-145.66
-80,-193.59,-184.48,-178.46,-104.63,-181.7,20.177,-319.41,-140.59
-76,-212.35,-201.36,-189.76,-125.84,-194.58,2.1763,-346.26,-153.76
-72,-232.12,-221.47,-204.63,-160.75,-194.02,-19.785,-345.06,-182.31
-68,-255.24,-249.89,-226.28,-214.38,-183.24,-45.904,-310.98,-215.35
