59.645,41.182,108.1,30.234,19.429,25.227,20.122,17.201,10.144,6.9665,70.541,77.666,10.167,10.623,9.0106,15.756,12.701,7.6505,17.062,17.245,5.4412
212.76,131.49,238.53,95.256,63.237,61.012,55.322,49.966,22.293,19.693,172.82,111.37,28.481,20.624,16.902,35.155,34.514,24.875,31.812,51.228,19.066
147.12,103.75,121.19,64.048,33.113,45.69,42.386,33.63,17.392,16.464,97.83,71.29,22.005,19.876,14.08,31.483,37.815,45.232,32.782,43.525,27.093
81.181,63.976,120.76,29.365,20.715,31.735,36.076,26.928,8.747,9.7968,60.307,51.472,17.876,11.103,12.087,29.633,39.385,26.013,26.13,33.203,23.523
43.582,35.638,64.891,19.091,11.006,17.018,20.605,14.524,4.9108,5.608,34.918,27.843,10.227,7.0777,7.9339,14.887,21.86,14.122,14.163,17.471,12.306
26.78,21.981,43.081,11.851,8.0208,11.263,11.855,8.8904,3.2293,3.0681,21.205,17.277,6.0267,4.9143,4.6685,9.2489,10.836,6.5306,8.1615,10.864,6.1525
22.873,19.103,18.631,9.7122,5.6064,8.7637,10.062,7.655,3.0232,2.2231,14.598,11.127,5.1195,3.0982,3.1569,5.5034,7.9297,4.3876,4.7549,6.2938,4.2087
13.773,11.169,14.415,6.754,4.1299,6.2241,6.5889,5.0712,1.9717,1.4958,9.2867,9.2858,3.9026,2.4699,2.4549,4.0131,5.0834,3.4945,3.3979,4.3849,3.1068
12.696,10.309,10.852,4.9737,3.3083,5.2215,5.9242,4.4432,1.5142,1.326,7.7054,7.0519,3.2655,2.115,2.0997,3.3487,4.3725,3.1289,2.7891,3.5047,2.9135
8.7236,7.0697,8.6817,3.6357,2.5827,3.8234,3.9919,3.034,1.2161,1.183,5.534,5.7035,2.5991,1.7913,2.0551,2.7853,3.1941,2.3746,2.4502,3.4728,2.1313
6.8385,5.7088,6.354,3.0948,2.0516,3.3043,4.0748,2.9307,1.1595,0.94666,4.5745,5.0078,2.4901,1.6547,1.5584,2.9075,3.166,2.0685,2.2397,2.6561,1.7779
5.5719,4.6708,5.0684,2.5072,1.7173,2.8417,3.4742,2.4841,0.89215,0.89257,3.6912,4.6845,2.0377,1.368,1.4945,2.0692,2.7757,1.781,1.7344,2.0855,1.6609
5.0479,4.2386,5.1711,2.098,1.5953,2.8542,3.3257,2.3043,0.84583,0.62519,3.3997,4.5408,2.1424,1.2567,1.4337,2.2565,2.5099,1.8672,1.6689,2.2524,1.5882
3.4055,3.0987,3.2519,1.7771,1.4933,2.2382,3.1737,2.1668,0.76126,0.66338,3.1662,4.915,2.3565,1.1891,1.348,2.1408,2.1575,1.6547,1.5281,2.2298,1.2809
2.9029,2.457,2.7198,1.5647,1.2979,1.9295,2.6879,1.8313,0.64196,0.61538,2.816,4.6001,2.1158,1.1468,1.2287,1.9372,2.2609,1.7858,1.4477,1.9505,1.3807
2.8663,2.509,2.776,1.4292,1.2155,1.9197,2.3914,1.7017,0.57467,0.55014,2.6932,4.3158,1.9095,1.1412,1.2937,2.0873,2.0836,1.6004,1.4513,1.7729,1.3543
2.7518,2.5931,2.6962,1.6017,1.5392,2.3291,2.7973,2.028,0.65466,0.66736,2.5708,4.1753,1.7692,1.2337,1.3421,2.2421,1.8322,1.5073,1.5315,1.9248,1.238
2.0226,1.9484,2.5879,1.3282,1.2553,1.7104,2.4488,1.8548,0.60839,0.56575,2.019,2.9966,1.8554,1.0261,1.2898,1.6898,2.2189,1.5058,1.3374,1.7199,1.2997
1.9069,1.9161,2.4067,1.3819,1.5878,1.9348,3.0118,2.0413,0.62818,0.64792,2.3077,3.3183,1.9212,1.1812,1.3083,1.896,1.9577,1.5132,1.375,1.9555,1.3945
2.1566,1.9294,2.3676,1.4391,1.5989,2.1174,2.8852,2.1063,0.69602,0.65647,2.4773,3.8281,1.9717,1.2292,1.369,2.0428,2.3774,1.7356,1.6714,2.1061,1.6854
1.6475,1.6981,1.9407,1.1173,1.4682,1.7123,2.538,1.91,0.59703,0.67626,2.1126,3.5,2.2045,1.4032,1.519,2.6096,3.0001,2.2125,1.9066,2.3031,1.8685
1.427,1.5473,2.0663,1.1755,1.5713,1.68,2.7945,2.0466,0.66578,0.71067,2.0593,3.2522,2.0461,1.4531,1.501,2.5477,3.1333,2.2204,1.9267,2.3787,1.9383
1.7442,1.8577,2.0854,1.3093,1.5885,1.9087,2.7178,2.1102,0.63025,0.69442,2.3354,3.7649,2.5113,1.4224,1.5513,2.9278,3.6268,2.8418,2.0951,2.5408,2.1603
1.3591,1.4523,1.6054,0.9762,1.238,1.4616,2.1193,1.5138,0.55001,0.58866,1.8389,3.5354,1.8837,1.2534,1.4379,2.8268,3.3307,2.3985,2.0121,2.399,2.1292
1.3594,1.3917,1.7516,0.9333,1.1543,1.4489,2.11,1.4311,0.5613,0.61185,2.1055,3.186,1.7919,1.3094,1.3773,3.0703,3.2058,2.3473,2.1026,2.5023,1.7907
1.0714,1.173,1.2356,0.85125,0.99412,1.4125,2.1373,1.3592,0.53924,0.59638,1.9603,3.8228,2.0926,1.1972,1.1808,2.7602,3.1554,2.3137,1.7973,2.2394,1.6591
1.0061,1.0573,1.3064,0.78521,0.97588,1.2205,1.9101,1.2799,0.5079,0.50891,2.091,3.8273,2.0978,1.1916,1.1474,3.026,3.1733,2.3155,1.9679,2.2731,1.748
0.95652,1.07,1.0547,0.73487,0.87052,1.2442,1.8421,1.1412,0.44245,0.45754,1.9595,3.1594,1.9545,1.0339,1.0499,2.3521,2.6296,2.0061,1.7288,2.1472,1.4856
0.82758,0.95137,1.0949,0.67507,0.94235,1.1585,1.8583,1.1781,0.4648,0.47929,2.0159,3.1963,1.9139,1.1323,0.92156,2.7047,2.6447,1.9888,1.7312,1.9546,1.441
0.80418,0.84081,0.89741,0.66682,0.75334,1.0583,1.4948,0.93625,0.4611,0.42553,1.8574,3.0557,1.8815,0.97505,0.91574,2.165,2.2657,1.8543,1.3093,1.6432,1.2458
0.70638,0.78805,1.0233,0.58156,0.85956,0.99231,1.5882,1.0724,0.40444,0.43408,1.6375,2.606,1.6933,1.0046,0.83768,1.9959,1.8606,1.5326,1.2854,1.4657,1.1073
0.75922,0.87187,0.92457,0.59589,0.77589,0.98037,1.4254,0.91922,0.42234,0.43155,1.5809,2.5763,1.5307,0.82583,0.65792,1.6783,1.4761,1.0716,1.0771,1.2926,0.81619
0.82205,0.87233,0.98533,0.63314,0.86637,1.0913,1.5726,1.0907,0.38718,0.44002,1.7237,2.2822,1.6029,0.84588,0.67111,1.7015,1.6095,1.2244,1.0814,1.3405,0.89835
0.72366,0.81436,0.89835,0.64392,0.86293,0.991,1.4514,0.99768,0.36502,0.38406,1.5183,2.1736,1.5047,0.71427,0.61671,1.407,1.2491,1.0114,0.84012,1.0153,0.75278
0.69522,0.70451,0.92796,0.56511,0.80211,0.89543,1.2861,0.9131,0.38744,0.34087,1.651,2.1676,1.5136,0.79459,0.5919,1.556,1.2263,0.94121,0.87283,1.0055,0.6466
0.76213,0.79703,0.95451,0.67725,0.7847,1.0154,1.4396,0.99128,0.3427,0.36114,1.3873,2.1126,1.504,0.60942,0.60273,1.2125,1.1606,0.93443,0.75168,0.86136,0.57104
0.67307,0.75588,0.81924,0.60833,0.81251,0.92789,1.2624,0.87601,0.34503,0.35213,1.4727,2.0683,1.4324,0.7758,0.56801,1.3229,0.9966,0.83187,0.74053,0.92778,0.54625
0.68564,0.68627,0.85029,0.63404,0.77993,0.87484,1.2599,0.85021,0.2918,0.33009,1.457,1.8841,1.2144,0.72862,0.53644,1.1488,1.0928,0.82635,0.70823,0.75276,0.52052
0.69879,0.75007,0.92315,0.58542,0.87191,0.85566,1.1967,1.0088,0.31846,0.32446,1.3721,1.6495,1.1981,0.74359,0.48567,1.1627,0.92556,0.76259,0.66537,0.77531,0.46813
0.63729,0.68748,0.75837,0.61314,0.83859,0.87062,1.354,0.95911,0.28408,0.34,1.3178,1.7305,1.1776,0.73563,0.50239,1.1283,0.87685,0.7057,0.62535,0.73619,0.4594
0.59943,0.64809,0.73034,0.58242,0.79057,0.77764,1.1639,0.88735,0.29476,0.3759,1.3157,1.5402,1.1538,0.69196,0.46633,1.0105,0.81816,0.65264,0.57146,0.66057,0.41399
0.67576,0.69925,0.81836,0.68836,0.82954,0.93254,1.2434,0.93347,0.3406,0.30743,1.393,1.6422,1.0712,0.68769,0.37786,0.89306,0.86182,0.64757,0.50372,0.6435,0.39722
0.73792,0.79799,0.81987,0.76971,0.82551,0.92565,1.1602,0.88557,0.30949,0.28486,1.3503,1.8315,1.1162,0.71716,0.43407,1.0761,0.88101,0.68728,0.57837,0.65615,0.38459
0.66439,0.69864,0.91239,0.64101,0.91202,0.86068,1.1809,0.95602,0.27495,0.31014,1.1911,1.6114,1.0246,0.652,0.44886,0.95115,0.717,0.65986,0.50943,0.57687,0.32868
0.74901,0.83069,0.91385,0.73121,0.9268,0.99782,1.1948,0.9538,0.30856,0.29696,1.2506,1.6133,1.0189,0.62562,0.47792,0.8396,0.84967,0.68586,0.46507,0.53308,0.39469
0.69414,0.7528,0.89772,0.77737,0.8145,0.91768,1.1791,0.97078,0.3254,0.24568,1.2375,1.5328,1.0382,0.60746,0.44791,0.79043,0.76546,0.6634,0.4451,0.56926,0.38527
0.78267,0.73559,0.86898,0.76136,0.80287,0.93644,1.1696,0.95925,0.24922,0.29901,1.1197,1.3861,0.89243,0.6569,0.3769,0.83464,0.65479,0.55139,0.46345,0.52505,0.32513
0.75839,0.71774,0.79477,0.68032,0.8678,0.88488,1.0849,0.89821,0.27657,0.30131,1.0766,1.5472,1.0107,0.53338,0.41963,0.6343,0.64734,0.59537,0.36741,0.45122,0.32721
0.62702,0.62961,0.72137,0.64741,0.88765,0.81652,1.0684,0.88868,0.30551,0.29037,1.2793,1.3499,0.97231,0.59032,0.39839,0.71957,0.57103,0.58434,0.37427,0.47017,0.32677
0.59607,0.58603,0.7534,0.6091,0.82384,0.73093,1.0295,0.81315,0.24338,0.32888,1.2704,1.1977,0.86875,0.56857,0.34332,0.69282,0.58364,0.53496,0.38328,0.48253,0.28304
0.56342,0.53686,0.66416,0.5892,0.81363,0.74992,0.94558,0.74303,0.23466,0.28362,1.0443,1.1816,0.79681,0.44183,0.35429,0.56391,0.52702,0.47443,0.32072,0.39525,0.27548
0.53146,0.51406,0.55545,0.60282,0.75946,0.66076,0.76609,0.64913,0.25077,0.27389,1.057,1.0757,0.81177,0.52049,0.33941,0.619,0.53145,0.50628,0.32387,0.41686,0.28602
0.55293,0.53585,0.5658,0.57246,0.73637,0.69992,0.7704,0.64244,0.23268,0.31768,1.0579,1.1027,0.8784,0.45651,0.32958,0.599,0.51568,0.46188,0.29128,0.36465,0.25155
0.53038,0.48154,0.56614,0.56808,0.65333,0.6664,0.79138,0.65048,0.21394,0.27415,0.97326,0.87142,0.74068,0.42229,0.27572,0.54519,0.44933,0.42437,0.29514,0.36366,0.24877
