 1.000000 0.065286 0.058057 0.074830 0.055255 0.061294 0.055974 0.054914 0.052047 0.049938 0.055055 0.057200 0.053869 0.050065 0.050263 0.052764 0.050402 0.053003 0.051382 0.052608 0.051666
 0.065286 1.000000 0.059452 0.074610 0.052908 0.066544 0.052886 0.056698 0.055421 0.055493 0.057588 0.059402 0.053041 0.055288 0.049720 0.054751 0.052570 0.052516 0.054264 0.051697 0.051751
 0.058057 0.059452 1.000000 0.057613 0.060572 0.055023 0.055240 0.061045 0.053323 0.051010 0.055106 0.056945 0.054216 0.052106 0.051343 0.051706 0.053660 0.053955 0.052832 0.052972 0.051540
 0.074830 0.074610 0.057613 1.000000 0.052600 0.071737 0.057345 0.053628 0.059080 0.050735 0.057824 0.060252 0.055738 0.049345 0.051216 0.053409 0.052271 0.052218 0.051941 0.052887 0.049879
 0.055255 0.052908 0.060572 0.052600 1.000000 0.054282 0.055240 0.058379 0.049129 0.055222 0.051384 0.053841 0.054968 0.051103 0.050284 0.049947 0.051984 0.052293 0.051742 0.050377 0.048793
 0.061294 0.066544 0.055023 0.071737 0.054282 1.000000 0.059237 0.054793 0.054623 0.052451 0.063444 0.066478 0.056159 0.057065 0.051170 0.060736 0.056677 0.053279 0.056453 0.055412 0.054434
 0.055974 0.052886 0.055240 0.057345 0.055240 0.059237 1.000000 0.059488 0.051406 0.048625 0.057233 0.055340 0.059013 0.052201 0.051613 0.054060 0.058450 0.056442 0.053377 0.053386 0.055464
 0.054914 0.056698 0.061045 0.053628 0.058379 0.054793 0.059488 1.000000 0.052509 0.054041 0.056132 0.053220 0.057359 0.050838 0.051690 0.054908 0.055141 0.056488 0.050610 0.048722 0.052131
 0.052047 0.055421 0.053323 0.059080 0.049129 0.054623 0.051406 0.052509 1.000000 0.050061 0.056637 0.055743 0.052497 0.053806 0.052236 0.054864 0.054836 0.050126 0.052747 0.054606 0.051502
 0.049938 0.055493 0.051010 0.050735 0.055222 0.052451 0.048625 0.054041 0.050061 1.000000 0.053554 0.052730 0.054069 0.052954 0.052327 0.051004 0.054502 0.050459 0.050511 0.050635 0.050944
 0.055055 0.057588 0.055106 0.057824 0.051384 0.063444 0.057233 0.056132 0.056637 0.053554 1.000000 0.082507 0.060326 0.070274 0.060359 0.077767 0.071833 0.061966 0.064517 0.067177 0.060234
 0.057200 0.059402 0.056945 0.060252 0.053841 0.066478 0.055340 0.053220 0.055743 0.052730 0.082507 1.000000 0.068763 0.065204 0.056563 0.074640 0.071160 0.064275 0.064776 0.066275 0.060432
 0.053869 0.053041 0.054216 0.055738 0.054968 0.056159 0.059013 0.057359 0.052497 0.054069 0.060326 0.068763 1.000000 0.056715 0.058778 0.063473 0.072145 0.069305 0.060596 0.060367 0.062067
 0.050065 0.055288 0.052106 0.049345 0.051103 0.057065 0.052201 0.050838 0.053806 0.052954 0.070274 0.065204 0.056715 1.000000 0.058633 0.081290 0.069946 0.058295 0.075989 0.072009 0.062917
 0.050263 0.049720 0.051343 0.051216 0.050284 0.051170 0.051613 0.051690 0.052236 0.052327 0.060359 0.056563 0.058778 0.058633 1.000000 0.059840 0.067049 0.064876 0.060221 0.060088 0.067433
 0.052764 0.054751 0.051706 0.053409 0.049947 0.060736 0.054060 0.054908 0.054864 0.051004 0.077767 0.074640 0.063473 0.081290 0.059840 1.000000 0.079639 0.066991 0.089321 0.079473 0.069648
 0.050402 0.052570 0.053660 0.052271 0.051984 0.056677 0.058450 0.055141 0.054836 0.054502 0.071833 0.071160 0.072145 0.069946 0.067049 0.079639 1.000000 0.084409 0.070729 0.067191 0.084866
 0.053003 0.052516 0.053955 0.052218 0.052293 0.053279 0.056442 0.056488 0.050126 0.050459 0.061966 0.064275 0.069305 0.058295 0.064876 0.066991 0.084409 1.000000 0.064749 0.062346 0.072154
 0.051382 0.054264 0.052832 0.051941 0.051742 0.056453 0.053377 0.050610 0.052747 0.050511 0.064517 0.064776 0.060596 0.075989 0.060221 0.089321 0.070729 0.064749 1.000000 0.078970 0.070513
 0.052608 0.051697 0.052972 0.052887 0.050377 0.055412 0.053386 0.048722 0.054606 0.050635 0.067177 0.066275 0.060367 0.072009 0.060088 0.079473 0.067191 0.062346 0.078970 1.000000 0.069631
 0.051666 0.051751 0.051540 0.049879 0.048793 0.054434 0.055464 0.052131 0.051502 0.050944 0.060234 0.060432 0.062067 0.062917 0.067433 0.069648 0.084866 0.072154 0.070513 0.069631 1.000000

