20499,2.3401e+05,2.1723e+05,2.027e+06,2.1067e+05,1.3614e+06,3.5432e+06,1.8416e+06
1.2273e+05,1.5427e+05,69723,4.2911e+05,1.7479e+05,3.1509e+05,4.298e+06,2.8516e+06
1.112e+05,1.6623e+05,1.6762e+05,4.3716e+05,33716,1.2383e+05,1.4255e+06,1.0756e+06
77832,97651,29637,74347,36236,41071,7582.8,48825
27926,46766,8585.7,96245,20518,60203,3.6205e+05,1.5272e+05
2954.3,5478,3126.7,7678,16294,3977.6,93434,15322
5443.2,6602.3,7375.5,27303,17384,10706,30533,12066
9618.7,7119.9,17841,673.34,2596.8,4438.4,44117,11754
27586,33468,26478,38255,15518,6174.2,10283,1986
10733,13880,9789.6,25413,5801.9,4810,4835.8,405.26
934.41,87.865,5047.3,1808.6,1642.7,3518.4,1413.5,219
9192.6,6955.3,21174,6221,1275.7,633.9,4433.1,3095.7
8771.3,3305.1,7164,1860.5,7790.3,1565,18733,2718.4
3699.1,2597.8,4687.9,2436,4019.2,4467.9,11896,12955
1068.5,387.11,4535.1,1599.9,860.95,1778.9,4814.6,973.81
617.57,162.84,196.2,3801.9,1801.1,2354.4,3516.5,4767.9
1110.7,2328.2,1895.1,8615.2,3090.5,1601.5,3823.4,3861.7
947.29,5431.6,87.689,4793.7,524.66,1346.9,3071.2,1179.5
1667.2,1772.4,143.93,3766.4,1455.1,843.46,681.64,358.66
2648,2725.6,4741.4,5881.2,84.664,1843.4,1812.1,1880.8
248.83,12.792,387.64,1038.6,713.93,1029.1,273.4,357.91
518.52,926.03,3389.7,1176.4,1889.8,761.04,5528,772.37
2049.4,4419.1,1363.1,3548.2,1662.6,1270.2,3139.5,3239
549.44,981.08,54.646,887.49,179.09,761.47,285.61,622.78
733.81,283.2,287.04,256.38,1167.2,255.84,2781.5,464.13
814.09,1680.9,621.94,3005.2,381.45,599.76,2025.9,3375.4
2174.2,1897,2455.3,2028.6,775.05,257.58,2303,793.51
2782.4,2742.8,3394.4,2506.2,496.34,803.45,1839.1,984.27
409.08,30.357,71.986,62.366,102.84,186.63,364.93,276.62
253.28,223.05,169.09,1255.4,113.74,415.54,164.13,909.71
93.814,54.515,1759.9,318.1,370.83,222.21,488.19,493.47
331.62,388.4,609.79,82.355,151.65,71.363,376.13,616.95
312.87,892.04,90.3,931.92,494.49,36.902,879.63,163.31
110.43,110.08,110,468.37,231.98,130.94,91.172,204.14
370.6,277.87,116.63,867.41,239.56,387.23,747.22,515.17
111.23,71.523,98.002,286.01,212.92,220.86,714.22,113.39
34.012,20.983,464.45,279.64,238.53,168.88,249.36,132.29
258.68,24.907,72.799,205.03,75.191,167.97,19.902,152.26
336.46,45.844,160.31,30.327,252.77,100.07,53.869,17.107
5.7994,179.48,77.99,371.01,191.58,136.64,636.36,64.159
112.48,99.299,74.502,149.14,85.991,281.64,214.25,194.04
52.001,106.42,5.7724,278.17,98.898,101.47,233.77,82.987
2.7147,11.947,17.317,150.46,127.34,170.02,241.44,54.345
104.83,136.06,1.5572,191.89,43.991,249.81,15.062,121.81
30.18,66.178,1.3614,141.01,87.605,134.42,119.23,13.025
19.472,62.35,11.128,218.22,93.405,106.26,118.05,38.789
62.64,99.92,7.0156,148.45,77.018,134.23,180.02,81.515
12.717,50.675,0.88194,193.42,80.404,125.71,160.47,57.551
30.002,60.139,2.5867,148.9,75.834,120.05,110.74,73.153
20.395,70.674,0.22109,133.72,84.812,119.73,102.46,49.412
19.532,69.684,4.7496,164.97,71.945,111.58,109.25,64.776
18.182,58.913,1.1068,167.59,73.184,113.02,108.82,72.033
19.786,52.835,0.34385,129.69,62.693,108.99,91.867,51.515
18.87,50.214,0.36566,130.18,65.003,106.45,92.878,48.344
19.322,52.335,0.015984,133.56,57.252,103.77,84.739,46.982
18.919,50.252,0.026514,129.09,59.823,98.718,80.458,42.004
18.485,50.841,0.25265,127.43,57.372,95.583,79.396,40.563
18.313,48.354,0.15254,124.03,56.418,93.088,76.001,39.346
17.32,46.666,0.18438,117.9,54.252,89.998,74.668,38.808
16.391,44.699,0.19074,114.95,53.379,87.339,72.857,38.368
16.486,44.152,0.1968,111.73,51.714,84.953,70.227,37.348
16.039,42.774,0.25215,108.88,50.516,82.504,68.597,36.439
