31.396,28.065,31.475,30.267,16.76,20.158,18.532,16.551,14.612,10.106,25.87,24.992,15.562,26.117,11.1,25.382,11.325,13.778,43.308,40.791,11.124
117,109.4,83.95,89.871,35.354,75.688,29.179,36.353,56.386,14.892,76.356,72.368,22.664,78.07,17.771,68.41,21.495,21.433,167.59,82.593,28.864
68.111,62.958,76.628,41.283,22.112,33.055,18.206,28.844,16.203,7.7584,25.485,28.794,12.617,24.076,9.1955,26.956,13.553,13.152,45.268,30.292,13.627
77.86,71.931,107.24,33.739,25.916,29.743,22.052,35.631,9.585,5.8192,19.16,24.033,11.408,17.628,12.065,23.816,16.892,12.416,25.602,27.395,11.037
93.509,89.37,134.65,31.155,26.771,29.972,17.757,40.169,6.1869,5.0554,12.568,17.99,8.6446,11.02,5.2479,16.313,9.501,8.5432,16.904,17.297,6.9631
103.42,94.361,148.67,32.758,27.981,32.501,20.992,45.165,5.3584,4.2065,12.997,19.4,10.191,10.279,5.6813,16.401,10.908,9.6447,16.411,16.542,7.5881
95.803,88.284,145.56,30.728,26.338,28.578,18.422,42.912,3.4068,3.298,9.2736,12.526,7.5835,7.6198,4.3134,10.768,8.9971,7.7886,10.13,10.039,6.2987
83.372,77.852,129.38,22.797,22.303,23.003,12.558,35.086,2.1255,2.5581,5.9479,8.0942,4.7953,5.5,2.654,7.39,4.9126,4.4761,7.5553,7.3479,3.5082
68.159,64.006,106.82,19.114,18.523,19.12,11.033,29.132,2.141,1.869,4.9814,6.6136,4.1498,4.1419,2.0858,6.0419,4.1962,3.6897,5.4407,5.7989,2.7796
60.06,57.277,93.03,17.612,16.707,17.415,9.7142,25.461,2.3695,2.1083,4.9109,6.9663,4.2141,4.2254,2.5717,5.8227,5.2877,4.723,5.7442,6.3825,3.8435
40.787,38.167,62.577,11.4,11.723,12.023,7.2209,17.722,1.7051,1.6645,3.8632,5.4662,3.1897,3.3372,1.8322,5.1719,3.9542,3.3061,5.467,5.5233,2.7993
23.758,22.358,37.304,7.2343,6.9819,7.3297,4.9119,10.925,1.0462,1.154,2.7829,3.7751,2.4063,2.2561,1.3685,3.4852,2.7342,2.4118,3.4983,3.6747,1.8852
18.569,18.674,26.166,6.1665,5.6667,7.4317,4.6221,8.3592,1.3927,1.4968,3.6511,4.7929,2.6666,2.8212,1.9606,4.1102,3.3112,3.106,3.8757,4.3746,2.7881
10.633,10.551,16.368,3.3051,3.8198,3.8166,2.8673,5.2717,0.64599,0.89054,1.8588,2.4724,1.9838,1.6991,0.99995,2.1689,1.9302,1.8646,2.1546,2.3172,1.3313
7.309,7.3895,11.608,2.5798,2.6323,3.445,2.9869,4.0982,0.61568,0.86929,2.3105,2.8817,1.8471,1.7957,1.0217,2.3723,1.9729,1.8947,1.8817,2.007,1.3692
5.6239,5.958,8.3325,2.4287,2.2393,3.2485,3.1464,3.5117,0.7809,0.91656,2.7522,3.4973,2.4818,1.6171,1.4789,2.7691,2.8451,2.7161,2.0721,2.3779,2.0226
5.1335,5.1604,7.7495,2.1229,1.9598,2.9993,3.1725,3.2469,0.56552,0.67889,2.6506,3.1627,2.225,2.0547,1.1805,2.8385,2.2381,2.2565,1.8735,2.052,1.684
4.0019,4.2062,5.6521,1.9099,1.8534,2.966,3.3346,3.0011,0.67936,0.92958,3.3498,3.7968,2.7606,2.6464,1.4775,3.4797,2.898,2.8186,2.2092,2.4354,2.17
5.1335,5.6968,5.7396,3.1619,2.634,4.5091,5.2779,4.0826,1.2673,1.6684,5.2333,6.1145,4.613,4.1017,2.8816,5.5786,5.4399,4.9814,3.4967,4.1406,4.0811
4.4785,4.9504,5.2981,2.9843,3.2888,4.7616,5.5159,4.4748,1.4979,2.1666,6.0412,7.2424,4.8365,5.0599,2.5981,7.2032,5.8991,5.316,4.3371,5.1187,4.1356
5.8429,6.4398,6.7177,4.8585,5.0993,7.0744,8.5282,6.6906,2.0232,3.6992,8.3788,10.557,7.3482,6.8785,3.8074,10.224,9.2952,8.1366,6.473,7.5813,6.1367
12.473,14.841,11.782,9.9321,11.418,17.626,19.871,15.508,4.4615,8.4345,24.512,33.17,21.483,19.785,10.478,34.337,27.299,25.027,23.75,27.358,19.593
9.116,9.7747,8.8572,8.7956,8.1142,13.536,16.96,11.923,5.0924,6.565,22.102,27.979,19.771,19.869,10.409,34.538,29.859,25.881,27.098,29.962,23.051
4.7458,5.1856,4.6491,3.9352,3.4339,7.149,8.5771,5.5677,3.1431,3.2391,13.397,17.048,11.242,13.835,6.3352,23.049,19.883,15.851,20.035,20.405,13.459
3.4123,4.0601,3.6448,2.7348,2.7911,4.9857,7.5947,4.7403,2.3865,2.7188,9.4819,12.632,9.6926,9.2173,6.0677,17.668,21.559,15.898,17.425,17.505,12.061
2.9944,3.2615,3.1922,2.2098,2.173,4.3297,6.1792,3.9285,1.6859,2.1889,7.5176,10.462,7.6324,7.398,4.2006,14.796,19.066,12.66,15.776,16.219,9.04
2.8102,3.2566,2.6197,1.9498,2.1644,4.125,5.0829,3.3285,1.5099,1.6497,7.4431,9.4733,5.9079,5.879,3.8923,13.659,14.17,10.006,12.332,12.833,7.0184
2.7094,2.945,2.6104,2.0312,1.8012,3.7656,5.129,3.299,1.4527,1.5681,6.5942,6.6171,4.5793,4.7245,2.7005,8.5303,8.29,6.3039,6.8688,6.8066,4.4977
2.2244,2.4118,2.0172,1.7499,1.4887,3.1218,3.5561,2.3843,1.0392,1.4914,5.1802,5.3603,3.6959,3.2895,2.0072,5.8749,4.8962,4.5519,4.2238,4.6002,2.9396
1.9796,2.1247,1.8795,1.599,1.4047,2.7458,3.268,2.1969,0.80508,1.5077,4.3635,4.0816,3.3552,2.8059,2.0072,4.438,3.7967,3.8929,2.8023,3.0249,2.3888
2.2841,2.5435,1.8475,1.688,1.4835,2.9999,3.2121,2.236,0.76887,1.6896,4.1467,4.4101,2.9903,2.6864,1.7668,4.507,3.2358,3.2746,2.8865,3.3542,2.227
1.7861,1.924,1.6006,1.437,1.4195,2.5764,3.0247,2.0336,0.6719,1.7224,3.732,3.8086,2.9708,2.4275,1.5411,3.7822,2.8804,2.9947,2.5383,2.7383,1.9731
1.7246,1.7529,1.7051,1.4065,1.4415,2.3764,2.8937,2.0024,0.61591,1.8831,3.8104,3.5203,2.572,2.379,1.5136,3.661,2.7839,2.8457,2.2223,2.467,1.7474
1.787,1.9914,1.5692,1.4885,1.3855,2.1653,2.153,1.7423,0.6172,1.9886,2.8606,3.1829,2.5609,1.9599,1.5304,2.9726,2.2165,2.4326,2.1606,2.6028,1.6748
1.6818,1.7407,1.4071,1.4216,1.3117,2.0788,2.1809,1.7232,0.51118,2.4187,2.6791,2.6861,2.5277,1.643,1.4265,2.553,2.3405,2.4213,1.7849,2.043,1.6387
1.2503,1.3029,1.387,1.0805,1.3245,1.6767,2.0635,1.6923,0.43697,2.4324,2.2382,2.4285,2.4857,1.4552,1.4292,2.3465,2.1609,2.4376,1.7116,2.1044,1.6564
1.4467,1.5413,1.2914,1.1954,1.3934,1.753,2.2296,1.5821,0.46634,2.8923,2.3228,2.6338,2.8035,1.6729,1.6864,2.6632,2.7866,2.8543,1.8734,2.2747,2.0532
1.4167,1.5124,1.4504,1.2214,1.4619,1.8298,2.1954,1.7728,0.50419,2.7193,2.4026,2.5734,2.7727,1.8473,1.6113,2.9887,2.5712,2.7231,1.8117,2.1858,1.9323
1.3939,1.3764,1.3185,1.1355,1.4689,1.8062,2.1021,1.6274,0.35714,2.7751,2.4944,2.5913,2.8998,1.7794,1.5867,3.1576,2.4957,2.7161,1.6963,2.0621,1.755
1.518,1.5821,1.4267,1.278,1.6796,1.9476,2.3734,1.9197,0.48422,2.8948,2.9173,3.011,2.9226,1.9453,1.7867,3.4854,2.9765,2.9828,1.9138,2.2392,2.1191
1.6596,1.8086,1.4233,1.4445,1.6979,2.1822,2.3917,1.8581,0.48757,2.5333,2.8148,2.9702,2.698,1.7739,1.6608,3.4231,2.7391,2.6551,1.9674,2.4602,2.0159
1.3117,1.4418,1.4084,1.0662,1.8452,1.7335,2.2709,1.8154,0.43428,2.9182,2.7463,3.1456,2.9267,2.2074,1.9781,3.6764,3.0427,3.0119,2.098,2.5428,2.3431
1.4277,1.6667,1.5517,1.106,1.9773,2.0045,2.524,2.0082,0.51068,2.7361,2.9406,3.3977,3.2467,2.2517,2.153,3.7713,3.4352,3.4149,2.2864,2.7422,2.5665
1.635,1.726,1.5715,1.3015,1.8842,2.1565,2.6406,1.9664,0.48057,2.6981,2.7066,3.1696,3.3211,1.9471,2.432,3.3455,3.7339,3.6492,2.4363,3.1511,3.0508
1.285,1.4388,1.5588,1.0117,1.9563,1.8145,2.3453,2.0092,0.41513,2.6846,2.3835,2.706,2.8263,2.1109,2.2199,3.3162,2.9145,2.9842,2.2987,2.8856,2.6464
1.365,1.4385,1.4682,1.1205,2.0717,1.8336,2.3626,1.9663,0.48696,2.9353,2.601,2.6496,2.8219,1.8768,2.1542,3.1653,2.5854,2.6348,1.9822,2.4341,2.2184
1.3934,1.5117,1.5061,1.1274,1.7923,1.7935,2.2187,1.8791,0.38804,3.0639,2.0187,2.4476,3.3204,1.5315,2.4069,2.7959,2.7489,2.9701,1.8614,2.3359,2.2058
1.0485,1.1312,1.272,0.90337,1.709,1.5456,2.1231,1.7372,0.33131,3.3086,2.0267,2.397,2.8966,1.6054,1.9475,2.7365,2.2226,2.3141,1.7679,2.0945,1.8886
1.1612,1.2521,1.3522,0.99041,1.8052,1.708,2.3576,1.8331,0.33304,3.4698,2.2125,2.4921,3.0707,1.5519,2.2386,2.91,2.4463,2.4236,1.8321,2.0393,1.9467
1.3431,1.3582,1.3757,1.0915,1.6092,1.8112,2.1209,1.7011,0.37263,3.9711,2.0806,2.0777,2.6647,1.6848,2.3867,2.7361,2.4777,2.4288,1.884,2.1193,2.0233
1.1267,1.1295,1.3042,1.0514,1.7081,1.7072,2.2687,1.812,0.30629,3.7062,2.1495,2.1696,2.9424,1.5933,2.4213,2.7119,2.6349,2.6094,1.9435,2.1965,2.2035
1.0281,1.0874,1.3097,0.89828,1.7369,1.5033,2.2251,1.7407,0.33826,3.9099,1.8822,2.2537,2.5291,1.4669,2.7567,2.5672,2.7009,2.5601,1.9112,2.2801,2.2005
1.0886,1.1201,1.4162,0.98328,1.6635,1.5118,2.25,1.8893,0.34526,3.602,2.1529,2.2602,2.8121,1.5501,2.826,2.8515,2.7587,2.7285,1.9076,2.3107,2.3695
0.89379,0.94551,1.2567,0.83909,1.5348,1.3766,2.0448,1.658,0.28959,3.9511,1.9333,1.9795,2.6391,1.2181,2.4898,2.0337,2.421,2.3736,1.4427,1.7306,2.0404
0.88146,0.94064,1.3471,0.83044,1.5147,1.2856,2.13,1.825,0.27298,3.7613,1.8784,1.966,2.5386,1.4101,2.3861,2.3117,2.3178,2.1759,1.5071,1.7129,1.8462
0.97193,1.0224,1.3504,0.90122,1.5547,1.3319,1.9845,1.7278,0.3006,3.5589,1.8971,1.7569,2.6312,1.1898,2.7108,1.8715,2.006,2.1456,1.2643,1.3794,1.8485
0.82839,0.85928,1.239,0.76636,1.2687,1.0837,1.8066,1.51,0.25307,4.0228,1.4687,1.6024,2.8298,0.99058,2.6587,1.5398,1.8056,1.9705,1.129,1.3382,1.7126
0.66889,0.71559,1.0996,0.6086,1.466,0.85224,1.537,1.3473,0.22669,3.3947,1.1311,1.4237,2.5284,0.87978,2.5922,1.3224,1.7301,1.9182,1.0467,1.2563,1.7345
0.7966,0.83301,1.1862,0.7069,1.5806,0.92776,1.5599,1.5125,0.258,3.7842,1.1779,1.3878,2.8,0.83811,3.0362,1.2727,1.8202,2.1495,0.99279,1.2097,1.9457
0.68595,0.73534,1.2784,0.637,1.4228,0.83295,1.6039,1.4505,0.20606,4.3064,1.0406,1.3558,2.522,0.7622,2.6494,1.0846,1.5882,1.8566,0.82412,0.99969,1.6493
0.5992,0.58448,1.0649,0.54261,1.3149,0.69886,1.2965,1.2639,0.21648,3.2982,0.87188,1.0794,2.7597,0.69849,2.7765,1.0125,1.5974,1.9328,0.89667,1.0327,1.7041
0.59886,0.63265,1.0495,0.54939,1.3496,0.67261,1.3012,1.232,0.22151,3.9214,0.86297,1.0435,2.6221,0.70471,2.6939,0.9926,1.5226,1.8119,0.80621,0.91469,1.6136
