-200,-819.59,-743.37,-611.57,-671.3,-322.3,-306.17,22.29,399.97
-196,-754.02,-667.75,-548.96,-624.77,-272.38,-299.22,116.06,444.8
-192,-665.3,-591.65,-480.87,-561.99,-209.36,-283.57,251.49,501.61
-188,-566.87,-524.72,-418.29,-501.84,-152.36,-267.36,379.65,569.59
-184,-467,-468.34,-361.02,-455.24,-111.73,-259.29,468.25,636.84
-180,-370.56,-419.5,-305,-423,-87.078,-263.96,509.39,679.2
-176,-285.17,-376.98,-252.57,-398.26,-71.265,-278.97,512.73,667.44
-172,-225.35,-345.09,-216.6,-371.9,-56.524,-296.27,494.65,581.57
-168,-208.52,-331.5,-213.87,-338.03,-38.718,-307.35,471.04,424.47
-164,-243.14,-339.91,-251.66,-296.57,-17.767,-308.82,454.01,225.49
-160,-317.62,-363.23,-318.37,-252.16,4.5625,-304.4,449.22,29.69
-156,-400.52,-383.54,-386.55,-210.22,26.718,-301.23,452.92,-121.86
-152,-455.08,-380.99,-428.05,-173.03,47.233,-303.04,452.09,-209.18
-148,-459.67,-346.74,-431,-138.57,62.726,-305.3,430.52,-237.36
-144,-420.22,-291.35,-406.67,-103.21,66.319,-296.33,378.26,-226.43
-140,-365.44,-241.61,-381.04,-66.259,48.865,-264.29,297.74,-195.73
-136,-327.69,-226.01,-377.08,-32.881,3.466,-205.11,201.63,-154.47
-132,-322.2,-256.63,-399.55,-12.294,-68.863,-125.63,104.77,-103.79
-128,-338.07,-318.38,-431.72,-11.607,-155.88,-39.712,17.317,-45.57
-124,-345.67,-372.66,-444.61,-28.983,-235.9,39.904,-55.455,11.939
-120,-314.82,-374.56,-412.37,-51.036,-284.81,107.86,-108.74,57.618
-116,-231.82,-294.66,-324.5,-57.061,-285.58,166.48,-136.09,86.899
-112,-106.07,-134.09,-189.88,-28.425,-235.92,220.37,-133.61,108.05
-108,35.97,74.553,-32.025,41.867,-150.03,270.15,-106.83,138.62
-104,164.02,280.32,120.58,144.54,-53.261,309.86,-71.876,193.68
-100,256.52,434.1,244.46,256.58,28.476,329.73,-46.899,274.14
-96,306.45,506.23,327.51,349.13,79.422,321.81,-38.81,363.18
-92,319.34,494.41,370.19,397.03,99.622,284.4,-36.769,432.63
-88,306.66,419.71,381.76,385.96,102.47,222.85,-19.621,454.86
-84,279.1,314.22,373.83,315.49,105.47,147.42,26.447,413.4
-80,243.14,207.24,354.79,198.06,119.23,69.796,92.851,308.42
-76,201.68,116.76,327.63,55.482,141.25,0.38077,148.27,156.12
-72,157.52,49.224,292.42,-85.65,158.09,-53.399,154.87,-16.585
-68,116.99,5.7331,251.37,-198.38,154.87,-87.513,91.058,-180.73
-64,91.224,-10.812,213.02,-259.36,126.46,-100.58,-34.334,-314.72
