col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.057203,1,0.069991,0.055407,1,0.055085,0.052843,0.051451,1,0.05672,0.052834,0.056794,0.052458,1,0.055074,0.053779,0.059355,0.052989,0.063974,1,0.055462,0.052037,0.054852,0.048355,0.069777,0.060785,1,-
1,0.068601,1,0.10255,0.07965,1,0.072218,0.12989,0.11271,1,0.055969,0.051162,0.057901,0.051447,1,0.051818,0.052752,0.051812,0.057305,0.059021,1,0.054644,0.051629,0.058198,0.051803,0.067779,0.053523,1,-
1,0.055278,1,0.13355,0.058693,1,0.06097,0.12317,0.070024,1,0.069013,0.050042,0.077743,0.052918,1,0.048237,0.060177,0.047957,0.084065,0.060879,1,0.058429,0.051318,0.07152,0.051266,0.093077,0.05934,1,-
1,0.051431,1,0.06823,0.054054,1,0.052621,0.068519,0.055786,1,0.058136,0.055163,0.066881,0.052937,1,0.050134,0.06101,0.051618,0.061709,0.065921,1,0.053021,0.05004,0.053361,0.051119,0.087521,0.060064,1,-
1,0.049818,1,0.089004,0.058088,1,0.055155,0.086695,0.067805,1,0.059025,0.051039,0.062099,0.050654,1,0.052622,0.054736,0.054196,0.061948,0.055406,1,0.059951,0.054508,0.067422,0.052576,0.072449,0.063635,1,-
1,0.050978,1,0.075397,0.053675,1,0.053956,0.064933,0.061092,1,0.062069,0.049701,0.077735,0.052721,1,0.051221,0.065902,0.053418,0.072863,0.060207,1,0.0621,0.051,0.071967,0.052919,0.12745,0.062529,1,-
1,0.053801,1,0.11686,0.059182,1,0.057226,0.10107,0.069254,1,0.077283,0.053806,0.086404,0.058202,1,0.054772,0.067891,0.053155,0.095816,0.060684,1,0.068108,0.051539,0.084943,0.055106,0.10987,0.060539,1,-
1,0.065439,1,0.11779,0.0734,1,0.070038,0.12507,0.10388,1,0.06494,0.053043,0.07815,0.056629,1,0.0556,0.059181,0.060056,0.082789,0.08764,1,0.058063,0.053074,0.067978,0.051902,0.09616,0.064249,1,-
1,0.055096,1,0.11692,0.053825,1,0.056635,0.095088,0.0592,1,0.087408,0.049586,0.085139,0.052275,1,0.053677,0.068164,0.053439,0.083911,0.054269,1,0.067419,0.051856,0.068074,0.050584,0.13391,0.054878,1,-
1,0.055635,1,0.17166,0.055978,1,0.056914,0.10937,0.061572,1,0.082198,0.050722,0.093136,0.051292,1,0.053683,0.060547,0.050759,0.075989,0.059178,1,0.073965,0.049513,0.082289,0.049883,0.11263,0.059328,1,-
1,0.063971,1,0.095456,0.067371,1,0.081339,0.089413,0.098405,1,0.064828,0.053693,0.073009,0.059423,1,0.049802,0.059107,0.052945,0.079267,0.067508,1,0.056878,0.053174,0.064102,0.058216,0.11643,0.068644,1,-
1,0.060026,1,0.078959,0.065769,1,0.060469,0.074399,0.070117,1,0.052754,0.051124,0.061814,0.052757,1,0.05361,0.055577,0.05609,0.062174,0.053794,1,0.05147,0.049703,0.057247,0.049929,0.066127,0.056562,1,-
1,0.058905,1,0.10971,0.063639,1,0.070598,0.10672,0.092269,1,0.068814,0.054773,0.084248,0.056007,1,0.058573,0.064044,0.062302,0.092074,0.067467,1,0.056915,0.059707,0.071396,0.055178,0.13574,0.071058,1,+
1,0.068111,1,0.14737,0.067078,1,0.075159,0.13622,0.077633,1,0.054428,0.047622,0.058037,0.049267,1,0.052281,0.059656,0.053554,0.067825,0.069035,1,0.054108,0.049479,0.068141,0.050869,0.084473,0.069496,1,+
1,0.065257,1,0.14317,0.073645,1,0.082723,0.092545,0.095668,1,0.068349,0.0518,0.077641,0.057213,1,0.05872,0.065708,0.056186,0.093931,0.057297,1,0.058748,0.050334,0.069259,0.05283,0.088422,0.057427,1,+
1,0.054469,1,0.10377,0.051981,1,0.062678,0.053373,0.07342,1,0.058763,0.051977,0.069407,0.052315,1,0.053035,0.052313,0.059333,0.058804,0.064187,1,0.056248,0.051814,0.063549,0.050596,0.098579,0.069625,1,+
1,0.054462,1,0.12157,0.063311,1,0.061019,0.1044,0.08105,1,0.066398,0.050165,0.07826,0.052519,1,0.053105,0.055037,0.051555,0.060881,0.075964,1,0.061685,0.050661,0.068222,0.051366,0.15014,0.072523,1,+
1,0.10124,1,0.17974,0.12549,1,0.12245,0.22737,0.15067,1,0.065124,0.055271,0.079945,0.05456,1,0.056805,0.065698,0.062005,0.075881,0.064703,1,0.061547,0.051004,0.076431,0.054483,0.12624,0.066596,1,+
1,0.11513,1,0.11419,0.09719,1,0.097831,0.16099,0.16975,1,0.057202,0.053623,0.089993,0.067647,1,0.05419,0.054094,0.082741,0.073249,0.11947,1,0.054705,0.054652,0.066065,0.056389,0.11947,0.11714,1,+
1,0.16756,1,0.30502,0.20688,1,0.20153,0.32386,0.23953,1,0.097817,0.087921,0.10877,0.091979,1,0.072417,0.072548,0.07125,0.079299,0.078625,1,0.066055,0.06368,0.068942,0.06287,0.1065,0.067298,1,+
