col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.053358,1,0.050454,0.052806,1,0.05379,0.053213,0.060094,1,0.050783,0.053779,0.058468,0.067568,1,0.049952,0.052219,0.053099,0.055085,0.059486,1,0.051454,0.049862,0.05535,0.061644,0.080887,0.063298,1,-
1,0.079983,1,0.065999,0.070849,1,0.053077,0.065169,0.089909,1,0.049818,0.052752,0.062443,0.06732,1,0.05644,0.051487,0.054935,0.056904,0.056806,1,0.049923,0.053132,0.063138,0.077177,0.0722,0.058956,1,-
1,0.064087,1,0.056825,0.078373,1,0.054881,0.079446,0.13912,1,0.049164,0.060177,0.10282,0.10679,1,0.069061,0.051349,0.052066,0.054568,0.062202,1,0.050266,0.05742,0.080823,0.082691,0.1083,0.06308,1,-
1,0.059746,1,0.059961,0.070118,1,0.054239,0.061435,0.077616,1,0.0527,0.06101,0.081945,0.069791,1,0.060098,0.051218,0.050531,0.051541,0.062007,1,0.052603,0.055697,0.073625,0.069875,0.1434,0.059554,1,-
1,0.062324,1,0.058198,0.062596,1,0.055272,0.064347,0.072782,1,0.050711,0.054736,0.06945,0.070351,1,0.059705,0.052577,0.055095,0.051951,0.062992,1,0.050592,0.053178,0.06501,0.069385,0.085031,0.058136,1,-
1,0.054411,1,0.056376,0.063808,1,0.056186,0.072653,0.1058,1,0.051641,0.065902,0.090828,0.13785,1,0.076378,0.051589,0.051858,0.054725,0.061935,1,0.050045,0.062442,0.077793,0.11117,0.19749,0.058946,1,-
1,0.061345,1,0.056796,0.086105,1,0.054478,0.087487,0.16275,1,0.051567,0.067891,0.11651,0.13401,1,0.070561,0.054489,0.052819,0.056712,0.061948,1,0.051075,0.067265,0.097391,0.11088,0.14268,0.059233,1,-
1,0.075,1,0.060701,0.072951,1,0.065371,0.087592,0.22417,1,0.054782,0.059181,0.14632,0.16555,1,0.074334,0.051739,0.066125,0.075145,0.080005,1,0.051692,0.052065,0.091102,0.098044,0.1462,0.063667,1,-
1,0.056135,1,0.058104,0.073535,1,0.053834,0.082863,0.113,1,0.052894,0.068164,0.094361,0.10923,1,0.070869,0.052986,0.050816,0.052892,0.055339,1,0.053771,0.065368,0.0784,0.092982,0.12722,0.05848,1,-
1,0.060472,1,0.056021,0.075822,1,0.053222,0.074457,0.08536,1,0.053183,0.060547,0.077668,0.093932,1,0.070308,0.049916,0.052446,0.054425,0.060159,1,0.053483,0.059115,0.07288,0.087609,0.14022,0.069412,1,-
1,0.076031,1,0.079338,0.076149,1,0.063707,0.06662,0.16899,1,0.052852,0.059107,0.12072,0.13752,1,0.06188,0.054539,0.061658,0.061436,0.068973,1,0.051245,0.056941,0.098212,0.10985,0.15968,0.069952,1,-
