-200,243.62,451.03,347.55,457.82,188.4,1223.7,-219.59,-500.2
-196,163.25,331.83,347.87,369.35,196.52,1150.6,-204.6,-444.06
-192,66.063,196.4,300.98,287.18,186.79,1078.4,-254.93,-411.5
-188,-33.401,68.194,219.23,219.28,168.67,1015.2,-358.35,-399.09
-184,-123.68,-35.431,122.7,171.48,152.35,965.22,-467.75,-392.52
-180,-197.72,-106.69,31.233,147.82,141.93,927.51,-529.08,-376.7
-176,-251.47,-145.58,-40.747,149.64,133.3,896.68,-516.04,-345.62
-172,-282.1,-155.91,-86.016,173.6,117.98,865.83,-446.8,-305.74
-168,-288.03,-142.63,-104.51,210.46,89.949,829.57,-370.6,-270.9
-164,-270.9,-112.12,-102.84,246.63,50.418,786.02,-334.11,-252.08
-160,-237.57,-73.798,-93.29,268.31,7.2701,737.12,-351.58,-248.61
-156,-199.58,-39.93,-91.139,266.24,-30.271,687.25,-399.39,-246.86
-152,-168.99,-21.67,-109.81,239.02,-57.742,640.97,-437.03,-228.44
-148,-152.43,-22.83,-154.91,193.72,-77.984,600.86,-437.3,-182.96
-144,-146.85,-35.885,-220.11,143.93,-98.472,566.46,-403.21,-117.04
-140,-140.66,-44.571,-288.13,105.49,-125.52,534.58,-360.79,-52.206
-136,-120.44,-33.216,-337.84,90.557,-159.58,500.72,-335.74,-12.152
-132,-79.8,2.5888,-354.47,101.84,-194.73,460.72,-333.59,-7.4284
-128,-24.517,51.619,-336.97,129.91,-222.52,411.82,-338.62,-27.949
-124,29.915,93.034,-297.82,156.29,-236.87,353,-331.24,-48.371
-120,67.316,109.44,-255.11,161.61,-236.82,284.85,-308.49,-42.567
-116,80.634,98.012,-222.93,134.79,-225.53,209.36,-289.69,2.0902
-112,75.822,71.629,-206.47,77.425,-207.15,129.81,-300.59,78.524
-108,67.098,49.086,-204.31,1.0699,-184.23,50.412,-347.04,163.72
-104,66.985,41.481,-213.47,-79.98,-157.49,-24.473,-399.12,228.98
-100,78.13,44.576,-231.27,-154.93,-127.06,-91.301,-401.29,251.58
-96,92.368,42.368,-251.81,-217.84,-93.682,-148.08,-305.45,224.1
-92,97.025,18.926,-262,-265.04,-58.205,-194.68,-105.61,158.69
-88,83.277,-30.172,-243.57,-292.74,-20.612,-232.94,150.92,84.132
-84,50.303,-94.814,-183.19,-298.4,19.854,-266.69,385.72,34.611
-80,2.596,-157.61,-84.654,-285.17,62.432,-301.61,531.39,33.579
-76,-56.748,-206.25,26.313,-265.12,101.98,-344.32,565.89,80.343
-72,-130.74,-242.4,110.23,-257.33,128.51,-400.41,517.29,148.29
-68,-226.4,-280.76,131.84,-279.92,131.02,-471.8,439.05,197.88
-64,-346.1,-338.34,78.104,-339.87,104.41,-554.93,375.95,198.18
-60,-477.59,-419.95,-33.737,-426.28,55.114,-641.04,344.49,144.13
-56,-590.01,-509.06,-161.6,-511.49,1.1654,-718.74,337.26,58.833
-52,-640.54,-570.23,-254.22,-560.73,-34.523,-777.88,341.79,-20.279
-48,-590.15,-563.06,-269.57,-546.28,-34.645,-813.11,355.48,-62.058
-44,-421.41,-460.66,-188.92,-459.65,3.9493,-825.34,385.34,-55.97
-40,-149.54,-263.47,-22.384,-315.52,68.279,-820.73,435.77,-12.47
-36,179.14,-1.4377,195.09,-145.32,134.78,-807.8,497.22,48.353
-32,500.81,275.35,415.16,16.137,179.31,-794.06,546.47,110.42
-28,753.49,512.23,591.02,143.57,186.56,-783.94,559.19,168.59
-24,894,664.6,690.18,226.71,154.8,-778.83,525.87,226.16
-20,906.66,707.36,700.82,266.59,94.704,-779.01,460.1,287.21
-16,802.67,638.65,630.23,267.04,23.943,-786.15,393.72,350.52
-12,612.81,478.92,498.24,228.43,-39.306,-804.85,361.27,408.59
-8,377.28,265.78,330.06,148.2,-81.429,-842.1,382.42,451.05
-4,135.91,43.914,151.91,26.97,-95.969,-904.93,451.96,468.77
0,-79.834,-148.54,-10.942,-125.52,-84.052,-996.97,543.03,456.45
4,-251.55,-292.07,-136.38,-289.75,-53.107,-1115.6,622.45,413.69
8,-374.59,-390,-209.32,-442.09,-14.095,-1250.8,670.33,345.64
12,-454.49,-461.24,-226.06,-563.06,22.388,-1387.6,692.68,262.93
16,-500.56,-525.63,-195.53,-643.08,49.769,-1510.2,718.85,179.43
20,-519.45,-590.17,-135.23,-682.7,66.951,-1607.8,783.8,107.32
