col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,Indicator
1,0.05445,1,0.05124,0.070206,1,0.050651,0.058143,0.056167,1,0.053184,0.06045,0.066727,0.052971,1,0.051041,0.064263,0.069777,0.055787,0.070394,1,0.052058,0.061132,0.063162,0.062643,0.063298,0.068661,1,-
1,0.052286,1,0.052842,0.075322,1,0.05749,0.063645,0.057643,1,0.054003,0.07284,0.072245,0.053047,1,0.055921,0.066598,0.067779,0.054356,0.085571,1,0.055355,0.054583,0.058684,0.095153,0.058956,0.060544,1,-
1,0.05316,1,0.050529,0.10835,1,0.071525,0.053825,0.055327,1,0.04957,0.087342,0.11353,0.057842,1,0.048016,0.080718,0.093077,0.056415,0.15439,1,0.063173,0.051915,0.056693,0.11621,0.06308,0.062554,1,-
1,0.05711,1,0.05237,0.11278,1,0.05756,0.056069,0.056465,1,0.050133,0.075482,0.10875,0.054148,1,0.05329,0.067988,0.087521,0.056003,0.081715,1,0.058875,0.058116,0.064222,0.12029,0.059554,0.059958,1,-
1,0.051819,1,0.049769,0.061989,1,0.060441,0.055687,0.056312,1,0.05052,0.064005,0.074173,0.055242,1,0.051162,0.066568,0.072449,0.058785,0.14277,1,0.055232,0.053852,0.055288,0.089216,0.058136,0.061778,1,-
1,0.0553,1,0.050309,0.11719,1,0.081378,0.05456,0.055161,1,0.049198,0.12041,0.15905,0.056068,1,0.052216,0.11287,0.12745,0.059893,0.28777,1,0.076968,0.054898,0.055547,0.16624,0.058946,0.061247,1,-
1,0.05729,1,0.051569,0.12211,1,0.074894,0.056,0.057212,1,0.050843,0.10643,0.12191,0.058207,1,0.050861,0.10834,0.10987,0.058345,0.14097,1,0.076065,0.055555,0.055666,0.12135,0.059233,0.062335,1,-
1,0.059745,1,0.051598,0.13998,1,0.057926,0.065577,0.072043,1,0.052994,0.13009,0.14405,0.070993,1,0.053864,0.089527,0.09616,0.059515,0.12659,1,0.059345,0.057426,0.064647,0.11385,0.063667,0.063932,1,-
1,0.054626,1,0.052749,0.11174,1,0.08038,0.050004,0.051339,1,0.052426,0.08962,0.13926,0.051869,1,0.051952,0.08722,0.13391,0.052245,0.55725,1,0.067735,0.051434,0.055081,0.11217,0.05848,0.059645,1,-
1,0.052685,1,0.052702,0.10732,1,0.058889,0.053154,0.05397,1,0.049875,0.088237,0.11273,0.056589,1,0.050711,0.087367,0.11263,0.056892,0.60952,1,0.057533,0.056383,0.058273,0.10039,0.069412,0.06932,1,-
1,0.061431,1,0.054499,0.1273,1,0.062368,0.059603,0.058519,1,0.05478,0.10278,0.1378,0.062671,1,0.051478,0.094093,0.11643,0.066906,0.17235,1,0.05853,0.059417,0.063141,0.15029,0.069952,0.069602,1,-
1,0.062303,1,0.052824,0.068888,1,0.054915,0.057926,0.053412,1,0.052889,0.073435,0.070864,0.054213,1,0.052683,0.067971,0.066127,0.057009,0.12046,1,0.057343,0.054651,0.053816,0.091256,0.062293,0.064431,1,-
1,0.059573,1,0.053205,0.12748,1,0.071965,0.063436,0.063463,1,0.052362,0.109,0.15035,0.061475,1,0.052045,0.10619,0.13574,0.064881,0.25051,1,0.06752,0.061496,0.062745,0.22758,0.066625,0.070766,1,+
1,0.05459,1,0.050055,0.08385,1,0.05898,0.055285,0.056455,1,0.048778,0.098118,0.097167,0.06297,1,0.052502,0.091167,0.084473,0.066396,0.37184,1,0.054721,0.055105,0.061379,0.14969,0.066441,0.074267,1,+
1,0.067283,1,0.057624,0.084369,1,0.066472,0.051801,0.054914,1,0.054672,0.082799,0.095724,0.054717,1,0.053195,0.082108,0.088422,0.05512,0.18571,1,0.062824,0.053118,0.053359,0.11151,0.05629,0.055953,1,+
1,0.061843,1,0.055125,0.091618,1,0.055582,0.061234,0.059357,1,0.053478,0.079161,0.11121,0.067301,1,0.052345,0.07587,0.098579,0.069301,0.28307,1,0.053771,0.054243,0.060431,0.12602,0.07753,0.088156,1,+
1,0.053512,1,0.05031,0.15263,1,0.057901,0.056833,0.0627,1,0.053522,0.10323,0.16786,0.061631,1,0.05224,0.10128,0.15014,0.063537,0.50732,1,0.054009,0.056256,0.064564,0.14567,0.071058,0.072345,1,+
1,0.060758,1,0.053964,0.15604,1,0.067681,0.063405,0.060787,1,0.053342,0.13538,0.14734,0.05536,1,0.052588,0.11991,0.12624,0.06106,0.14472,1,0.064749,0.074494,0.074043,0.16347,0.069776,0.071504,1,+
1,0.073528,1,0.055667,0.13251,1,0.056045,0.090455,0.097975,1,0.055028,0.094801,0.12028,0.12071,1,0.054917,0.094993,0.11947,0.12154,0.88051,1,0.054621,0.075131,0.091835,0.17328,0.13681,0.1385,1,+
1,0.13479,1,0.091052,0.14757,1,0.070251,0.070907,0.071772,1,0.068945,0.10043,0.14121,0.075534,1,0.063556,0.08633,0.1065,0.077782,0.15499,1,0.068541,0.073149,0.078018,0.10862,0.086799,0.082546,1,+
1,0.057122,1,0.05198,0.085595,1,0.06455,0.054658,0.053561,1,0.052548,0.081691,0.13849,0.057048,1,0.052139,0.081239,0.12665,0.057377,0.41622,1,0.059474,0.053871,0.055436,0.12054,0.060904,0.058605,1,+
1,0.06856,1,0.057415,0.11855,1,0.076665,0.057457,0.057409,1,0.05359,0.098407,0.1205,0.060146,1,0.055497,0.10552,0.11656,0.062012,0.17422,1,0.076848,0.057912,0.056017,0.14482,0.059074,0.060369,1,+
1,0.052705,1,0.052356,0.10003,1,0.059638,0.068963,0.075995,1,0.05269,0.092842,0.13879,0.072733,1,0.05385,0.08795,0.10751,0.071094,0.27144,1,0.052677,0.05777,0.071949,0.14006,0.07989,0.076629,1,+
1,0.054628,1,0.052304,0.097283,1,0.052646,0.055993,0.063138,1,0.051277,0.083365,0.11778,0.063295,1,0.052822,0.080073,0.11407,0.065794,0.40761,1,0.0551,0.054251,0.065881,0.097267,0.080857,0.079536,1,+
1,0.064975,1,0.052136,0.087421,1,0.059062,0.056581,0.056277,1,0.052049,0.07786,0.10674,0.061864,1,0.051763,0.065143,0.066742,0.066403,0.14093,1,0.057295,0.056692,0.062209,0.081371,0.083532,0.074707,1,+
